tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
4457,8.9140,-0.009152,0.334104,1.197876,-5.177723,-2.201082,-5.033914,0.007611,-0.096419,1.198443,-5.372144,-2.198675,-5.349634,-0.011471,-0.600653,0.900544,4.886655,-2.036621,-0.729734,0.014168,0.133784,0.902268,5.001004,-2.035908,-0.743255,9.89616,-0.84459,0.24034,0.999533,-0.000161,-0.029110,-0.009326,1.26699,0.03885,0.05478,0.05370,0.80281,-0.10070
4458,8.9160,-0.009283,-0.065958,1.186488,-5.694022,-2.209319,-4.118168,0.006875,-0.367664,1.186224,-6.109347,-2.207237,-4.281110,-0.012032,-0.280376,0.909569,4.512749,-2.036790,-0.084444,0.014426,0.129251,0.910848,4.289736,-2.035695,0.106229,9.89874,-0.84451,0.24050,0.999558,-0.000130,-0.028209,-0.009424,1.26952,0.03792,0.07938,0.04242,0.90122,-0.09683
4459,8.9180,-0.009136,0.073638,1.173247,-6.620748,-2.215747,-3.214452,0.006482,-0.196775,1.172211,-7.006269,-2.213906,-3.334244,-0.012561,-0.264521,0.919005,4.717796,-2.036508,0.140969,0.014660,0.116865,0.919996,4.573893,-2.035222,0.236590,9.90132,-0.84444,0.24076,0.999591,-0.000083,-0.026997,-0.009455,1.26495,0.03535,0.13058,0.05921,1.21167,-0.02906
4460,8.9200,-0.008849,0.143507,1.158370,-7.438105,-2.220181,-2.216538,0.006269,-0.106185,1.156634,-7.788644,-2.218560,-2.327174,-0.013051,-0.245107,0.928898,4.946635,-2.035814,0.346980,0.014839,0.089404,0.929707,4.855778,-2.034480,0.370908,9.90392,-0.84438,0.24105,0.999623,-0.000079,-0.025749,-0.009495,1.26926,0.03386,0.14709,0.01716,1.24875,-0.03996
4461,8.9220,-0.008498,0.175499,1.142068,-8.151132,-2.222489,-1.154196,0.006149,-0.060310,1.139706,-8.463765,-2.221087,-1.263139,-0.013485,-0.216948,0.939287,5.194414,-2.034743,0.535480,0.014951,0.056132,0.939981,5.136967,-2.033468,0.506334,9.90652,-0.84431,0.24136,0.999655,-0.000100,-0.024476,-0.009540,1.27449,0.03297,0.16179,-0.00734,1.27282,-0.04562
4462,8.9240,-0.008124,0.187039,1.124534,-8.767077,-2.222595,-0.053099,0.006069,-0.039614,1.121620,-9.043354,-2.221404,-0.158555,-0.013843,-0.179221,0.950200,5.456455,-2.033327,0.708074,0.014993,0.020621,0.950817,5.417811,-2.032186,0.640719,9.90914,-0.84425,0.24171,0.999685,-0.000136,-0.023192,-0.009587,1.28039,0.03230,0.17462,-0.02261,1.28549,-0.04790
4463,8.9260,-0.008491,-0.183244,1.105797,-9.368494,-2.220209,1.192876,0.005494,-0.287485,1.102304,-9.657903,-2.219063,1.170536,-0.013418,0.212720,0.960117,4.958392,-2.030307,1.510032,0.015061,0.034150,0.959870,4.526483,-2.028888,1.648874,9.91177,-0.84418,0.24208,0.999714,-0.000182,-0.021904,-0.009634,1.28673,0.03172,0.18548,-0.03276,1.28854,-0.04793
4464,8.9280,-0.008440,0.025077,1.086306,-9.745705,-2.215847,2.181371,0.005131,-0.181554,1.082260,-10.021834,-2.214708,2.177509,-0.013015,0.201532,0.970954,5.418405,-2.027348,1.479373,0.014915,-0.073157,0.970056,5.093098,-2.025902,1.493425,9.91440,-0.84412,0.24254,0.999747,-0.000222,-0.020321,-0.009620,1.28241,0.02954,0.23456,-0.02494,1.58375,0.01396
4465,8.9300,-0.008177,0.131740,1.066140,-10.082920,-2.209403,3.221907,0.004895,-0.118402,1.061593,-10.333419,-2.208301,3.203163,-0.012637,0.188894,0.982637,5.841565,-2.024418,1.464962,0.014609,-0.152644,0.981231,5.587641,-2.023110,1.395896,9.91705,-0.84406,0.24300,0.999777,-0.000287,-0.018808,-0.009621,1.29111,0.02898,0.23293,-0.05038,1.51316,-0.00237
4466,8.9320,-0.007804,0.186376,1.045395,-10.372444,-2.200925,4.238988,0.004727,-0.083612,1.040403,-10.594985,-2.199897,4.202065,-0.012276,0.180569,0.995101,6.231918,-2.021483,1.467951,0.014192,-0.208458,0.993280,6.024280,-2.020417,1.346515,9.91971,-0.84400,0.24346,0.999803,-0.000363,-0.017363,-0.009631,1.29931,0.02873,0.23039,-0.06266,1.44656,-0.01224
4467,8.9340,-0.007376,0.213981,1.024167,-10.614123,-2.190543,5.190784,0.004591,-0.068201,1.018783,-10.810194,-2.189615,5.141157,-0.011920,0.178087,1.008288,6.593907,-2.018507,1.487759,0.013700,-0.246234,1.006110,6.414841,-2.017743,1.336848,9.92239,-0.84394,0.24390,0.999826,-0.000445,-0.015979,-0.009647,1.30693,0.02854,0.22671,-0.06810,1.38487,-0.01776
4468,8.9360,-0.006921,0.227673,1.002545,-10.810737,-2.178442,6.050413,0.004459,-0.066120,0.996817,-10.983098,-2.177626,5.994643,-0.011557,0.181440,1.022151,6.931136,-2.015461,1.522945,0.013157,-0.271240,1.019647,6.768563,-2.015025,1.359241,9.92508,-0.84388,0.24434,0.999846,-0.000528,-0.014651,-0.009666,1.31395,0.02832,0.22166,-0.06982,1.32845,-0.02035
4469,8.9380,-0.006453,0.234043,0.980602,-10.971817,-2.164852,6.795159,0.004324,-0.067264,0.974575,-11.120846,-2.164149,6.738509,-0.011189,0.184063,1.036443,7.145980,-2.012264,1.598432,0.012572,-0.292548,1.033816,7.084665,-2.012202,1.411205,9.92777,-0.84382,0.24477,0.999863,-0.000610,-0.013375,-0.009685,1.32036,0.02807,0.21502,-0.06943,1.27743,-0.02097
4470,8.9400,-0.006360,0.046335,0.958552,-11.024756,-2.149857,7.497463,0.004015,-0.154613,0.952618,-10.978500,-2.149262,7.443242,-0.009764,0.712431,1.047600,5.578460,-2.006870,2.697011,0.011609,-0.481521,1.044570,5.377091,-2.006518,2.841865,9.93048,-0.84376,0.24518,0.999879,-0.000693,-0.012135,-0.009708,1.32546,0.02790,0.20702,-0.07012,1.24047,-0.02415
4471,8.9420,-0.006047,0.156745,0.936429,-11.061655,-2.134022,7.917403,0.003686,-0.164700,0.930799,-10.909582,-2.133513,7.874348,-0.008497,0.633470,1.060186,6.293232,-2.002398,2.236086,0.010489,-0.560309,1.056887,6.158615,-2.002023,2.247590,9.93319,-0.84371,0.24567,0.999898,-0.000746,-0.010446,-0.009703,1.31281,0.02627,0.25114,-0.03731,1.68952,0.00261
4472,8.9440,-0.005574,0.236128,0.914529,-10.949793,-2.117629,8.196598,0.003334,-0.175622,0.909409,-10.694925,-2.117210,8.151705,-0.007462,0.517574,1.073600,6.707021,-1.998312,2.042852,0.009400,-0.544054,1.070350,6.731318,-1.998140,1.941785,9.93590,-0.84365,0.24612,0.999913,-0.000800,-0.008883,-0.009711,1.32014,0.02655,0.22750,-0.03845,1.56375,-0.00937
4473,8.9460,-0.005010,0.282220,0.893194,-10.667409,-2.101014,8.307554,0.002969,-0.182509,0.888668,-10.370736,-2.100672,8.269011,-0.006643,0.409322,1.087244,6.822193,-1.994274,2.019396,0.008446,-0.477271,1.084185,6.917394,-1.994347,1.896486,9.93862,-0.84360,0.24652,0.999925,-0.000857,-0.007413,-0.009731,1.32695,0.02665,0.20423,-0.04246,1.46980,-0.02147
4474,8.9480,-0.004395,0.307732,0.872714,-10.240331,-2.084488,8.263041,0.002589,-0.190238,0.868793,-9.937429,-2.084207,8.232464,-0.005999,0.322277,1.100808,6.781708,-1.990173,2.050236,0.007628,-0.408891,1.098002,6.908533,-1.990473,1.936858,9.94135,-0.84354,0.24688,0.999934,-0.000914,-0.005991,-0.009757,1.33166,0.02661,0.18174,-0.04262,1.42327,-0.02769
4475,8.9500,-0.003753,0.320650,0.853332,-9.690717,-2.068357,8.065584,0.002190,-0.199279,0.849990,-9.401601,-2.068122,8.042269,-0.005486,0.256246,1.114123,6.657586,-1.985995,2.089067,0.006931,-0.348549,1.111591,6.794504,-1.986472,2.000453,9.94409,-0.84349,0.24719,0.999941,-0.000968,-0.004588,-0.009786,1.33551,0.02650,0.15884,-0.04026,1.40318,-0.03045
4476,8.9520,-0.003102,0.325650,0.835259,-9.036720,-2.052925,7.715935,0.001773,-0.208802,0.832446,-8.771820,-2.052725,7.698534,-0.005073,0.206662,1.127099,6.488141,-1.981759,2.118194,0.006337,-0.297001,1.124838,6.623577,-1.982352,2.060043,9.94683,-0.84343,0.24746,0.999946,-0.001018,-0.003190,-0.009816,1.33919,0.02638,0.13494,-0.03665,1.39811,-0.03123
4477,8.9540,-0.002451,0.325452,0.818674,-8.292594,-2.038491,7.216768,0.001337,-0.217794,0.816333,-8.056493,-2.038318,7.203901,-0.004736,0.168596,1.139691,6.295748,-1.977492,2.133500,0.005831,-0.253227,1.137686,6.424217,-1.978143,2.104594,9.94958,-0.84338,0.24767,0.999949,-0.001065,-0.001789,-0.009845,1.34307,0.02627,0.10982,-0.03263,1.40194,-0.03095
4478,8.9560,-0.001808,0.321579,0.803734,-7.469644,-2.025344,6.573942,0.000886,-0.225272,0.801806,-7.263425,-2.025189,6.564390,-0.004459,0.138140,1.151877,6.093322,-1.973218,2.136736,0.005399,-0.215986,1.150112,6.212674,-1.973879,2.132071,9.95235,-0.84333,0.24783,0.999951,-0.001107,-0.000378,-0.009874,1.34739,0.02617,0.08344,-0.02869,1.41118,-0.03013
4479,8.9580,-0.001178,0.314883,0.790581,-6.576741,-2.013749,5.797034,0.000425,-0.230535,0.789007,-6.399467,-2.013609,5.789790,-0.004234,0.112660,1.163657,5.889567,-1.968953,2.132630,0.005031,-0.183822,1.162111,5.999402,-1.969588,2.145265,9.95512,-0.84327,0.24794,0.999950,-0.001147,0.001046,-0.009901,1.35230,0.02608,0.05592,-0.02512,1.42397,-0.02903
4480,8.9600,-0.000533,0.322471,0.780026,-5.277264,-2.004378,4.685739,-0.000073,-0.249261,0.778753,-5.126913,-2.004249,4.679880,-0.004055,0.089657,1.174637,5.490090,-1.964992,1.980470,0.004719,-0.155907,1.173297,5.593413,-1.965558,2.015129,9.95790,-0.84322,0.24798,0.999947,-0.001183,0.002485,-0.009927,1.35789,0.02597,0.02738,-0.02206,1.43902,-0.02777
4481,8.9620,0.000066,0.299356,0.772301,-3.862873,-1.997129,3.624651,-0.000544,-0.235507,0.771283,-3.735298,-1.997034,3.607737,-0.003886,0.084240,1.184703,5.033297,-1.961788,1.601998,0.004430,-0.144770,1.183556,5.129351,-1.962271,1.643522,9.96070,-0.84317,0.24797,0.999942,-0.001217,0.003955,-0.009952,1.36487,0.02582,-0.00402,-0.01959,1.47018,-0.02646
4482,8.9640,0.000553,0.243656,0.767354,-2.473194,-1.991738,2.695559,-0.000920,-0.187729,0.766548,-2.367241,-1.991715,2.659583,-0.003710,0.088292,1.193860,4.578165,-1.959807,0.990497,0.004144,-0.142752,1.192887,4.665602,-1.960207,1.032078,9.96352,-0.84312,0.24789,0.999935,-0.001249,0.005451,-0.009975,1.37197,0.02566,-0.03537,-0.01749,1.49648,-0.02501
4483,8.9660,0.000877,0.162290,0.764995,-1.179745,-1.987966,1.885810,-0.001147,-0.113851,0.764358,-1.095043,-1.988060,1.827576,-0.003519,0.095596,1.202174,4.157309,-1.959397,0.205192,0.003856,-0.144039,1.201360,4.236195,-1.959719,0.243591,9.96635,-0.84307,0.24775,0.999925,-0.001279,0.006962,-0.009997,1.37816,0.02549,-0.06586,-0.01532,1.51130,-0.02353
4484,8.9680,0.001009,0.065531,0.764958,-0.018323,-1.985607,1.179567,-0.001197,-0.024993,0.764451,0.046351,-1.985863,1.098134,-0.003315,0.101581,1.209739,3.782405,-1.960795,-0.699181,0.003567,-0.144452,1.209065,3.852488,-1.961049,-0.664942,9.96919,-0.84301,0.24755,0.999913,-0.001307,0.008473,-0.010018,1.38308,0.02531,-0.09461,-0.01295,1.51112,-0.02226
4485,8.9700,0.000032,-0.488497,0.766837,0.939325,-1.982509,1.548907,0.000028,0.612763,0.766240,0.894696,-1.982683,1.590414,-0.003058,0.128897,1.216312,3.286449,-1.964313,-1.758826,0.003213,-0.177255,1.215711,3.322943,-1.964498,-1.724253,9.97203,-0.84296,0.24730,0.999899,-0.001333,0.009965,-0.010037,1.38663,0.02512,-0.12096,-0.01043,1.49281,-0.02139
4486,8.9720,-0.001509,-0.770514,0.770583,1.873316,-1.979639,1.435012,0.001868,0.919686,0.769745,1.752414,-1.979607,1.537560,-0.002769,0.144198,1.222086,2.886757,-1.969927,-2.807411,0.002814,-0.199145,1.221515,2.902135,-1.970053,-2.777629,9.97487,-0.84292,0.24704,0.999885,-0.001340,0.011291,-0.010061,1.38869,0.02385,-0.12401,0.00580,1.32590,-0.02623
4487,8.9740,-0.003300,-0.895132,0.776043,2.729843,-1.977414,1.112391,0.003929,1.030695,0.774870,2.562515,-1.977152,1.227882,-0.002476,0.146607,1.227233,2.573803,-1.977579,-3.825869,0.002406,-0.204354,1.226655,2.569857,-1.977654,-3.800655,9.97771,-0.84287,0.24678,0.999871,-0.001327,0.012445,-0.010090,1.39097,0.02281,-0.12731,0.02447,1.15338,-0.03078
4488,8.9760,-0.005162,-0.931207,0.783021,3.488960,-1.975965,0.724401,0.006000,1.035623,0.781468,3.298724,-1.975477,0.837107,-0.002200,0.137996,1.231864,2.315449,-1.987160,-4.790516,0.002020,-0.192812,1.231255,2.300270,-1.987196,-4.770979,9.98054,-0.84283,0.24652,0.999858,-0.001293,0.013412,-0.010124,1.39343,0.02181,-0.12972,0.04252,0.96723,-0.03564
4489,8.9780,-0.007001,-0.919599,0.791322,4.150465,-1.975263,0.351345,0.007972,0.985773,0.789378,3.955189,-1.974575,0.451402,-0.001959,0.120635,1.236024,2.080061,-1.998520,-5.679960,0.001684,-0.167793,1.235374,2.059558,-1.998528,-5.665830,9.98337,-0.84279,0.24625,0.999847,-0.001242,0.014180,-0.010163,1.39591,0.02077,-0.13053,0.05842,0.76710,-0.04095
4490,8.9800,-0.008771,-0.884677,0.800659,4.668625,-1.975182,0.040311,0.009800,0.914016,0.798437,4.529333,-1.974354,0.110480,-0.001757,0.100775,1.239682,1.829148,-2.011469,-6.474456,0.001408,-0.138304,1.238995,1.810506,-2.011459,-6.465345,9.98619,-0.84276,0.24599,0.999839,-0.001175,0.014737,-0.010208,1.39834,0.01963,-0.12943,0.07173,0.55613,-0.04684
4491,8.9820,-0.010443,-0.835977,0.810808,5.074279,-1.975584,-0.200807,0.011471,0.835801,0.808490,5.026822,-1.974687,-0.166507,-0.001599,0.078972,1.242768,1.542577,-2.025789,-7.159954,0.001195,-0.106426,1.242055,1.529759,-2.025768,-7.154519,9.98901,-0.84272,0.24573,0.999833,-0.001098,0.015081,-0.010263,1.39968,0.01854,-0.12572,0.08031,0.34357,-0.05649
4492,8.9840,-0.012002,-0.779616,0.821588,5.390232,-1.976327,-0.371848,0.012990,0.759406,0.819399,5.454143,-1.975432,-0.372598,-0.001488,0.055593,1.245176,1.204022,-2.041237,-7.723836,0.001047,-0.073758,1.244452,1.198722,-2.041209,-7.720674,9.99182,-0.84269,0.24549,0.999830,-0.001013,0.015215,-0.010332,1.40000,0.01750,-0.11949,0.08494,0.13331,-0.06973
4493,8.9860,-0.013442,-0.720090,0.832850,5.630702,-1.977280,-0.476383,0.014368,0.688740,0.831034,5.817788,-1.976449,-0.508434,-0.001425,0.031284,1.246777,0.800496,-2.057547,-8.155428,0.000964,-0.041552,1.246058,0.802875,-2.057516,-8.153431,9.99461,-0.84266,0.24527,0.999831,-0.000925,0.015146,-0.010417,1.39944,0.01653,-0.11098,0.08654,-0.07086,-0.08617
4494,8.9880,-0.014762,-0.659864,0.844462,5.806164,-1.978322,-0.520861,0.015618,0.625296,0.843283,6.124254,-1.977606,-0.578555,-0.001412,0.006581,1.247423,0.323280,-2.074440,-8.446417,0.000943,-0.010785,1.246723,0.332542,-2.074406,-8.444798,9.99740,-0.84264,0.24507,0.999834,-0.000834,0.014881,-0.010521,1.39811,0.01569,-0.10049,0.08592,-0.26512,-0.10537
4495,8.9900,-0.015963,-0.600433,0.856310,5.924223,-1.979348,-0.513246,0.016756,0.568766,0.856043,6.380201,-1.978786,-0.590188,-0.001448,-0.017918,1.246959,-0.232169,-2.091622,-8.591029,0.000979,0.017884,1.246288,-0.217398,-2.091584,-8.589283,10.00017,-0.84261,0.24490,0.999839,-0.000744,0.014436,-0.010647,1.39620,0.01500,-0.08837,0.08387,-0.44621,-0.12689
4496,8.9920,-0.016680,-0.358502,0.868373,6.031396,-1.980406,-0.528861,0.017482,0.362956,0.869268,6.612596,-1.979978,-0.595649,-0.001537,-0.044190,1.245245,-0.856714,-2.108794,-8.585635,0.001069,0.045018,1.244608,-0.839959,-2.108750,-8.583158,10.00293,-0.84259,0.24475,0.999846,-0.000654,0.013826,-0.010796,1.39387,0.01449,-0.07503,0.08105,-0.61137,-0.15029
4497,8.9940,-0.017021,-0.170493,0.880523,6.074847,-1.981382,-0.488047,0.017872,0.194976,0.882758,6.744976,-1.981046,-0.534095,-0.001663,-0.063436,1.242110,-1.567687,-2.125652,-8.429006,0.001192,0.061889,1.241501,-1.553764,-2.125600,-8.424738,10.00568,-0.84257,0.24464,0.999854,-0.000564,0.013054,-0.010969,1.39126,0.01424,-0.05825,0.07985,-0.77348,-0.17299
4498,8.9960,-0.017003,0.008847,0.892625,6.051268,-1.983101,-0.859446,0.017835,-0.018328,0.895810,6.525681,-1.982813,-0.883645,-0.001815,-0.075772,1.237510,-2.300070,-2.141864,-8.106355,0.001363,0.085181,1.236929,-2.285901,-2.141805,-8.102541,10.00841,-0.84254,0.24457,0.999864,-0.000467,0.012145,-0.011161,1.38698,0.01397,-0.04014,0.08383,-0.90949,-0.19292
4499,8.9980,-0.016813,0.094997,0.904626,6.000408,-1.985201,-1.050051,0.017575,-0.129804,0.908441,6.315625,-1.984915,-1.050820,-0.002005,-0.095136,1.231317,-3.096500,-2.157170,-7.652931,0.001590,0.113594,1.230769,-3.079798,-2.157107,-7.651140,10.01113,-0.84252,0.24449,0.999872,-0.000359,0.011305,-0.011344,1.37661,0.01398,-0.04464,0.09697,-0.84169,-0.18413
4500,9.0000,-0.017003,-0.095131,0.916820,6.096903,-1.986825,-0.811652,0.016882,-0.346512,0.920496,6.027635,-1.986998,-1.041425,-0.001787,0.109242,1.223231,-4.042906,-2.171212,-7.020876,0.002036,0.223077,1.222739,-4.015193,-2.171375,-7.133662,10.01383,-0.84250,0.24440,0.999878,-0.000241,0.010527,-0.011521,1.36661,0.01396,-0.04650,0.10654,-0.77942,-0.17714
4501,9.0020,-0.017443,-0.219676,0.929129,6.154723,-1.987965,-0.570179,0.015914,-0.484124,0.932069,5.786234,-1.988914,-0.958076,-0.001373,0.206726,1.213272,-4.979513,-2.183785,-6.286431,0.002612,0.287813,1.212897,-4.920790,-2.184303,-6.464096,10.01651,-0.84247,0.24434,0.999885,-0.000112,0.009730,-0.011625,1.35957,0.01778,-0.03269,0.11921,-0.79860,-0.10578
4502,9.0040,-0.018011,-0.284184,0.941486,6.178062,-1.988640,-0.337771,0.014780,-0.566866,0.943244,5.587568,-1.990569,-0.827455,-0.000890,0.241806,1.201482,-5.894950,-2.194692,-5.453536,0.003257,0.322877,1.201289,-5.804412,-2.195623,-5.659985,10.01918,-0.84243,0.24431,0.999892,0.000021,0.008912,-0.011679,1.35361,0.02065,-0.01973,0.12305,-0.81959,-0.05455
4503,9.0060,-0.018612,-0.300594,0.953836,6.174991,-1.988872,-0.115859,0.013549,-0.615798,0.954106,5.431289,-1.991912,-0.671860,-0.000408,0.241058,1.187924,-6.778951,-2.203738,-4.522943,0.003927,0.334705,1.187963,-6.663019,-2.205093,-4.734937,10.02184,-0.84239,0.24430,0.999899,0.000149,0.008076,-0.011696,1.34843,0.02261,-0.00782,0.11830,-0.83732,-0.01877
4504,9.0080,-0.019173,-0.280251,0.966141,6.152728,-1.988685,0.093520,0.012270,-0.639590,0.964735,5.314212,-1.992916,-0.501700,0.000038,0.222990,1.172710,-7.607285,-2.210765,-3.513740,0.004585,0.329282,1.172994,-7.484269,-2.212522,-3.714593,10.02449,-0.84235,0.24431,0.999906,0.000265,0.007227,-0.011690,1.34397,0.02380,0.00304,0.10532,-0.85058,0.00535
4505,9.0100,-0.019639,-0.233318,0.978381,6.120237,-1.988100,0.292395,0.010980,-0.644846,0.975206,5.235764,-1.993563,-0.323553,0.000433,0.197123,1.156052,-8.328768,-2.215666,-2.450285,0.005202,0.308319,1.156566,-8.213949,-2.217784,-2.630891,10.02714,-0.84230,0.24434,0.999912,0.000360,0.006368,-0.011668,1.34013,0.02439,0.01256,0.08565,-0.85990,0.02111
4506,9.0120,-0.019974,-0.167190,0.990539,6.078621,-1.987148,0.476034,0.009707,-0.636574,0.985583,5.188228,-1.993855,-0.146204,0.000768,0.167709,1.138147,-8.952531,-2.218351,-1.342532,0.005755,0.276276,1.138889,-8.838677,-2.220788,-1.502430,10.02977,-0.84226,0.24439,0.999917,0.000431,0.005498,-0.011637,1.33715,0.02455,0.02022,0.06048,-0.87064,0.03067
4507,9.0140,-0.020153,-0.089547,1.002595,6.027966,-1.985869,0.639783,0.008468,-0.619197,0.995903,5.160352,-1.993812,0.021417,0.001047,0.139459,1.119172,-9.487735,-2.218766,-0.207415,0.006232,0.238708,1.120146,-9.371533,-2.221480,-0.345749,10.03240,-0.84221,0.24445,0.999922,0.000472,0.004617,-0.011601,1.33482,0.02438,0.02587,0.03122,-0.88177,0.03518
4508,9.0160,-0.020167,-0.007029,1.014532,5.968666,-1.984308,0.780499,0.007276,-0.596012,1.006193,5.144850,-1.993464,0.174275,0.001277,0.115199,1.099286,-9.942640,-2.216896,0.934713,0.006629,0.198651,1.100499,-9.823195,-2.219844,0.818013,10.03503,-0.84216,0.24451,0.999926,0.000482,0.003725,-0.011565,1.33286,0.02400,0.02953,-0.00001,-0.89147,0.03599
4509,9.0180,-0.020017,0.074905,1.026335,5.901386,-1.982515,0.896506,0.006138,-0.569238,1.016469,5.137906,-1.992842,0.310687,0.001470,0.096463,1.078636,-10.324949,-2.212772,2.062233,0.006945,0.157919,1.080094,-10.202869,-2.215911,1.966323,10.03765,-0.84211,0.24458,0.999929,0.000461,0.002826,-0.011530,1.33104,0.02348,0.03117,-0.03125,-0.89884,0.03409
4510,9.0200,-0.019713,0.152065,1.037989,5.827025,-1.980540,0.987425,0.005057,-0.540354,1.026741,5.135853,-1.991981,0.430653,0.001638,0.083893,1.057353,-10.641850,-2.206465,3.153444,0.007181,0.117701,1.059056,-10.518605,-2.209758,3.076728,10.04027,-0.84207,0.24465,0.999932,0.000411,0.001922,-0.011500,1.32919,0.02288,0.03082,-0.06086,-0.90369,0.03024
4511,9.0220,-0.019270,0.221431,1.049482,5.746681,-1.978432,1.053815,0.004036,-0.510404,1.037011,5.135425,-1.990910,0.535483,0.001793,0.077547,1.035553,-10.899989,-2.198090,4.187285,0.007338,0.078840,1.037501,-10.777460,-2.201503,4.127647,10.04289,-0.84202,0.24471,0.999934,0.000333,0.001014,-0.011474,1.32718,0.02226,0.02848,-0.08754,-0.90630,0.02504
4512,9.0240,-0.018708,0.281045,1.060805,5.661560,-1.976238,1.097083,0.003076,-0.480167,1.047279,5.133994,-1.989656,0.627224,0.001947,0.077124,1.013342,-11.105420,-2.187803,5.143817,0.007422,0.041955,1.015530,-10.985574,-2.191305,5.098829,10.04550,-0.84197,0.24477,0.999934,0.000233,0.000106,-0.011455,1.32493,0.02165,0.02421,-0.11037,-0.90737,0.01892
4513,9.0260,-0.017457,0.625534,1.071688,5.441280,-1.975458,0.390247,0.002510,-0.282970,1.057809,5.264807,-1.988397,0.629620,0.001743,-0.102283,0.990846,-11.248125,-2.175896,5.953571,0.007314,-0.054048,0.993215,-11.157682,-2.179271,6.016854,10.04810,-0.84192,0.24481,0.999934,0.000115,-0.000803,-0.011443,1.32239,0.02107,0.01803,-0.12873,-0.90782,0.01224
4514,9.0280,-0.016470,0.493570,1.082391,5.351656,-1.974097,0.680187,0.001869,-0.320396,1.068226,5.208348,-1.986926,0.735345,0.001729,-0.006989,0.968266,-11.289909,-2.162480,6.708004,0.007207,-0.053575,0.970672,-11.271529,-2.165770,6.750497,10.05070,-0.84187,0.24482,0.999933,-0.000029,-0.001675,-0.011475,1.31783,0.01928,0.00295,-0.15380,-0.86992,-0.03240
4515,9.0300,-0.014730,0.869942,1.093453,5.530692,-1.971915,1.091269,0.000808,-0.530739,1.079481,5.627626,-1.984521,1.202182,0.001509,-0.109896,0.945941,-11.162316,-2.147939,7.270312,0.006958,-0.124562,0.948317,-11.177589,-2.151013,7.378427,10.05329,-0.84183,0.24482,0.999931,-0.000176,-0.002569,-0.011495,1.31566,0.02012,-0.00406,-0.15723,-0.89260,-0.01977
4516,9.0320,-0.012531,1.099528,1.104663,5.605242,-1.969052,1.431274,-0.000507,-0.657435,1.091201,5.859807,-1.981405,1.558006,0.001229,-0.139977,0.924054,-10.943510,-2.132520,7.709497,0.006582,-0.188062,0.926345,-10.985727,-2.135309,7.852230,10.05588,-0.84178,0.24482,0.999927,-0.000343,-0.003639,-0.011536,1.32239,0.01953,-0.00149,-0.17923,-1.06805,-0.04202
4517,9.0340,-0.010107,1.211981,1.115877,5.607036,-1.965676,1.687946,-0.001936,-0.714449,1.103130,5.964656,-1.977796,1.804979,0.000968,-0.130655,0.902787,-10.633742,-2.116502,8.008994,0.006101,-0.240426,0.904955,-10.695080,-2.118979,8.165153,10.05848,-0.84173,0.24482,0.999921,-0.000527,-0.004856,-0.011594,1.32722,0.01906,-0.00362,-0.19819,-1.21425,-0.05753
4518,9.0360,-0.007628,1.239631,1.127003,5.563114,-1.961940,1.868045,-0.003378,-0.720830,1.115095,5.982701,-1.973866,1.964687,0.000763,-0.102620,0.882320,-10.233609,-2.100187,8.157534,0.005541,-0.279729,0.884341,-10.306999,-2.102351,8.313797,10.06108,-0.84169,0.24480,0.999913,-0.000725,-0.006195,-0.011661,1.33070,0.01870,-0.01064,-0.21316,-1.33727,-0.06815
4519,9.0380,-0.005611,1.008372,1.137891,5.443881,-1.957871,2.034337,-0.004371,-0.496858,1.126905,5.904792,-1.969660,2.102949,0.000629,-0.066980,0.862813,-9.753173,-2.083892,8.147560,0.004933,-0.304220,0.864674,-9.833409,-2.085760,8.295277,10.06368,-0.84164,0.24477,0.999901,-0.000933,-0.007643,-0.011736,1.33340,0.01845,-0.02209,-0.22392,-1.44512,-0.07527
4520,9.0400,-0.003568,1.021213,1.148675,5.391999,-1.953756,2.057659,-0.005410,-0.519594,1.138611,5.853028,-1.965425,2.117714,0.000562,-0.033509,0.844464,-9.174746,-2.067941,7.975243,0.004296,-0.318696,0.846161,-9.256816,-2.069538,8.111157,10.06628,-0.84159,0.24469,0.999887,-0.001146,-0.009171,-0.011816,1.33550,0.01826,-0.04045,-0.23030,-1.52587,-0.08015
4521,9.0420,-0.001579,0.994894,1.159297,5.311191,-1.949661,2.047640,-0.006436,-0.512576,1.150117,5.752912,-1.961195,2.115119,0.000555,-0.003336,0.827424,-8.519670,-2.052655,7.643386,0.003648,-0.323735,0.828959,-8.600624,-2.054007,7.765591,10.06888,-0.84155,0.24458,0.999870,-0.001361,-0.010799,-0.011898,1.33804,0.01815,-0.05863,-0.23351,-1.62492,-0.08258
