t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
6.5800,-0.00534,0.09357,0.45090,0.97005,-0.08083,0.03756,0.22597,0.00290,0.06197,0.29820,0.30051,0.14111,0.06489,1,0.07417,0,0.04900,0.01900,-0.001308,-0.001698,69.6078,-0.001968,-0.002279,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05396,-0.16519,-0.75788,1.21243,-0.57725,0.29974,-0.30232,-0.12788,-0.70344,1.49923,-0.52911,-0.04110,-0.03804,-0.00254,0.16174,-0.00091,2.57147,3.60394,0.28537,-3.19663,-0.12322,0.14421,-0.05708,-0.61862,-0.15915,0.48848,0.05275,-0.00824,0.43517,0.09885,0.12332,-0.02331,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.5850,-0.00534,0.09357,0.45090,0.97005,-0.08085,0.03753,0.22597,0.00290,0.06197,0.29820,0.30051,0.14116,0.06489,1,0.07417,0,0.04900,0.01900,-0.001308,-0.001698,69.6073,-0.001968,-0.002279,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05399,-0.16513,-0.75784,1.21250,-0.57731,0.29972,-0.30218,-0.12783,-0.70332,1.49919,-0.52910,-0.04112,-0.03800,-0.00254,0.16172,-0.00091,2.57113,3.60352,0.28507,-3.19696,-0.12322,0.14422,-0.05705,-0.61857,-0.15906,0.48851,0.05276,-0.00823,0.43513,0.09884,0.12329,-0.02331,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.5900,-0.00535,0.09357,0.45090,0.97005,-0.08086,0.03751,0.22596,0.00290,0.06197,0.29820,0.30051,0.14120,0.06489,1,0.07417,0,0.04900,0.01900,-0.001309,-0.001698,69.6068,-0.001968,-0.002279,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05402,-0.16507,-0.75780,1.21257,-0.57738,0.29970,-0.30204,-0.12777,-0.70320,1.49914,-0.52909,-0.04115,-0.03796,-0.00254,0.16170,-0.00091,2.57079,3.60310,0.28478,-3.19728,-0.12321,0.14422,-0.05702,-0.61852,-0.15897,0.48854,0.05277,-0.00823,0.43509,0.09883,0.12326,-0.02331,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.5950,-0.00535,0.09357,0.45090,0.97005,-0.08088,0.03748,0.22595,0.00290,0.06197,0.29820,0.30051,0.14125,0.06489,1,0.07417,0,0.04900,0.01900,-0.001310,-0.001698,69.6064,-0.001968,-0.002279,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05405,-0.16501,-0.75776,1.21263,-0.57744,0.29969,-0.30189,-0.12772,-0.70308,1.49910,-0.52908,-0.04118,-0.03792,-0.00254,0.16168,-0.00091,2.57046,3.60268,0.28448,-3.19761,-0.12321,0.14423,-0.05699,-0.61847,-0.15887,0.48857,0.05278,-0.00823,0.43505,0.09883,0.12323,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6000,-0.00536,0.09357,0.45090,0.97005,-0.08090,0.03745,0.22595,0.00290,0.06197,0.29820,0.30051,0.14129,0.06489,1,0.07417,0,0.04900,0.01900,-0.001311,-0.001698,69.6059,-0.001968,-0.002279,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05408,-0.16495,-0.75773,1.21270,-0.57751,0.29967,-0.30175,-0.12767,-0.70296,1.49905,-0.52907,-0.04120,-0.03787,-0.00254,0.16166,-0.00091,2.57012,3.60227,0.28418,-3.19793,-0.12321,0.14423,-0.05696,-0.61842,-0.15878,0.48860,0.05279,-0.00823,0.43501,0.09882,0.12321,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6050,-0.00536,0.09357,0.45090,0.97005,-0.08091,0.03743,0.22594,0.00290,0.06197,0.29820,0.30051,0.14134,0.06489,1,0.07417,0,0.04900,0.01900,-0.001312,-0.001698,69.6054,-0.001968,-0.002279,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05410,-0.16488,-0.75769,1.21277,-0.57757,0.29965,-0.30161,-0.12761,-0.70284,1.49901,-0.52906,-0.04123,-0.03783,-0.00254,0.16164,-0.00091,2.56978,3.60185,0.28389,-3.19826,-0.12320,0.14424,-0.05693,-0.61837,-0.15868,0.48864,0.05280,-0.00823,0.43497,0.09881,0.12318,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6100,-0.00536,0.09357,0.45090,0.97005,-0.08093,0.03740,0.22593,0.00290,0.06197,0.29820,0.30051,0.14138,0.06489,1,0.07417,0,0.04900,0.01900,-0.001312,-0.001698,69.6050,-0.001968,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05413,-0.16482,-0.75765,1.21283,-0.57764,0.29963,-0.30146,-0.12756,-0.70272,1.49897,-0.52905,-0.04126,-0.03779,-0.00254,0.16161,-0.00091,2.56945,3.60144,0.28359,-3.19858,-0.12320,0.14424,-0.05690,-0.61832,-0.15859,0.48867,0.05281,-0.00823,0.43493,0.09881,0.12315,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6150,-0.00537,0.09357,0.45090,0.97006,-0.08095,0.03738,0.22593,0.00290,0.06197,0.29820,0.30051,0.14143,0.06489,1,0.07417,0,0.04900,0.01900,-0.001313,-0.001698,69.6045,-0.001968,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05416,-0.16476,-0.75761,1.21290,-0.57770,0.29962,-0.30132,-0.12750,-0.70260,1.49892,-0.52904,-0.04128,-0.03775,-0.00254,0.16159,-0.00091,2.56911,3.60102,0.28330,-3.19890,-0.12319,0.14424,-0.05688,-0.61827,-0.15849,0.48870,0.05281,-0.00822,0.43490,0.09880,0.12312,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6200,-0.00537,0.09357,0.45090,0.97006,-0.08096,0.03735,0.22592,0.00290,0.06197,0.29820,0.30051,0.14147,0.06489,1,0.07417,0,0.04900,0.01900,-0.001314,-0.001698,69.6040,-0.001968,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05419,-0.16470,-0.75757,1.21297,-0.57777,0.29960,-0.30118,-0.12745,-0.70248,1.49888,-0.52903,-0.04131,-0.03771,-0.00254,0.16157,-0.00091,2.56878,3.60061,0.28300,-3.19923,-0.12319,0.14425,-0.05685,-0.61822,-0.15840,0.48873,0.05282,-0.00822,0.43486,0.09879,0.12309,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6250,-0.00538,0.09357,0.45090,0.97006,-0.08098,0.03733,0.22591,0.00290,0.06197,0.29820,0.30051,0.14152,0.06489,1,0.07417,0,0.04900,0.01900,-0.001315,-0.001698,69.6036,-0.001968,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05421,-0.16464,-0.75753,1.21303,-0.57783,0.29958,-0.30103,-0.12740,-0.70236,1.49883,-0.52902,-0.04134,-0.03767,-0.00254,0.16155,-0.00091,2.56844,3.60019,0.28271,-3.19955,-0.12318,0.14425,-0.05682,-0.61817,-0.15831,0.48876,0.05283,-0.00822,0.43482,0.09879,0.12306,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6300,-0.00538,0.09357,0.45090,0.97006,-0.08100,0.03730,0.22591,0.00290,0.06197,0.29820,0.30051,0.14156,0.06489,1,0.07417,0,0.04900,0.01900,-0.001315,-0.001698,69.6031,-0.001968,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05424,-0.16457,-0.75750,1.21310,-0.57789,0.29957,-0.30089,-0.12734,-0.70224,1.49879,-0.52901,-0.04136,-0.03763,-0.00254,0.16153,-0.00091,2.56811,3.59978,0.28241,-3.19987,-0.12318,0.14426,-0.05679,-0.61812,-0.15821,0.48879,0.05284,-0.00822,0.43478,0.09878,0.12303,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6350,-0.00538,0.09357,0.45091,0.97006,-0.08101,0.03727,0.22590,0.00290,0.06197,0.29821,0.30051,0.14160,0.06489,1,0.07417,0,0.04900,0.01900,-0.001316,-0.001698,69.6026,-0.001968,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05427,-0.16451,-0.75746,1.21316,-0.57796,0.29955,-0.30075,-0.12729,-0.70212,1.49875,-0.52900,-0.04139,-0.03758,-0.00254,0.16151,-0.00091,2.56777,3.59937,0.28212,-3.20019,-0.12317,0.14426,-0.05676,-0.61807,-0.15812,0.48882,0.05285,-0.00822,0.43474,0.09877,0.12301,-0.02330,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6400,-0.00539,0.09357,0.45091,0.97006,-0.08103,0.03725,0.22589,0.00290,0.06197,0.29821,0.30051,0.14165,0.06489,1,0.07417,0,0.04900,0.01900,-0.001317,-0.001698,69.6022,-0.001967,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05430,-0.16445,-0.75742,1.21323,-0.57802,0.29953,-0.30061,-0.12723,-0.70200,1.49870,-0.52899,-0.04141,-0.03754,-0.00254,0.16149,-0.00091,2.56744,3.59895,0.28183,-3.20051,-0.12317,0.14426,-0.05673,-0.61802,-0.15803,0.48885,0.05286,-0.00822,0.43470,0.09877,0.12298,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6450,-0.00539,0.09357,0.45091,0.97006,-0.08105,0.03722,0.22589,0.00290,0.06197,0.29821,0.30051,0.14169,0.06489,1,0.07417,0,0.04900,0.01900,-0.001318,-0.001698,69.6017,-0.001967,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05432,-0.16439,-0.75738,1.21329,-0.57809,0.29952,-0.30047,-0.12718,-0.70188,1.49866,-0.52898,-0.04144,-0.03750,-0.00254,0.16147,-0.00091,2.56711,3.59854,0.28153,-3.20083,-0.12316,0.14427,-0.05670,-0.61797,-0.15793,0.48888,0.05287,-0.00822,0.43466,0.09876,0.12295,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6500,-0.00540,0.09357,0.45091,0.97006,-0.08106,0.03720,0.22588,0.00290,0.06197,0.29821,0.30051,0.14173,0.06489,1,0.07417,0,0.04900,0.01900,-0.001319,-0.001698,69.6012,-0.001967,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05435,-0.16433,-0.75734,1.21336,-0.57815,0.29950,-0.30033,-0.12713,-0.70176,1.49862,-0.52897,-0.04147,-0.03746,-0.00254,0.16145,-0.00091,2.56678,3.59813,0.28124,-3.20115,-0.12316,0.14427,-0.05667,-0.61793,-0.15784,0.48891,0.05288,-0.00821,0.43462,0.09875,0.12292,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6550,-0.00540,0.09357,0.45091,0.97006,-0.08108,0.03717,0.22587,0.00290,0.06197,0.29821,0.30051,0.14178,0.06489,1,0.07417,0,0.04900,0.01900,-0.001319,-0.001698,69.6008,-0.001967,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05438,-0.16427,-0.75730,1.21343,-0.57821,0.29948,-0.30018,-0.12707,-0.70164,1.49857,-0.52896,-0.04149,-0.03742,-0.00254,0.16143,-0.00091,2.56644,3.59772,0.28095,-3.20147,-0.12315,0.14428,-0.05665,-0.61788,-0.15775,0.48894,0.05289,-0.00821,0.43458,0.09875,0.12289,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6600,-0.00541,0.09357,0.45091,0.97007,-0.08109,0.03715,0.22587,0.00290,0.06197,0.29821,0.30051,0.14182,0.06489,1,0.07417,0,0.04900,0.01900,-0.001320,-0.001698,69.6003,-0.001967,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05440,-0.16421,-0.75727,1.21349,-0.57828,0.29947,-0.30004,-0.12702,-0.70152,1.49853,-0.52895,-0.04152,-0.03738,-0.00254,0.16141,-0.00091,2.56611,3.59731,0.28066,-3.20179,-0.12315,0.14428,-0.05662,-0.61783,-0.15765,0.48897,0.05290,-0.00821,0.43454,0.09874,0.12287,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6650,-0.00541,0.09357,0.45091,0.97007,-0.08111,0.03712,0.22586,0.00290,0.06197,0.29821,0.30051,0.14187,0.06489,1,0.07417,0,0.04900,0.01900,-0.001321,-0.001698,69.5999,-0.001967,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05443,-0.16415,-0.75723,1.21356,-0.57834,0.29945,-0.29990,-0.12697,-0.70140,1.49848,-0.52894,-0.04154,-0.03734,-0.00254,0.16139,-0.00091,2.56578,3.59690,0.28037,-3.20211,-0.12314,0.14429,-0.05659,-0.61778,-0.15756,0.48901,0.05291,-0.00821,0.43450,0.09873,0.12284,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6700,-0.00541,0.09357,0.45091,0.97007,-0.08113,0.03710,0.22585,0.00290,0.06197,0.29821,0.30051,0.14191,0.06489,1,0.07417,0,0.04900,0.01900,-0.001322,-0.001698,69.5994,-0.001967,-0.002280,65.0391,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05446,-0.16408,-0.75719,1.21362,-0.57841,0.29943,-0.29976,-0.12691,-0.70128,1.49844,-0.52893,-0.04157,-0.03729,-0.00254,0.16137,-0.00091,2.56545,3.59649,0.28008,-3.20243,-0.12314,0.14429,-0.05656,-0.61773,-0.15747,0.48904,0.05292,-0.00821,0.43447,0.09873,0.12281,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6750,-0.00542,0.09357,0.45091,0.97007,-0.08114,0.03707,0.22585,0.00290,0.06197,0.29821,0.30051,0.14195,0.06489,1,0.07417,0,0.04900,0.01900,-0.001322,-0.001698,69.5989,-0.001967,-0.002280,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05449,-0.16402,-0.75715,1.21368,-0.57847,0.29942,-0.29962,-0.12686,-0.70117,1.49840,-0.52892,-0.04159,-0.03725,-0.00253,0.16135,-0.00091,2.56512,3.59608,0.27978,-3.20274,-0.12313,0.14429,-0.05653,-0.61768,-0.15738,0.48907,0.05293,-0.00821,0.43443,0.09872,0.12278,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6800,-0.00542,0.09357,0.45091,0.97007,-0.08116,0.03705,0.22584,0.00290,0.06197,0.29821,0.30051,0.14200,0.06489,1,0.07417,0,0.04900,0.01900,-0.001323,-0.001698,69.5985,-0.001967,-0.002280,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05451,-0.16396,-0.75711,1.21375,-0.57853,0.29940,-0.29948,-0.12681,-0.70105,1.49835,-0.52891,-0.04162,-0.03721,-0.00253,0.16133,-0.00091,2.56479,3.59568,0.27949,-3.20306,-0.12313,0.14430,-0.05650,-0.61763,-0.15728,0.48910,0.05294,-0.00820,0.43439,0.09872,0.12275,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6850,-0.00543,0.09357,0.45091,0.97007,-0.08117,0.03702,0.22583,0.00290,0.06197,0.29821,0.30051,0.14204,0.06489,1,0.07417,0,0.04900,0.01900,-0.001324,-0.001698,69.5980,-0.001967,-0.002280,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05454,-0.16390,-0.75708,1.21381,-0.57860,0.29938,-0.29934,-0.12675,-0.70093,1.49831,-0.52890,-0.04165,-0.03717,-0.00253,0.16130,-0.00091,2.56446,3.59527,0.27920,-3.20338,-0.12313,0.14430,-0.05648,-0.61758,-0.15719,0.48913,0.05295,-0.00820,0.43435,0.09871,0.12272,-0.02329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6900,-0.00543,0.09357,0.45092,0.97007,-0.08119,0.03700,0.22583,0.00290,0.06197,0.29821,0.30051,0.14208,0.06489,1,0.07417,0,0.04900,0.01900,-0.001325,-0.001699,69.5976,-0.001967,-0.002280,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05457,-0.16384,-0.75704,1.21388,-0.57866,0.29937,-0.29920,-0.12670,-0.70081,1.49827,-0.52889,-0.04167,-0.03713,-0.00253,0.16128,-0.00091,2.56414,3.59486,0.27891,-3.20369,-0.12312,0.14431,-0.05645,-0.61753,-0.15710,0.48916,0.05296,-0.00820,0.43431,0.09870,0.12270,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.6950,-0.00543,0.09357,0.45092,0.97007,-0.08121,0.03697,0.22582,0.00290,0.06197,0.29821,0.30051,0.14213,0.06489,1,0.07417,0,0.04900,0.01900,-0.001325,-0.001699,69.5971,-0.001967,-0.002280,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05459,-0.16378,-0.75700,1.21394,-0.57872,0.29935,-0.29906,-0.12665,-0.70069,1.49822,-0.52888,-0.04170,-0.03709,-0.00253,0.16126,-0.00091,2.56381,3.59446,0.27862,-3.20401,-0.12312,0.14431,-0.05642,-0.61749,-0.15701,0.48919,0.05297,-0.00820,0.43427,0.09870,0.12267,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7000,-0.00544,0.09358,0.45092,0.97008,-0.08122,0.03695,0.22581,0.00290,0.06197,0.29821,0.30051,0.14217,0.06489,1,0.07418,0,0.04900,0.01900,-0.001326,-0.001699,69.5967,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05462,-0.16372,-0.75696,1.21401,-0.57878,0.29933,-0.29892,-0.12659,-0.70058,1.49818,-0.52887,-0.04172,-0.03705,-0.00253,0.16124,-0.00091,2.56348,3.59405,0.27834,-3.20432,-0.12311,0.14431,-0.05639,-0.61744,-0.15692,0.48922,0.05298,-0.00820,0.43424,0.09869,0.12264,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7050,-0.00544,0.09358,0.45092,0.97008,-0.08124,0.03692,0.22581,0.00290,0.06197,0.29821,0.30051,0.14221,0.06489,1,0.07418,0,0.04900,0.01900,-0.001327,-0.001699,69.5962,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05465,-0.16366,-0.75693,1.21407,-0.57885,0.29932,-0.29878,-0.12654,-0.70046,1.49814,-0.52886,-0.04175,-0.03701,-0.00253,0.16122,-0.00091,2.56315,3.59365,0.27805,-3.20464,-0.12311,0.14432,-0.05636,-0.61739,-0.15683,0.48925,0.05298,-0.00820,0.43420,0.09868,0.12261,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7100,-0.00545,0.09358,0.45092,0.97008,-0.08125,0.03690,0.22580,0.00290,0.06197,0.29821,0.30051,0.14226,0.06489,1,0.07418,0,0.04900,0.01900,-0.001328,-0.001699,69.5958,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05468,-0.16360,-0.75689,1.21414,-0.57891,0.29930,-0.29864,-0.12649,-0.70034,1.49809,-0.52885,-0.04177,-0.03696,-0.00253,0.16120,-0.00091,2.56283,3.59325,0.27776,-3.20495,-0.12310,0.14432,-0.05634,-0.61734,-0.15673,0.48928,0.05299,-0.00819,0.43416,0.09868,0.12259,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7150,-0.00545,0.09358,0.45092,0.97008,-0.08127,0.03687,0.22579,0.00290,0.06197,0.29821,0.30051,0.14230,0.06489,1,0.07418,0,0.04900,0.01900,-0.001328,-0.001699,69.5953,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05470,-0.16354,-0.75685,1.21420,-0.57897,0.29928,-0.29850,-0.12644,-0.70023,1.49805,-0.52884,-0.04180,-0.03692,-0.00253,0.16118,-0.00091,2.56250,3.59284,0.27747,-3.20526,-0.12310,0.14433,-0.05631,-0.61729,-0.15664,0.48931,0.05300,-0.00819,0.43412,0.09867,0.12256,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7200,-0.00545,0.09358,0.45092,0.97008,-0.08129,0.03685,0.22579,0.00290,0.06197,0.29821,0.30051,0.14234,0.06489,1,0.07418,0,0.04900,0.01900,-0.001329,-0.001699,69.5948,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05473,-0.16348,-0.75681,1.21426,-0.57904,0.29927,-0.29837,-0.12638,-0.70011,1.49801,-0.52883,-0.04182,-0.03688,-0.00253,0.16116,-0.00091,2.56218,3.59244,0.27718,-3.20558,-0.12309,0.14433,-0.05628,-0.61724,-0.15655,0.48934,0.05301,-0.00819,0.43408,0.09866,0.12253,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7250,-0.00546,0.09358,0.45092,0.97008,-0.08130,0.03682,0.22578,0.00290,0.06197,0.29821,0.30051,0.14238,0.06489,1,0.07418,0,0.04900,0.01900,-0.001330,-0.001699,69.5944,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05476,-0.16342,-0.75677,1.21433,-0.57910,0.29925,-0.29823,-0.12633,-0.69999,1.49797,-0.52882,-0.04185,-0.03684,-0.00253,0.16114,-0.00091,2.56185,3.59204,0.27690,-3.20589,-0.12309,0.14433,-0.05625,-0.61719,-0.15646,0.48937,0.05302,-0.00819,0.43405,0.09866,0.12250,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7300,-0.00546,0.09358,0.45092,0.97008,-0.08132,0.03680,0.22577,0.00290,0.06197,0.29821,0.30051,0.14243,0.06489,1,0.07418,0,0.04900,0.01900,-0.001331,-0.001699,69.5939,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05478,-0.16336,-0.75674,1.21439,-0.57916,0.29923,-0.29809,-0.12628,-0.69988,1.49792,-0.52881,-0.04187,-0.03680,-0.00253,0.16112,-0.00091,2.56153,3.59164,0.27661,-3.20620,-0.12308,0.14434,-0.05622,-0.61715,-0.15637,0.48940,0.05303,-0.00819,0.43401,0.09865,0.12247,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7350,-0.00546,0.09358,0.45092,0.97008,-0.08133,0.03677,0.22577,0.00290,0.06197,0.29821,0.30051,0.14247,0.06489,1,0.07418,0,0.04900,0.01900,-0.001331,-0.001699,69.5935,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05481,-0.16330,-0.75670,1.21445,-0.57922,0.29922,-0.29795,-0.12623,-0.69976,1.49788,-0.52879,-0.04190,-0.03676,-0.00253,0.16110,-0.00091,2.56120,3.59124,0.27632,-3.20651,-0.12308,0.14434,-0.05620,-0.61710,-0.15628,0.48943,0.05304,-0.00819,0.43397,0.09865,0.12245,-0.02328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
6.7400,-0.00547,0.09358,0.45092,0.97008,-0.08135,0.03675,0.22576,0.00290,0.06197,0.29821,0.30051,0.14251,0.06489,1,0.07418,0,0.04900,0.01900,-0.001332,-0.001699,69.5930,-0.001967,-0.002281,65.0392,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05484,-0.16324,-0.75666,1.21452,-0.57929,0.29920,-0.29781,-0.12617,-0.69965,1.49784,-0.52878,-0.04192,-0.03672,-0.00253,0.16108,-0.00091,2.56088,3.59084,0.27603,-3.20683,-0.12307,0.14435,-0.05617,-0.61705,-0.15619,0.48946,0.05305,-0.00818,0.43393,0.09864,0.12242,-0.02327,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
