tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
0,0.0000,-0.000107,-0.053697,0.999521,0.031714,-1.988214,-0.035523,0.000107,0.053697,0.999521,0.031714,-1.988214,-0.035523,-0.000120,-0.059997,0.999527,0.034924,-1.988222,-0.039812,0.000120,0.059997,0.999527,0.034924,-1.988222,-0.039812,0.00000,0.00000,0.30000,1.000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1,0.0020,-0.000286,-0.089212,0.999610,0.044681,-1.988308,-0.047247,0.000286,0.089212,0.999610,0.044681,-1.988308,-0.047247,-0.000312,-0.096158,0.999622,0.047627,-1.988323,-0.050554,0.000312,0.096158,0.999622,0.047627,-1.988323,-0.050554,0.00000,0.00000,0.29996,1.000000,-0.000000,-0.000006,-0.000000,0.00045,-0.00000,-0.02221,-0.00000,-0.00639,-0.00000
2,0.0040,-0.000491,-0.102763,0.999786,0.088063,-1.988418,-0.054860,0.000491,0.102763,0.999786,0.088063,-1.988418,-0.054860,-0.000543,-0.115242,0.999809,0.093611,-1.988446,-0.061333,0.000543,0.115242,0.999809,0.093611,-1.988446,-0.061333,0.00000,0.00000,0.29987,1.000000,-0.000000,-0.000015,-0.000000,0.00064,-0.00000,-0.04320,-0.00000,-0.00906,-0.00000
3,0.0060,-0.000707,-0.108034,1.000030,0.121854,-1.988524,-0.053207,0.000707,0.108034,1.000030,0.121854,-1.988524,-0.053207,-0.000786,-0.121724,1.000064,0.127465,-1.988564,-0.059079,0.000786,0.121724,1.000064,0.127465,-1.988564,-0.059079,0.00000,-0.00000,0.29974,1.000000,-0.000000,-0.000033,-0.000000,0.00155,-0.00000,-0.06398,0.00000,-0.01730,-0.00000
4,0.0080,-0.000910,-0.101507,1.000397,0.183446,-1.988630,-0.052800,0.000910,0.101507,1.000397,0.183446,-1.988630,-0.052800,-0.001027,-0.120288,1.000447,0.191419,-1.988687,-0.061429,0.001027,0.120288,1.000447,0.191419,-1.988687,-0.061429,0.00001,-0.00000,0.29957,1.000000,-0.000000,-0.000056,-0.000000,0.00231,-0.00000,-0.08417,0.00000,-0.02329,-0.00000
5,0.0100,-0.001096,-0.092900,1.000880,0.241730,-1.988725,-0.047596,0.001096,0.092900,1.000880,0.241730,-1.988725,-0.047596,-0.001254,-0.113497,1.000947,0.250136,-1.988799,-0.056123,0.001254,0.113497,1.000947,0.250136,-1.988799,-0.056123,0.00001,-0.00000,0.29936,1.000000,-0.000000,-0.000090,-0.000000,0.00367,-0.00000,-0.10446,0.00000,-0.03427,-0.00000
6,0.0120,-0.001253,-0.078621,1.001532,0.325744,-1.988814,-0.044486,0.001253,0.078621,1.001532,0.325744,-1.988814,-0.044486,-0.001462,-0.104096,1.001620,0.336385,-1.988910,-0.055530,0.001462,0.104096,1.001620,0.336385,-1.988910,-0.055530,0.00002,-0.00000,0.29912,1.000000,0.000000,-0.000135,-0.000000,0.00499,-0.00000,-0.12451,0.00000,-0.04424,-0.00000
7,0.0140,-0.001384,-0.065420,1.002355,0.411537,-1.988891,-0.038309,0.001384,0.065420,1.002355,0.411537,-1.988891,-0.038309,-0.001648,-0.093245,1.002466,0.422919,-1.989010,-0.049649,0.001648,0.093245,1.002466,0.422919,-1.989010,-0.049649,0.00003,-0.00000,0.29883,1.000000,0.000000,-0.000193,-0.000000,0.00687,-0.00000,-0.14480,0.00000,-0.05882,-0.00000
8,0.0160,-0.001484,-0.049916,1.003398,0.521487,-1.988958,-0.033787,0.001484,0.049916,1.003398,0.521487,-1.988958,-0.033787,-0.001813,-0.082414,1.003536,0.534985,-1.989104,-0.047406,0.001813,0.082414,1.003536,0.534985,-1.989104,-0.047406,0.00005,-0.00000,0.29850,1.000000,0.000000,-0.000267,-0.000000,0.00879,-0.00000,-0.16506,0.00000,-0.07339,-0.00000
9,0.0180,-0.001558,-0.036826,1.004671,0.636934,-1.989012,-0.026769,0.001558,0.036826,1.004671,0.636934,-1.989012,-0.026769,-0.001957,-0.071927,1.004839,0.651343,-1.989186,-0.040878,0.001957,0.071927,1.004839,0.651343,-1.989186,-0.040878,0.00006,-0.00000,0.29813,1.000000,0.000000,-0.000359,-0.000000,0.01124,-0.00000,-0.18562,-0.00000,-0.09230,-0.00000
10,0.0200,-0.001604,-0.023218,1.006221,0.774575,-1.989053,-0.020409,0.001604,0.023218,1.006221,0.774575,-1.989053,-0.020409,-0.002082,-0.062497,1.006420,0.790868,-1.989259,-0.036417,0.002082,0.062497,1.006420,0.790868,-1.989259,-0.036417,0.00009,-0.00000,0.29771,1.000000,0.000000,-0.000471,-0.000000,0.01382,0.00000,-0.20625,0.00000,-0.11190,0.00000
11,0.0220,-0.001629,-0.012463,1.008059,0.919284,-1.989075,-0.011432,0.001629,0.012463,1.008059,0.919284,-1.989075,-0.011432,-0.002190,-0.054003,1.008293,0.936402,-1.989315,-0.027796,0.002190,0.054003,1.008293,0.936402,-1.989315,-0.027796,0.00011,-0.00000,0.29726,1.000000,0.000000,-0.000606,-0.000000,0.01687,0.00000,-0.22719,0.00000,-0.13548,0.00000
12,0.0240,-0.001634,-0.002187,1.010224,1.082562,-1.989079,-0.001828,0.001634,0.002187,1.010224,1.082562,-1.989079,-0.001828,-0.002284,-0.046732,1.010495,1.101064,-1.989353,-0.019400,0.002284,0.046732,1.010495,1.101064,-1.989353,-0.019400,0.00015,-0.00000,0.29677,1.000000,0.000000,-0.000767,-0.000000,0.02009,0.00000,-0.24825,0.00000,-0.16008,0.00000
13,0.0260,-0.001623,0.005111,1.012727,1.251153,-1.989057,0.010902,0.001623,-0.005111,1.012727,1.251153,-1.989057,0.010902,-0.002364,-0.040342,1.013035,1.269968,-1.989366,-0.006403,0.002364,0.040342,1.013035,1.269968,-1.989366,-0.006403,0.00018,-0.00000,0.29623,1.000000,0.000000,-0.000954,-0.000000,0.02371,0.00000,-0.26957,0.00000,-0.18797,-0.00000
14,0.0280,-0.001601,0.011227,1.015590,1.431444,-1.989006,0.025520,0.001601,-0.011227,1.015590,1.431444,-1.989006,0.025520,-0.002434,-0.034880,1.015937,1.450659,-1.989350,0.008211,0.002434,0.034880,1.015937,1.450659,-1.989350,0.008211,0.00023,-0.00000,0.29565,0.999999,0.000000,-0.001171,-0.000000,0.02746,-0.00000,-0.29099,0.00000,-0.21661,-0.00000
15,0.0300,-0.001572,0.014223,1.018810,1.610431,-1.988919,0.043710,0.001572,-0.014223,1.018810,1.610431,-1.988919,0.043710,-0.002494,-0.029908,1.019194,1.628794,-1.989294,0.027978,0.002494,0.029908,1.019194,1.628794,-1.989294,0.027978,0.00028,-0.00000,0.29502,0.999999,0.000000,-0.001418,-0.000000,0.03146,-0.00000,-0.31259,0.00000,-0.24731,0.00000
16,0.0320,-0.001542,0.015349,1.022389,1.789170,-1.988790,0.064462,0.001542,-0.015349,1.022389,1.789170,-1.988790,0.064462,-0.002545,-0.025329,1.022807,1.806194,-1.989193,0.050662,0.002545,0.025329,1.022807,1.806194,-1.989193,0.050662,0.00034,-0.00000,0.29436,0.999999,0.000000,-0.001696,-0.000000,0.03544,-0.00000,-0.33420,0.00000,-0.27760,0.00000
17,0.0340,-0.001516,0.013032,1.026295,1.953365,-1.988613,0.088389,0.001516,-0.013032,1.026295,1.953365,-1.988613,0.088389,-0.002586,-0.020663,1.026741,1.967424,-1.989036,0.078367,0.002586,0.020663,1.026741,1.967424,-1.989036,0.078367,0.00040,-0.00000,0.29365,0.999998,0.000000,-0.002004,-0.000000,0.03941,-0.00000,-0.35583,0.00000,-0.30780,0.00000
18,0.0360,-0.001500,0.008048,1.030492,2.098349,-1.988385,0.114044,0.001500,-0.008048,1.030492,2.098349,-1.988385,0.114044,-0.002617,-0.015722,1.030958,2.108257,-1.988818,0.108824,0.002617,0.015722,1.030958,2.108257,-1.988818,0.108824,0.00047,-0.00000,0.29289,0.999997,0.000000,-0.002339,-0.000000,0.04307,-0.00000,-0.37730,0.00000,-0.33523,0.00000
19,0.0380,-0.001501,-0.000940,1.034906,2.207134,-1.988104,0.140567,0.001501,0.000940,1.034906,2.207134,-1.988104,0.140567,-0.002637,-0.010018,1.035379,2.210696,-1.988533,0.142383,0.002637,0.010018,1.035379,2.210696,-1.988533,0.142383,0.00055,-0.00000,0.29210,0.999996,0.000000,-0.002698,-0.000000,0.04630,-0.00000,-0.39857,0.00000,-0.35916,0.00000
20,0.0400,-0.001529,-0.013545,1.039444,2.268883,-1.987773,0.165434,0.001529,0.013545,1.039444,2.268883,-1.987773,0.165434,-0.002644,-0.003320,1.039908,2.264078,-1.988181,0.175999,0.002644,0.003320,1.039908,2.264078,-1.988181,0.175999,0.00063,-0.00000,0.29126,0.999995,0.000000,-0.003075,-0.000000,0.04873,0.00000,-0.41941,0.00000,-0.37642,0.00000
21,0.0420,-0.001590,-0.030957,1.043969,2.262637,-1.987401,0.186136,0.001590,0.030957,1.043969,2.262637,-1.987401,0.186136,-0.002634,0.004818,1.044401,2.246531,-1.987765,0.208141,0.002634,-0.004818,1.044401,2.246531,-1.987765,0.208141,0.00071,-0.00000,0.29039,0.999994,0.000000,-0.003460,-0.000000,0.05010,0.00000,-0.43971,0.00000,-0.38512,0.00000
22,0.0440,-0.001697,-0.053135,1.048311,2.170785,-1.987003,0.199070,0.001697,0.053135,1.048311,2.170785,-1.987003,0.199070,-0.002605,0.014599,1.048681,2.140419,-1.987295,0.234908,0.002605,-0.014599,1.048681,2.140419,-1.987295,0.234908,0.00079,-0.00000,0.28947,0.999993,0.000000,-0.003841,-0.000000,0.04997,0.00000,-0.45920,0.00000,-0.38138,0.00000
23,0.0460,-0.001859,-0.081257,1.052245,1.966873,-1.986601,0.201025,0.001859,0.081257,1.052245,1.966873,-1.986601,0.201025,-0.002553,0.026326,1.052518,1.918460,-1.986788,0.253900,0.002553,-0.026326,1.052518,1.918460,-1.986788,0.253900,0.00087,-0.00000,0.28852,0.999991,0.000000,-0.004203,-0.000000,0.04792,0.00000,-0.47766,0.00000,-0.36206,0.00000
24,0.0480,-0.002091,-0.115696,1.055495,1.625083,-1.986222,0.189229,0.002091,0.115696,1.055495,1.625083,-1.986222,0.189229,-0.002472,0.040043,1.055628,1.554681,-1.986263,0.262249,0.002472,-0.040043,1.055628,1.554681,-1.986263,0.262249,0.00094,-0.00000,0.28753,0.999990,0.000000,-0.004525,-0.000000,0.04337,0.00000,-0.49476,0.00000,-0.32233,0.00000
25,0.0500,-0.002406,-0.157908,1.057716,1.110574,-1.985895,0.163506,0.002406,0.157908,1.057716,1.110574,-1.985895,0.163506,-0.002361,0.055759,1.057655,1.013494,-1.985742,0.260565,0.002361,-0.055759,1.057655,1.013494,-1.985742,0.260565,0.00100,-0.00000,0.28651,0.999989,0.000000,-0.004783,-0.000000,0.03577,-0.00000,-0.51017,0.00000,-0.25768,0.00000
26,0.0520,-0.002824,-0.208999,1.058487,0.385467,-1.985639,0.127840,0.002824,0.208999,1.058487,0.385467,-1.985639,0.127840,-0.002215,0.073171,1.058168,0.256785,-1.985236,0.253057,0.002215,-0.073171,1.058168,0.256785,-1.985236,0.253057,0.00104,-0.00000,0.28547,0.999988,0.000000,-0.004945,0.000000,0.02437,-0.00000,-0.52339,-0.00000,-0.16199,0.00000
27,0.0540,-0.003367,-0.271264,1.057287,-0.599828,-1.985451,0.094324,0.003367,0.271264,1.057287,-0.599828,-1.985451,0.094324,-0.002031,0.091787,1.056637,-0.765710,-1.984730,0.252869,0.002031,-0.091787,1.056637,-0.765710,-1.984730,0.252869,0.00106,-0.00000,0.28440,0.999988,0.000000,-0.004974,0.000000,0.00841,-0.00000,-0.53388,-0.00000,-0.02898,0.00000
28,0.0560,-0.004061,-0.347200,1.053479,-1.903954,-1.985276,0.087197,0.004061,0.347200,1.053479,-1.903954,-1.985276,0.087197,-0.001810,0.110716,1.052411,-2.112890,-1.984160,0.285102,0.001810,-0.110716,1.052411,-2.112890,-1.984160,0.285102,0.00104,-0.00000,0.28332,0.999988,0.000000,-0.004825,0.000000,-0.01311,-0.00000,-0.54090,-0.00000,0.14939,0.00000
29,0.0580,-0.004784,-0.361251,1.047260,-3.109909,-1.985146,0.065446,0.004784,0.361251,1.047260,-3.109909,-1.985146,0.065446,-0.001578,0.115552,1.045583,-3.414049,-1.983600,0.280151,0.001578,-0.115552,1.045583,-3.414049,-1.983600,0.280151,0.00097,-0.00000,0.28223,0.999990,0.000000,-0.004443,0.000000,-0.04129,0.00000,-0.54351,-0.00000,0.38206,0.00000
30,0.0600,-0.005448,-0.332320,1.038904,-4.178052,-1.984853,0.146171,0.005448,0.332320,1.038904,-4.178052,-1.984853,0.146171,-0.001378,0.100074,1.036494,-4.544537,-1.982941,0.329331,0.001378,-0.100074,1.036494,-4.544537,-1.982941,0.329331,0.00086,-0.00000,0.28113,0.999993,0.000000,-0.003844,0.000000,-0.06831,0.00000,-0.54689,0.00000,0.59892,0.00000
31,0.0620,-0.006016,-0.283708,1.028636,-5.133995,-1.984131,0.361091,0.006016,0.283708,1.028636,-5.133995,-1.984131,0.361091,-0.001241,0.068455,1.025416,-5.539161,-1.981948,0.496331,0.001241,-0.068455,1.025416,-5.539161,-1.981948,0.496331,0.00072,-0.00000,0.28002,0.999995,0.000000,-0.003066,0.000000,-0.09166,0.00000,-0.55142,0.00000,0.77809,0.00000
32,0.0640,-0.006462,-0.223169,1.016669,-5.983187,-1.982830,0.650431,0.006462,0.223169,1.016669,-5.983187,-1.982830,0.650431,-0.001172,0.034522,1.012596,-6.409649,-1.980475,0.736713,0.001172,-0.034522,1.012596,-6.409649,-1.980475,0.736713,0.00054,-0.00000,0.27890,0.999998,0.000000,-0.002139,0.000000,-0.11165,-0.00000,-0.55648,-0.00000,0.92632,-0.00000
33,0.0660,-0.006774,-0.156011,1.003210,-6.729558,-1.980923,0.953586,0.006774,0.156011,1.003210,-6.729558,-1.980923,0.953586,-0.001157,0.007445,0.998268,-7.164317,-1.978482,0.996462,0.001157,-0.007445,0.998268,-7.164317,-1.978482,0.996462,0.00033,-0.00000,0.27777,0.999999,0.000000,-0.001089,0.000000,-0.12895,0.00000,-0.56249,-0.00000,1.05024,0.00000
34,0.0680,-0.006949,-0.087443,0.988451,-7.379747,-1.978461,1.230792,0.006949,0.087443,0.988451,-7.379747,-1.978461,1.230792,-0.001176,-0.009493,0.982642,-7.813004,-1.976006,1.238033,0.001176,0.009493,0.982642,-7.813004,-1.976006,1.238033,0.00010,-0.00000,0.27662,1.000000,0.000000,0.000066,0.000000,-0.14418,0.00000,-0.56997,0.00000,1.15527,0.00000
35,0.0700,-0.006994,-0.022178,0.972565,-7.942761,-1.975537,1.462394,0.006994,0.022178,0.972565,-7.942761,-1.975537,1.462394,-0.001210,-0.016862,0.965907,-8.367167,-1.973122,1.441927,0.001210,0.016862,0.965907,-8.367167,-1.973122,1.441927,-0.00016,-0.00000,0.27546,0.999999,0.000000,0.001312,0.000000,-0.15779,0.00000,-0.57926,0.00000,1.24549,0.00000
36,0.0720,-0.006921,0.036205,0.955708,-8.428637,-1.972252,1.642357,0.006921,-0.036205,0.955708,-8.428637,-1.972252,1.642357,-0.001244,-0.016958,0.948230,-8.838766,-1.969919,1.601376,0.001244,0.016958,0.948230,-8.838766,-1.969919,1.601376,-0.00043,-0.00000,0.27427,0.999997,0.000000,0.002636,0.000000,-0.17013,0.00000,-0.59053,0.00000,1.32391,0.00000
37,0.0740,-0.006750,0.085507,0.938013,-8.847327,-1.968707,1.772271,0.006750,-0.085507,0.938013,-8.847327,-1.968707,1.772271,-0.001269,-0.012403,0.929751,-9.239294,-1.966485,1.716923,0.001269,0.012403,0.929751,-9.239294,-1.966485,1.716923,-0.00072,0.00000,0.27306,0.999992,0.000000,0.004028,0.000000,-0.18142,0.00000,-0.60375,0.00000,1.39274,0.00000
38,0.0760,-0.006500,0.124796,0.919597,-9.208070,-1.964993,1.857326,0.006500,-0.124796,0.919597,-9.208070,-1.964993,1.857326,-0.001280,-0.005471,0.910593,-9.579216,-1.962900,1.792657,0.001280,0.005471,0.910593,-9.579216,-1.962900,1.792657,-0.00103,0.00000,0.27181,0.999985,0.000000,0.005482,0.000000,-0.19182,0.00000,-0.61884,0.00000,1.45362,0.00000
39,0.0780,-0.006192,0.154119,0.900559,-9.519113,-1.961185,1.903989,0.006192,-0.154119,0.900559,-9.519113,-1.961185,1.903989,-0.001276,0.002140,0.890857,-9.867754,-1.959232,1.834023,0.001276,-0.002140,0.890857,-9.867754,-1.959232,1.834023,-0.00136,0.00000,0.27054,0.999976,0.000000,0.006990,0.000000,-0.20143,0.00000,-0.63562,0.00000,1.50781,0.00000
40,0.0800,-0.005844,0.174186,0.880983,-9.787666,-1.957347,1.918815,0.005844,-0.174186,0.880983,-9.787666,-1.957347,1.918815,-0.001257,0.009301,0.870632,-10.112879,-1.955539,1.846671,0.001257,-0.009301,0.870632,-10.112879,-1.955539,1.846671,-0.00170,0.00000,0.26922,0.999963,0.000000,0.008546,0.000000,-0.21035,0.00000,-0.65391,-0.00000,1.55628,0.00000
41,0.0820,-0.005472,0.186089,0.860944,-10.019949,-1.953531,1.907885,0.005472,-0.186089,0.860944,-10.019949,-1.953531,1.907885,-0.001226,0.015350,0.849989,-10.321395,-1.951867,1.835908,0.001226,-0.015350,0.849989,-10.321395,-1.951867,1.835908,-0.00206,0.00000,0.26787,0.999949,0.000000,0.010146,0.000000,-0.21864,0.00000,-0.67352,-0.00000,1.59982,0.00000
42,0.0840,-0.005090,0.191094,0.840501,-10.221291,-1.949778,1.876588,0.005090,-0.191094,0.840501,-10.221291,-1.949778,1.876588,-0.001186,0.019973,0.828991,-10.499075,-1.948254,1.806483,0.001186,-0.019973,0.828991,-10.499075,-1.948254,1.806483,-0.00242,0.00000,0.26648,0.999931,0.000000,0.011785,0.000000,-0.22635,0.00000,-0.69427,0.00000,1.63906,0.00000
43,0.0860,-0.004736,0.176512,0.819749,-10.375883,-1.946283,1.747648,0.004736,-0.176512,0.819749,-10.375883,-1.946283,1.747648,-0.001140,0.022931,0.807692,-10.649424,-1.944728,1.762817,0.001140,-0.022931,0.807692,-10.649424,-1.944728,1.762817,-0.00280,0.00000,0.26505,0.999909,0.000000,0.013459,0.000000,-0.23353,0.00000,-0.71599,-0.00000,1.67454,0.00000
44,0.0880,-0.004470,0.133227,0.798791,-10.479188,-1.943267,1.508172,0.004470,-0.133227,0.798791,-10.479188,-1.943267,1.508172,-0.001093,0.023618,0.786145,-10.773370,-1.941311,1.708542,0.001093,-0.023618,0.786145,-10.773370,-1.941311,1.708542,-0.00319,0.00000,0.26358,0.999885,0.000000,0.015162,0.000000,-0.24052,0.00000,-0.73775,-0.00000,1.70275,0.00000
45,0.0900,-0.004312,0.079176,0.777872,-10.459429,-1.940935,1.165979,0.004312,-0.079176,0.777872,-10.459429,-1.940935,1.165979,-0.001054,0.019825,0.765423,-10.361025,-1.938325,1.492828,0.001054,-0.019825,0.765423,-10.361025,-1.938325,1.492828,-0.00359,0.00000,0.26206,0.999858,0.000000,0.016879,0.000000,-0.24759,-0.00000,-0.75828,-0.00000,1.71718,0.00000
46,0.0920,-0.004200,0.055743,0.758130,-9.870897,-1.939573,0.680568,0.004200,-0.055743,0.758130,-9.870897,-1.939573,0.680568,-0.001092,-0.019075,0.746345,-9.539097,-1.935906,1.209670,0.001092,0.019075,0.746345,-9.539097,-1.935906,1.209670,-0.00400,0.00000,0.26051,0.999828,0.000000,0.018524,0.000000,-0.24856,0.00000,-0.77905,0.00000,1.64577,0.00000
47,0.0940,-0.003991,0.104699,0.741207,-8.461576,-1.939530,0.021805,0.003991,-0.104699,0.741207,-8.461576,-1.939530,0.021805,-0.001243,-0.075432,0.730539,-7.902820,-1.934870,0.518184,0.001243,0.075432,0.730539,-7.902820,-1.934870,0.518184,-0.00440,0.00000,0.25891,0.999800,0.000000,0.020000,0.000000,-0.23890,0.00000,-0.80112,0.00000,1.47595,0.00000
48,0.0960,-0.003507,0.241964,0.728815,-6.196210,-1.941136,-0.803175,0.003507,-0.241964,0.728815,-6.196210,-1.941136,-0.803175,-0.001562,-0.159837,0.720057,-5.241138,-1.936150,-0.640080,0.001562,0.159837,0.720057,-5.241138,-1.936150,-0.640080,-0.00475,0.00000,0.25725,0.999776,0.000000,0.021157,0.000000,-0.20976,0.00000,-0.83165,0.00000,1.15799,0.00000
49,0.0980,-0.002787,0.359902,0.720822,-3.996332,-1.944629,-1.746542,0.002787,-0.359902,0.720822,-3.996332,-1.944629,-1.746542,-0.001959,-0.198121,0.714424,-2.816254,-1.939853,-1.851588,0.001959,0.198121,0.714424,-2.816254,-1.939853,-1.851588,-0.00503,0.00000,0.25550,0.999762,0.000000,0.021822,0.000000,-0.15358,0.00000,-0.87535,0.00000,0.66498,0.00000
50,0.1000,-0.001871,0.458059,0.716736,-2.042956,-1.950145,-2.757630,0.001871,-0.458059,0.716736,-2.042956,-1.950145,-2.757630,-0.002351,-0.196287,0.712976,-0.724376,-1.945858,-3.002255,0.002351,0.196287,0.712976,-0.724376,-1.945858,-3.002255,-0.00521,0.00000,0.25366,0.999757,0.000000,0.022053,0.000000,-0.09941,0.00000,-0.92062,0.00000,0.23054,0.00000
51,0.1020,-0.001038,0.416691,0.715712,-0.511790,-1.956960,-3.407560,0.001038,-0.416691,0.715712,-0.511790,-1.956960,-3.407560,-0.002817,-0.232818,0.714975,0.999470,-1.952860,-3.501389,0.002817,0.232818,0.714975,0.999470,-1.952860,-3.501389,-0.00532,0.00000,0.25173,0.999760,0.000000,0.021923,0.000000,-0.05209,0.00000,-0.96406,0.00000,-0.12963,-0.00000
52,0.1040,-0.000441,0.298274,0.717060,0.673983,-1.964456,-3.748104,0.000441,-0.298274,0.717060,0.673983,-1.964456,-3.748104,-0.003416,-0.299512,0.719821,2.423348,-1.959553,-3.346430,0.003416,0.299512,0.719821,2.423348,-1.959553,-3.346430,-0.00537,0.00000,0.24974,0.999770,0.000000,0.021467,0.000000,-0.01013,0.00000,-0.99791,0.00000,-0.45671,-0.00000
53,0.1060,-0.000122,0.159454,0.720246,1.592814,-1.972115,-3.829361,0.000122,-0.159454,0.720246,1.592814,-1.972115,-3.829361,-0.004156,-0.370247,0.727082,3.630401,-1.964999,-2.722834,0.004156,0.370247,0.727082,3.630401,-1.964999,-2.722834,-0.00536,0.00000,0.24770,0.999786,0.000000,0.020677,0.000000,0.02685,0.00000,-1.01777,0.00000,-0.78946,-0.00000
54,0.1080,-0.000112,0.004870,0.724814,2.284153,-1.979411,-3.648271,0.000112,-0.004870,0.724814,2.284153,-1.979411,-3.648271,-0.005063,-0.453279,0.736377,4.647691,-1.968838,-1.919457,0.005063,0.453279,0.736377,4.647691,-1.968838,-1.919457,-0.00530,0.00000,0.24565,0.999809,0.000000,0.019523,0.000000,0.05930,0.00000,-1.02250,0.00000,-1.15424,-0.00000
55,0.1100,-0.000456,-0.171878,0.730412,2.798660,-1.985810,-3.199363,0.000456,0.171878,0.730412,2.798660,-1.985810,-3.199363,-0.006217,-0.577346,0.747284,5.453494,-1.970886,-1.023979,0.006217,0.577346,0.747284,5.453494,-1.970886,-1.023979,-0.00521,0.00000,0.24362,0.999839,0.000000,0.017964,0.000000,0.08711,0.00000,-1.01012,0.00000,-1.55906,-0.00000
56,0.1120,-0.001215,-0.379454,0.736643,3.115784,-1.990698,-2.444299,0.001215,0.379454,0.736643,3.115784,-1.990698,-2.444299,-0.007815,-0.798699,0.759235,5.975341,-1.971501,-0.307603,0.007815,0.798699,0.759235,5.975341,-1.971501,-0.307603,-0.00510,0.00000,0.24166,0.999873,0.000000,0.015960,0.000000,0.10957,0.00000,-0.97597,0.00000,-2.00473,-0.00000
57,0.1140,-0.002268,-0.526643,0.743211,3.283974,-1.994112,-1.706587,0.002268,0.526643,0.743211,3.283974,-1.994112,-1.706587,-0.010040,-1.112649,0.771333,6.048885,-1.971185,0.158243,0.010040,1.112649,0.771333,6.048885,-1.971185,0.158243,-0.00498,0.00000,0.23983,0.999909,0.000000,0.013485,0.000000,0.12529,0.00000,-0.91067,0.00000,-2.47513,-0.00000
58,0.1160,-0.003528,-0.630000,0.750003,3.395744,-1.996090,-0.989257,0.003528,0.630000,0.750003,3.395744,-1.996090,-0.989257,-0.012486,-1.223114,0.783581,6.124223,-1.971749,-0.282058,0.012486,1.223114,0.783581,6.124223,-1.971749,-0.282058,-0.00486,0.00000,0.23817,0.999943,0.000000,0.010694,0.000000,0.13496,0.00000,-0.82174,0.00000,-2.79097,-0.00000
59,0.1180,-0.004923,-0.697282,0.756889,3.442957,-1.996678,-0.294123,0.004923,0.697282,0.756889,3.442957,-1.996678,-0.294123,-0.014925,-1.219071,0.795866,6.142554,-1.973688,-0.969478,0.014925,1.219071,0.795866,6.142554,-1.973688,-0.969478,-0.00473,0.00000,0.23670,0.999971,0.000000,0.007652,0.000000,0.14276,0.00000,-0.72737,0.00000,-3.04269,-0.00000
60,0.1200,-0.006392,-0.734375,0.763758,3.434780,-1.995921,0.378871,0.006392,0.734375,0.763758,3.434780,-1.995921,0.378871,-0.017213,-1.144020,0.808102,6.118042,-1.976994,-1.653059,0.017213,1.144020,0.808102,6.118042,-1.976994,-1.653059,-0.00461,0.00000,0.23544,0.999990,0.000000,0.004436,-0.000000,0.14851,0.00000,-0.62499,0.00000,-3.21591,-0.00000
61,0.1220,-0.007882,-0.745246,0.770575,3.408578,-1.993848,1.036544,0.007882,0.745246,0.770575,3.408578,-1.993848,1.036544,-0.019260,-1.023859,0.820329,6.113259,-1.981572,-2.289076,0.019260,1.023859,0.820329,6.113259,-1.981572,-2.289076,-0.00447,0.00000,0.23440,0.999999,0.000000,0.001119,-0.000000,0.15259,0.00000,-0.51540,0.00000,-3.31689,-0.00000
62,0.1240,-0.009349,-0.733651,0.777323,3.373824,-1.990489,1.679180,0.009349,0.733651,0.777323,3.373824,-1.990489,1.679180,-0.021045,-0.892146,0.832555,6.113030,-1.987205,-2.816567,0.021045,0.892146,0.832555,6.113030,-1.987205,-2.816567,-0.00434,0.00000,0.23358,0.999997,0.000000,-0.002269,-0.000000,0.15677,0.00000,-0.40510,0.00000,-3.38862,-0.00000
63,0.1260,-0.010702,-0.676286,0.784057,3.366847,-1.986070,2.209534,0.010702,0.676286,0.784057,3.366847,-1.986070,2.209534,-0.022576,-0.765923,0.844714,6.079485,-1.993621,-3.208228,0.022576,0.765923,0.844714,6.079485,-1.993621,-3.208228,-0.00419,0.00000,0.23297,0.999984,0.000000,-0.005710,-0.000000,0.16153,0.00000,-0.29526,0.00000,-3.44049,-0.00000
64,0.1280,-0.011860,-0.579174,0.790887,3.414969,-1.980864,2.603112,0.011860,0.579174,0.790887,3.414969,-1.980864,2.603112,-0.023881,-0.652457,0.856716,6.000888,-2.000546,-3.462229,0.023881,0.652457,0.856716,6.000888,-2.000546,-3.462229,-0.00403,0.00000,0.23258,0.999958,0.000000,-0.009156,-0.000000,0.16772,0.00000,-0.19149,0.00000,-3.44598,0.00000
