t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0000,0.00014,0.00000,0.75205,1.00000,-0.00000,-0.00148,0.00000,0.03526,0.00007,0.68449,0.68449,0.00296,0.00007,2,0.03424,0.00296,0.034239,0.02150,-1.1965,0.0000,0,0.08500,0.03000,0.1898,0.1899,0.073179,0.118342,20.0888,-64.2142,107.0342,-19.0402,-0.5849,167.2771,22.5960,64.1274,106.8876,-19.0276,0.6194,167.0792,-0.085004,0.030003,107.0243,0.041863,-0.000189,167.2771,-0.085004,-0.029434,106.8761,0.041896,0.000197,167.0792,-0.32155,0.00021,0.00019,0.70525,-0.38140,-0.00011,-0.32155,-0.00020,-0.00020,0.70525,-0.38140,0.00011,0.00122,0.00074,0.00122,0.00074,-0.19626,35.20058,-13.08707,-9.86691,-4.40934,-0.96372,1.39812,-35.22048,13.08889,-9.01718,-4.27171,0.90143,-3.97142,-3.01852,-4.12128,-3.02176,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0020,0.00011,0.00000,0.75213,1.00000,-0.00000,-0.00148,0.00000,0.03523,0.00007,0.68457,0.68449,0.00297,0.00007,2,0.03430,0.00297,0.034298,0.03092,-1.7840,-0.0000,0,0.08500,0.03000,0.5164,0.5307,-0.026313,0.131126,17.8011,66.0798,110.8441,19.2679,-39.4595,141.7145,18.3531,-66.1741,110.3491,21.4894,39.5145,141.2575,-0.085003,0.030003,110.8338,-0.057628,0.012585,141.7145,-0.085003,-0.030003,110.3381,-0.057525,-0.012457,141.2575,-0.32149,0.00019,0.00014,0.70510,-0.38170,-0.00043,-0.32148,-0.00019,-0.00015,0.70509,-0.38170,0.00042,0.00085,0.00012,0.00085,0.00012,-0.91221,-45.05191,17.86903,-11.29323,-4.71502,-5.66131,-0.57452,45.06500,-17.91284,-11.04083,-4.66269,5.64922,-1.65511,-1.41113,-1.69791,-1.41236,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0040,0.00008,0.00000,0.75219,1.00000,-0.00000,-0.00147,0.00000,0.03521,0.00007,0.68465,0.68449,0.00296,0.00007,2,0.03435,0.00296,0.034354,0.02735,-2.6315,-0.0001,0,0.08500,0.03000,0.5176,0.5222,-0.021779,0.135973,15.9103,0.0514,113.0527,12.9994,44.4323,149.0832,15.9185,-0.1288,112.8357,13.5393,-44.5321,148.5626,-0.078674,0.000756,113.0358,-0.053085,0.017432,149.0832,-0.078742,-0.000418,112.8189,-0.053002,-0.017365,148.5626,-0.32147,0.00012,0.00002,0.70503,-0.38205,-0.00075,-0.32147,-0.00012,-0.00004,0.70502,-0.38205,0.00073,0.00049,-0.00057,0.00049,-0.00058,-1.17286,0.11893,0.02672,-11.80829,-4.21149,-0.10895,-1.19625,-0.11776,-0.02945,-11.78798,-4.21039,0.07310,-0.73439,-0.75753,-0.73028,-0.75788,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0060,0.00006,0.00000,0.75224,1.00000,-0.00000,-0.00146,0.00000,0.03519,0.00007,0.68472,0.68449,0.00294,0.00007,2,0.03440,0.00294,0.034404,0.02405,-2.4362,-0.0002,0,0.08500,0.03000,0.2478,0.2485,-0.047099,0.121389,13.1192,0.0289,120.5430,17.7983,-0.4387,119.7230,13.1252,-0.0977,120.3280,17.8128,0.3845,119.5033,-0.061797,0.000543,120.5240,-0.078398,0.002855,119.7230,-0.061838,-0.000283,120.3090,-0.078480,-0.002560,119.5033,-0.32149,0.00007,-0.00008,0.70501,-0.38234,-0.00100,-0.32148,-0.00007,0.00006,0.70500,-0.38235,0.00098,0.00014,-0.00133,0.00015,-0.00133,-0.87287,0.07443,0.03871,-11.74312,-2.63951,-0.07667,-0.89340,-0.07151,-0.03918,-11.72346,-2.63945,0.04748,-0.79910,-0.84189,-0.79430,-0.84229,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0080,0.00004,0.00000,0.75229,1.00000,-0.00000,-0.00144,0.00000,0.03517,0.00008,0.68478,0.68449,0.00292,0.00007,2,0.03445,0.00292,0.034448,0.02110,-2.2509,-0.0002,0,0.08500,0.03000,0.1994,0.1999,-0.031307,0.120852,10.7278,0.0035,126.9386,15.1685,-0.3112,126.8089,10.7321,-0.0621,126.7251,15.1792,0.2486,126.5933,-0.048991,0.000336,126.9196,-0.062598,0.002321,126.8089,-0.049016,-0.000135,126.7062,-0.062650,-0.002070,126.5933,-0.32154,0.00002,-0.00016,0.70502,-0.38258,-0.00121,-0.32153,-0.00003,0.00013,0.70501,-0.38259,0.00118,-0.00019,-0.00216,-0.00018,-0.00217,-0.61143,0.02375,0.05284,-11.68344,-1.30082,-0.04297,-0.62953,-0.01979,-0.05156,-11.66435,-1.30165,0.01950,-0.84992,-0.91662,-0.84463,-0.91710,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0100,0.00001,0.00000,0.75232,1.00000,-0.00000,-0.00143,0.00001,0.03516,0.00008,0.68483,0.68449,0.00289,0.00007,2,0.03449,0.00289,0.034486,0.01847,-2.0846,-0.0002,0,0.08500,0.03000,0.1591,0.1594,-0.018794,0.120327,8.7227,-0.0150,132.3676,12.6948,-0.3539,133.0415,8.7256,-0.0349,132.1554,12.7003,0.2995,132.8259,-0.039107,0.000198,132.3498,-0.050078,0.001800,133.0415,-0.039119,-0.000043,132.1377,-0.050111,-0.001602,132.8259,-0.32161,-0.00002,-0.00022,0.70506,-0.38277,-0.00137,-0.32160,0.00001,0.00019,0.70505,-0.38278,0.00134,-0.00050,-0.00308,-0.00049,-0.00308,-0.38171,-0.01451,0.06301,-11.62467,-0.16518,-0.01712,-0.39792,0.01930,-0.06026,-11.60605,-0.16668,-0.00153,-0.88928,-0.98392,-0.88356,-0.98449,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0120,-0.00001,0.00000,0.75235,1.00000,-0.00000,-0.00140,0.00001,0.03515,0.00008,0.68488,0.68449,0.00285,0.00007,2,0.03452,0.00285,0.034519,0.01614,-1.9357,-0.0003,0,0.08500,0.03000,0.1277,0.1279,-0.009026,0.119896,7.0474,-0.0283,136.9724,10.5957,-0.3735,138.3499,7.0493,-0.0141,136.7613,10.5983,0.3269,138.1343,-0.031333,0.000104,136.9566,-0.040304,0.001374,138.3499,-0.031336,0.000016,136.7456,-0.040324,-0.001219,138.1343,-0.32171,-0.00005,-0.00028,0.70512,-0.38292,-0.00148,-0.32170,0.00004,0.00024,0.70512,-0.38292,0.00145,-0.00079,-0.00408,-0.00078,-0.00409,-0.17845,-0.04325,0.07027,-11.56505,0.79961,0.00258,-0.19315,0.04869,-0.06628,-11.54682,0.79758,-0.01726,-0.91866,-1.04546,-0.91256,-1.04613,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0140,-0.00003,0.00000,0.75237,1.00000,-0.00000,-0.00137,0.00001,0.03514,0.00008,0.68491,0.68449,0.00280,0.00007,2,0.03455,0.00280,0.034548,0.01407,-1.8023,-0.0003,0,0.08500,0.03000,0.1031,0.1033,-0.001285,0.119559,5.6489,-0.0376,140.8743,8.8324,-0.3825,142.8655,5.6499,0.0017,140.6640,8.8327,0.3426,142.6501,-0.025120,0.000041,140.8606,-0.032558,0.001042,142.8655,-0.025117,0.000052,140.6505,-0.032569,-0.000920,142.6501,-0.32183,-0.00008,-0.00032,0.70520,-0.38303,-0.00157,-0.32182,0.00007,0.00029,0.70520,-0.38303,0.00153,-0.00106,-0.00519,-0.00105,-0.00520,0.00267,-0.06461,0.07533,-11.50348,1.62103,0.01745,-0.01082,0.07055,-0.07029,-11.48557,1.61858,-0.02888,-0.93932,-1.10270,-0.93289,-1.10350,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0160,-0.00005,-0.00000,0.75238,1.00000,-0.00000,-0.00134,0.00001,0.03513,0.00008,0.68494,0.68449,0.00275,0.00007,2,0.03457,0.00275,0.034574,0.01223,-1.6828,-0.0003,0,0.08500,0.03000,0.0836,0.0837,0.004940,0.119290,4.4825,-0.0440,144.1768,7.3516,-0.3838,146.7042,4.4829,0.0135,143.9673,7.3501,0.3497,146.4891,-0.020084,-0.000001,144.1654,-0.026327,0.000777,146.7042,-0.020076,0.000073,143.9559,-0.026331,-0.000682,146.4891,-0.32198,-0.00010,-0.00036,0.70530,-0.38310,-0.00162,-0.32196,0.00009,0.00032,0.70529,-0.38311,0.00158,-0.00131,-0.00642,-0.00129,-0.00643,0.16531,-0.08031,0.07872,-11.43921,2.32228,0.02853,0.15279,0.08662,-0.07280,-11.42156,2.31950,-0.03732,-0.95233,-1.15698,-0.94561,-1.15793,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0180,-0.00007,-0.00000,0.75239,1.00000,-0.00000,-0.00130,0.00001,0.03513,0.00008,0.68497,0.68449,0.00268,0.00007,2,0.03460,0.00268,0.034596,0.01060,-1.5759,-0.0004,0,0.08500,0.03000,0.0680,0.0681,0.010012,0.119073,3.5105,-0.0482,146.9689,6.1088,-0.3796,149.9641,3.5102,0.0223,146.7599,6.1059,0.3506,149.7492,-0.015950,-0.000028,146.9595,-0.021251,0.000565,149.9641,-0.015938,0.000085,146.7506,-0.021250,-0.000491,149.7492,-0.32214,-0.00013,-0.00039,0.70541,-0.38314,-0.00165,-0.32212,0.00011,0.00034,0.70540,-0.38315,0.00161,-0.00153,-0.00777,-0.00151,-0.00779,0.31258,-0.09166,0.08088,-11.37169,2.92302,0.03664,0.30085,0.09825,-0.07421,-11.35426,2.91998,-0.04332,-0.95860,-1.20951,-0.95161,-1.21063,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0200,-0.00009,-0.00000,0.75240,1.00000,-0.00000,-0.00126,0.00001,0.03513,0.00008,0.68500,0.68449,0.00261,0.00007,2,0.03461,0.00261,0.034615,0.00915,-1.4803,-0.0004,0,0.08500,0.03000,0.0554,0.0555,0.014192,0.118897,2.7007,-0.0507,149.3267,5.0670,-0.3717,152.7294,2.7000,0.0287,149.1182,5.0629,0.3472,152.5147,-0.012513,-0.000046,149.3193,-0.017068,0.000393,152.7294,-0.012498,0.000090,149.1108,-0.017062,-0.000335,152.5147,-0.32232,-0.00014,-0.00042,0.70553,-0.38316,-0.00165,-0.32231,0.00012,0.00036,0.70552,-0.38317,0.00161,-0.00171,-0.00927,-0.00169,-0.00929,0.44714,-0.09973,0.08214,-11.30055,3.43992,0.04245,0.43605,0.10651,-0.07485,-11.28330,3.43667,-0.04746,-0.95888,-1.26143,-0.95165,-1.26274,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0220,-0.00011,-0.00000,0.75240,1.00000,-0.00000,-0.00121,0.00001,0.03512,0.00008,0.68502,0.68449,0.00252,0.00007,2,0.03463,0.00252,0.034631,0.00788,-1.3949,-0.0004,1,0.08500,0.03000,0.0453,0.0452,0.017674,0.118753,86.4193,-89.7582,150.3568,4.1955,-0.3607,155.0747,-82.3632,89.7360,149.9353,4.1905,0.3401,154.8603,0.085002,-0.024010,150.0002,-0.013582,0.000252,155.0747,-0.081465,-0.030002,150.0002,-0.013572,-0.000207,154.8603,-0.32253,-0.00016,-0.00044,0.70566,-0.38316,-0.00164,-0.32251,0.00014,0.00038,0.70565,-0.38317,0.00160,-0.00186,-0.01093,-0.00183,-0.01095,0.44714,-0.09973,0.08214,-11.30055,3.43992,0.04245,0.43605,0.10651,-0.07485,-11.28330,3.43667,-0.04746,-0.95888,-1.26143,-0.95165,-1.26274,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0240,-0.00012,-0.00000,0.75240,1.00000,-0.00000,-0.00117,0.00001,0.03512,0.00008,0.68503,0.68449,0.00243,0.00007,2,0.03465,0.00243,0.034645,0.00674,-1.3190,-0.0004,1,0.08500,0.03000,0.0493,0.0432,0.017221,0.118913,89.5932,-89.6384,150.3612,4.5162,-0.7206,154.4589,-86.9206,89.7340,149.9252,4.0620,-0.0260,156.7136,0.085002,0.030002,150.0002,-0.014033,0.000414,154.4589,-0.060145,-0.019531,150.0002,-0.013202,0.000128,156.7136,-0.32274,-0.00016,-0.00045,0.70580,-0.38315,-0.00161,-0.32271,0.00015,0.00040,0.70579,-0.38316,0.00156,-0.00200,-0.01263,-0.00196,-0.01265,0.44714,-0.09973,0.08214,-11.30055,3.43992,0.04245,0.43605,0.10651,-0.07485,-11.28330,3.43667,-0.04746,-0.95888,-1.26143,-0.95165,-1.26274,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0260,-0.00014,-0.00000,0.75239,1.00000,-0.00000,-0.00112,0.00001,0.03512,0.00008,0.68505,0.68449,0.00233,0.00007,2,0.03466,0.00233,0.034657,0.00575,-1.2505,-0.0004,1,0.08500,0.03000,0.0474,0.0443,0.017405,0.118516,89.5982,-89.6734,150.3551,4.4484,-0.2532,156.6872,-88.3056,89.7356,149.9232,4.1176,0.4281,155.6818,0.085002,0.030002,150.0002,-0.013847,0.000019,156.6872,-0.068976,-0.027262,150.0002,-0.013370,-0.000106,155.6818,-0.32295,-0.00017,-0.00045,0.70595,-0.38313,-0.00157,-0.32293,0.00017,0.00041,0.70594,-0.38313,0.00152,-0.00216,-0.01429,-0.00211,-0.01432,0.44714,-0.09973,0.08214,-11.30055,3.43992,0.04245,0.43605,0.10651,-0.07485,-11.28330,3.43667,-0.04746,-0.95888,-1.26143,-0.95165,-1.26274,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0280,-0.00016,0.00001,0.75240,1.00000,0.00001,-0.00106,-0.00006,0.03512,0.00008,0.68506,0.68449,0.00223,0.00007,2,0.03469,0.00223,0.034709,0.03200,-1.1897,-0.0005,0,0.08500,0.03000,0.0457,0.0420,0.017611,0.118481,89.6056,-89.6915,150.3467,4.2890,-0.3002,156.6619,-89.6355,89.7392,149.9216,3.9190,0.3600,156.0307,0.044284,0.029609,150.0002,-0.013639,-0.000016,156.6619,-0.085002,-0.030002,150.0002,-0.013088,-0.000000,156.0307,-0.32322,-0.00027,-0.00073,0.70638,-0.38313,-0.00184,-0.32325,-0.00009,0.00020,0.70622,-0.38344,0.00173,-0.00238,-0.01555,-0.00233,-0.01560,65.73114,42.34403,-31.38644,25.99804,16.53379,-1.26482,-69.06288,-49.16039,18.67180,-52.55949,-12.21857,1.32156,-1.84361,1.53439,1.71095,1.75418,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0300,-0.00018,0.00002,0.75240,1.00000,0.00003,-0.00100,-0.00012,0.03513,0.00007,0.68508,0.68449,0.00213,0.00007,2,0.03471,0.00213,0.034763,0.02506,-3.3732,-0.0005,0,0.08500,0.03000,0.8308,0.7798,0.045544,0.131823,-1.8054,0.5186,149.8361,89.8738,-70.7349,229.4410,-0.4013,2.8470,149.2328,-83.3748,45.4165,202.9096,0.000415,-0.001259,149.8402,0.014332,0.013299,229.4410,-0.002182,0.011369,149.2286,-0.058418,-0.005665,202.9096,-0.32351,-0.00041,-0.00107,0.70682,-0.38308,-0.00205,-0.32359,-0.00041,-0.00011,0.70651,-0.38372,0.00175,-0.00259,-0.01682,-0.00253,-0.01689,0.89461,-3.91968,-1.55875,-11.50888,5.13485,0.15373,0.70774,-0.19763,-3.16850,-10.66664,4.82346,-1.77589,-0.01931,-1.27937,-2.37504,-1.34735,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0320,-0.00020,0.00003,0.75239,1.00000,0.00006,-0.00095,-0.00012,0.03513,0.00007,0.68510,0.68449,0.00201,0.00007,2,0.03470,0.00201,0.034804,0.01904,-2.9028,-0.0006,1,0.08500,0.03000,0.0221,0.4294,0.029342,0.123999,-90.3859,-86.9599,150.0008,0.6660,-1.8952,151.7596,87.5974,89.7285,150.3812,5.7418,-9.9142,44.4724,-0.080303,0.026924,150.0002,-0.001813,0.005408,151.7596,0.084998,-0.030003,150.0002,-0.085013,0.012745,44.4724,-0.32380,-0.00064,-0.00144,0.70720,-0.38296,-0.00207,-0.32384,-0.00087,-0.00061,0.70653,-0.38296,0.00152,-0.00281,-0.01813,-0.00274,-0.01825,0.89461,-3.91968,-1.55875,-11.50888,5.13485,0.15373,0.70774,-0.19763,-3.16850,-10.66664,4.82346,-1.77589,-0.01931,-1.27937,-2.37504,-1.34735,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0340,-0.00022,0.00004,0.75238,1.00000,0.00008,-0.00089,-0.00008,0.03513,0.00007,0.68511,0.68449,0.00190,0.00007,2,0.03469,0.00190,0.034834,0.01412,-2.4871,-0.0006,1,0.08500,0.03000,0.0289,0.1544,0.028955,0.124006,-90.3759,-85.8961,150.0253,0.6995,-2.5966,154.9619,86.0796,89.7236,150.2907,11.2241,3.9398,128.3679,-0.085002,0.023668,150.0002,-0.002159,0.005372,154.9619,0.077747,-0.030002,150.0002,-0.039556,0.005109,128.3679,-0.32410,-0.00091,-0.00185,0.70753,-0.38279,-0.00191,-0.32408,-0.00131,-0.00111,0.70660,-0.38234,0.00127,-0.00306,-0.01943,-0.00296,-0.01959,0.89461,-3.91968,-1.55875,-11.50888,5.13485,0.15373,0.70774,-0.19763,-3.16850,-10.66664,4.82346,-1.77589,-0.01931,-1.27937,-2.37504,-1.34735,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0360,-0.00024,0.00005,0.75237,1.00000,0.00011,-0.00083,0.00001,0.03514,0.00007,0.68511,0.68449,0.00178,0.00007,2,0.03468,0.00178,0.034857,0.01006,-2.1414,-0.0006,1,0.08500,0.03000,0.0222,0.0200,0.029829,0.123501,-90.3645,-85.8808,150.0391,-1.0247,-1.7376,151.1114,86.1046,89.7253,150.2128,0.8652,1.7760,164.6885,0.013778,-0.030002,150.0002,-0.001252,0.004836,151.1114,-0.002609,-0.030002,150.0002,-0.001334,0.010173,164.6885,-0.32442,-0.00123,-0.00233,0.70780,-0.38255,-0.00159,-0.32430,-0.00173,-0.00165,0.70668,-0.38186,0.00101,-0.00334,-0.02067,-0.00320,-0.02089,0.89461,-3.91968,-1.55875,-11.50888,5.13485,0.15373,0.70774,-0.19763,-3.16850,-10.66664,4.82346,-1.77589,-0.01931,-1.27937,-2.37504,-1.34735,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0380,-0.00026,0.00006,0.75235,1.00000,0.00012,-0.00078,0.00015,0.03514,0.00006,0.68511,0.68449,0.00167,0.00007,2,0.03468,0.00167,0.034872,0.00724,-1.8523,-0.0007,1,0.08500,0.03000,0.0264,0.0132,0.030021,0.120585,-90.3498,-85.6629,150.0406,-1.2257,2.1024,153.5159,85.9964,89.7320,150.1430,1.2980,0.1995,165.6459,-0.044084,-0.013046,150.0002,-0.001027,0.001895,153.5159,0.085002,-0.030002,150.0002,-0.001938,0.010647,165.6459,-0.32474,-0.00158,-0.00286,0.70804,-0.38231,-0.00128,-0.32451,-0.00216,-0.00223,0.70679,-0.38148,0.00076,-0.00365,-0.02183,-0.00347,-0.02211,0.89461,-3.91968,-1.55875,-11.50888,5.13485,0.15373,0.70774,-0.19763,-3.16850,-10.66664,4.82346,-1.77589,-0.01931,-1.27937,-2.37504,-1.34735,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0400,-0.00028,0.00006,0.75234,1.00000,0.00014,-0.00072,0.00034,0.03515,0.00006,0.68511,0.68449,0.00155,0.00007,2,0.03467,0.00155,0.034883,0.00488,-1.6513,-0.0007,1,0.08500,0.03000,0.0393,0.0187,0.030862,0.116271,-90.3405,-86.2023,150.0399,-1.4265,3.4065,156.5221,85.9814,89.7423,150.0808,1.7915,-0.4781,164.8215,-0.014645,-0.027771,150.0002,-0.000152,-0.002436,156.5221,0.085002,-0.030002,150.0002,-0.002553,0.010869,164.8215,-0.32508,-0.00196,-0.00345,0.70826,-0.38209,-0.00099,-0.32470,-0.00260,-0.00287,0.70692,-0.38121,0.00051,-0.00400,-0.02296,-0.00376,-0.02331,0.89461,-3.91968,-1.55875,-11.50888,5.13485,0.15373,0.70774,-0.19763,-3.16850,-10.66664,4.82346,-1.77589,-0.01931,-1.27937,-2.37504,-1.34735,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0420,-0.00030,0.00005,0.75232,1.00000,0.00013,-0.00065,0.00063,0.03515,0.00006,0.68511,0.68449,0.00144,0.00007,2,0.03471,0.00144,0.034905,0.01275,-1.4794,-0.0007,0,0.08500,0.03000,0.0386,0.0268,0.030188,0.116433,-90.3352,-86.6083,150.0374,-0.9922,3.5010,157.2791,85.8011,89.7556,150.0252,2.2827,-1.3512,164.9053,-0.067823,0.030002,150.0002,-0.000808,-0.002292,157.2791,0.085002,-0.020159,150.0002,-0.003135,0.011150,164.9053,-0.32553,-0.00210,-0.00388,0.70859,-0.38215,-0.00099,-0.32498,-0.00291,-0.00318,0.70738,-0.38096,0.00055,-0.00439,-0.02393,-0.00406,-0.02433,-67.86838,47.34107,-17.79096,-50.43421,-9.71417,-1.41168,69.04485,-41.19433,31.29149,31.03728,22.29364,-0.13535,0.85992,0.32751,-1.53400,0.19866,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0440,-0.00034,0.00003,0.75232,1.00000,0.00010,-0.00058,0.00102,0.03516,0.00006,0.68512,0.68449,0.00131,0.00007,2,0.03481,0.00131,0.034944,0.02129,-2.1439,-0.0007,1,0.08500,0.03000,0.8201,0.8483,-0.018042,0.125432,81.4763,-90.1410,150.0965,-83.2593,-46.4528,193.7625,-89.7182,90.2940,149.9929,102.7667,63.0673,236.9057,-0.027144,0.030003,150.0002,-0.049072,0.006504,193.7625,0.085003,0.030002,150.0002,0.035800,-0.000795,236.9057,-0.32613,-0.00193,-0.00407,0.70905,-0.38260,-0.00133,-0.32541,-0.00302,-0.00303,0.70827,-0.38070,0.00099,-0.00484,-0.02466,-0.00438,-0.02512,-67.86838,47.34107,-17.79096,-50.43421,-9.71417,-1.41168,69.04485,-41.19433,31.29149,31.03728,22.29364,-0.13535,0.85992,0.32751,-1.53400,0.19866,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0460,-0.00036,-0.00000,0.75231,1.00000,0.00005,-0.00051,0.00138,0.03516,0.00006,0.68513,0.68449,0.00117,0.00007,2,0.03491,0.00117,0.034936,-0.00887,-2.8889,-0.0007,0,0.08500,0.03000,0.9345,0.8511,-0.053969,0.117521,-4.2819,-3.8464,149.8008,-74.8684,-22.8634,139.6169,-7.8554,1.0086,149.9582,104.4909,62.2233,238.1632,0.002132,-0.017174,149.8010,-0.085004,-0.001560,139.6169,0.001859,0.009532,149.9503,0.034888,-0.000044,238.1632,-0.32663,-0.00147,-0.00389,0.70918,-0.38182,-0.00134,-0.32582,-0.00302,-0.00283,0.70913,-0.38050,0.00139,-0.00530,-0.02542,-0.00471,-0.02592,-0.47865,-0.66343,6.10270,-11.40744,5.30834,2.64224,1.81707,6.95134,2.76370,-13.18801,4.94780,-1.36124,-3.54137,-1.32896,0.40738,-1.26969,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0480,-0.00039,-0.00003,0.75229,1.00000,0.00000,-0.00045,0.00170,0.03517,0.00006,0.68514,0.68449,0.00103,0.00007,2,0.03497,0.00103,0.034921,-0.00764,-0.4630,-0.0007,1,0.08500,0.03000,0.1043,0.1083,-0.003363,0.113771,77.7847,-90.0090,150.0816,5.9619,-5.4848,129.4562,-89.6340,84.5059,150.1779,-8.4422,4.5552,147.6000,-0.085003,0.030003,150.0002,-0.034416,-0.005271,129.4562,0.083750,-0.007353,150.0002,0.006375,0.002412,147.6000,-0.32710,-0.00100,-0.00365,0.70929,-0.38097,-0.00123,-0.32613,-0.00291,-0.00248,0.70973,-0.38044,0.00156,-0.00580,-0.02616,-0.00507,-0.02671,-0.47865,-0.66343,6.10270,-11.40744,5.30834,2.64224,1.81707,6.95134,2.76370,-13.18801,4.94780,-1.36124,-3.54137,-1.32896,0.40738,-1.26969,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
