t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0000,-0.00008,0.00000,0.75194,1.00000,-0.00000,-0.00092,-0.00000,0.03515,0.00007,0.68443,0.68443,0.00181,0.00007,2,0.03416,0.00181,0.034155,0.01639,-1.2604,0.0000,0,0.08500,0.03000,0.0847,0.0848,0.056341,0.118404,16.1147,-0.1234,133.3969,-8.9075,-0.6258,175.6901,16.1088,0.0526,133.1784,-8.9041,0.6430,175.5371,-0.084969,-0.000338,133.3882,0.025018,-0.000127,175.6901,-0.085003,0.000712,133.1697,0.025033,0.000140,175.5371,-0.32337,0.00004,-0.00002,0.70550,-0.38077,-0.00002,-0.32337,-0.00003,0.00001,0.70549,-0.38077,0.00002,0.00142,0.00123,0.00142,0.00123,-1.77213,-0.18593,0.10848,-15.12794,-5.93427,0.04923,-1.77176,0.16870,-0.12259,-15.09933,-5.92831,-0.09650,-1.49066,-0.99557,-1.50131,-0.99580,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0020,-0.00011,0.00000,0.75195,1.00000,-0.00000,-0.00093,-0.00000,0.03513,0.00007,0.68447,0.68443,0.00184,0.00007,2,0.03419,0.00184,0.034188,0.01673,-1.3632,-0.0000,0,0.08500,0.03000,0.3455,0.3456,0.001612,0.118625,13.1124,-0.1344,148.0507,18.1376,-0.3670,87.5011,13.1102,0.0634,147.8280,18.1357,0.3650,87.4856,-0.076108,-0.000356,148.0442,-0.029713,0.000094,87.5011,-0.076209,0.000713,147.8215,-0.029720,-0.000092,87.4856,-0.32350,0.00004,-0.00002,0.70571,-0.38080,-0.00002,-0.32349,-0.00003,0.00001,0.70570,-0.38079,0.00002,0.00136,0.00122,0.00136,0.00122,-2.02455,-0.20349,0.11831,-17.01641,-5.52205,0.05724,-2.03097,0.19510,-0.11123,-16.99808,-5.52803,-0.10738,-1.58335,-0.99508,-1.58287,-0.99507,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0040,-0.00014,0.00000,0.75194,1.00000,0.00000,-0.00095,-0.00001,0.03511,0.00007,0.68449,0.68443,0.00187,0.00007,2,0.03422,0.00187,0.034222,0.01678,-1.4430,-0.0001,1,0.08500,0.03000,0.3212,0.3212,0.003850,0.118627,-39.3504,89.9275,149.9840,17.5017,-0.3757,90.8304,59.7588,-89.9983,150.0286,17.4981,0.3741,90.8129,0.085002,0.030002,150.0002,-0.027475,0.000096,90.8304,0.018464,0.030002,150.0002,-0.027476,-0.000094,90.8129,-0.32371,0.00004,0.00000,0.70615,-0.38095,-0.00002,-0.32372,-0.00003,0.00003,0.70615,-0.38095,0.00003,0.00131,0.00125,0.00130,0.00123,-2.02455,-0.20349,0.11831,-17.01641,-5.52205,0.05724,-2.03097,0.19510,-0.11123,-16.99808,-5.52803,-0.10738,-1.58335,-0.99508,-1.58287,-0.99507,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0060,-0.00016,0.00000,0.75191,1.00000,0.00000,-0.00100,-0.00002,0.03510,0.00008,0.68448,0.68443,0.00190,0.00007,2,0.03426,0.00190,0.034255,0.01668,-1.5011,-0.0001,1,0.08500,0.03000,0.3470,0.3690,-0.000009,0.117999,-76.3530,89.6776,149.9700,20.3723,0.2890,97.8512,89.9378,-89.9986,150.0389,20.2562,1.0536,91.6190,0.085000,-0.029958,150.0002,-0.031335,-0.000532,97.8512,0.076386,-0.018878,150.0002,-0.033284,-0.000747,91.6190,-0.32392,0.00005,0.00002,0.70675,-0.38122,-0.00002,-0.32395,-0.00003,0.00005,0.70677,-0.38121,0.00003,0.00106,0.00215,0.00103,0.00211,-2.02455,-0.20349,0.11831,-17.01641,-5.52205,0.05724,-2.03097,0.19510,-0.11123,-16.99808,-5.52803,-0.10738,-1.58335,-0.99508,-1.58287,-0.99507,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0080,-0.00021,0.00001,0.75185,1.00000,0.00002,-0.00108,-0.00037,0.03509,0.00008,0.68446,0.68443,0.00200,0.00007,2,0.03430,0.00200,0.034290,0.01743,-1.5466,-0.0001,0,0.08500,0.03000,0.3588,0.3447,-0.001469,0.119273,-82.9936,89.9185,149.9696,20.3401,-1.0466,94.6101,89.9422,-89.9987,150.0362,20.4940,-0.2653,99.0992,-0.085002,-0.030002,150.0002,-0.032793,0.000742,94.6101,-0.085002,-0.030002,150.0002,-0.032089,0.000534,99.0992,-0.32402,0.00041,0.00068,0.70752,-0.38173,-0.00004,-0.32440,0.00036,0.00079,0.70767,-0.38144,0.00000,-0.00030,0.00409,0.00028,0.00528,-77.40191,-52.97903,22.30318,-51.42680,-12.53489,1.22048,68.66736,47.63303,-32.75482,9.26483,-2.34151,7.51803,-25.00038,-12.26797,-25.00038,25.00038,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0100,-0.00027,0.00002,0.75178,1.00000,0.00004,-0.00117,-0.00089,0.03509,0.00008,0.68442,0.68443,0.00216,0.00007,2,0.03434,0.00216,0.034325,0.01684,-1.6624,-0.0002,1,0.08500,0.03000,0.3959,0.0829,0.004793,0.121431,89.9353,90.0028,150.0379,24.2142,-4.1889,103.4501,-87.7405,-89.2187,149.9744,0.5349,-3.3540,68.2677,-0.013018,0.030002,150.0002,-0.026526,0.002897,103.4501,0.085002,0.030002,150.0002,-0.005601,0.002973,68.2677,-0.32412,0.00093,0.00166,0.70847,-0.38240,-0.00008,-0.32501,0.00091,0.00184,0.70880,-0.38171,-0.00003,-0.00216,0.00628,-0.00071,0.00956,-77.40191,-52.97903,22.30318,-51.42680,-12.53489,1.22048,68.66736,47.63303,-32.75482,9.26483,-2.34151,7.51803,-25.00038,-12.26797,-25.00038,25.00038,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0120,-0.00032,0.00003,0.75168,1.00000,0.00008,-0.00127,-0.00146,0.03509,0.00007,0.68436,0.68443,0.00235,0.00007,2,0.03438,0.00235,0.034358,0.01621,-1.6703,-0.0002,1,0.08500,0.03000,0.3193,0.3082,0.003303,0.118239,86.2121,90.0070,150.0377,18.9775,-0.3619,99.0622,-90.0162,-89.3264,149.9801,16.1369,0.6633,87.3258,-0.085002,0.030002,150.0002,-0.028012,-0.000298,99.0622,0.056353,0.030002,150.0002,-0.026236,-0.000567,87.3258,-0.32429,0.00148,0.00273,0.70959,-0.38318,-0.00011,-0.32574,0.00147,0.00297,0.71015,-0.38209,-0.00006,-0.00389,0.00861,-0.00173,0.01370,-77.40191,-52.97903,22.30318,-51.42680,-12.53489,1.22048,68.66736,47.63303,-32.75482,9.26483,-2.34151,7.51803,-25.00038,-12.26797,-25.00038,25.00038,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0140,-0.00038,0.00004,0.75155,1.00000,0.00012,-0.00136,-0.00204,0.03510,0.00007,0.68428,0.68443,0.00254,0.00007,2,0.03442,0.00254,0.034389,0.01562,-1.6722,-0.0002,0,0.08500,0.03000,0.3002,0.2629,0.006012,0.118505,80.8198,90.0101,150.0366,17.9682,-0.4869,99.7895,-89.9991,-89.3947,149.9852,13.2058,0.4438,83.7680,-0.085002,0.012333,150.0002,-0.025299,-0.000033,99.7895,0.076620,-0.030000,150.0002,-0.020469,-0.000242,83.7680,-0.32456,0.00200,0.00380,0.71092,-0.38405,-0.00013,-0.32658,0.00202,0.00409,0.71171,-0.38260,-0.00009,-0.00552,0.01096,-0.00273,0.01769,41.43998,-55.50559,22.64519,4.18346,-3.73198,-5.01538,-44.19526,50.65363,-35.56322,-27.86957,11.72579,7.61799,-2.41219,1.10697,0.52811,1.42713,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0160,-0.00044,0.00005,0.75140,1.00000,0.00017,-0.00144,-0.00265,0.03511,0.00007,0.68417,0.68443,0.00272,0.00007,2,0.03445,0.00272,0.034420,0.01492,-1.6753,-0.0003,1,0.08500,0.03000,0.2833,0.2712,0.008369,0.118877,75.4732,90.0123,150.0349,15.4803,-1.0658,91.2892,-89.9853,-89.1995,149.9894,15.1172,-0.1558,92.9154,-0.085002,0.030002,150.0002,-0.022938,0.000338,91.2892,0.064606,0.030002,150.0002,-0.021767,0.000143,92.9154,-0.32491,0.00255,0.00495,0.71242,-0.38504,-0.00016,-0.32754,0.00258,0.00528,0.71348,-0.38320,-0.00012,-0.00703,0.01343,-0.00375,0.02155,41.43998,-55.50559,22.64519,4.18346,-3.73198,-5.01538,-44.19526,50.65363,-35.56322,-27.86957,11.72579,7.61799,-2.41219,1.10697,0.52811,1.42713,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0180,-0.00050,0.00006,0.75123,0.99999,0.00023,-0.00152,-0.00333,0.03512,0.00007,0.68405,0.68443,0.00289,0.00007,2,0.03448,0.00289,0.034449,0.01422,-1.6680,-0.0003,1,0.08500,0.03000,0.2867,0.2371,0.007797,0.118645,70.3617,90.0141,150.0331,17.3964,-0.5333,101.1876,-89.9735,-89.2519,149.9927,11.8540,0.3136,83.3654,-0.048450,0.030002,150.0002,-0.023506,0.000106,101.1876,0.085002,0.030002,150.0002,-0.017275,0.000002,83.3654,-0.32533,0.00314,0.00623,0.71410,-0.38614,-0.00019,-0.32865,0.00318,0.00659,0.71548,-0.38391,-0.00014,-0.00837,0.01591,-0.00479,0.02515,41.43998,-55.50559,22.64519,4.18346,-3.73198,-5.01538,-44.19526,50.65363,-35.56322,-27.86957,11.72579,7.61799,-2.41219,1.10697,0.52811,1.42713,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0200,-0.00056,0.00008,0.75103,0.99999,0.00032,-0.00160,-0.00412,0.03514,0.00007,0.68391,0.68443,0.00305,0.00007,2,0.03451,0.00305,0.034477,0.01354,-1.6588,-0.0003,1,0.08500,0.03000,0.2790,0.2542,0.008767,0.118439,65.0646,90.0155,150.0310,16.6186,-0.4411,99.3070,-89.9634,-89.2894,149.9954,13.1922,0.3610,86.5355,-0.063170,0.030002,150.0002,-0.022533,-0.000100,99.3070,0.085002,0.030002,150.0002,-0.019174,-0.000273,86.5355,-0.32579,0.00380,0.00771,0.71593,-0.38735,-0.00022,-0.32992,0.00386,0.00811,0.71772,-0.38470,-0.00017,-0.00957,0.01861,-0.00591,0.02862,41.43998,-55.50559,22.64519,4.18346,-3.73198,-5.01538,-44.19526,50.65363,-35.56322,-27.86957,11.72579,7.61799,-2.41219,1.10697,0.52811,1.42713,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0220,-0.00062,0.00009,0.75081,0.99999,0.00042,-0.00168,-0.00496,0.03516,0.00007,0.68375,0.68443,0.00321,0.00007,2,0.03454,0.00321,0.034503,0.01289,-1.6486,-0.0004,1,0.08500,0.03000,0.2889,0.2072,0.007960,0.119042,60.0777,90.0170,150.0290,18.1549,-0.8746,104.8570,-89.9534,-89.2935,149.9973,10.2254,-0.1933,82.2648,-0.021117,0.030002,150.0002,-0.023337,0.000506,104.8570,0.085002,0.030002,150.0002,-0.013669,0.000703,82.2648,-0.32630,0.00449,0.00931,0.71791,-0.38867,-0.00026,-0.33131,0.00457,0.00973,0.72017,-0.38559,-0.00019,-0.01065,0.02155,-0.00711,0.03210,41.43998,-55.50559,22.64519,4.18346,-3.73198,-5.01538,-44.19526,50.65363,-35.56322,-27.86957,11.72579,7.61799,-2.41219,1.10697,0.52811,1.42713,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0240,-0.00069,0.00010,0.75057,0.99998,0.00052,-0.00175,-0.00578,0.03518,0.00007,0.68357,0.68443,0.00336,0.00007,2,0.03457,0.00336,0.034528,0.01233,-1.6382,-0.0004,1,0.08500,0.03000,0.2568,0.2514,0.011448,0.118341,54.9769,90.0181,150.0268,15.0846,-0.5003,97.9389,-89.9451,-89.2743,149.9990,13.5789,0.1883,90.0267,0.040284,0.000628,150.0002,-0.019845,-0.000193,97.9389,0.085002,-0.030002,150.0002,-0.018897,-0.000356,90.0267,-0.32692,0.00515,0.01084,0.72009,-0.39008,-0.00029,-0.33277,0.00524,0.01129,0.72279,-0.38659,-0.00021,-0.01168,0.02456,-0.00829,0.03558,41.43998,-55.50559,22.64519,4.18346,-3.73198,-5.01538,-44.19526,50.65363,-35.56322,-27.86957,11.72579,7.61799,-2.41219,1.10697,0.52811,1.42713,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0260,-0.00075,0.00011,0.75031,0.99998,0.00062,-0.00182,-0.00661,0.03521,0.00007,0.68337,0.68443,0.00351,0.00007,2,0.03459,0.00351,0.034552,0.01169,-1.6331,-0.0004,1,0.08500,0.03000,0.2587,0.2561,0.011816,0.119089,49.7207,90.0185,150.0241,14.1907,-1.3336,91.8127,-89.9391,-88.9289,150.0003,14.9848,-0.5935,97.5951,-0.034159,0.030002,150.0002,-0.019474,0.000559,91.8127,0.085002,0.030002,150.0002,-0.019844,0.000375,97.5951,-0.32762,0.00582,0.01242,0.72244,-0.39158,-0.00032,-0.33436,0.00593,0.01289,0.72562,-0.38768,-0.00023,-0.01259,0.02758,-0.00947,0.03891,41.43998,-55.50559,22.64519,4.18346,-3.73198,-5.01538,-44.19526,50.65363,-35.56322,-27.86957,11.72579,7.61799,-2.41219,1.10697,0.52811,1.42713,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0280,-0.00082,0.00012,0.75002,0.99997,0.00073,-0.00188,-0.00744,0.03524,0.00007,0.68315,0.68443,0.00365,0.00007,2,0.03462,0.00365,0.034575,0.01118,-1.6201,-0.0004,0,0.08500,0.03000,0.2505,0.2130,0.012772,0.118630,44.9355,90.0138,150.0214,15.0678,-0.6318,100.3523,-89.9338,-88.8896,150.0016,11.1316,0.1390,87.1098,0.085002,-0.001559,150.0002,-0.018516,0.000104,100.3523,0.085002,-0.030001,150.0002,-0.014115,-0.000043,87.1098,-0.32843,0.00648,0.01398,0.72498,-0.39317,-0.00035,-0.33602,0.00660,0.01446,0.72862,-0.38888,-0.00025,-0.01339,0.03063,-0.01061,0.04217,43.60726,-53.71665,21.87327,18.17932,19.55136,-2.93683,-42.31024,50.66884,-35.70507,-26.08632,12.66895,7.59839,2.92754,2.81097,3.82431,2.78177,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0300,-0.00088,0.00014,0.74971,0.99996,0.00084,-0.00194,-0.00826,0.03527,0.00007,0.68291,0.68443,0.00379,0.00007,2,0.03464,0.00379,0.034597,0.01066,-1.6155,-0.0005,1,0.08500,0.03000,0.2495,0.2489,0.012881,0.119113,39.6601,90.0188,150.0183,13.9029,-1.3386,93.2847,-89.9309,-88.5449,150.0027,14.8771,-0.5661,99.7092,0.000118,0.030002,150.0002,-0.018405,0.000593,93.2847,0.085002,0.030002,150.0002,-0.019164,0.000419,99.7092,-0.32933,0.00712,0.01552,0.72770,-0.39486,-0.00038,-0.33779,0.00726,0.01601,0.73180,-0.39017,-0.00026,-0.01407,0.03364,-0.01169,0.04529,43.60726,-53.71665,21.87327,18.17932,19.55136,-2.93683,-42.31024,50.66884,-35.70507,-26.08632,12.66895,7.59839,2.92754,2.81097,3.82431,2.78177,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0320,-0.00095,0.00015,0.74937,0.99996,0.00096,-0.00199,-0.00915,0.03531,0.00007,0.68266,0.68443,0.00391,0.00007,2,0.03466,0.00391,0.034617,0.01015,-1.6085,-0.0005,1,0.08500,0.03000,0.2258,0.2169,0.015854,0.118392,34.9996,90.0187,150.0152,13.2695,-0.4249,98.0071,-89.9283,-88.5674,150.0038,11.7789,0.3828,90.5382,-0.085002,0.030002,150.0002,-0.015430,-0.000123,98.0071,0.072748,0.030002,150.0002,-0.014385,-0.000272,90.5382,-0.33033,0.00782,0.01719,0.73059,-0.39665,-0.00041,-0.33973,0.00798,0.01769,0.73521,-0.39155,-0.00028,-0.01459,0.03661,-0.01277,0.04814,43.60726,-53.71665,21.87327,18.17932,19.55136,-2.93683,-42.31024,50.66884,-35.70507,-26.08632,12.66895,7.59839,2.92754,2.81097,3.82431,2.78177,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0340,-0.00102,0.00016,0.74902,0.99995,0.00109,-0.00204,-0.01004,0.03535,0.00007,0.68238,0.68443,0.00400,0.00007,2,0.03468,0.00400,0.034637,0.00974,-1.6001,-0.0005,0,0.08500,0.03000,0.2236,0.1577,0.016730,0.118836,30.9043,89.9970,150.0123,13.4940,-0.8117,100.7477,-89.9257,-88.4720,150.0049,8.0758,-0.0049,85.3610,0.085002,-0.007053,150.0002,-0.014553,0.000329,100.7477,0.085002,-0.030001,150.0002,-0.007177,0.000211,85.3610,-0.33138,0.00851,0.01887,0.73363,-0.39852,-0.00045,-0.34172,0.00869,0.01938,0.73877,-0.39301,-0.00029,-0.01501,0.03990,-0.01384,0.05123,34.93347,-52.80583,21.61816,13.61191,18.71942,-2.11456,-40.64727,51.75526,-33.68507,-25.86997,12.60383,7.58384,11.08887,8.34079,12.45100,8.35062,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0360,-0.00109,0.00017,0.74864,0.99994,0.00121,-0.00208,-0.01093,0.03540,0.00007,0.68209,0.68443,0.00411,0.00007,2,0.03470,0.00411,0.034656,0.00935,-1.5989,-0.0005,1,0.08500,0.03000,0.2290,0.2248,0.015077,0.119202,25.8961,90.0191,150.0088,13.0613,-1.4672,95.6521,-89.9243,-88.0890,150.0060,13.8839,-0.6918,103.0769,-0.037137,0.030002,150.0002,-0.016204,0.000704,95.6521,0.085002,0.030002,150.0002,-0.016777,0.000538,103.0769,-0.33251,0.00921,0.02055,0.73683,-0.40049,-0.00048,-0.34381,0.00941,0.02106,0.74250,-0.39456,-0.00031,-0.01529,0.04325,-0.01484,0.05428,34.93347,-52.80583,21.61816,13.61191,18.71942,-2.11456,-40.64727,51.75526,-33.68507,-25.86997,12.60383,7.58384,11.08887,8.34079,12.45100,8.35062,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0380,-0.00116,0.00018,0.74824,0.99993,0.00135,-0.00211,-0.01184,0.03544,0.00006,0.68177,0.68443,0.00420,0.00007,2,0.03472,0.00420,0.034675,0.00903,-1.5981,-0.0005,1,0.08500,0.03000,0.2016,0.1756,0.019455,0.118548,21.7893,90.0194,150.0056,11.8487,-0.5757,98.0684,-89.9231,-88.0658,150.0072,9.4474,0.2416,89.6788,0.038759,0.030002,150.0002,-0.011825,0.000058,98.0684,0.085002,0.030002,150.0002,-0.009174,-0.000080,89.6788,-0.33377,0.00991,0.02226,0.74022,-0.40254,-0.00052,-0.34603,0.01014,0.02278,0.74643,-0.39619,-0.00032,-0.01545,0.04648,-0.01581,0.05710,34.93347,-52.80583,21.61816,13.61191,18.71942,-2.11456,-40.64727,51.75526,-33.68507,-25.86997,12.60383,7.58384,11.08887,8.34079,12.45100,8.35062,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0400,-0.00123,0.00020,0.74781,0.99991,0.00149,-0.00213,-0.01279,0.03549,0.00006,0.68144,0.68443,0.00426,0.00007,2,0.03474,0.00426,0.034692,0.00870,-1.6008,-0.0005,1,0.08500,0.03000,0.2014,0.1929,0.019456,0.118458,17.4499,90.0196,150.0022,11.7886,-0.5455,97.6820,-89.9222,-88.0350,150.0085,10.6907,0.2552,92.3784,-0.009059,0.030002,150.0002,-0.011823,-0.000021,97.6820,0.085002,0.030002,150.0002,-0.011310,-0.000148,92.3784,-0.33511,0.01065,0.02405,0.74377,-0.40469,-0.00055,-0.34839,0.01090,0.02457,0.75056,-0.39791,-0.00033,-0.01551,0.04978,-0.01681,0.05982,34.93347,-52.80583,21.61816,13.61191,18.71942,-2.11456,-40.64727,51.75526,-33.68507,-25.86997,12.60383,7.58384,11.08887,8.34079,12.45100,8.35062,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0420,-0.00131,0.00021,0.74736,0.99990,0.00166,-0.00214,-0.01389,0.03554,0.00006,0.68109,0.68443,0.00431,0.00007,2,0.03476,0.00431,0.034709,0.00843,-1.6026,-0.0006,1,0.08500,0.03000,0.2031,0.1538,0.019528,0.118744,13.4810,90.0201,149.9990,12.1617,-0.8001,100.0260,-89.9213,-87.9489,150.0099,8.2561,0.0410,89.4896,-0.029234,0.030002,150.0002,-0.011750,0.000277,100.0260,0.085002,0.030002,150.0002,-0.006716,0.000151,89.4896,-0.33647,0.01151,0.02614,0.74744,-0.40696,-0.00059,-0.35095,0.01180,0.02667,0.75492,-0.39967,-0.00034,-0.01544,0.05340,-0.01796,0.06252,34.93347,-52.80583,21.61816,13.61191,18.71942,-2.11456,-40.64727,51.75526,-33.68507,-25.86997,12.60383,7.58384,11.08887,8.34079,12.45100,8.35062,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0440,-0.00139,0.00022,0.74689,0.99988,0.00184,-0.00214,-0.01509,0.03560,0.00006,0.68072,0.68443,0.00434,0.00007,2,0.03478,0.00434,0.034726,0.00815,-1.6076,-0.0006,1,0.08500,0.03000,0.2355,0.0832,0.016416,0.119515,9.5694,90.0207,149.9958,15.0947,-1.5387,107.3712,-89.9152,-87.8016,150.0125,4.0866,-0.6957,83.0581,0.022757,0.030002,150.0002,-0.014861,0.001063,107.3712,0.085002,0.030002,150.0002,0.001107,0.001129,83.0581,-0.33788,0.01245,0.02842,0.75124,-0.40933,-0.00063,-0.35365,0.01278,0.02896,0.75948,-0.40149,-0.00035,-0.01524,0.05725,-0.01923,0.06518,34.93347,-52.80583,21.61816,13.61191,18.71942,-2.11456,-40.64727,51.75526,-33.68507,-25.86997,12.60383,7.58384,11.08887,8.34079,12.45100,8.35062,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0460,-0.00147,0.00024,0.74641,0.99986,0.00203,-0.00217,-0.01628,0.03566,0.00006,0.68033,0.68443,0.00435,0.00007,2,0.03480,0.00435,0.034742,0.00792,-1.6117,-0.0006,0,0.08500,0.03000,0.2018,0.1438,0.020390,0.118943,5.6195,90.0211,149.9923,12.0482,-1.3676,100.1637,-89.8762,-87.4944,150.0155,7.7664,-0.6520,90.3419,0.085002,-0.026025,150.0002,-0.010887,0.000503,100.1637,0.085002,-0.030002,150.0002,-0.005452,0.000379,90.3419,-0.33926,0.01338,0.03067,0.75514,-0.41176,-0.00068,-0.35632,0.01376,0.03121,0.76412,-0.40338,-0.00037,-0.01503,0.06203,-0.02051,0.06877,19.21533,-49.77771,20.74941,5.27413,17.19099,0.71726,-37.11980,51.90523,-33.15466,-25.49286,12.51937,7.54843,25.00037,18.27312,25.00037,18.31046,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0480,-0.00153,0.00025,0.74592,0.99984,0.00220,-0.00224,-0.01742,0.03572,0.00006,0.67992,0.68443,0.00442,0.00007,2,0.03482,0.00442,0.034757,0.00770,-1.6182,-0.0006,0,0.08500,0.03000,0.2013,0.1836,0.019134,0.119628,1.0938,90.0219,149.9882,11.7010,-2.2193,98.6201,-89.8707,-86.8034,150.0184,11.8250,-1.4858,108.1843,0.085002,-0.025546,150.0002,-0.012143,0.001206,98.6201,0.085002,-0.030002,150.0002,-0.012486,0.001001,108.1843,-0.34056,0.01428,0.03282,0.75910,-0.41424,-0.00073,-0.35886,0.01471,0.03337,0.76877,-0.40532,-0.00038,-0.01484,0.06810,-0.02171,0.07371,16.49481,-49.62760,20.78569,3.76149,16.94215,0.64572,-36.37621,51.76930,-32.89184,-25.48914,12.50763,7.52520,25.00037,19.61786,25.00037,19.80135,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
