t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0000,-0.00006,0.00000,0.75205,1.00000,-0.00000,-0.00093,-0.00000,0.03516,0.00007,0.68452,0.68452,0.00183,0.00007,2,0.03423,0.00183,0,0.08500,0.03000,0.0862,0.0862,0.056853,0.118397,16.2346,-0.1224,131.5729,-8.9380,-0.6137,173.2324,16.2325,0.0509,131.3514,-8.9347,0.6301,173.0819,-0.080742,-0.000335,131.5657,0.025531,-0.000134,173.2324,-0.080864,0.000711,131.3442,0.025547,0.000147,173.0819,-0.32322,0.00004,-0.00002,0.70525,-0.38059,-0.00002,-0.32322,-0.00003,0.00001,0.70525,-0.38059,0.00002,0.00137,0.00120,0.00137,0.00120,-1.38322,-0.17724,0.11810,-14.25454,-5.28887,0.04829,-1.38946,0.17144,-0.11358,-14.23630,-5.29490,-0.09502,-1.18306,-0.80345,-1.18284,-0.80345,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0020,-0.00008,0.00000,0.75208,1.00000,-0.00000,-0.00093,-0.00000,0.03514,0.00007,0.68457,0.68452,0.00185,0.00007,2,0.03426,0.00185,0,0.08500,0.03000,0.2113,0.2116,-0.046575,0.118245,13.5245,-0.1192,135.5387,17.5918,-0.1984,138.7601,13.5227,0.0560,135.3189,17.5876,0.1426,138.5420,-0.066057,-0.000358,135.5331,-0.077899,-0.000286,138.7601,-0.066150,0.000671,135.3133,-0.078006,0.000615,138.5420,-0.32320,0.00004,-0.00002,0.70518,-0.38051,-0.00002,-0.32320,-0.00003,0.00001,0.70517,-0.38050,0.00002,0.00132,0.00118,0.00132,0.00118,-1.04213,-0.18100,0.11418,-13.75816,-3.62824,0.05263,-1.04843,0.17573,-0.11092,-13.74005,-3.63417,-0.09277,-1.21550,-0.85003,-1.21560,-0.85004,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0040,-0.00009,0.00000,0.75212,1.00000,-0.00000,-0.00094,-0.00000,0.03512,0.00007,0.68461,0.68452,0.00187,0.00007,2,0.03429,0.00187,0,0.08500,0.03000,0.1768,0.1771,-0.033000,0.118209,11.1838,-0.1175,138.9134,15.1266,-0.1572,142.5896,11.1820,0.0619,138.6953,15.1246,0.1057,142.3709,-0.054199,-0.000385,138.9090,-0.064323,-0.000322,142.5896,-0.054271,0.000645,138.6908,-0.064409,0.000604,142.3709,-0.32320,0.00004,-0.00002,0.70515,-0.38046,-0.00002,-0.32320,-0.00003,0.00001,0.70514,-0.38046,0.00002,0.00127,0.00116,0.00127,0.00116,-0.75223,-0.18598,0.11180,-13.33671,-2.21284,0.05760,-0.75843,0.18162,-0.10914,-13.31875,-2.21875,-0.09162,-1.24212,-0.88909,-1.24225,-0.88910,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0060,-0.00011,0.00000,0.75214,1.00000,-0.00000,-0.00095,-0.00000,0.03511,0.00007,0.68464,0.68452,0.00188,0.00007,2,0.03432,0.00188,0,0.08500,0.03000,0.1472,0.1474,-0.021901,0.118181,9.1852,-0.1158,141.7888,12.8778,-0.1546,145.8361,9.1834,0.0672,141.5721,12.8765,0.1080,145.6192,-0.044541,-0.000408,141.7852,-0.053224,-0.000349,145.8361,-0.044596,0.000623,141.5685,-0.053291,0.000586,145.6192,-0.32321,0.00004,-0.00002,0.70516,-0.38044,-0.00002,-0.32321,-0.00003,0.00001,0.70516,-0.38044,0.00001,0.00122,0.00114,0.00122,0.00114,-0.50460,-0.19021,0.10989,-12.97692,-1.00643,0.06191,-0.51066,0.18671,-0.10761,-12.95911,-1.01233,-0.09060,-1.26385,-0.92197,-1.26394,-0.92197,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0080,-0.00012,0.00000,0.75216,1.00000,-0.00000,-0.00095,-0.00000,0.03510,0.00008,0.68467,0.68452,0.00189,0.00007,2,0.03434,0.00189,0,0.08500,0.03000,0.1226,0.1228,-0.012813,0.118160,7.4847,-0.1143,144.2445,10.9281,-0.1530,148.5748,7.4829,0.0719,144.0291,10.9267,0.1118,148.3594,-0.036610,-0.000427,144.2416,-0.044135,-0.000371,148.5748,-0.036653,0.000605,144.0261,-0.044187,0.000568,148.3594,-0.32325,0.00004,-0.00002,0.70521,-0.38045,-0.00002,-0.32324,-0.00003,0.00001,0.70520,-0.38045,0.00001,0.00117,0.00113,0.00117,0.00113,-0.29233,-0.19383,0.10831,-12.66861,0.02283,0.06559,-0.29828,0.19104,-0.10634,-12.65092,0.01694,-0.08973,-1.28133,-0.94960,-1.28140,-0.94960,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0100,-0.00013,0.00000,0.75218,1.00000,-0.00000,-0.00095,-0.00000,0.03509,0.00008,0.68469,0.68452,0.00190,0.00007,2,0.03437,0.00190,0,0.08500,0.03000,0.1023,0.1024,-0.005323,0.118142,6.0395,-0.1129,146.3456,9.2625,-0.1515,150.8947,6.0377,0.0760,146.1312,9.2612,0.1152,150.6805,-0.030052,-0.000443,146.3432,-0.036644,-0.000389,150.8947,-0.030084,0.000591,146.1289,-0.036685,0.000553,150.6805,-0.32329,0.00004,-0.00002,0.70528,-0.38048,-0.00001,-0.32329,-0.00003,0.00001,0.70528,-0.38048,0.00001,0.00112,0.00112,0.00112,0.00112,-0.10987,-0.19692,0.10700,-12.40352,0.90193,0.06873,-0.11574,0.19472,-0.10529,-12.38594,0.89606,-0.08898,-1.29514,-0.97278,-1.29518,-0.97278,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0120,-0.00014,0.00000,0.75220,1.00000,-0.00000,-0.00096,-0.00000,0.03508,0.00008,0.68471,0.68451,0.00191,0.00007,2,0.03440,0.00191,0,0.08500,0.03000,0.0855,0.0856,0.000891,0.118127,4.8126,-0.1116,148.1468,7.8410,-0.1501,152.8621,4.8108,0.0796,147.9333,7.8397,0.1182,152.6491,-0.024596,-0.000456,148.1449,-0.030428,-0.000404,152.8621,-0.024620,0.000579,147.9314,-0.030459,0.000541,152.6491,-0.32335,0.00004,-0.00002,0.70538,-0.38052,-0.00001,-0.32334,-0.00003,0.00001,0.70537,-0.38052,0.00000,0.00108,0.00112,0.00108,0.00112,0.04743,-0.19955,0.10594,-12.17474,1.65373,0.07141,0.04163,0.19784,-0.10444,-12.15725,1.64787,-0.08836,-1.30578,-0.99216,-1.30579,-0.99216,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0140,-0.00015,0.00000,0.75221,1.00000,-0.00000,-0.00096,-0.00000,0.03508,0.00008,0.68473,0.68451,0.00191,0.00007,2,0.03442,0.00191,0,0.08500,0.03000,0.0715,0.0716,0.006078,0.118114,3.7720,-0.1105,149.6940,6.6287,-0.1488,154.5329,3.7702,0.0827,149.4813,6.6274,0.1208,154.3208,-0.020034,-0.000467,149.6925,-0.025240,-0.000417,154.5329,-0.020051,0.000569,149.4798,-0.025264,0.000531,154.3208,-0.32341,0.00004,-0.00002,0.70549,-0.38057,-0.00001,-0.32341,-0.00003,0.00001,0.70549,-0.38057,-0.00000,0.00103,0.00111,0.00103,0.00111,0.18346,-0.20181,0.10508,-11.97648,2.29755,0.07369,0.17773,0.20048,-0.10376,-11.95906,2.29169,-0.08783,-1.31370,-1.00833,-1.31368,-1.00832,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0160,-0.00016,0.00000,0.75222,1.00000,-0.00000,-0.00095,-0.00000,0.03507,0.00008,0.68474,0.68450,0.00191,0.00007,2,0.03444,0.00191,1,0.08500,0.03000,0.0598,0.0599,0.010428,0.118104,-10.6392,89.9703,149.9987,5.5957,-0.1476,155.9538,16.4193,-89.9942,150.0106,5.5944,0.1231,155.7426,0.026649,-0.024363,150.0002,-0.020888,-0.000428,155.9538,-0.021272,0.030002,150.0002,-0.020906,0.000523,155.7426,-0.32349,0.00004,-0.00002,0.70562,-0.38063,-0.00001,-0.32348,-0.00003,0.00002,0.70562,-0.38063,-0.00001,0.00098,0.00111,0.00098,0.00111,0.18346,-0.20181,0.10508,-11.97648,2.29755,0.07369,0.17773,0.20048,-0.10376,-11.95906,2.29169,-0.08783,-1.31370,-1.00833,-1.31368,-1.00832,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0180,-0.00017,-0.00000,0.75222,1.00000,-0.00001,-0.00095,0.00002,0.03507,0.00008,0.68475,0.68450,0.00191,0.00007,2,0.03447,0.00191,0,0.08500,0.03000,0.0594,0.0595,0.010467,0.118103,-26.4160,89.9736,149.9925,5.5576,-0.1465,155.9486,30.4367,-89.9936,150.0168,5.5562,0.1222,155.7374,0.040241,-0.029770,150.0002,-0.020848,-0.000428,155.9486,-0.061029,0.030002,150.0002,-0.020866,0.000524,155.7374,-0.32366,0.00009,0.00013,0.70590,-0.38063,0.00015,-0.32357,0.00008,0.00011,0.70580,-0.38088,-0.00016,0.00092,0.00111,0.00093,0.00112,-10.36958,-44.04872,29.65209,-12.93988,9.74858,1.31631,11.39923,47.20025,-23.82807,-9.30657,-2.45379,-1.35027,-1.25649,-1.00524,-1.25648,-1.00522,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0200,-0.00018,-0.00001,0.75223,1.00000,-0.00001,-0.00094,0.00005,0.03507,0.00008,0.68477,0.68449,0.00190,0.00007,2,0.03450,0.00190,0,0.08500,0.03000,0.6757,0.7322,0.048441,0.100608,0.3589,-0.5103,149.3954,-9.7468,78.2889,194.6049,0.2442,-1.3703,149.6211,30.7858,-67.0901,168.0319,-0.011191,-0.001765,149.3954,0.017125,-0.017905,194.6049,-0.009405,-0.006580,149.6207,-0.053005,0.018724,168.0319,-0.32385,0.00015,0.00031,0.70621,-0.38062,0.00033,-0.32366,0.00022,0.00023,0.70599,-0.38114,-0.00032,0.00086,0.00112,0.00089,0.00112,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0220,-0.00019,-0.00001,0.75223,1.00000,-0.00002,-0.00094,0.00005,0.03507,0.00008,0.68478,0.68449,0.00189,0.00007,2,0.03452,0.00189,1,0.08500,0.03000,0.0202,0.0295,0.019254,0.116610,-89.9390,88.4007,150.0125,1.8385,-0.3317,154.3898,89.9308,-89.9264,150.0863,2.1969,-1.6455,155.1766,0.084724,-0.000781,150.0002,-0.012055,-0.001869,154.3898,-0.085003,-0.030002,150.0002,-0.010994,-0.005773,155.1766,-0.32402,0.00022,0.00048,0.70650,-0.38063,0.00047,-0.32376,0.00035,0.00034,0.70618,-0.38136,-0.00043,0.00080,0.00112,0.00083,0.00113,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0240,-0.00020,-0.00001,0.75223,1.00000,-0.00002,-0.00093,0.00005,0.03507,0.00008,0.68479,0.68448,0.00187,0.00007,2,0.03455,0.00187,1,0.08500,0.03000,0.0246,0.0254,0.019049,0.116637,-90.0615,88.6687,150.0327,2.1894,-0.6863,155.3162,89.3874,-89.9003,150.1028,2.1736,-0.9457,155.3572,0.044515,0.030002,150.0002,-0.012257,-0.001820,155.3162,-0.085003,-0.024352,150.0002,-0.011023,-0.005883,155.3572,-0.32418,0.00029,0.00064,0.70676,-0.38066,0.00059,-0.32387,0.00047,0.00046,0.70636,-0.38155,-0.00050,0.00073,0.00113,0.00078,0.00114,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0260,-0.00021,-0.00001,0.75223,1.00000,-0.00003,-0.00092,0.00003,0.03507,0.00008,0.68479,0.68447,0.00186,0.00007,2,0.03456,0.00186,1,0.08500,0.03000,0.0288,0.0235,0.018859,0.116659,-90.0630,88.8940,150.0491,2.5164,-0.9742,156.1836,88.6650,-89.8819,150.1136,2.1650,-0.3722,155.5582,-0.008449,0.018222,150.0002,-0.012445,-0.001780,156.1836,-0.085003,-0.030002,150.0002,-0.011050,-0.005976,155.5582,-0.32433,0.00037,0.00080,0.70701,-0.38072,0.00068,-0.32399,0.00059,0.00059,0.70655,-0.38170,-0.00054,0.00066,0.00113,0.00072,0.00114,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0280,-0.00021,-0.00002,0.75223,1.00000,-0.00004,-0.00091,0.00000,0.03507,0.00008,0.68480,0.68446,0.00184,0.00007,2,0.03458,0.00184,1,0.08500,0.03000,0.0325,0.0232,0.018687,0.116679,-90.0655,89.0840,150.0621,2.8174,-1.2082,156.9876,87.8877,-89.8699,150.1195,2.1691,0.1000,155.7743,0.085002,-0.021968,150.0002,-0.012615,-0.001746,156.9876,-0.076256,-0.030002,150.0002,-0.011077,-0.006057,155.7743,-0.32447,0.00046,0.00095,0.70725,-0.38079,0.00076,-0.32412,0.00070,0.00072,0.70673,-0.38183,-0.00054,0.00058,0.00113,0.00066,0.00115,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0300,-0.00022,-0.00002,0.75222,1.00000,-0.00005,-0.00090,-0.00004,0.03508,0.00008,0.68480,0.68445,0.00182,0.00007,2,0.03460,0.00182,1,0.08500,0.03000,0.0359,0.0239,0.018531,0.116696,-90.0690,89.2444,150.0721,3.0917,-1.3986,157.7267,87.0571,-89.8634,150.1214,2.1835,0.4896,156.0004,0.073004,0.005704,150.0002,-0.012769,-0.001717,157.7267,-0.085002,-0.030002,150.0002,-0.011103,-0.006128,156.0004,-0.32460,0.00056,0.00111,0.70749,-0.38088,0.00081,-0.32426,0.00082,0.00086,0.70692,-0.38193,-0.00053,0.00050,0.00113,0.00059,0.00115,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0320,-0.00023,-0.00002,0.75221,1.00000,-0.00005,-0.00088,-0.00008,0.03508,0.00008,0.68480,0.68445,0.00179,0.00007,2,0.03461,0.00179,1,0.08500,0.03000,0.0388,0.0251,0.018393,0.116711,-90.0733,89.3800,150.0796,3.3399,-1.5536,158.4017,86.1755,-89.8614,150.1198,2.2055,0.8117,156.2307,0.079981,-0.016231,150.0002,-0.012906,-0.001693,158.4017,-0.085002,-0.030002,150.0002,-0.011129,-0.006191,156.2307,-0.32473,0.00066,0.00127,0.70772,-0.38099,0.00085,-0.32440,0.00094,0.00100,0.70711,-0.38202,-0.00049,0.00042,0.00112,0.00052,0.00115,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0340,-0.00023,-0.00002,0.75220,1.00000,-0.00006,-0.00087,-0.00014,0.03508,0.00008,0.68479,0.68444,0.00177,0.00007,2,0.03462,0.00177,1,0.08500,0.03000,0.0413,0.0264,0.018270,0.116724,-90.0784,89.4945,150.0850,3.5628,-1.6800,159.0151,85.2453,-89.8631,150.1156,2.2327,1.0786,156.4605,0.085002,-0.030002,150.0002,-0.013026,-0.001672,159.0151,-0.078268,-0.030002,150.0002,-0.011154,-0.006247,156.4605,-0.32486,0.00077,0.00143,0.70795,-0.38111,0.00088,-0.32456,0.00106,0.00116,0.70731,-0.38210,-0.00044,0.00033,0.00112,0.00045,0.00116,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0360,-0.00024,-0.00002,0.75219,1.00000,-0.00007,-0.00085,-0.00021,0.03509,0.00008,0.68479,0.68442,0.00174,0.00007,2,0.03463,0.00174,1,0.08500,0.03000,0.0435,0.0278,0.018163,0.116736,-90.0842,89.5913,150.0886,3.7620,-1.7830,159.5700,84.2694,-89.8678,150.1090,2.2634,1.3001,156.6866,0.085002,0.026346,150.0002,-0.013132,-0.001654,159.5700,-0.056938,-0.030002,150.0002,-0.011177,-0.006297,156.6866,-0.32499,0.00089,0.00160,0.70819,-0.38125,0.00090,-0.32472,0.00118,0.00132,0.70751,-0.38216,-0.00037,0.00024,0.00112,0.00038,0.00116,0.66774,1.55981,0.25103,-11.70122,3.43151,0.30802,0.02875,0.34438,0.76802,-11.61022,3.71021,1.00195,-1.80013,-1.06427,-1.00072,-1.04689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0380,-0.00025,-0.00003,0.75218,1.00000,-0.00009,-0.00083,-0.00021,0.03509,0.00008,0.68478,0.68441,0.00171,0.00007,2,0.03467,0.00171,0,0.08500,0.03000,0.0454,0.0290,0.018070,0.116747,-90.0906,89.6727,150.0907,3.9391,-1.8671,160.0702,83.2505,-89.8750,150.1007,2.2960,1.4844,156.9065,0.085002,0.026591,150.0002,-0.013223,-0.001639,160.0702,-0.055419,-0.029998,150.0002,-0.011199,-0.006343,156.9065,-0.32535,0.00113,0.00202,0.70870,-0.38122,0.00070,-0.32490,0.00157,0.00177,0.70791,-0.38274,0.00016,0.00013,0.00123,0.00028,0.00128,-44.42754,-49.92326,35.68899,-27.19291,13.08171,-7.15057,46.19780,57.05409,-23.12521,8.97093,1.16620,7.65394,0.90812,0.01663,-2.49846,-0.21501,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0400,-0.00026,-0.00005,0.75217,1.00000,-0.00013,-0.00080,-0.00011,0.03510,0.00008,0.68478,0.68440,0.00166,0.00007,2,0.03475,0.00166,1,0.08500,0.03000,0.6223,0.7775,0.056956,0.131868,-90.0905,85.3079,150.0888,-44.4421,81.1035,247.6856,78.9836,-89.9257,150.0656,70.1590,-54.3839,190.2816,0.085003,-0.001675,150.0002,0.025676,0.013459,247.6856,-0.080407,-0.030003,150.0002,-0.035257,-0.019663,190.2816,-0.32602,0.00151,0.00274,0.70959,-0.38096,0.00025,-0.32508,0.00228,0.00258,0.70855,-0.38398,0.00125,-0.00001,0.00147,0.00017,0.00154,-44.42754,-49.92326,35.68899,-27.19291,13.08171,-7.15057,46.19780,57.05409,-23.12521,8.97093,1.16620,7.65394,0.90812,0.01663,-2.49846,-0.21501,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0420,-0.00028,-0.00007,0.75217,1.00000,-0.00017,-0.00076,-0.00002,0.03511,0.00009,0.68479,0.68439,0.00159,0.00007,2,0.03480,0.00159,0,0.08500,0.03000,0.6352,0.7905,0.057415,0.131598,-7.9197,-2.7577,142.5855,-46.0197,81.5595,245.7302,-7.3887,-6.1588,144.5478,70.9821,-55.5420,190.0268,-0.001930,-0.016398,142.5773,0.026113,0.013256,245.7302,0.014032,-0.030003,144.5736,-0.034385,-0.019232,190.0268,-0.32667,0.00194,0.00349,0.71047,-0.38073,-0.00016,-0.32523,0.00310,0.00357,0.70901,-0.38453,0.00270,-0.00016,0.00173,0.00006,0.00182,2.81459,7.27719,1.51513,-11.70744,4.15827,2.41261,-2.04273,2.21671,3.72739,-11.67746,6.58615,4.56780,-3.94641,-1.19310,0.35953,-1.08471,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0440,-0.00030,-0.00009,0.75216,1.00000,-0.00022,-0.00073,0.00001,0.03512,0.00010,0.68480,0.68438,0.00153,0.00007,2,0.03483,0.00153,1,0.08500,0.03000,0.0934,0.0886,0.029676,0.103966,-89.4130,-90.2810,150.1829,-7.4094,-3.3506,145.0726,74.9819,81.6632,150.4461,-5.4216,-6.2677,155.9672,-0.085003,-0.000005,150.0002,-0.001755,-0.014202,145.0726,0.084558,-0.030003,150.0002,0.009672,-0.026562,155.9672,-0.32721,0.00237,0.00421,0.71122,-0.38063,-0.00031,-0.32536,0.00393,0.00462,0.70927,-0.38437,0.00428,-0.00032,0.00197,-0.00007,0.00207,2.81459,7.27719,1.51513,-11.70744,4.15827,2.41261,-2.04273,2.21671,3.72739,-11.67746,6.58615,4.56780,-3.94641,-1.19310,0.35953,-1.08471,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0460,-0.00031,-0.00011,0.75214,1.00000,-0.00027,-0.00070,-0.00003,0.03513,0.00010,0.68480,0.68436,0.00146,0.00007,2,0.03486,0.00146,1,0.08500,0.03000,1.0107,0.0775,0.116557,0.088518,-89.2764,-90.3290,150.2353,-38.0523,-6.5106,63.6613,77.3209,83.7084,150.5757,-4.8936,-5.5206,158.6775,-0.085002,-0.005084,150.0002,0.085009,-0.029997,63.6613,0.063443,-0.030003,150.0002,0.008869,-0.026658,158.6775,-0.32747,0.00301,0.00530,0.71153,-0.38093,-0.00025,-0.32552,0.00478,0.00566,0.70953,-0.38422,0.00567,-0.00050,0.00216,-0.00020,0.00230,2.81459,7.27719,1.51513,-11.70744,4.15827,2.41261,-2.04273,2.21671,3.72739,-11.67746,6.58615,4.56780,-3.94641,-1.19310,0.35953,-1.08471,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0480,-0.00031,-0.00013,0.75212,1.00000,-0.00034,-0.00068,-0.00014,0.03514,0.00010,0.68479,0.68435,0.00141,0.00007,2,0.03488,0.00141,1,0.08500,0.03000,1.0015,0.0665,0.116629,0.088538,-89.1990,-90.4331,150.2186,-38.1617,-7.0453,64.5815,84.0785,85.7745,150.7036,-4.9945,-3.9480,159.4832,-0.070651,-0.019663,150.0002,0.085008,-0.029997,64.5815,0.085003,-0.030003,150.0002,0.008664,-0.026961,159.4832,-0.32750,0.00385,0.00668,0.71148,-0.38158,0.00004,-0.32570,0.00564,0.00668,0.70978,-0.38407,0.00690,-0.00069,0.00231,-0.00033,0.00252,2.81459,7.27719,1.51513,-11.70744,4.15827,2.41261,-2.04273,2.21671,3.72739,-11.67746,6.58615,4.56780,-3.94641,-1.19310,0.35953,-1.08471,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0500,-0.00033,-0.00016,0.75210,1.00000,-0.00043,-0.00065,-0.00022,0.03514,0.00011,0.68477,0.68433,0.00136,0.00007,2,0.03496,0.00136,0,0.08500,0.03000,0.0879,0.0712,0.017988,0.106369,-89.1745,-90.5891,150.1391,9.2204,-2.8782,183.1238,88.1585,87.9755,150.8193,-6.6511,-0.6586,156.5350,-0.060654,-0.016641,150.0002,-0.013585,-0.011468,183.1238,0.085002,-0.030003,150.0002,0.009763,-0.027826,156.5350,-0.32763,0.00488,0.00812,0.71161,-0.38254,0.00042,-0.32602,0.00678,0.00836,0.71048,-0.38364,0.00725,-0.00087,0.00257,-0.00051,0.00286,-67.65521,56.58913,-23.54701,-48.70315,-8.83881,5.69493,69.76991,-46.80019,32.53699,31.17227,22.54832,1.34228,3.19011,0.43267,-4.50601,-0.28042,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
