t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0500,-0.00010,-0.00071,0.75207,0.99999,-0.00111,-0.00058,0.00524,0.03530,0.00034,0.68484,0.68452,0.00170,0.00007,2,0.03497,1,0.08500,0.03000,0.9786,0.8843,0.116583,0.087896,-90.3548,56.4613,150.8410,-86.5702,19.1229,150.9901,83.0445,-87.3538,150.0119,27.7600,-62.6942,129.2202,0.085008,-0.004778,150.0006,0.085014,-0.030047,150.9901,-0.034655,-0.030008,150.0006,0.085006,-0.029994,129.2202,-0.33165,0.00524,0.01349,0.71644,-0.38079,0.01018,-0.32200,0.02220,0.01556,0.70924,-0.37904,0.00275,-0.00195,0.00195,0.00125,0.00419,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0550,-0.00010,-0.00088,0.75197,0.99997,-0.00148,-0.00055,0.00746,0.03529,0.00037,0.68473,0.68452,0.00223,0.00007,2,0.03495,1,0.08500,0.03000,0.9825,0.7854,0.117035,0.087665,92.6579,-88.6245,149.2010,-87.2876,18.7158,151.4334,-77.4419,74.9111,151.5010,80.5903,-58.2516,211.0095,-0.075092,0.030008,150.0006,0.085014,-0.030029,151.4334,0.085008,0.030008,150.0006,0.019726,-0.026928,211.0095,-0.33316,0.00926,0.02405,0.71709,-0.38136,0.00758,-0.31988,0.02367,0.01427,0.70901,-0.37947,0.01167,-0.00320,0.00268,0.00159,0.00713,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0600,-0.00014,-0.00108,0.75189,0.99995,-0.00197,-0.00047,0.01010,0.03525,0.00038,0.68462,0.68452,0.00297,0.00007,2,0.03503,1,0.08500,0.03000,0.9710,0.7558,0.117318,0.097998,93.7013,-84.0799,149.7792,-88.4332,18.4954,155.0696,-74.4810,83.7414,152.6053,76.1174,-50.9244,201.9540,-0.083328,0.024660,150.0006,0.085007,-0.019334,155.0696,0.085008,0.030008,150.0006,0.022398,-0.028258,201.9540,-0.33491,0.01412,0.03687,0.71736,-0.38195,0.00857,-0.31814,0.02460,0.01209,0.70926,-0.38159,0.01788,-0.00477,0.00361,0.00204,0.01100,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0650,-0.00023,-0.00127,0.75185,0.99991,-0.00248,-0.00032,0.01309,0.03521,0.00036,0.68453,0.68452,0.00395,0.00007,2,0.03519,1,0.08500,0.03000,0.3073,0.7512,0.041834,0.118298,94.3482,-71.5572,150.1191,-28.0892,40.3598,266.7061,-78.5911,82.2089,153.2564,72.3868,-45.7817,190.0208,-0.030659,0.008077,150.0006,0.010152,0.005790,266.7061,0.085008,0.030008,150.0006,0.025772,-0.028387,190.0208,-0.33818,0.01752,0.04621,0.71936,-0.37944,0.01491,-0.31679,0.02482,0.00910,0.70974,-0.38455,0.02323,-0.00661,0.00483,0.00253,0.01563,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0700,-0.00034,-0.00148,0.75184,0.99986,-0.00307,-0.00014,0.01643,0.03519,0.00034,0.68451,0.68452,0.00496,0.00007,2,0.03540,1,0.08500,0.03000,1.0079,0.7359,0.118853,0.095743,96.0585,-74.8430,149.6901,-91.9034,16.0972,154.2865,-87.3941,80.6341,153.7719,70.0465,-43.4408,186.6671,-0.020565,-0.030007,150.0006,0.085006,-0.021069,154.2865,0.085008,0.024554,150.0006,0.026988,-0.028449,186.6671,-0.34189,0.02122,0.05601,0.72177,-0.37761,0.01932,-0.31559,0.02462,0.00531,0.71031,-0.38796,0.02844,-0.00864,0.00616,0.00316,0.02089,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0750,-0.00048,-0.00173,0.75183,0.99979,-0.00378,0.00006,0.02024,0.03517,0.00031,0.68452,0.68452,0.00614,0.00007,2,0.03566,1,0.08500,0.03000,1.0139,0.7272,0.120452,0.086607,96.5512,-63.3584,149.5254,-91.0710,15.1673,151.7689,-78.6788,79.9234,154.0926,68.4367,-40.5915,182.3566,-0.085008,-0.030008,150.0006,0.085010,-0.030019,151.7689,-0.009650,-0.030008,150.0006,0.028387,-0.028518,182.3566,-0.34544,0.02593,0.06853,0.72350,-0.37684,0.02080,-0.31436,0.02410,0.00056,0.71089,-0.39164,0.03391,-0.01084,0.00750,0.00396,0.02668,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0800,-0.00062,-0.00201,0.75182,0.99969,-0.00465,0.00027,0.02457,0.03512,0.00026,0.68453,0.68452,0.00756,0.00007,2,0.03594,1,0.08500,0.03000,1.0083,0.7204,0.121589,0.086196,96.7829,-52.6834,149.7538,-90.6260,15.8233,152.0704,-69.3504,79.2781,154.4281,67.0881,-38.3839,178.8104,-0.061539,-0.030008,150.0006,0.085008,-0.030008,152.0704,0.085008,-0.030008,150.0006,0.029616,-0.028584,178.8104,-0.34878,0.03146,0.08345,0.72342,-0.37326,0.02184,-0.31302,0.02333,-0.00520,0.71142,-0.39549,0.03982,-0.01319,0.00879,0.00498,0.03289,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0850,-0.00079,-0.00232,0.75182,0.99955,-0.00563,0.00050,0.02947,0.03507,0.00020,0.68452,0.68452,0.00928,0.00007,2,0.03624,1,0.08500,0.03000,0.9910,0.7151,0.121711,0.095590,96.9900,-41.9518,149.8967,-94.6674,18.9972,162.3780,-65.8028,78.3053,154.8364,66.0031,-36.6922,175.9975,-0.085008,-0.030008,150.0006,0.085011,-0.019963,162.3780,0.061315,-0.030008,150.0006,0.030655,-0.028648,175.9975,-0.35234,0.03716,0.09889,0.72347,-0.37170,0.02412,-0.31152,0.02224,-0.01202,0.71179,-0.39936,0.04634,-0.01569,0.01009,0.00618,0.03946,-40.25468,-14.82125,16.24718,-27.41270,13.08356,2.52207,44.52024,24.47558,-12.03254,13.44107,14.05548,7.64217,0.41274,-0.76326,-2.33691,0.57625,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0900,-0.00102,-0.00263,0.75168,0.99938,-0.00659,0.00096,0.03456,0.03501,0.00013,0.68452,0.68452,0.01123,0.00007,2,0.03651,1,0.08500,0.03000,0.6065,0.7248,0.059354,0.094995,98.3362,-42.3459,150.1785,-68.7599,68.6575,267.0269,-58.9410,77.4579,155.2890,64.4306,-34.8867,168.4870,-0.085008,-0.030008,150.0006,0.022133,-0.009636,267.0269,0.072461,-0.030008,150.0006,0.033124,-0.028758,168.4870,-0.35780,0.03980,0.10620,0.72643,-0.37116,0.02704,-0.31117,0.02151,-0.01799,0.71319,-0.40228,0.04707,-0.01797,0.01007,0.00765,0.04303,-2.98536,-2.82568,-6.73350,0.51321,-0.83004,-1.81780,-5.10724,0.45918,2.94102,1.15070,1.73905,-3.42773,-0.07930,-1.80590,-1.84169,-4.37709,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0950,-0.00138,-0.00290,0.75138,0.99921,-0.00735,0.00146,0.03903,0.03494,0.00008,0.68443,0.68452,0.01311,0.00007,2,0.03618,0,0.08500,0.03000,0.9409,0.6239,0.001064,0.119408,102.2810,-58.7504,150.3955,-6.0632,23.1695,42.4237,-64.7249,76.6941,155.3754,3.7985,3.3047,13.4508,-0.085008,0.030008,150.0006,-0.031459,0.026602,42.4237,-0.085008,0.030008,150.0006,0.085011,-0.030290,13.4508,-0.36378,0.03822,0.10236,0.73208,-0.37323,0.02834,-0.31143,0.02037,-0.02136,0.71139,-0.41035,0.03435,-0.02382,0.01055,0.00419,0.04542,67.43529,60.18349,-56.99013,11.25803,-2.53747,-1.58356,-62.29925,-70.01948,37.41606,-49.50287,-11.26383,-8.68620,-25.00126,-4.61795,-25.00126,-6.39023,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
