t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.1650,-0.00457,0.00353,0.73788,0.99784,0.00703,0.00715,-0.06486,0.03507,0.00025,0.67291,0.68245,0.01492,0.00007,2,0.03515,0,0.08500,0.03000,0.8252,0.8261,0.115713,0.147308,100.1828,77.2487,149.5725,-54.6872,57.4733,160.2292,-97.4537,-58.8920,150.5258,53.1389,-59.1687,160.4395,-0.081652,0.030003,150.0002,0.085006,0.030018,160.2292,0.085003,0.030003,150.0002,0.085009,0.030025,160.4395,-0.36774,-0.00338,-0.00933,0.81648,-0.46416,-0.01946,-0.44091,0.00137,0.00993,0.84177,-0.41414,-0.01303,0.04520,0.14121,-0.02691,0.06638,38.88494,-40.91335,25.43469,5.22361,-3.43035,-7.31290,-43.70850,32.97764,-19.67458,-28.83649,12.03788,-1.82220,-5.29117,11.32029,7.60149,11.45069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1660,-0.00462,0.00358,0.73760,0.99783,0.00711,0.00728,-0.06499,0.03507,0.00024,0.67267,0.68243,0.01519,0.00007,2,0.03516,1,0.08500,0.03000,0.8250,0.9091,-0.026021,0.162796,79.5057,-80.8261,150.3272,59.0626,59.3767,169.1989,-71.0005,99.9555,149.7517,-77.1269,-28.3046,150.6163,-0.065617,0.030003,150.0002,-0.057620,0.025828,169.1989,0.085003,0.030003,150.0002,0.085009,0.030022,150.6163,-0.36901,-0.00338,-0.00808,0.81829,-0.46620,-0.02002,-0.44242,0.00089,0.00900,0.84416,-0.41543,-0.01250,0.04620,0.14382,-0.02575,0.06883,38.88494,-40.91335,25.43469,5.22361,-3.43035,-7.31290,-43.70850,32.97764,-19.67458,-28.83649,12.03788,-1.82220,-5.29117,11.32029,7.60149,11.45069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1670,-0.00468,0.00364,0.73732,0.99782,0.00720,0.00739,-0.06514,0.03506,0.00023,0.67242,0.68240,0.01544,0.00007,2,0.03517,1,0.08500,0.03000,0.8469,0.9140,-0.053208,0.165456,78.9621,-83.7467,150.5302,64.0045,39.8896,148.4201,-68.8762,99.6838,149.8074,-78.2556,-27.7092,151.3783,-0.036688,0.030003,150.0002,-0.085007,0.025028,148.4201,0.085003,0.030003,150.0002,0.085008,0.030018,151.3783,-0.37025,-0.00350,-0.00695,0.82016,-0.46804,-0.02070,-0.44393,0.00039,0.00805,0.84647,-0.41675,-0.01191,0.04710,0.14684,-0.02467,0.07167,38.88494,-40.91335,25.43469,5.22361,-3.43035,-7.31290,-43.70850,32.97764,-19.67458,-28.83649,12.03788,-1.82220,-5.29117,11.32029,7.60149,11.45069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1680,-0.00474,0.00370,0.73704,0.99781,0.00730,0.00750,-0.06531,0.03506,0.00022,0.67217,0.68238,0.01569,0.00007,2,0.03517,1,0.08500,0.03000,0.8546,0.9174,-0.053194,0.165119,78.6362,-85.3332,150.7160,66.5851,38.2233,149.7263,-67.2032,99.4571,149.8640,-79.0869,-27.3273,152.0203,0.053685,0.030007,150.0005,-0.085011,0.025033,149.7263,0.085007,0.030007,150.0005,0.085007,0.030014,152.0203,-0.37147,-0.00372,-0.00593,0.82210,-0.46972,-0.02149,-0.44544,-0.00011,0.00708,0.84871,-0.41809,-0.01126,0.04793,0.15027,-0.02367,0.07488,38.88494,-40.91335,25.43469,5.22361,-3.43035,-7.31290,-43.70850,32.97764,-19.67458,-28.83649,12.03788,-1.82220,-5.29117,11.32029,7.60149,11.45069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1690,-0.00479,0.00378,0.73676,0.99780,0.00740,0.00761,-0.06551,0.03505,0.00022,0.67192,0.68235,0.01592,0.00007,2,0.03516,1,0.08500,0.03000,0.8630,0.9207,-0.053204,0.164798,78.3328,-86.9339,150.8924,69.1024,36.6337,151.0516,-65.6222,99.2301,149.9204,-79.9053,-26.9599,152.6646,-0.009880,0.030007,150.0005,-0.085015,0.025039,151.0516,0.085007,0.030007,150.0005,0.085005,0.030009,152.6646,-0.37266,-0.00403,-0.00503,0.82410,-0.47123,-0.02238,-0.44694,-0.00062,0.00608,0.85088,-0.41945,-0.01056,0.04867,0.15407,-0.02275,0.07845,38.88494,-40.91335,25.43469,5.22361,-3.43035,-7.31290,-43.70850,32.97764,-19.67458,-28.83649,12.03788,-1.82220,-5.29117,11.32029,7.60149,11.45069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1700,-0.00484,0.00385,0.73649,0.99778,0.00751,0.00770,-0.06573,0.03505,0.00021,0.67166,0.68233,0.01615,0.00007,2,0.03511,1,0.08500,0.03000,0.8735,0.0000,-0.053236,0.164492,78.0494,-88.5492,151.0619,72.4988,35.0749,153.6768,-64.1267,99.0031,149.9771,0.0000,0.0000,0.0000,0.005785,0.030007,150.0005,-0.085017,0.025046,153.6768,0.085007,0.030007,150.0005,0.000000,0.000000,0.0000,-0.37383,-0.00446,-0.00423,0.82616,-0.47261,-0.02336,-0.44839,-0.00114,0.00501,0.85266,-0.41970,-0.01012,0.04933,0.15824,-0.02190,0.08235,38.88494,-40.91335,25.43469,5.22361,-3.43035,-7.31290,-43.70850,32.97764,-19.67458,-28.83649,12.03788,-1.82220,-5.29117,11.32029,7.60149,11.45069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1710,-0.00490,0.00394,0.73621,0.99776,0.00764,0.00780,-0.06598,0.03504,0.00020,0.67141,0.68230,0.01636,0.00007,2,0.03504,1,0.08500,0.03000,0.8793,0.9999,-0.053289,0.164198,77.3549,-93.2702,151.2605,73.1918,33.7356,152.7534,-69.5316,99.6993,150.0805,-79.6040,-14.8811,134.9788,0.063009,0.030007,150.0005,-0.085018,0.025053,152.7534,0.085007,0.030007,150.0005,0.085004,-0.030000,134.9788,-0.37498,-0.00499,-0.00352,0.82828,-0.47386,-0.02443,-0.44984,-0.00172,0.00382,0.85438,-0.41990,-0.01033,0.04992,0.16276,-0.02113,0.08658,38.88494,-40.91335,25.43469,5.22361,-3.43035,-7.31290,-43.70850,32.97764,-19.67458,-28.83649,12.03788,-1.82220,-5.29117,11.32029,7.60149,11.45069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1720,-0.00495,0.00402,0.73593,0.99774,0.00775,0.00788,-0.06626,0.03504,0.00020,0.67115,0.68228,0.01657,0.00007,2,0.03497,0,0.08500,0.03000,0.8864,0.9539,-0.053361,0.163915,76.9430,-96.0555,151.4414,74.7815,32.5814,153.3756,-68.8797,99.7308,150.1225,-91.5136,-24.2820,165.4223,0.067697,0.030007,150.0005,-0.085019,0.025060,153.3756,0.085007,0.030007,150.0005,0.085006,0.016382,165.4223,-0.37605,-0.00547,-0.00299,0.83043,-0.47369,-0.02558,-0.45129,-0.00214,0.00301,0.85612,-0.42029,-0.01066,0.05048,0.16732,-0.02038,0.09078,47.56260,60.57306,-35.60825,22.45303,18.84932,-1.16799,-33.11339,-63.74064,41.89409,-20.59224,12.65878,-7.80939,-5.28356,3.85735,0.41332,1.58442,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1730,-0.00500,0.00410,0.73564,0.99772,0.00787,0.00796,-0.06653,0.03504,0.00019,0.67088,0.68225,0.01675,0.00007,2,0.03490,0,0.08500,0.03000,0.8268,0.8261,0.077355,0.149448,76.6748,-99.3453,151.4996,63.8165,-72.8611,195.2537,-64.1300,99.2211,150.1252,-52.8456,58.7262,159.3882,0.085007,0.030007,150.0005,0.046580,0.028941,195.2537,0.085007,0.030007,150.0005,0.085006,0.025711,159.3882,-0.37716,-0.00598,-0.00264,0.83271,-0.47358,-0.02645,-0.45274,-0.00246,0.00252,0.85787,-0.42085,-0.01107,0.05105,0.17190,-0.01962,0.09493,45.51165,57.29841,-34.19966,23.50397,21.29599,-1.10836,-30.62325,-61.35921,40.17954,-18.88924,12.86078,-7.77964,-2.56801,3.91204,3.91993,2.01169,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1740,-0.00505,0.00419,0.73536,0.99770,0.00799,0.00803,-0.06682,0.03503,0.00019,0.67062,0.68223,0.01693,0.00007,2,0.03485,0,0.08500,0.03000,0.8266,0.8156,0.084555,0.148457,76.8697,-99.2246,151.4800,66.1213,-74.9674,201.5553,-65.5631,99.5267,150.1062,-44.5967,86.9784,199.7519,0.080123,0.030007,150.0005,0.053985,0.029164,201.5553,0.085007,0.030007,150.0005,0.048648,0.020650,199.7519,-0.37830,-0.00651,-0.00243,0.83511,-0.47354,-0.02707,-0.45423,-0.00272,0.00219,0.85972,-0.42142,-0.01150,0.05158,0.17651,-0.01889,0.09904,45.91009,55.25914,-32.86351,22.51563,20.53138,-1.07233,-30.72641,-58.87079,38.59384,-19.10368,12.78910,-7.73566,-5.67172,3.00954,0.50336,1.05783,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1750,-0.00511,0.00427,0.73507,0.99768,0.00811,0.00810,-0.06711,0.03503,0.00019,0.67036,0.68220,0.01710,0.00007,2,0.03480,1,0.08500,0.03000,0.8275,0.8158,0.082982,0.148463,77.0455,-99.1625,151.4314,64.2596,-75.1213,199.1155,-67.0214,99.8360,150.0849,-45.4043,85.3671,197.5365,-0.040814,0.030007,150.0005,0.052567,0.029125,199.1155,0.085007,0.030007,150.0005,0.049363,0.021149,197.5365,-0.37947,-0.00706,-0.00236,0.83761,-0.47355,-0.02747,-0.45575,-0.00292,0.00203,0.86167,-0.42200,-0.01194,0.05209,0.18114,-0.01819,0.10311,45.91009,55.25914,-32.86351,22.51563,20.53138,-1.07233,-30.72641,-58.87079,38.59384,-19.10368,12.78910,-7.73566,-5.67172,3.00954,0.50336,1.05783,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1760,-0.00516,0.00434,0.73479,0.99766,0.00823,0.00817,-0.06736,0.03503,0.00018,0.67010,0.68217,0.01726,0.00007,2,0.03477,0,0.08500,0.03000,0.8292,0.8253,0.083267,0.148301,-93.2221,-75.1245,151.6852,62.8703,-77.1190,199.9847,101.4390,77.1573,149.8585,-44.2625,87.1639,197.4148,0.055105,0.030007,150.0005,0.053015,0.029141,199.9847,0.085007,0.030007,150.0005,0.049141,0.021069,197.4148,-0.38069,-0.00760,-0.00234,0.84011,-0.47363,-0.02769,-0.45726,-0.00314,0.00193,0.86375,-0.42267,-0.01237,0.05257,0.18579,-0.01752,0.10714,-60.93097,50.78406,-31.22360,-36.35224,7.83874,-1.02165,72.86353,-57.34612,36.24148,35.04697,21.46047,-7.67347,5.10638,4.09556,-9.03659,1.00542,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1770,-0.00522,0.00442,0.73450,0.99765,0.00835,0.00823,-0.06757,0.03502,0.00018,0.66984,0.68215,0.01741,0.00007,2,0.03476,1,0.08500,0.03000,0.8301,0.8678,0.064546,0.150290,-96.0729,-74.5853,151.8470,-72.5126,-57.9795,186.4173,101.5088,77.1328,149.8238,92.6246,47.0296,199.5060,0.085007,-0.030007,150.0005,0.034318,0.028593,186.4173,-0.010713,-0.030007,150.0005,0.057802,0.025065,199.5060,-0.38195,-0.00815,-0.00239,0.84261,-0.47378,-0.02775,-0.45878,-0.00339,0.00189,0.86597,-0.42343,-0.01280,0.05304,0.19046,-0.01690,0.11115,-60.93097,50.78406,-31.22360,-36.35224,7.83874,-1.02165,72.86353,-57.34612,36.24148,35.04697,21.46047,-7.67347,5.10638,4.09556,-9.03659,1.00542,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1780,-0.00528,0.00449,0.73421,0.99763,0.00847,0.00829,-0.06774,0.03502,0.00017,0.66958,0.68212,0.01755,0.00007,2,0.03477,1,0.08500,0.03000,1.0545,0.8694,0.114850,0.144556,-98.8101,-74.0906,151.9887,-84.3763,-9.5735,134.2140,101.5756,77.1254,149.7823,92.9580,46.5682,199.3232,0.085007,-0.030007,150.0005,0.085021,0.030083,134.2140,-0.047337,-0.030007,150.0005,0.058275,0.025439,199.3232,-0.38320,-0.00870,-0.00259,0.84501,-0.47415,-0.02766,-0.46031,-0.00365,0.00190,0.86831,-0.42427,-0.01321,0.05349,0.19513,-0.01631,0.11513,-60.93097,50.78406,-31.22360,-36.35224,7.83874,-1.02165,72.86353,-57.34612,36.24148,35.04697,21.46047,-7.67347,5.10638,4.09556,-9.03659,1.00542,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1790,-0.00534,0.00455,0.73392,0.99762,0.00859,0.00835,-0.06788,0.03502,0.00017,0.66933,0.68209,0.01769,0.00007,2,0.03478,0,0.08500,0.03000,1.0512,0.8703,0.114797,0.144504,-99.8791,-73.8601,152.0783,-85.2466,-10.0120,136.0837,101.6395,77.1332,149.7349,93.5064,46.4563,199.9467,0.069779,0.030007,150.0005,0.085025,0.030082,136.0837,0.085006,0.030007,150.0005,0.058377,0.025716,199.9467,-0.38447,-0.00927,-0.00296,0.84734,-0.47468,-0.02741,-0.46183,-0.00394,0.00196,0.87076,-0.42518,-0.01361,0.05392,0.19974,-0.01572,0.11900,-56.67462,44.14340,-28.29855,-34.36045,9.79535,-0.98997,70.52470,-52.11915,33.14163,32.93402,21.25767,-7.56034,2.31898,1.21853,-8.21854,-0.77147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1800,-0.00540,0.00462,0.73363,0.99761,0.00871,0.00840,-0.06798,0.03502,0.00017,0.66907,0.68207,0.01782,0.00007,2,0.03481,1,0.08500,0.03000,1.0005,0.8701,0.114783,0.144485,-100.6276,-73.7016,152.1258,-86.7373,-16.1363,146.9623,101.7006,77.1538,149.6828,92.8598,46.2133,198.6758,0.085007,-0.030007,150.0005,0.085028,0.030081,146.9623,0.005135,-0.030007,150.0005,0.058111,0.025645,198.6758,-0.38574,-0.00986,-0.00348,0.84960,-0.47538,-0.02702,-0.46335,-0.00425,0.00204,0.87332,-0.42617,-0.01399,0.05434,0.20426,-0.01515,0.12278,-56.67462,44.14340,-28.29855,-34.36045,9.79535,-0.98997,70.52470,-52.11915,33.14163,32.93402,21.25767,-7.56034,2.31898,1.21853,-8.21854,-0.77147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1810,-0.00546,0.00468,0.73334,0.99761,0.00883,0.00845,-0.06803,0.03502,0.00017,0.66881,0.68204,0.01794,0.00007,2,0.03485,1,0.08500,0.03000,0.9985,0.8708,0.114805,0.144500,-100.6463,-73.6738,152.1287,-87.2149,-16.4939,148.1554,101.4328,74.8207,149.6322,93.1432,46.1055,198.9266,0.085007,-0.030007,150.0005,0.085030,0.030079,148.1554,-0.017775,-0.030007,150.0005,0.058334,0.025873,198.9266,-0.38703,-0.01047,-0.00415,0.85180,-0.47623,-0.02648,-0.46487,-0.00459,0.00214,0.87597,-0.42724,-0.01435,0.05474,0.20871,-0.01459,0.12646,-56.67462,44.14340,-28.29855,-34.36045,9.79535,-0.98997,70.52470,-52.11915,33.14163,32.93402,21.25767,-7.56034,2.31898,1.21853,-8.21854,-0.77147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1820,-0.00552,0.00473,0.73305,0.99761,0.00894,0.00849,-0.06805,0.03502,0.00017,0.66856,0.68201,0.01805,0.00007,2,0.03490,0,0.08500,0.03000,0.9962,0.8712,0.114864,0.144547,-100.7071,-73.6647,152.0929,-87.5735,-16.8756,149.2131,101.0936,72.0087,149.5817,93.3219,46.0323,199.0774,0.035089,0.030007,150.0005,0.085031,0.030077,149.2131,0.085007,0.030007,150.0005,0.058604,0.026067,199.0774,-0.38831,-0.01109,-0.00496,0.85387,-0.47735,-0.02584,-0.46638,-0.00497,0.00225,0.87870,-0.42836,-0.01470,0.05512,0.21308,-0.01404,0.13004,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1830,-0.00559,0.00479,0.73275,0.99761,0.00906,0.00853,-0.06802,0.03501,0.00017,0.66830,0.68198,0.01816,0.00007,2,0.03496,1,0.08500,0.03000,1.1667,0.8789,0.114972,0.144625,-100.8336,-73.6676,152.0075,-84.9866,0.0000,121.4095,100.5943,68.0724,149.5351,93.4488,43.2084,195.2247,0.085007,-0.030007,150.0005,0.085030,0.030074,121.4095,-0.028289,-0.030007,150.0005,0.059097,0.025637,195.2247,-0.38958,-0.01172,-0.00590,0.85581,-0.47872,-0.02511,-0.46788,-0.00538,0.00236,0.88149,-0.42954,-0.01504,0.05548,0.21737,-0.01348,0.13353,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1840,-0.00565,0.00484,0.73246,0.99761,0.00917,0.00857,-0.06795,0.03501,0.00017,0.66804,0.68196,0.01826,0.00007,2,0.03503,1,0.08500,0.03000,1.1667,0.8794,0.115126,0.144733,-101.0222,-73.6817,151.8741,-85.6183,0.0000,122.3119,100.0919,64.1489,149.4896,93.5506,43.1055,195.2230,0.085003,-0.030003,150.0002,0.085027,0.030070,122.3119,-0.059099,-0.030003,150.0002,0.059338,0.025760,195.2230,-0.39084,-0.01236,-0.00696,0.85764,-0.48034,-0.02428,-0.46936,-0.00582,0.00247,0.88436,-0.43078,-0.01536,0.05581,0.22158,-0.01292,0.13693,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1850,-0.00572,0.00489,0.73216,0.99762,0.00928,0.00861,-0.06783,0.03501,0.00017,0.66779,0.68193,0.01836,0.00007,2,0.03510,1,0.08500,0.03000,1.1667,0.8703,0.115326,0.144871,-101.2064,-73.7176,151.6947,-85.9683,0.0000,122.8118,99.5887,60.2355,149.4462,77.4454,38.4947,165.6287,0.085003,-0.030003,150.0002,0.085023,0.030066,122.8118,-0.043927,-0.030003,150.0002,0.085012,0.030021,165.6287,-0.39210,-0.01300,-0.00815,0.85935,-0.48220,-0.02337,-0.47081,-0.00627,0.00262,0.88725,-0.43213,-0.01568,0.05611,0.22571,-0.01236,0.14025,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1860,-0.00578,0.00494,0.73186,0.99763,0.00939,0.00864,-0.06766,0.03501,0.00018,0.66753,0.68190,0.01844,0.00007,2,0.03518,1,0.08500,0.03000,1.1667,0.8709,0.115570,0.145039,-99.1994,-74.1050,151.4632,-85.9263,0.0000,122.7519,99.1437,56.8520,149.4054,77.8270,38.4709,166.1398,0.064424,-0.030007,150.0005,0.085017,0.030061,122.7519,-0.085007,-0.030007,150.0005,0.085013,0.030024,166.1398,-0.39335,-0.01365,-0.00946,0.86095,-0.48426,-0.02238,-0.47223,-0.00675,0.00282,0.89018,-0.43357,-0.01601,0.05640,0.22977,-0.01181,0.14349,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1870,-0.00585,0.00498,0.73156,0.99764,0.00950,0.00867,-0.06745,0.03501,0.00018,0.66727,0.68187,0.01852,0.00007,2,0.03525,1,0.08500,0.03000,1.1667,0.8714,0.115857,0.145238,76.0189,-100.8314,150.8448,-85.7623,0.0000,122.5176,-67.9094,75.1062,149.8690,78.1692,38.4663,166.6222,-0.085000,0.030000,150.0000,0.085010,0.030056,122.5176,0.070180,0.030000,150.0000,0.085014,0.030027,166.6222,-0.39460,-0.01430,-0.01089,0.86243,-0.48653,-0.02132,-0.47361,-0.00724,0.00307,0.89315,-0.43513,-0.01634,0.05666,0.23375,-0.01125,0.14665,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1880,-0.00591,0.00502,0.73126,0.99766,0.00961,0.00870,-0.06717,0.03501,0.00019,0.66701,0.68185,0.01858,0.00007,2,0.03534,1,0.08500,0.03000,0.8254,0.8696,0.033863,0.155605,75.5778,-101.0986,150.8899,-77.0169,-82.1365,227.3621,-74.1249,76.3604,149.8523,78.2591,39.1158,167.6785,-0.008262,0.030007,150.0005,0.002091,0.027611,227.3621,0.085007,0.030007,150.0005,0.085015,0.030030,167.6785,-0.39594,-0.01497,-0.01230,0.86403,-0.48864,-0.02017,-0.47495,-0.00777,0.00333,0.89614,-0.43678,-0.01666,0.05689,0.23767,-0.01070,0.14974,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1890,-0.00598,0.00505,0.73096,0.99768,0.00971,0.00872,-0.06684,0.03501,0.00020,0.66675,0.68182,0.01865,0.00007,2,0.03542,1,0.08500,0.03000,0.8431,0.8739,-0.052271,0.166658,75.1759,-101.3677,150.9101,-29.6749,-45.5599,107.4784,-73.9643,79.4110,149.7921,79.2640,38.1908,167.7927,-0.048115,0.030007,150.0005,-0.085008,0.025042,107.4784,0.085007,0.030007,150.0005,0.085015,0.030034,167.7927,-0.39731,-0.01560,-0.01367,0.86553,-0.48968,-0.01913,-0.47625,-0.00832,0.00363,0.89917,-0.43854,-0.01699,0.05709,0.24152,-0.01015,0.15275,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1900,-0.00605,0.00508,0.73065,0.99770,0.00981,0.00874,-0.06646,0.03501,0.00020,0.66648,0.68179,0.01870,0.00007,2,0.03551,1,0.08500,0.03000,0.8371,0.8744,-0.051933,0.167049,99.0884,54.1709,149.7530,-31.2337,-44.2020,107.7653,-100.7460,-75.9024,150.9629,79.5868,38.2094,168.2802,-0.057089,0.030007,150.0006,-0.085012,0.025034,107.7653,0.085007,0.030007,150.0006,0.085015,0.030037,168.2802,-0.39874,-0.01618,-0.01501,0.86694,-0.48973,-0.01820,-0.47751,-0.00889,0.00396,0.90223,-0.44040,-0.01731,0.05728,0.24530,-0.00960,0.15569,-57.82993,35.84437,-23.88451,-37.77796,4.70975,-1.01626,69.35784,-44.90020,28.79196,31.21902,21.11249,-7.27206,0.87186,0.64565,-6.96221,-0.54268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1910,-0.00612,0.00511,0.73034,0.99772,0.00991,0.00877,-0.06611,0.03501,0.00021,0.66622,0.68176,0.01874,0.00007,2,0.03558,1,0.08500,0.03000,0.8297,0.8741,-0.053301,0.156485,98.6418,55.0628,149.8409,-34.3664,-42.6379,110.0061,-100.6816,-75.8542,151.0300,79.8112,38.3921,168.8619,0.058111,0.030008,150.0006,-0.085013,0.013952,110.0061,0.085008,0.030008,150.0006,0.085015,0.030042,168.8619,-0.40019,-0.01664,-0.01612,0.86838,-0.48948,-0.01745,-0.47880,-0.00941,0.00432,0.90518,-0.44220,-0.01738,0.05759,0.24843,-0.00895,0.15815,-1.02222,1.51136,2.84426,-3.54639,1.67076,-1.59687,-1.43380,1.49554,-0.80265,-7.55422,4.54697,0.90644,-2.14496,-12.26570,-2.17789,-9.30125,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
