t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
5.7950,0.00906,0.07240,0.45822,0.99998,-0.00591,-0.00129,-0.00322,0.00862,0.06930,0.30078,0.30051,0.01182,0.07002,1,0.07391,0.01182,0.034681,-0.00000,-0.0450,-0.0001,-0.0070,0.2064,-0.0812,2.3538,0.4812,0,0.04900,0.01900,0.0001,0.0000,0.008630,0.069313,-0.0462,1.3683,64.5019,0.0023,-0.0043,65.0399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002083,-0.001414,64.5013,0.002535,-0.000669,65.0399,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24604,-0.46011,1.02404,-0.56091,0.25831,0.00413,0.22916,-0.33496,1.42005,-0.44996,0.03711,-0.00069,-0.00043,-0.04235,0.02190,-0.13449,3.65153,-0.23047,-2.87906,0.15821,0.04272,-0.02374,0.67181,0.24609,0.61405,0.09701,0.00838,0.02388,0.00248,-0.02658,0.00025,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8000,0.00906,0.07240,0.45822,0.99998,-0.00591,-0.00129,-0.00322,0.00862,0.06930,0.30078,0.30051,0.01182,0.07002,1,0.07391,0.01182,0.034681,-0.00000,-0.0450,-0.0001,-0.0070,0.2064,-0.0811,2.3543,0.4818,0,0.04900,0.01900,0.0001,0.0000,0.008626,0.069312,-0.0464,1.3685,64.5026,0.0026,-0.0034,65.0401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002079,-0.001414,64.5019,0.002531,-0.000670,65.0401,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24604,-0.46013,1.02404,-0.56090,0.25831,0.00413,0.22915,-0.33498,1.42006,-0.44995,0.03721,-0.00069,-0.00043,-0.04239,0.02199,-0.13443,3.65156,-0.23063,-2.87929,0.15799,0.04272,-0.02370,0.67183,0.24626,0.61415,0.09687,0.00836,0.02388,0.00248,-0.02657,0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8050,0.00906,0.07240,0.45822,0.99998,-0.00591,-0.00128,-0.00322,0.00862,0.06930,0.30078,0.30051,0.01182,0.07002,1,0.07391,0.01182,0.034681,-0.00000,-0.0449,-0.0001,-0.0070,0.2064,-0.0810,2.3547,0.4823,0,0.04900,0.01900,0.0001,0.0000,0.008622,0.069312,-0.0467,1.3686,64.5032,0.0028,-0.0028,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002077,-0.001413,64.5025,0.002527,-0.000670,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24604,-0.46014,1.02405,-0.56090,0.25831,0.00413,0.22915,-0.33499,1.42007,-0.44995,0.03730,-0.00069,-0.00043,-0.04244,0.02208,-0.13437,3.65158,-0.23078,-2.87949,0.15782,0.04266,-0.02366,0.67184,0.24641,0.61425,0.09674,0.00834,0.02387,0.00248,-0.02656,0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8100,0.00906,0.07240,0.45822,0.99998,-0.00591,-0.00128,-0.00322,0.00862,0.06931,0.30078,0.30051,0.01182,0.07002,1,0.07391,0.01182,0.034681,-0.00000,-0.0449,-0.0001,-0.0071,0.2064,-0.0809,2.3549,0.4828,0,0.04900,0.01900,0.0001,0.0000,0.008619,0.069313,-0.0471,1.3684,64.5037,0.0029,-0.0023,65.0404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002075,-0.001411,64.5030,0.002524,-0.000669,65.0404,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24605,-0.46015,1.02405,-0.56089,0.25831,0.00413,0.22915,-0.33500,1.42008,-0.44995,0.03739,-0.00069,-0.00043,-0.04248,0.02217,-0.13430,3.65161,-0.23091,-2.87966,0.15766,0.04257,-0.02362,0.67184,0.24656,0.61434,0.09662,0.00832,0.02387,0.00248,-0.02655,0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8150,0.00906,0.07240,0.45822,0.99998,-0.00591,-0.00128,-0.00322,0.00862,0.06931,0.30078,0.30051,0.01182,0.07002,1,0.07391,0.01182,0.034681,-0.00000,-0.0448,-0.0001,-0.0072,0.2064,-0.0809,2.3551,0.4832,0,0.04900,0.01900,0.0001,0.0000,0.008617,0.069314,-0.0475,1.3682,64.5041,0.0029,-0.0021,65.0404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002073,-0.001409,64.5035,0.002522,-0.000668,65.0404,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24605,-0.46017,1.02405,-0.56089,0.25832,0.00413,0.22915,-0.33501,1.42009,-0.44996,0.03749,-0.00069,-0.00043,-0.04253,0.02226,-0.13424,3.65164,-0.23103,-2.87981,0.15753,0.04246,-0.02358,0.67184,0.24670,0.61442,0.09652,0.00830,0.02387,0.00248,-0.02654,0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8200,0.00906,0.07240,0.45822,0.99998,-0.00591,-0.00128,-0.00322,0.00861,0.06931,0.30078,0.30051,0.01182,0.07002,1,0.07391,0.01182,0.034681,-0.00000,-0.0448,-0.0001,-0.0072,0.2063,-0.0808,2.3552,0.4837,0,0.04900,0.01900,0.0001,0.0000,0.008615,0.069316,-0.0479,1.3679,64.5045,0.0029,-0.0020,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002072,-0.001407,64.5039,0.002520,-0.000666,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24605,-0.46018,1.02405,-0.56088,0.25832,0.00413,0.22915,-0.33502,1.42010,-0.44997,0.03758,-0.00069,-0.00043,-0.04257,0.02234,-0.13418,3.65167,-0.23113,-2.87994,0.15740,0.04235,-0.02355,0.67184,0.24683,0.61450,0.09643,0.00827,0.02387,0.00248,-0.02653,0.00015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8250,0.00906,0.07240,0.45822,0.99998,-0.00591,-0.00128,-0.00322,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0447,-0.0001,-0.0073,0.2063,-0.0808,2.3553,0.4841,0,0.04900,0.01900,0.0001,0.0000,0.008613,0.069317,-0.0482,1.3676,64.5049,0.0029,-0.0020,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002071,-0.001405,64.5043,0.002518,-0.000665,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24606,-0.46019,1.02405,-0.56087,0.25832,0.00413,0.22915,-0.33503,1.42011,-0.44999,0.03767,-0.00069,-0.00043,-0.04262,0.02243,-0.13413,3.65171,-0.23122,-2.88006,0.15730,0.04226,-0.02351,0.67183,0.24695,0.61457,0.09635,0.00824,0.02387,0.00248,-0.02652,0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8300,0.00906,0.07241,0.45822,0.99998,-0.00591,-0.00127,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0447,-0.0001,-0.0073,0.2062,-0.0807,2.3553,0.4845,0,0.04900,0.01900,0.0001,0.0000,0.008611,0.069319,-0.0486,1.3674,64.5053,0.0028,-0.0020,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002069,-0.001404,64.5046,0.002516,-0.000663,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24606,-0.46020,1.02405,-0.56087,0.25832,0.00413,0.22915,-0.33503,1.42012,-0.45000,0.03775,-0.00069,-0.00043,-0.04266,0.02251,-0.13407,3.65176,-0.23130,-2.88016,0.15720,0.04217,-0.02348,0.67183,0.24706,0.61464,0.09628,0.00821,0.02387,0.00248,-0.02651,0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8350,0.00906,0.07241,0.45822,0.99998,-0.00591,-0.00127,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0446,-0.0001,-0.0074,0.2062,-0.0806,2.3553,0.4849,0,0.04900,0.01900,0.0001,0.0000,0.008610,0.069320,-0.0489,1.3672,64.5056,0.0028,-0.0021,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002068,-0.001403,64.5049,0.002515,-0.000662,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24606,-0.46021,1.02405,-0.56086,0.25833,0.00413,0.22914,-0.33504,1.42013,-0.45002,0.03784,-0.00069,-0.00043,-0.04271,0.02260,-0.13402,3.65180,-0.23137,-2.88026,0.15711,0.04211,-0.02345,0.67183,0.24716,0.61470,0.09622,0.00817,0.02387,0.00248,-0.02650,0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8400,0.00906,0.07241,0.45822,0.99998,-0.00591,-0.00127,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0446,-0.0001,-0.0074,0.2062,-0.0806,2.3552,0.4852,0,0.04900,0.01900,0.0001,0.0000,0.008608,0.069321,-0.0493,1.3670,64.5059,0.0027,-0.0021,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002068,-0.001402,64.5052,0.002513,-0.000661,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24607,-0.46023,1.02405,-0.56086,0.25833,0.00413,0.22914,-0.33505,1.42013,-0.45005,0.03793,-0.00069,-0.00043,-0.04275,0.02268,-0.13397,3.65185,-0.23143,-2.88035,0.15702,0.04206,-0.02342,0.67183,0.24726,0.61475,0.09617,0.00814,0.02387,0.00248,-0.02649,0.00006,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8450,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00127,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0446,-0.0001,-0.0075,0.2062,-0.0806,2.3551,0.4855,0,0.04900,0.01900,0.0001,0.0000,0.008607,0.069322,-0.0496,1.3669,64.5062,0.0026,-0.0022,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002067,-0.001402,64.5055,0.002512,-0.000661,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24607,-0.46024,1.02405,-0.56085,0.25833,0.00413,0.22914,-0.33506,1.42014,-0.45007,0.03801,-0.00069,-0.00043,-0.04279,0.02277,-0.13393,3.65190,-0.23148,-2.88042,0.15695,0.04202,-0.02340,0.67183,0.24735,0.61480,0.09613,0.00810,0.02387,0.00248,-0.02647,0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8500,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00127,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0445,-0.0001,-0.0075,0.2062,-0.0805,2.3551,0.4858,0,0.04900,0.01900,0.0001,0.0000,0.008606,0.069322,-0.0499,1.3669,64.5065,0.0026,-0.0022,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002066,-0.001401,64.5058,0.002511,-0.000660,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24607,-0.46025,1.02405,-0.56084,0.25833,0.00413,0.22914,-0.33507,1.42015,-0.45010,0.03810,-0.00069,-0.00043,-0.04283,0.02285,-0.13388,3.65194,-0.23153,-2.88049,0.15688,0.04200,-0.02337,0.67183,0.24743,0.61484,0.09609,0.00806,0.02387,0.00248,-0.02646,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8550,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00126,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0445,-0.0001,-0.0076,0.2062,-0.0805,2.3550,0.4861,0,0.04900,0.01900,0.0001,0.0000,0.008605,0.069323,-0.0501,1.3669,64.5067,0.0025,-0.0023,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002066,-0.001401,64.5061,0.002510,-0.000660,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24607,-0.46026,1.02406,-0.56084,0.25833,0.00413,0.22914,-0.33507,1.42016,-0.45013,0.03818,-0.00069,-0.00043,-0.04288,0.02293,-0.13384,3.65199,-0.23157,-2.88056,0.15681,0.04199,-0.02335,0.67183,0.24750,0.61488,0.09606,0.00802,0.02387,0.00248,-0.02645,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8600,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00126,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0444,-0.0001,-0.0076,0.2062,-0.0804,2.3550,0.4864,0,0.04900,0.01900,0.0001,0.0000,0.008604,0.069323,-0.0504,1.3669,64.5070,0.0024,-0.0023,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002065,-0.001401,64.5063,0.002509,-0.000660,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24608,-0.46027,1.02406,-0.56083,0.25834,0.00413,0.22914,-0.33508,1.42017,-0.45015,0.03826,-0.00069,-0.00043,-0.04292,0.02301,-0.13380,3.65203,-0.23159,-2.88062,0.15675,0.04198,-0.02333,0.67183,0.24757,0.61492,0.09603,0.00798,0.02387,0.00248,-0.02644,-0.00003,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8650,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00126,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0444,-0.0001,-0.0076,0.2062,-0.0804,2.3549,0.4867,0,0.04900,0.01900,0.0001,0.0000,0.008603,0.069323,-0.0506,1.3669,64.5072,0.0024,-0.0022,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002064,-0.001401,64.5065,0.002508,-0.000659,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24608,-0.46028,1.02406,-0.56083,0.25834,0.00413,0.22914,-0.33509,1.42017,-0.45019,0.03834,-0.00069,-0.00043,-0.04296,0.02309,-0.13377,3.65206,-0.23162,-2.88067,0.15670,0.04198,-0.02331,0.67184,0.24763,0.61495,0.09601,0.00794,0.02387,0.00248,-0.02643,-0.00005,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8700,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00126,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0443,-0.0001,-0.0077,0.2062,-0.0804,2.3549,0.4869,0,0.04900,0.01900,0.0001,0.0000,0.008602,0.069323,-0.0508,1.3669,64.5074,0.0023,-0.0022,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002064,-0.001401,64.5067,0.002507,-0.000659,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24608,-0.46029,1.02406,-0.56082,0.25834,0.00413,0.22914,-0.33509,1.42018,-0.45022,0.03842,-0.00069,-0.00043,-0.04300,0.02317,-0.13373,3.65210,-0.23164,-2.88071,0.15665,0.04198,-0.02330,0.67184,0.24768,0.61498,0.09599,0.00790,0.02387,0.00248,-0.02642,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8750,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00126,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0443,-0.0001,-0.0077,0.2062,-0.0803,2.3549,0.4871,0,0.04900,0.01900,0.0001,0.0000,0.008602,0.069323,-0.0511,1.3670,64.5076,0.0023,-0.0022,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002064,-0.001401,64.5069,0.002507,-0.000659,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24608,-0.46029,1.02406,-0.56082,0.25834,0.00413,0.22914,-0.33510,1.42019,-0.45025,0.03850,-0.00070,-0.00043,-0.04304,0.02325,-0.13370,3.65214,-0.23165,-2.88075,0.15660,0.04198,-0.02328,0.67184,0.24773,0.61500,0.09598,0.00785,0.02387,0.00248,-0.02641,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8800,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00126,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01181,0.07002,1,0.07391,0.01181,0.034681,-0.00000,-0.0442,-0.0001,-0.0077,0.2062,-0.0803,2.3548,0.4873,0,0.04900,0.01900,0.0001,0.0000,0.008601,0.069323,-0.0512,1.3670,64.5078,0.0022,-0.0021,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002063,-0.001401,64.5071,0.002506,-0.000659,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24609,-0.46030,1.02406,-0.56081,0.25834,0.00414,0.22914,-0.33510,1.42019,-0.45028,0.03857,-0.00070,-0.00043,-0.04308,0.02333,-0.13366,3.65217,-0.23166,-2.88079,0.15656,0.04198,-0.02327,0.67185,0.24778,0.61502,0.09597,0.00781,0.02388,0.00248,-0.02640,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8850,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00125,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01180,0.07002,1,0.07391,0.01180,0.034681,-0.00000,-0.0442,-0.0001,-0.0078,0.2062,-0.0803,2.3548,0.4875,0,0.04900,0.01900,0.0001,0.0000,0.008600,0.069323,-0.0514,1.3670,64.5079,0.0022,-0.0021,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002063,-0.001401,64.5073,0.002506,-0.000659,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24609,-0.46031,1.02406,-0.56081,0.25834,0.00414,0.22914,-0.33511,1.42020,-0.45031,0.03864,-0.00070,-0.00043,-0.04312,0.02340,-0.13363,3.65220,-0.23166,-2.88082,0.15652,0.04198,-0.02325,0.67185,0.24782,0.61504,0.09597,0.00776,0.02388,0.00248,-0.02639,-0.00013,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8900,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00125,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01180,0.07002,1,0.07390,0.01180,0.034681,-0.00000,-0.0442,-0.0001,-0.0078,0.2062,-0.0803,2.3548,0.4877,0,0.04900,0.01900,0.0001,0.0000,0.008600,0.069323,-0.0516,1.3671,64.5081,0.0021,-0.0020,65.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002063,-0.001401,64.5074,0.002505,-0.000659,65.0405,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24609,-0.46032,1.02406,-0.56080,0.25835,0.00414,0.22914,-0.33511,1.42021,-0.45035,0.03872,-0.00070,-0.00043,-0.04316,0.02348,-0.13360,3.65223,-0.23166,-2.88085,0.15648,0.04197,-0.02324,0.67185,0.24786,0.61506,0.09596,0.00772,0.02388,0.00248,-0.02638,-0.00015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.8950,0.00905,0.07241,0.45822,0.99998,-0.00591,-0.00125,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01180,0.07002,1,0.07390,0.01180,0.034681,-0.00000,-0.0441,-0.0001,-0.0078,0.2062,-0.0803,2.3548,0.4879,0,0.04900,0.01900,0.0001,0.0000,0.008599,0.069323,-0.0517,1.3671,64.5082,0.0020,-0.0019,65.0406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002062,-0.001401,64.5076,0.002505,-0.000659,65.0406,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24609,-0.46033,1.02406,-0.56080,0.25835,0.00414,0.22914,-0.33511,1.42021,-0.45038,0.03879,-0.00070,-0.00043,-0.04320,0.02356,-0.13357,3.65225,-0.23166,-2.88087,0.15645,0.04197,-0.02323,0.67185,0.24789,0.61507,0.09596,0.00767,0.02388,0.00248,-0.02637,-0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.9000,0.00905,0.07241,0.45822,0.99998,-0.00590,-0.00125,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01180,0.07002,1,0.07390,0.01180,0.034681,-0.00000,-0.0441,-0.0001,-0.0078,0.2062,-0.0802,2.3548,0.4881,0,0.04900,0.01900,0.0001,0.0000,0.008599,0.069323,-0.0519,1.3672,64.5083,0.0019,-0.0019,65.0407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002062,-0.001401,64.5076,0.002504,-0.000659,65.0407,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24610,-0.46034,1.02407,-0.56080,0.25835,0.00414,0.22914,-0.33512,1.42022,-0.45041,0.03886,-0.00070,-0.00043,-0.04324,0.02363,-0.13355,3.65227,-0.23165,-2.88089,0.15642,0.04196,-0.02322,0.67185,0.24792,0.61509,0.09597,0.00763,0.02388,0.00248,-0.02636,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.9050,0.00905,0.07241,0.45822,0.99998,-0.00590,-0.00125,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01180,0.07002,1,0.07390,0.01180,0.034681,-0.00000,-0.0440,-0.0001,-0.0078,0.2062,-0.0802,2.3548,0.4882,0,0.04900,0.01900,0.0001,0.0000,0.008599,0.069323,-0.0520,1.3672,64.5083,0.0019,-0.0018,65.0408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002062,-0.001401,64.5077,0.002504,-0.000659,65.0408,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24610,-0.46035,1.02407,-0.56079,0.25835,0.00414,0.22914,-0.33512,1.42023,-0.45044,0.03892,-0.00070,-0.00043,-0.04328,0.02371,-0.13352,3.65229,-0.23164,-2.88090,0.15638,0.04196,-0.02321,0.67185,0.24795,0.61509,0.09597,0.00758,0.02388,0.00248,-0.02635,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.9100,0.00905,0.07241,0.45822,0.99998,-0.00590,-0.00125,-0.00323,0.00861,0.06931,0.30078,0.30051,0.01180,0.07002,1,0.07390,0.01180,0.034681,-0.00000,-0.0440,-0.0001,-0.0079,0.2062,-0.0802,2.3548,0.4884,0,0.04900,0.01900,0.0001,0.0000,0.008598,0.069323,-0.0521,1.3672,64.5084,0.0018,-0.0018,65.0409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.002062,-0.001401,64.5077,0.002503,-0.000659,65.0409,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00275,-0.24610,-0.46035,1.02407,-0.56079,0.25835,0.00414,0.22914,-0.33513,1.42023,-0.45048,0.03899,-0.00070,-0.00043,-0.04332,0.02378,-0.13350,3.65230,-0.23162,-2.88091,0.15636,0.04195,-0.02320,0.67185,0.24797,0.61510,0.09597,0.00753,0.02388,0.00249,-0.02634,-0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
