t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.2600,-0.02836,-0.00365,0.68411,0.99855,-0.01281,0.03820,0.03557,0.03245,0.00063,0.63162,0.67946,0.07029,0.00007,2,0.03996,1,0.08500,0.03000,0.9693,0.8686,0.124159,0.102591,109.3920,-75.7487,144.9014,-22.8827,96.5838,170.6664,90.3420,-86.7430,141.9286,-45.9553,-91.1083,195.8051,-0.085009,0.030009,150.0007,0.085082,-0.030183,170.6664,-0.085009,0.030009,150.0007,0.085266,-0.030198,195.8051,-0.72288,0.07666,0.05626,1.19622,-0.53884,0.04959,-0.66522,0.02814,-0.00614,1.19255,-0.57300,0.04665,-0.57224,0.87401,-0.12076,1.69459,-15.23193,-59.38796,25.82916,-12.68404,16.50917,0.59018,-6.01239,54.81441,-33.47533,-22.87390,11.38662,6.40727,-25.00118,25.00118,-25.00118,25.00118,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2650,-0.03088,-0.00312,0.68092,0.99853,-0.01139,0.04279,0.03122,0.03212,0.00085,0.62940,0.67927,0.07728,0.00007,2,0.03716,1,0.08500,0.03000,0.9370,0.8663,0.124365,0.100849,106.2180,-79.1130,145.4640,-27.5525,91.9056,170.6543,97.2098,-24.6780,145.6319,-44.9204,-87.2997,188.8858,-0.085010,0.030009,150.0008,0.085054,-0.030181,170.6543,-0.085010,-0.030009,150.0008,0.085155,-0.030235,188.8858,-0.74326,0.05932,0.03889,1.20571,-0.54677,0.04648,-0.68907,0.02465,-0.01988,1.19461,-0.58598,0.04602,-0.65086,0.95183,-0.12401,1.83877,-15.23193,-59.38796,25.82916,-12.68404,16.50917,0.59018,-6.01239,54.81441,-33.47533,-22.87390,11.38662,6.40727,-25.00118,25.00118,-25.00118,25.00118,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2700,-0.03357,-0.00268,0.67758,0.99844,-0.01013,0.04838,0.02603,0.03174,0.00109,0.62716,0.67908,0.08627,0.00007,2,0.03429,1,0.08500,0.03000,0.9191,0.8631,0.125049,0.099108,102.1807,-82.7226,146.3458,-29.9937,87.9128,168.4379,87.1748,59.4474,152.7743,-49.5797,-93.6323,204.5887,0.085010,0.030010,150.0009,0.085009,-0.030186,168.4379,0.085010,-0.010908,150.0009,0.085030,-0.030280,204.5887,-0.76711,0.04245,0.02159,1.21585,-0.55030,0.04188,-0.71570,0.02550,-0.03009,1.19548,-0.59349,0.04339,-0.72973,1.03463,-0.11900,1.98744,-15.23193,-59.38796,25.82916,-12.68404,16.50917,0.59018,-6.01239,54.81441,-33.47533,-22.87390,11.38662,6.40727,-25.00118,25.00118,-25.00118,25.00118,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2750,-0.03644,-0.00231,0.67413,0.99824,-0.00918,0.05493,0.02044,0.03132,0.00131,0.62491,0.67888,0.09729,0.00007,2,0.03278,1,0.08500,0.03000,0.4871,0.9921,0.075935,0.093478,96.1963,-64.0749,147.8185,-1.2706,74.4773,254.8785,83.4141,84.3143,156.9527,-35.4476,-178.0628,305.0148,0.066003,0.030010,150.0008,0.034857,-0.028703,254.8785,0.085010,-0.029475,150.0008,0.001588,-0.027813,305.0148,-0.79537,0.02688,0.00606,1.22861,-0.54866,0.03402,-0.74667,0.03117,-0.03213,1.20340,-0.59686,0.03212,-0.80638,1.12063,-0.10781,2.13561,-15.23193,-59.38796,25.82916,-12.68404,16.50917,0.59018,-6.01239,54.81441,-33.47533,-22.87390,11.38662,6.40727,-25.00118,25.00118,-25.00118,25.00118,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2800,-0.03937,-0.00177,0.67056,0.99800,-0.00835,0.06104,0.01410,0.03088,0.00144,0.62280,0.67868,0.11027,0.00007,2,0.03254,0,0.08500,0.03000,0.5950,0.9774,0.081539,0.092471,88.1954,18.8833,150.9209,-7.3287,86.2263,242.3902,81.9920,84.1908,157.7662,-34.4339,-162.0201,282.4475,0.085010,-0.030010,150.0008,0.039501,-0.028812,242.3902,0.085010,-0.030010,150.0008,0.005586,-0.015283,282.4475,-0.82329,0.01898,-0.00130,1.24475,-0.54736,0.02752,-0.77920,0.04085,-0.02534,1.21850,-0.59521,0.02301,-0.87671,1.16887,-0.10794,2.22967,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2850,-0.04225,-0.00091,0.66684,0.99779,-0.00715,0.06574,0.00695,0.03044,0.00159,0.62073,0.67847,0.12237,0.00007,2,0.03338,1,0.08500,0.03000,0.0000,1.1145,0.000000,0.000000,93.4454,-89.9029,147.9401,0.0000,0.0000,0.0000,81.3920,85.1532,157.5600,5.4574,113.6603,170.1683,0.073158,-0.014629,150.0007,0.000000,0.000000,0.0000,0.085009,-0.030009,150.0007,0.074204,-0.029109,170.1683,-0.84729,0.02101,0.00378,1.26324,-0.54049,0.02402,-0.81128,0.05294,-0.00940,1.24074,-0.58414,0.01833,-0.94596,1.16515,-0.12959,2.26530,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2900,-0.04507,0.00024,0.66297,0.99759,-0.00541,0.06917,-0.00056,0.03003,0.00182,0.61861,0.67826,0.13168,0.00007,2,0.03533,1,0.08500,0.03000,0.7313,1.1667,0.127657,0.090512,94.1433,-90.0207,147.4249,63.5525,-8.0113,145.9931,88.5910,-40.0068,150.1236,0.0000,127.4141,182.0202,0.047412,0.019944,150.0006,0.085034,-0.030097,145.9931,0.085008,-0.030008,150.0006,0.076516,-0.027518,182.0202,-0.86805,0.03112,0.02031,1.28361,-0.53665,0.02100,-0.84292,0.06623,0.01371,1.27031,-0.57112,0.01667,-1.02180,1.12339,-0.16893,2.25686,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2950,-0.04781,0.00171,0.65888,0.99740,-0.00291,0.07149,-0.00813,0.02967,0.00213,0.61648,0.67805,0.13843,0.00007,2,0.03814,1,0.08500,0.03000,0.8620,1.1667,0.126094,0.128604,95.8706,-88.5612,147.1953,72.9114,-38.9868,159.8546,94.6186,-90.1102,147.0652,0.0000,131.6992,188.1417,-0.012754,-0.012009,150.0006,0.085082,0.009032,159.8546,0.085007,-0.030007,150.0006,0.083090,-0.030131,188.1417,-0.88599,0.04663,0.04634,1.30577,-0.53711,0.02508,-0.87391,0.07910,0.04359,1.30584,-0.55178,0.01662,-1.10914,1.05457,-0.22104,2.21532,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3000,-0.05044,0.00352,0.65456,0.99721,0.00043,0.07295,-0.01564,0.02935,0.00248,0.61432,0.67784,0.14304,0.00007,2,0.04183,1,0.08500,0.03000,0.8852,1.1667,0.125444,0.130505,98.1184,-86.7408,146.7975,78.7279,-34.6165,161.9207,99.7696,-86.5011,145.8228,0.0000,144.4191,206.3129,-0.085007,-0.030007,150.0006,0.085119,0.011630,161.9207,-0.085007,0.030007,150.0006,0.085106,-0.030119,206.3129,-0.90152,0.06665,0.08073,1.32977,-0.54125,0.03541,-0.90446,0.09070,0.07933,1.34679,-0.53032,0.01704,-1.21060,0.96752,-0.28139,2.14909,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3050,-0.05289,0.00567,0.64999,0.99700,0.00465,0.07377,-0.02296,0.02910,0.00287,0.61214,0.67762,0.14602,0.00007,2,0.04640,1,0.08500,0.03000,0.9140,0.0000,0.124554,0.132734,100.8050,-84.5447,146.2551,83.1579,-29.4459,160.8625,105.7255,-81.8597,144.2952,0.0000,0.0000,0.0000,-0.085000,0.030000,150.0000,0.085156,0.014266,160.8625,-0.085000,0.030000,150.0000,0.000000,0.000000,0.0000,-0.91456,0.09129,0.12345,1.35558,-0.54433,0.04586,-0.93467,0.10017,0.11993,1.39225,-0.50652,0.02355,-1.32705,0.86936,-0.34595,2.06473,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3100,-0.05510,0.00814,0.64516,0.99675,0.00972,0.07415,-0.03010,0.02890,0.00331,0.60992,0.67740,0.14784,0.00007,2,0.05198,1,0.08500,0.03000,0.9946,1.1667,0.127776,0.088319,104.5419,-80.9498,145.6680,82.0843,-16.0212,140.1508,112.2711,-77.2844,141.8568,0.0000,141.6994,202.4277,-0.085010,0.030010,150.0010,0.085207,-0.030027,140.1508,-0.085010,0.030010,150.0010,0.085464,0.030059,202.4277,-0.92461,0.12113,0.17456,1.38315,-0.54197,0.05339,-0.96489,0.10706,0.16382,1.44177,-0.48397,0.04295,-1.45814,0.76569,-0.41137,1.96733,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3150,-0.05700,0.01096,0.64010,0.99644,0.01577,0.07425,-0.03677,0.02875,0.00382,0.60766,0.67718,0.14895,0.00007,2,0.05835,1,0.08500,0.03000,1.1172,0.0000,0.119669,0.147630,95.2525,-77.2775,145.6779,106.8186,-4.8453,159.5199,25.7969,-84.4281,151.0821,0.0000,0.0000,0.0000,-0.085010,-0.030010,150.0011,0.085293,0.030021,159.5199,0.085010,0.030010,150.0011,0.000000,0.000000,0.0000,-0.93181,0.15419,0.23191,1.41227,-0.54001,0.06945,-0.99447,0.10996,0.21253,1.49280,-0.45199,0.06644,-1.60278,0.66088,-0.47517,1.86081,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3200,-0.05854,0.01411,0.63486,0.99606,0.02281,0.07416,-0.04303,0.02867,0.00437,0.60532,0.67695,0.14969,0.00007,2,0.06564,1,0.08500,0.03000,1.1667,0.0000,0.117408,0.147697,-61.0935,-101.1428,157.2848,112.3936,0.0000,160.5623,47.2624,37.0916,141.9106,0.0000,0.0000,0.0000,-0.085007,-0.030007,150.0008,0.085392,0.030038,160.5623,-0.067837,0.030007,150.0008,0.000000,0.000000,0.0000,-0.93508,0.19049,0.29537,1.44323,-0.53063,0.09083,-1.02346,0.10881,0.26603,1.54473,-0.41510,0.09301,-1.75726,0.55803,-0.53615,1.74793,57.00180,66.21314,-6.70479,26.62188,20.84808,3.27470,-4.99344,-81.71541,77.26696,17.38461,22.24705,0.02772,-25.00147,-25.00147,-25.00147,-25.00147,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3250,-0.05970,0.01728,0.62984,0.99567,0.03059,0.07394,-0.04737,0.02865,0.00498,0.60289,0.67672,0.15027,0.00007,2,0.07228,1,0.08500,0.03000,1.1667,0.0000,0.114517,0.147989,-52.7670,-105.6076,161.4766,118.9080,0.0000,169.8685,25.6422,100.9384,141.0430,0.0000,0.0000,0.0000,-0.092380,-0.044254,151.7317,0.085519,0.030036,169.8685,-0.085833,0.031924,150.1810,0.000000,0.000000,0.0000,-0.93531,0.21965,0.35396,1.46988,-0.52987,0.09617,-1.04902,0.10073,0.31759,1.58970,-0.39421,0.10041,-1.86954,0.48778,-0.58859,1.63765,0.10334,-12.06026,-13.67405,-18.80925,-1.72093,-10.73448,10.04771,-0.17826,-13.02683,-20.21308,-9.49683,-11.39985,25.00000,1.79970,16.03366,-16.06802,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3300,-0.06063,0.02024,0.62511,0.99533,0.03874,0.07343,-0.04927,0.02865,0.00559,0.60031,0.67649,0.15072,0.00007,2,0.07710,1,0.08500,0.03000,0.9718,0.0000,0.112941,0.148297,-47.7530,-109.3714,167.6028,-8.2838,-35.6169,62.7153,-2.3891,103.9523,146.3913,0.0000,0.0000,0.0000,-0.109050,-0.064950,154.6819,0.085621,0.030106,62.7153,-0.087545,0.034014,150.4769,0.000000,0.000000,0.0000,-0.93416,0.23691,0.40232,1.48919,-0.53419,0.09290,-1.06994,0.08568,0.36441,1.62341,-0.38831,0.09670,-1.92041,0.45415,-0.63103,1.53350,-0.83610,-11.86847,-14.41144,-18.54878,3.83317,0.58566,9.60907,3.32678,-13.51160,-20.81949,-4.40969,0.26597,25.00000,2.77826,16.49196,-14.61069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3350,-0.06143,0.02298,0.62055,0.99503,0.04694,0.07256,-0.04955,0.02866,0.00617,0.59754,0.67626,0.15056,0.00007,2,0.08009,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-42.6700,-103.8478,167.4207,0.0000,0.0000,0.0000,40.6049,112.3640,128.6618,0.0000,0.0000,0.0000,-0.100324,-0.048046,152.5062,0.000000,0.000000,0.0000,-0.086354,0.031695,150.2534,0.000000,0.000000,0.0000,-0.93241,0.24567,0.44126,1.50194,-0.53522,0.09033,-1.08729,0.06638,0.40737,1.64675,-0.38600,0.09342,-1.92231,0.44270,-0.66570,1.43467,-1.27748,-7.65952,-15.01654,-15.79110,2.90496,-0.37372,8.05334,5.88798,-13.94733,-21.28638,-0.91229,-0.14923,25.00000,2.38519,16.84389,-13.22476,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3400,-0.06215,0.02550,0.61603,0.99474,0.05495,0.07142,-0.04872,0.02867,0.00673,0.59454,0.67602,0.14962,0.00007,2,0.08136,1,0.08500,0.03000,0.9500,0.0000,0.113849,0.150101,-39.2372,-99.8106,167.2898,-14.6007,-53.4936,97.2775,-3.1633,114.9191,138.9760,0.0000,0.0000,0.0000,-0.091972,-0.037079,150.9571,0.085691,0.030280,97.2775,0.087746,0.032948,150.3387,0.000000,0.000000,0.0000,-0.93133,0.24856,0.47310,1.51266,-0.54183,0.08880,-1.10204,0.04452,0.44648,1.66102,-0.38403,0.09023,-1.89058,0.44094,-0.69429,1.34073,-1.38814,-4.76575,-15.50557,-14.19168,3.80428,-0.54184,6.89487,7.51651,-14.34696,-19.39265,-0.76695,-0.11202,21.23514,-4.70517,17.11949,-11.89468,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3450,-0.06281,0.02779,0.61148,0.99446,0.06255,0.07007,-0.04721,0.02867,0.00726,0.59136,0.67578,0.14798,0.00007,2,0.08111,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-37.6130,-97.0249,166.9483,0.0000,0.0000,0.0000,-47.1426,103.6781,152.8416,0.0000,0.0000,0.0000,-0.085003,-0.030003,150.0003,0.000000,0.000000,0.0000,0.085003,0.030003,150.0003,0.000000,0.000000,0.0000,-0.93118,0.24758,0.49776,1.52072,-0.54553,0.08691,-1.11488,0.02159,0.48167,1.66785,-0.38238,0.08715,-1.83962,0.44084,-0.71779,1.25147,-1.11203,-2.71057,-15.90343,-13.54934,4.78849,-0.70576,6.06866,8.59032,-14.71098,-16.23132,-0.68370,-0.11488,16.62857,-6.65428,17.34057,-10.61467,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3500,-0.06342,0.02986,0.60687,0.99418,0.06969,0.06856,-0.04523,0.02867,0.00776,0.58798,0.67553,0.14579,0.00007,2,0.07954,1,0.08500,0.03000,0.9236,0.0000,0.117298,0.153965,-37.2129,-96.0945,167.6314,-20.6630,-62.5455,118.8693,17.0678,123.6652,124.6244,0.0000,0.0000,0.0000,-0.085171,-0.030178,150.0244,0.085669,0.030390,118.8693,0.085026,0.032485,150.0924,0.000000,0.000000,0.0000,-0.93243,0.24400,0.51731,1.52937,-0.55421,0.08607,-1.12626,-0.00177,0.51287,1.66872,-0.38105,0.08416,-1.77771,0.44003,-0.73692,1.16722,-0.69634,-1.26944,-15.17983,-13.11619,4.86645,-0.75294,5.47277,9.23701,-15.03864,-13.65414,-0.56885,-0.11177,15.84538,-6.62632,16.15658,-9.38362,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3550,-0.06399,0.03171,0.60216,0.99390,0.07633,0.06693,-0.04306,0.02865,0.00823,0.58442,0.67529,0.14312,0.00007,2,0.07680,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-37.9143,-95.9922,167.9464,0.0000,0.0000,0.0000,25.2920,128.5353,118.8684,0.0000,0.0000,0.0000,-0.086366,-0.031533,150.1972,0.000000,0.000000,0.0000,0.084993,0.049717,150.7420,0.000000,0.000000,0.0000,-0.93471,0.23899,0.53223,1.53744,-0.56154,0.08521,-1.13649,-0.02482,0.54016,1.66480,-0.37998,0.08127,-1.70939,0.43806,-0.75229,1.08848,-0.23541,-0.27604,-13.40372,-13.23575,5.61410,-0.90656,5.01367,9.63558,-15.32917,-11.53651,-0.47228,-0.10806,14.88346,-6.23497,14.66394,-8.20938,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3600,-0.06452,0.03335,0.59735,0.99362,0.08246,0.06518,-0.04080,0.02862,0.00867,0.58068,0.67504,0.14795,0.00007,2,0.07354,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-39.0374,-96.3993,168.3264,0.0000,0.0000,0.0000,22.9397,132.6629,116.8110,0.0000,0.0000,0.0000,-0.089046,-0.034113,150.5041,0.000000,0.000000,0.0000,0.087304,0.064249,151.3355,0.000000,0.000000,0.0000,-0.93791,0.23328,0.54382,1.54592,-0.56906,0.08462,-1.14589,-0.04706,0.56396,1.65961,-0.38377,0.08024,-1.63790,0.43492,-0.76445,1.01553,0.14859,0.31592,-12.10754,-13.59611,6.51709,-1.16554,4.66105,9.83162,-15.58366,-9.79420,-0.39400,-0.10356,13.81515,-5.76579,13.35214,-7.10295,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3650,-0.06503,0.03480,0.59246,0.99335,0.08810,0.06337,-0.03858,0.02856,0.00907,0.57680,0.67479,0.16074,0.00007,2,0.07110,1,0.08500,0.03000,0.8701,0.9514,0.123635,0.161418,-40.1062,-96.3243,168.1655,-31.1943,-62.6419,134.0517,43.2147,133.8667,108.4643,-81.9669,22.1574,148.7490,-0.089295,-0.034188,150.5244,0.085574,0.030486,134.0517,0.087364,0.061513,151.2431,0.086246,0.031337,148.7490,-0.94187,0.22743,0.55298,1.55522,-0.57880,0.08475,-1.15516,-0.06754,0.58516,1.66023,-0.40090,0.08397,-1.56604,0.43075,-0.77391,0.94839,0.42212,0.67666,-10.87779,-13.51798,5.20303,-0.95977,4.48604,9.69406,-14.93334,-10.87345,4.22148,-1.82243,12.69253,-5.29717,12.24253,-6.07041,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3700,-0.06554,0.03608,0.58750,0.99306,0.09326,0.06155,-0.03659,0.02842,0.00947,0.57286,0.67453,0.17250,0.00007,2,0.06919,1,0.08500,0.03000,0.0000,0.8497,0.000000,0.000000,-41.4642,-96.4145,167.6467,0.0000,0.0000,0.0000,60.0037,133.4405,102.8823,-65.4163,39.5018,149.8829,-0.088870,-0.033708,150.4659,0.000000,0.000000,0.0000,0.087405,0.052200,150.9083,0.086125,0.031371,149.8829,-0.94632,0.22183,0.55987,1.56398,-0.58528,0.08431,-1.16476,-0.08585,0.60357,1.66530,-0.42378,0.08949,-1.49611,0.42570,-0.78108,0.88697,0.71121,0.81230,-10.28156,-14.32884,7.63450,-1.53904,4.63222,9.27950,-14.05927,-13.11617,8.56193,-3.22883,11.55993,-4.89717,11.30445,-5.11365,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3750,-0.06606,0.03722,0.58248,0.99278,0.09801,0.05977,-0.03484,0.02822,0.00987,0.56886,0.67427,0.18326,0.00007,2,0.06734,1,0.08500,0.03000,0.8432,0.8253,0.127748,0.166269,-42.5804,-96.2893,167.2218,-38.8610,-59.7386,140.8566,60.1234,133.0816,102.7775,-56.7964,53.4040,157.4292,-0.088166,-0.033045,150.3738,0.085477,0.030497,140.8566,0.087354,0.042716,150.5841,0.086094,0.031513,157.4292,-0.95137,0.21654,0.56571,1.57440,-0.59616,0.08511,-1.17466,-0.10221,0.61928,1.67233,-0.44419,0.09393,-1.42965,0.41986,-0.78630,0.83111,0.89682,0.84299,-9.54570,-14.27342,6.17515,-1.26445,4.93145,8.71067,-13.11299,-14.77035,10.16750,-3.67467,10.45372,-4.53028,10.49863,-4.23290,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3800,-0.06660,0.03826,0.57740,0.99249,0.10240,0.05802,-0.03328,0.02796,0.01028,0.56481,0.67401,0.19315,0.00007,2,0.06523,1,0.08500,0.03000,0.8358,0.8262,0.129611,0.168426,-43.8473,-95.9281,166.1058,-36.0653,-50.1118,123.1101,83.4280,131.0619,97.7603,-63.1546,56.6502,171.1498,-0.085175,-0.030132,150.0204,0.085435,0.030508,123.1101,0.085025,0.031325,150.0499,0.086035,0.031609,171.1498,-0.95692,0.21139,0.57057,1.58603,-0.60848,0.08642,-1.18431,-0.11707,0.63294,1.67936,-0.46004,0.09692,-1.36756,0.41327,-0.78978,0.78058,1.11724,0.88584,-9.24939,-15.04462,8.18690,-1.79158,5.06574,8.36786,-12.20292,-14.53394,5.95741,-2.00974,9.39840,-4.17698,9.79303,-3.42703,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3850,-0.06716,0.03920,0.57228,0.99221,0.10646,0.05630,-0.03195,0.02763,0.01067,0.56070,0.67375,0.20228,0.00007,2,0.06324,1,0.08500,0.03000,0.8281,0.8424,0.131233,0.170291,-45.5282,-96.3697,165.3492,-43.5949,-51.9278,136.4610,37.7011,128.7624,108.7487,-56.7963,37.3338,134.4716,-0.085003,-0.030003,150.0003,0.085396,0.030526,136.4610,0.085003,0.030003,150.0003,0.085921,0.031587,134.4716,-0.96279,0.20637,0.57434,1.59779,-0.61959,0.08766,-1.19385,-0.13025,0.64501,1.68846,-0.47895,0.10107,-1.31025,0.40596,-0.79167,0.73511,1.29452,0.99659,-8.78739,-15.25331,7.01791,-1.53779,5.11576,8.00192,-11.71783,-15.59760,8.22034,-3.00787,8.40851,-3.82771,9.13562,-2.69411,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.3900,-0.06765,0.03979,0.56719,0.99192,0.10967,0.05479,-0.03280,0.02724,0.01106,0.55652,0.67348,0.21070,0.00007,2,0.06210,0,0.08500,0.03000,0.8259,0.8294,0.132682,0.171922,-47.1162,-96.7431,164.6849,-41.1509,-45.2893,123.4860,42.4943,116.3105,112.2430,-54.9413,44.5625,142.1483,-0.085003,-0.030003,150.0003,0.085353,0.030530,123.4860,0.085003,0.030002,150.0003,0.085833,0.031600,142.1483,-0.96967,0.19915,0.56904,1.60413,-0.64550,0.09669,-1.20311,-0.13287,0.65583,1.70349,-0.49791,0.09893,-1.24740,0.39193,-0.77757,0.67514,-20.17646,-85.71623,-11.56503,-37.50285,-15.60186,7.41224,45.83803,88.00026,-88.00027,32.86686,13.21026,-3.47646,25.00040,-25.00040,25.00040,-25.00040,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
