t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0500,-0.00155,0.00000,0.74799,1.00000,-0.00003,0.00027,0.00031,0.03553,0.00007,0.68201,0.68452,0.00025,0.00007,2,0.03469,0.00025,0.034691,0.00173,-0.9535,-0.0005,-1.1350,0.0016,6.0391,0.0087,-2.3280,1,0.08500,0.03000,0.0039,0.0041,0.027939,0.118286,-19.1848,-0.0427,102.8107,-0.0061,-0.3949,169.2514,-19.1904,0.0871,102.6234,-0.0130,0.4191,169.0606,0.022286,-0.000795,102.8234,-0.003334,-0.000344,169.2514,0.022366,0.000302,102.6359,-0.003305,0.000058,169.0606,-0.34733,0.00045,0.00028,0.74554,-0.39935,-0.00037,-0.34703,-0.00099,-0.00135,0.74543,-0.39953,0.00040,-0.01660,-0.01404,-0.01574,-0.01350,0.33660,-0.17551,0.03573,-12.00382,5.21264,0.08331,0.33291,0.20661,-0.02168,-11.98950,5.21030,-0.03409,-1.37982,-0.97940,-1.38396,-0.98618,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0550,-0.00166,0.00000,0.74756,1.00000,-0.00003,0.00042,0.00031,0.03559,0.00007,0.68169,0.68452,0.00054,0.00007,2,0.03470,0.00054,0.034698,0.00123,-0.9144,-0.0005,-1.1466,0.0014,6.0758,0.0075,-2.4795,1,0.08500,0.03000,0.0044,0.0046,0.029775,0.118274,-19.3876,-0.0461,103.4574,-0.2658,-0.3585,169.8229,-19.3921,0.0847,103.2682,-0.2684,0.3867,169.6336,0.024546,-0.000773,103.4690,-0.001497,-0.000358,169.8229,0.024633,0.000334,103.2797,-0.001467,0.000082,169.6336,-0.34962,0.00044,0.00027,0.74927,-0.40102,-0.00032,-0.34932,-0.00100,-0.00136,0.74916,-0.40120,0.00037,-0.01804,-0.01412,-0.01717,-0.01356,0.46901,-0.17750,0.03535,-11.92254,5.47251,0.08146,0.46432,0.20615,-0.02313,-11.90766,5.47044,-0.03739,-1.40483,-1.00235,-1.40773,-1.00828,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0600,-0.00177,0.00000,0.74715,1.00000,-0.00002,0.00058,0.00032,0.03565,0.00007,0.68136,0.68452,0.00084,0.00007,2,0.03470,0.00084,0.034703,0.00086,-0.8844,-0.0005,-1.1542,0.0011,6.1040,0.0069,-2.6177,1,0.08500,0.03000,0.0054,0.0056,0.031255,0.118274,-19.5216,-0.0500,103.9585,-0.4366,-0.3369,170.1228,-19.5251,0.0814,103.7670,-0.4357,0.3653,169.9335,0.026354,-0.000744,103.9688,-0.000017,-0.000361,170.1228,0.026447,0.000371,103.7772,0.000014,0.000110,169.9335,-0.35187,0.00043,0.00026,0.75289,-0.40263,-0.00028,-0.35157,-0.00101,-0.00136,0.75279,-0.40283,0.00034,-0.01942,-0.01413,-0.01853,-0.01357,0.58473,-0.17939,0.03526,-11.85432,5.68246,0.07877,0.57913,0.20525,-0.02428,-11.83889,5.68060,-0.04117,-1.42439,-1.01995,-1.42627,-1.02514,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0650,-0.00188,0.00000,0.74674,1.00000,-0.00002,0.00073,0.00032,0.03572,0.00007,0.68104,0.68452,0.00115,0.00007,2,0.03471,0.00115,0.034706,0.00058,-0.8615,-0.0005,-1.1590,0.0008,6.1275,0.0066,-2.7419,1,0.08500,0.03000,0.0063,0.0064,0.032460,0.118280,-19.6083,-0.0540,104.3773,-0.5504,-0.3245,170.2648,-19.6110,0.0780,104.1834,-0.5465,0.3506,170.0747,0.027796,-0.000713,104.3862,0.001188,-0.000357,170.2648,0.027894,0.000408,104.1922,0.001220,0.000140,170.0747,-0.35408,0.00043,0.00026,0.75643,-0.40421,-0.00024,-0.35377,-0.00101,-0.00136,0.75633,-0.40440,0.00032,-0.02073,-0.01410,-0.01984,-0.01354,0.68573,-0.18116,0.03535,-11.80180,5.85317,0.07583,0.67933,0.20417,-0.02525,-11.78585,5.85145,-0.04496,-1.44013,-1.03374,-1.44118,-1.03831,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0700,-0.00198,0.00000,0.74633,1.00000,-0.00002,0.00090,0.00032,0.03578,0.00007,0.68073,0.68452,0.00147,0.00007,2,0.03471,0.00147,0.034708,0.00039,-0.8442,-0.0005,-1.1619,0.0006,6.1484,0.0066,-2.8524,1,0.08500,0.03000,0.0069,0.0069,0.033444,0.118289,-19.6620,-0.0576,104.7503,-0.6266,-0.3178,170.3171,-19.6640,0.0748,104.5543,-0.6201,0.3401,170.1259,0.028940,-0.000683,104.7578,0.002173,-0.000349,170.3171,0.029042,0.000442,104.5617,0.002205,0.000168,170.1259,-0.35625,0.00042,0.00025,0.75988,-0.40574,-0.00020,-0.35594,-0.00101,-0.00135,0.75979,-0.40594,0.00029,-0.02200,-0.01404,-0.02110,-0.01347,0.77385,-0.18278,0.03556,-11.76528,5.99250,0.07302,0.76674,0.20308,-0.02612,-11.74886,5.99090,-0.04848,-1.45310,-1.04478,-1.45348,-1.04880,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0750,-0.00208,0.00000,0.74594,1.00000,-0.00002,0.00106,0.00032,0.03584,0.00007,0.68042,0.68452,0.00179,0.00007,2,0.03471,0.00179,0.034709,0.00025,-0.8311,-0.0005,-1.1634,0.0004,6.1679,0.0067,-2.9498,1,0.08500,0.03000,0.0073,0.0073,0.034250,0.118299,-19.6921,-0.0606,105.0982,-0.6773,-0.3143,170.3201,-19.6935,0.0721,104.9003,-0.6686,0.3323,170.1276,0.029839,-0.000658,105.1044,0.002979,-0.000341,170.3201,0.029944,0.000472,104.9064,0.003011,0.000194,170.1276,-0.35838,0.00042,0.00024,0.76326,-0.40724,-0.00018,-0.35807,-0.00101,-0.00135,0.76316,-0.40745,0.00027,-0.02321,-0.01395,-0.02231,-0.01339,0.85078,-0.18424,0.03584,-11.74374,6.10654,0.07056,0.84306,0.20207,-0.02694,-11.72690,6.10504,-0.05155,-1.46395,-1.05377,-1.46380,-1.05733,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0800,-0.00218,0.00000,0.74555,1.00000,-0.00002,0.00122,0.00032,0.03590,0.00007,0.68011,0.68452,0.00212,0.00007,2,0.03471,0.00212,0.034710,0.00015,-0.8213,-0.0005,-1.1639,0.0002,6.1867,0.0069,-3.0352,1,0.08500,0.03000,0.0076,0.0076,0.034910,0.118307,-19.7052,-0.0631,105.4321,-0.7100,-0.3127,170.2973,-19.7061,0.0701,105.2327,-0.6995,0.3265,170.1038,0.030538,-0.000637,105.4369,0.003639,-0.000333,170.2973,0.030646,0.000496,105.2375,0.003671,0.000216,170.1038,-0.36047,0.00041,0.00024,0.76656,-0.40872,-0.00015,-0.36017,-0.00101,-0.00134,0.76646,-0.40892,0.00025,-0.02437,-0.01385,-0.02348,-0.01328,0.91807,-0.18554,0.03616,-11.73552,6.20014,0.06854,0.90983,0.20119,-0.02773,-11.71831,6.19871,-0.05411,-1.47313,-1.06120,-1.47257,-1.06437,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0850,-0.00227,0.00000,0.74516,1.00000,-0.00002,0.00139,0.00032,0.03596,0.00007,0.67981,0.68452,0.00244,0.00007,2,0.03471,0.00244,0.034710,0.00008,-0.8139,-0.0005,-1.1637,0.0001,6.2051,0.0071,-3.1098,1,0.08500,0.03000,0.0078,0.0077,0.035451,0.118315,-19.7059,-0.0650,105.7576,-0.7301,-0.3121,170.2623,-19.7063,0.0686,105.5571,-0.7181,0.3220,170.0680,0.031074,-0.000620,105.7613,0.004179,-0.000327,170.2623,0.031184,0.000515,105.5607,0.004211,0.000235,170.0680,-0.36253,0.00041,0.00024,0.76979,-0.41016,-0.00014,-0.36223,-0.00100,-0.00133,0.76970,-0.41036,0.00023,-0.02550,-0.01373,-0.02461,-0.01317,0.97712,-0.18668,0.03650,-11.73871,6.27719,0.06697,0.96845,0.20045,-0.02851,-11.72119,6.27581,-0.05617,-1.48095,-1.06742,-1.48008,-1.07026,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0900,-0.00237,0.00000,0.74479,1.00000,-0.00002,0.00155,0.00032,0.03601,0.00007,0.67951,0.68452,0.00277,0.00007,2,0.03471,0.00277,0.034711,0.00003,-0.8082,-0.0005,-1.1630,-0.0000,6.2232,0.0074,-3.1747,1,0.08500,0.03000,0.0079,0.0078,0.035893,0.118320,-19.6975,-0.0664,106.0775,-0.7408,-0.3119,170.2226,-19.6975,0.0676,105.8761,-0.7276,0.3186,170.0275,0.031480,-0.000607,106.0800,0.004621,-0.000322,170.2226,0.031591,0.000530,105.8786,0.004653,0.000251,170.0275,-0.36455,0.00041,0.00023,0.77295,-0.41158,-0.00012,-0.36425,-0.00100,-0.00132,0.77286,-0.41178,0.00021,-0.02658,-0.01361,-0.02570,-0.01304,1.02918,-0.18769,0.03685,-11.75141,6.34088,0.06581,1.02013,0.19985,-0.02929,-11.73363,6.33954,-0.05779,-1.48762,-1.07269,-1.48653,-1.07524,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0950,-0.00246,0.00000,0.74441,1.00000,-0.00002,0.00171,0.00032,0.03607,0.00007,0.67922,0.68452,0.00310,0.00007,2,0.03471,0.00310,0.034710,0.00000,-0.8037,-0.0005,-1.1618,-0.0001,6.2411,0.0076,-3.2311,1,0.08500,0.03000,0.0079,0.0078,0.036255,0.118325,-19.6825,-0.0674,106.3926,-0.7448,-0.3118,170.1819,-19.6822,0.0670,106.1907,-0.7306,0.3161,169.9864,0.031780,-0.000598,106.3942,0.004983,-0.000319,170.1819,0.031892,0.000541,106.1922,0.005015,0.000263,169.9864,-0.36654,0.00041,0.00023,0.77605,-0.41297,-0.00011,-0.36624,-0.00100,-0.00131,0.77596,-0.41318,0.00020,-0.02763,-0.01348,-0.02675,-0.01291,1.07531,-0.18857,0.03720,-11.77189,6.39380,0.06500,1.06596,0.19937,-0.03006,-11.75389,6.39247,-0.05903,-1.49331,-1.07718,-1.49207,-1.07949,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
