t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
37.7750,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057039,8.2086,2.5735,66.5087,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5183,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62865,-0.38341,0.21126,0.73884,0.18424,-0.61163,-0.00080,1.33774,1.05281,-0.84720,-3.94680,-0.03589,0.22992,1.04408,2.46475,-0.54730,-0.00252,-0.04221,0.03871,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.7800,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057039,8.2085,2.5735,66.5087,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5183,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62865,-0.38341,0.21126,0.73884,0.18424,-0.61163,-0.00080,1.33774,1.05279,-0.84720,-3.94680,-0.03589,0.22992,1.04409,2.46476,-0.54729,-0.00252,-0.04221,0.03871,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.7850,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2084,2.5735,66.5087,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5183,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62865,-0.38341,0.21126,0.73884,0.18424,-0.61163,-0.00080,1.33775,1.05278,-0.84720,-3.94680,-0.03589,0.22993,1.04411,2.46478,-0.54729,-0.00252,-0.04221,0.03871,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.7900,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2083,2.5736,66.5087,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5183,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62865,-0.38340,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33775,1.05276,-0.84721,-3.94680,-0.03589,0.22993,1.04412,2.46480,-0.54728,-0.00252,-0.04221,0.03871,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.7950,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2082,2.5736,66.5087,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5183,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62865,-0.38340,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33775,1.05274,-0.84721,-3.94680,-0.03588,0.22993,1.04414,2.46482,-0.54728,-0.00252,-0.04221,0.03871,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8000,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2082,2.5736,66.5087,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5184,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62865,-0.38340,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33775,1.05272,-0.84721,-3.94681,-0.03588,0.22993,1.04415,2.46483,-0.54727,-0.00251,-0.04221,0.03871,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8050,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2081,2.5736,66.5087,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5184,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62864,-0.38339,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33775,1.05270,-0.84721,-3.94681,-0.03588,0.22994,1.04416,2.46485,-0.54726,-0.00251,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8100,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2080,2.5736,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5184,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33897,1.62864,-0.38339,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33776,1.05269,-0.84722,-3.94681,-0.03588,0.22994,1.04418,2.46487,-0.54726,-0.00251,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8150,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2079,2.5737,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000772,-0.001349,66.5184,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62864,-0.38339,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33776,1.05267,-0.84722,-3.94681,-0.03588,0.22994,1.04419,2.46488,-0.54725,-0.00251,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8200,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03907,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2078,2.5737,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001349,66.5184,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62864,-0.38339,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33776,1.05265,-0.84722,-3.94681,-0.03587,0.22994,1.04421,2.46490,-0.54725,-0.00251,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8250,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2078,2.5737,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001349,66.5184,0.002347,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62864,-0.38338,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33776,1.05263,-0.84723,-3.94682,-0.03587,0.22994,1.04422,2.46492,-0.54724,-0.00251,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8300,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2077,2.5737,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001349,66.5184,0.002348,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21051,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62864,-0.38338,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33776,1.05261,-0.84723,-3.94682,-0.03587,0.22995,1.04423,2.46494,-0.54724,-0.00251,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8350,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2076,2.5738,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001349,66.5184,0.002348,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62863,-0.38338,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33776,1.05260,-0.84723,-3.94682,-0.03587,0.22995,1.04425,2.46495,-0.54723,-0.00250,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8400,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2075,2.5738,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001350,66.5184,0.002348,-0.003622,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62863,-0.38337,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33777,1.05258,-0.84724,-3.94682,-0.03586,0.22995,1.04426,2.46497,-0.54723,-0.00250,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8450,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2074,2.5738,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001350,66.5184,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62863,-0.38337,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33777,1.05256,-0.84724,-3.94682,-0.03586,0.22995,1.04428,2.46499,-0.54722,-0.00250,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8500,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2074,2.5738,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33898,1.62863,-0.38337,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33777,1.05254,-0.84724,-3.94683,-0.03586,0.22996,1.04429,2.46500,-0.54722,-0.00250,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8550,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2073,2.5738,66.5088,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33899,1.62863,-0.38336,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33777,1.05252,-0.84724,-3.94683,-0.03586,0.22996,1.04430,2.46502,-0.54721,-0.00250,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8600,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2072,2.5739,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33899,1.62863,-0.38336,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33777,1.05251,-0.84725,-3.94683,-0.03585,0.22996,1.04432,2.46504,-0.54720,-0.00250,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8650,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2071,2.5739,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52616,0.20010,-1.33899,1.62862,-0.38336,0.21126,0.73883,0.18425,-0.61163,-0.00080,1.33778,1.05249,-0.84725,-3.94683,-0.03585,0.22996,1.04433,2.46506,-0.54720,-0.00250,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8700,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2070,2.5739,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000771,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20010,-1.33899,1.62862,-0.38336,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33778,1.05247,-0.84725,-3.94683,-0.03585,0.22997,1.04435,2.46507,-0.54719,-0.00249,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8750,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2070,2.5739,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000770,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20010,-1.33899,1.62862,-0.38335,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33778,1.05245,-0.84726,-3.94684,-0.03585,0.22997,1.04436,2.46509,-0.54719,-0.00249,-0.04221,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8800,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2069,2.5740,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000770,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20010,-1.33899,1.62862,-0.38335,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33778,1.05243,-0.84726,-3.94684,-0.03584,0.22997,1.04437,2.46511,-0.54718,-0.00249,-0.04220,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8850,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004433,0.057038,8.2068,2.5740,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000770,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20010,-1.33899,1.62862,-0.38335,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33778,1.05242,-0.84726,-3.94684,-0.03584,0.22997,1.04439,2.46513,-0.54718,-0.00249,-0.04220,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8900,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004434,0.057038,8.2067,2.5740,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000770,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20010,-1.33899,1.62862,-0.38334,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33778,1.05240,-0.84726,-3.94684,-0.03584,0.22997,1.04440,2.46514,-0.54717,-0.00249,-0.04220,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.8950,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004434,0.057038,8.2066,2.5740,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000770,-0.001350,66.5185,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20010,-1.33900,1.62861,-0.38334,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33779,1.05238,-0.84727,-3.94684,-0.03584,0.22998,1.04442,2.46516,-0.54717,-0.00249,-0.04220,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.9000,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004434,0.057038,8.2066,2.5741,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000770,-0.001350,66.5186,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20009,-1.33900,1.62861,-0.38334,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33779,1.05236,-0.84727,-3.94685,-0.03584,0.22998,1.04443,2.46518,-0.54716,-0.00249,-0.04220,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
37.9050,-0.00088,0.05785,0.44602,0.99705,-0.03559,0.03908,0.05564,0.00443,0.05704,0.29977,0.30051,0.08197,0.05833,1,0.07908,0,0.04900,0.01900,0.0000,0.0000,0.004434,0.057038,8.2065,2.5741,66.5089,0.0000,-0.0000,65.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000770,-0.001350,66.5186,0.002348,-0.003623,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.54149,-0.21052,-0.63355,1.31536,-0.78895,0.22675,0.52617,0.20009,-1.33900,1.62861,-0.38333,0.21126,0.73882,0.18426,-0.61163,-0.00080,1.33779,1.05234,-0.84727,-3.94685,-0.03583,0.22998,1.04444,2.46519,-0.54715,-0.00248,-0.04220,0.03872,0.34507,0.04001,-0.23453,-0.05319,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
