tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
6123,12.2460,-0.004227,0.207453,0.883968,-12.721906,-2.064048,10.311821,0.003923,-0.201042,0.882538,-12.738000,-2.064080,10.309270,-0.022515,-0.055255,1.116270,7.317729,-2.009189,3.017021,0.021923,0.062984,1.097225,7.045346,-2.013482,3.215216,14.37684,-0.01052,0.24525,0.999736,-0.001108,-0.022953,-0.000541,2.29802,-0.00546,0.20334,0.25328,1.72796,0.14401
6124,12.2480,-0.003775,0.225892,0.858730,-12.618872,-2.043399,10.324363,0.003477,-0.222817,0.857274,-12.632009,-2.043434,10.322898,-0.022418,0.048776,1.130929,7.329132,-2.002248,3.470845,0.021859,-0.032173,1.111349,7.062171,-2.006191,3.645578,14.38145,-0.01053,0.24568,0.999777,-0.000855,-0.021076,-0.000401,2.30782,-0.00589,0.21615,0.25117,1.87674,0.14430
6125,12.2500,-0.003292,0.241498,0.833742,-12.493791,-2.023128,10.135206,0.002994,-0.241884,0.832266,-12.504243,-2.023165,10.134909,-0.022106,0.155724,1.145673,7.372410,-1.994430,3.908770,0.021598,-0.130440,1.125572,7.111358,-1.998075,4.057783,14.38609,-0.01055,0.24613,0.999818,-0.000603,-0.019063,-0.000260,2.31780,-0.00628,0.22399,0.24969,2.01375,0.14424
6126,12.2520,-0.002784,0.254111,0.809046,-12.347931,-2.003636,9.746038,0.002478,-0.257981,0.807554,-12.355929,-2.003671,9.746948,-0.021579,0.263909,1.160561,7.443952,-1.985770,4.330270,0.021137,-0.230332,1.139950,7.189191,-1.989169,4.453013,14.39075,-0.01056,0.24658,0.999857,-0.000352,-0.016925,-0.000119,2.32777,-0.00666,0.22673,0.24903,2.13876,0.14385
6127,12.2540,-0.002257,0.263641,0.784681,-12.182934,-1.985312,9.162065,0.001936,-0.270818,0.783177,-12.188636,-1.985342,9.164159,-0.020836,0.371197,1.175640,7.539593,-1.976304,4.732783,0.020476,-0.330283,1.154534,7.292018,-1.979507,4.831430,14.39542,-0.01057,0.24703,0.999892,-0.000100,-0.014673,0.000020,2.33756,-0.00701,0.22428,0.24933,2.25144,0.14309
6128,12.2560,-0.001717,0.270049,0.760678,-12.001059,-1.968528,8.392111,0.001376,-0.280108,0.759168,-12.004547,-1.968552,8.395292,-0.019886,0.475178,1.190950,7.654964,-1.966078,5.113093,0.019620,-0.428342,1.169366,7.415790,-1.969124,5.191226,14.40012,-0.01059,0.24746,0.999924,0.000153,-0.012322,0.000159,2.34697,-0.00734,0.21658,0.25062,2.35134,0.14193
6129,12.2580,-0.001190,0.263433,0.737098,-11.790276,-1.953734,7.397135,0.000819,-0.278209,0.735582,-11.793039,-1.953731,7.410297,-0.018724,0.580721,1.206532,7.790798,-1.955160,5.458869,0.018573,-0.523169,1.184479,7.556694,-1.958064,5.530004,14.40483,-0.01060,0.24787,0.999951,0.000408,-0.009884,0.000295,2.35581,-0.00765,0.20365,0.25288,2.43803,0.14032
6130,12.2600,-0.000634,0.278026,0.714153,-11.472344,-1.941985,5.874361,0.000230,-0.294545,0.712618,-11.481969,-1.941938,5.896394,-0.017142,0.791102,1.222630,8.049098,-1.944330,5.415260,0.017111,-0.731136,1.200117,7.818937,-1.947056,5.503939,14.40955,-0.01062,0.24824,0.999972,0.000665,-0.007374,0.000430,2.36358,-0.00786,0.18614,0.25575,2.51025,0.13766
6131,12.2620,0.000019,0.326518,0.693336,-10.408503,-1.933702,4.141301,-0.000442,-0.336072,0.691853,-10.382323,-1.933600,4.169342,-0.015253,0.944479,1.239374,8.371991,-1.934396,4.966897,0.015283,-0.913818,1.216712,8.297749,-1.937009,5.023517,14.41429,-0.01064,0.24856,0.999988,0.000926,-0.004812,0.000559,2.36809,-0.00793,0.15714,0.25806,2.56197,0.13352
6132,12.2640,0.000783,0.381796,0.676088,-8.624211,-1.928622,2.540350,-0.001144,-0.350863,0.674706,-8.573543,-1.928454,2.572918,-0.013372,0.940683,1.256118,8.371990,-1.925950,4.223011,0.013268,-1.007608,1.234542,8.914748,-1.928655,4.176947,14.41904,-0.01065,0.24880,0.999996,0.001182,-0.002278,0.000679,2.37653,-0.00772,0.11869,0.25425,2.53407,0.12322
6133,12.2660,0.001496,0.356719,0.662975,-6.556594,-1.926310,1.155594,-0.001759,-0.307871,0.661703,-6.501555,-1.926069,1.192575,-0.011597,0.887417,1.272192,8.037137,-1.919681,3.134207,0.011329,-0.969808,1.252436,8.947021,-1.922393,3.131106,14.42382,-0.01066,0.24895,0.999999,0.001418,0.000163,0.000777,2.38901,-0.00696,0.07591,0.23431,2.44157,0.10090
6134,12.2680,0.002024,0.263943,0.654106,-4.434367,-1.926185,0.062646,-0.002214,-0.227419,0.652940,-4.381656,-1.925812,0.128182,-0.009983,0.806941,1.287209,7.508504,-1.916066,1.807508,0.009596,-0.866475,1.269608,8.586159,-1.918621,1.886261,14.42862,-0.01068,0.24902,0.999995,0.001637,0.002532,0.000861,2.40022,-0.00651,0.03523,0.21723,2.36940,0.08804
6135,12.2700,0.002443,0.209545,0.648944,-2.580987,-1.927646,-0.730603,-0.002629,-0.207443,0.647847,-2.546401,-1.927041,-0.614142,-0.008597,0.693100,1.300801,6.795769,-1.915653,0.206607,0.008150,-0.722772,1.285427,7.909355,-1.917928,0.346468,14.43344,-0.01069,0.24901,0.999986,0.001842,0.004843,0.000939,2.40911,-0.00622,-0.00162,0.20338,2.31103,0.08147
6136,12.2720,0.002697,0.126764,0.646980,-0.982157,-1.930457,-1.405325,-0.002937,-0.154046,0.645918,-0.964539,-1.929512,-1.235886,-0.007417,0.589792,1.312849,6.024225,-1.918388,-1.367688,0.006977,-0.586518,1.299654,7.113312,-1.920322,-1.197177,14.43826,-0.01070,0.24896,0.999972,0.002034,0.007082,0.001015,2.41017,-0.00591,-0.02663,0.19034,2.23863,0.07872
6137,12.2740,0.002764,0.033776,0.647786,0.403074,-1.934402,-1.972563,-0.003108,-0.085183,0.646730,0.405922,-1.933015,-1.751376,-0.006423,0.497106,1.323346,5.248159,-1.924185,-2.898461,0.006049,-0.464106,1.312203,6.274755,-1.925763,-2.720470,14.44307,-0.01071,0.24887,0.999954,0.002213,0.009262,0.001090,2.40742,-0.00558,-0.04580,0.17670,2.18040,0.07791
6138,12.2760,0.002649,-0.057784,0.650996,1.605167,-1.939277,-2.437410,-0.003132,-0.012052,0.649924,1.597347,-1.937360,-2.172427,-0.005598,0.412587,1.332325,4.489415,-1.932890,-4.352534,0.005337,-0.356031,1.323062,5.429426,-1.934128,-4.182738,14.44788,-0.01072,0.24875,0.999932,0.002377,0.011384,0.001165,2.40182,-0.00520,-0.05970,0.16244,2.12186,0.07811
6139,12.2780,0.002371,-0.139138,0.656297,2.650346,-1.944888,-2.805739,-0.003017,0.057359,0.655195,2.635274,-1.942375,-2.507666,-0.004926,0.335830,1.339815,3.745179,-1.944273,-5.691113,0.004813,-0.261729,1.332231,4.584557,-1.945217,-5.544465,14.45267,-0.01073,0.24861,0.999906,0.002525,0.013439,0.001240,2.39405,-0.00476,-0.06855,0.14739,2.05529,0.07877
6140,12.2800,0.001952,-0.209444,0.663416,3.559473,-1.951051,-3.081067,-0.002774,0.121591,0.662278,3.541484,-1.947902,-2.763462,-0.004395,0.265746,1.345822,3.003713,-1.958051,-6.889296,0.004451,-0.180982,1.339704,3.736520,-1.958756,-6.769416,14.45744,-0.01074,0.24847,0.999877,0.002659,0.015416,0.001317,2.38468,-0.00429,-0.07249,0.13185,1.97689,0.07964
6141,12.2820,0.001413,-0.269494,0.672115,4.349600,-1.957584,-3.266767,-0.002414,0.180093,0.670940,4.331106,-1.953791,-2.944440,-0.003992,0.201380,1.350309,2.243120,-1.973908,-7.928470,0.004226,-0.112879,1.345450,2.872782,-1.974420,-7.831831,14.46218,-0.01075,0.24832,0.999845,0.002776,0.017302,0.001394,2.37421,-0.00380,-0.07176,0.11574,1.88588,0.08046
6142,12.2840,0.000776,-0.318346,0.682187,5.035917,-1.964320,-3.368166,-0.001950,0.231685,0.680968,5.013935,-1.959900,-3.054310,-0.003708,0.142184,1.353190,1.440568,-1.991495,-8.793553,0.004114,-0.055665,1.349398,1.973964,-1.991855,-8.717567,14.46691,-0.01076,0.24819,0.999813,0.002876,0.019085,0.001472,2.36301,-0.00326,-0.06660,0.09882,1.78351,0.08107
6143,12.2860,0.000063,-0.356310,0.693445,5.629172,-1.971103,-3.391416,-0.001398,0.276102,0.692173,5.602644,-1.966093,-3.096583,-0.003532,0.087989,1.354342,0.576226,-2.010442,-9.473568,0.004099,-0.007697,1.351441,1.021914,-2.010686,-9.415740,14.47161,-0.01076,0.24808,0.999779,0.002958,0.020757,0.001550,2.35140,-0.00268,-0.05719,0.08111,1.67201,0.08144
6144,12.2880,-0.000705,-0.384312,0.705715,6.134781,-1.977792,-3.344293,-0.000771,0.313353,0.704391,6.108746,-1.972246,-3.076474,-0.003454,0.038636,1.353611,-0.365583,-2.030364,-9.960971,0.004164,0.032617,1.351445,0.001639,-2.030524,-9.918779,14.47629,-0.01077,0.24799,0.999745,0.003021,0.022311,0.001628,2.33966,-0.00210,-0.04380,0.06278,1.55425,0.08168
6145,12.2900,-0.001512,-0.403304,0.718842,6.563615,-1.984258,-3.233299,-0.000084,0.343571,0.717475,6.541983,-1.978243,-2.998806,-0.003466,-0.005856,1.350821,-1.395164,-2.050866,-10.250883,0.004297,0.066315,1.349251,-1.096949,-2.050968,-10.221807,14.48095,-0.01077,0.24794,0.999712,0.003066,0.023744,0.001707,2.32812,-0.00152,-0.02681,0.04404,1.43345,0.08200
6146,12.2920,-0.002340,-0.414198,0.732693,6.925615,-1.990390,-3.065534,0.000650,0.366934,0.731297,6.911242,-1.983982,-2.869080,-0.003557,-0.045443,1.345787,-2.516603,-2.071548,-10.341169,0.004485,0.094225,1.344695,-2.278138,-2.071613,-10.322770,14.48558,-0.01077,0.24792,0.999680,0.003091,0.025056,0.001786,2.31701,-0.00095,-0.00662,0.02513,1.31250,0.08247
6147,12.2940,-0.003169,-0.414459,0.747174,7.240224,-1.996071,-2.840801,0.001417,0.383529,0.745769,7.235801,-1.989354,-2.686041,-0.003712,-0.077680,1.338506,-3.640568,-2.092052,-10.251969,0.004700,0.107425,1.337876,-3.409545,-2.092117,-10.251898,14.49020,-0.01077,0.24796,0.999649,0.003097,0.026250,0.001865,2.30655,-0.00040,0.01630,0.00630,1.19396,0.08315
6148,12.2960,-0.003980,-0.405643,0.762219,7.522610,-2.001198,-2.563233,0.002196,0.389768,0.760826,7.528605,-1.994258,-2.452157,-0.003906,-0.096755,1.329174,-4.666205,-2.112038,-9.992812,0.004928,0.113932,1.328984,-4.446002,-2.112116,-9.999336,14.49479,-0.01077,0.24804,0.999620,0.003084,0.027316,0.001945,2.29737,0.00017,0.04043,-0.01349,1.06602,0.08311
6149,12.2980,-0.004757,-0.388126,0.777774,7.777567,-2.005686,-2.244017,0.002968,0.385772,0.776413,7.793778,-1.998612,-2.177117,-0.004126,-0.110296,1.317964,-5.605125,-2.131124,-9.542972,0.005164,0.118010,1.318189,-5.397216,-2.131218,-9.551092,14.49937,-0.01077,0.24817,0.999595,0.003051,0.028239,0.002025,2.28994,0.00070,0.06467,-0.03237,0.92275,0.08350
6150,12.3000,-0.005395,-0.318881,0.793839,8.032595,-2.009427,-1.870617,0.004240,0.635877,0.792196,7.891233,-2.001605,-1.496434,-0.004361,-0.117232,1.305107,-6.428366,-2.148952,-8.914172,0.005310,0.073161,1.305730,-6.229501,-2.149062,-8.922048,14.50394,-0.01077,0.24834,0.999572,0.003000,0.029008,0.002105,2.28433,0.00120,0.08864,-0.04999,0.76980,0.08420
6151,12.3020,-0.005939,-0.272426,0.810371,8.265730,-2.012398,-1.485376,0.005752,0.756375,0.808232,8.017825,-2.003414,-0.904687,-0.004622,-0.130732,1.290739,-7.183936,-2.165126,-8.086796,0.005394,0.042103,1.291718,-7.006059,-2.165233,-8.085541,14.50850,-0.01077,0.24858,0.999556,0.002964,0.029570,0.002159,2.27886,-0.00383,0.11982,-0.03561,0.56140,0.05721
6152,12.3040,-0.006410,-0.235144,0.827327,8.478340,-2.014593,-1.097779,0.007321,0.784182,0.824561,8.164867,-2.004202,-0.393996,-0.004906,-0.141882,1.274995,-7.871979,-2.179299,-7.086775,0.005438,0.021661,1.276277,-7.720370,-2.179382,-7.074624,14.51305,-0.01079,0.24888,0.999545,0.002955,0.029934,0.002196,2.27565,-0.00748,0.14846,-0.00839,0.36410,0.03810
6153,12.3060,-0.006807,-0.198552,0.844671,8.671930,-2.016023,-0.714808,0.008816,0.747781,0.841209,8.323740,-2.004110,0.046378,-0.005201,-0.147367,1.258009,-8.492896,-2.191177,-5.938855,0.005456,0.009261,1.259540,-8.368710,-2.191216,-5.917062,14.51760,-0.01081,0.24923,0.999540,0.002979,0.030115,0.002221,2.27434,-0.01010,0.17431,0.02373,0.18124,0.02486
6154,12.3080,-0.007123,-0.158223,0.862367,8.847905,-2.016707,-0.342041,0.010154,0.668938,0.858183,8.487282,-2.003257,0.426287,-0.005494,-0.146758,1.239914,-9.047797,-2.200516,-4.669269,0.005460,0.001709,1.241641,-8.949476,-2.200497,-4.640095,14.52215,-0.01083,0.24962,0.999539,0.003034,0.030130,0.002239,2.27458,-0.01196,0.19727,0.05617,0.01457,0.01593
6155,12.3100,-0.007345,-0.111108,0.880382,9.007712,-2.016673,0.016977,0.011279,0.562381,0.875482,8.649562,-2.001745,0.755869,-0.005775,-0.140148,1.220838,-9.537864,-2.207128,-3.306287,0.005453,-0.003499,1.222716,-9.462515,-2.207041,-3.272317,14.52670,-0.01086,0.25006,0.999543,0.003120,0.029995,0.002252,2.27605,-0.01325,0.21727,0.08619,-0.13485,0.01011
6156,12.3120,-0.007455,-0.054558,0.898688,9.153000,-2.015951,0.360827,0.012152,0.436712,0.893094,8.805669,-1.999652,1.046488,-0.006029,-0.127123,1.200910,-9.964225,-2.210888,-1.879786,0.005438,-0.007344,1.202898,-9.908889,-2.210729,-1.843891,14.53126,-0.01089,0.25053,0.999550,0.003231,0.029727,0.002263,2.27842,-0.01413,0.23432,0.11249,-0.26722,0.00656
6157,12.3140,-0.007437,0.008601,0.917258,9.284706,-2.014577,0.687253,0.012757,0.302453,0.911000,8.953071,-1.997045,1.303515,-0.006249,-0.109850,1.180248,-10.330848,-2.211728,-0.419893,0.005413,-0.012554,1.182314,-10.291900,-2.211497,-0.383871,14.53582,-0.01092,0.25102,0.999561,0.003365,0.029343,0.002273,2.28138,-0.01472,0.24860,0.13502,-0.38419,0.00475
6158,12.3160,-0.007299,0.069278,0.936064,9.402952,-2.012586,0.995144,0.013123,0.182774,0.929174,9.087178,-1.993968,1.538945,-0.006430,-0.090699,1.158962,-10.642705,-2.209641,1.043117,0.005373,-0.019931,1.161083,-10.615740,-2.209341,1.078006,14.54039,-0.01095,0.25154,0.999575,0.003517,0.028857,0.002283,2.28469,-0.01507,0.25993,0.15341,-0.48578,0.00414
6159,12.3180,-0.007051,0.124115,0.955081,9.508488,-2.010019,1.283797,0.013286,0.081796,0.947590,9.207847,-1.990457,1.755090,-0.006572,-0.070802,1.137154,-10.904161,-2.204683,2.479223,0.005311,-0.030865,1.139313,-10.885061,-2.204315,2.512737,14.54496,-0.01098,0.25208,0.999590,0.003683,0.028285,0.002293,2.28814,-0.01533,0.26807,0.16690,-0.57189,0.00370
6160,12.3200,-0.006706,0.172432,0.974297,9.607995,-2.006916,1.551416,0.013282,-0.002345,0.966250,9.330191,-1.986562,1.947810,-0.006672,-0.050411,1.114915,-11.119784,-2.196963,3.860007,0.005219,-0.046319,1.117102,-11.105196,-2.196530,3.892729,14.54955,-0.01101,0.25262,0.999608,0.003857,0.027642,0.002304,2.29156,-0.01552,0.27288,0.17557,-0.64327,0.00324
6161,12.3220,-0.006273,0.216351,0.993707,9.705410,-2.003318,1.799005,0.013131,-0.075580,0.985157,9.453348,-1.982328,2.116947,-0.006733,-0.030113,1.092328,-11.293402,-2.186645,5.159052,0.005087,-0.066025,1.094541,-11.280574,-2.186146,5.191956,14.55414,-0.01104,0.25317,0.999626,0.004035,0.026941,0.002315,2.29472,-0.01562,0.27438,0.17967,-0.70101,0.00294
6162,12.3240,-0.005752,0.260672,1.013307,9.799933,-1.999258,2.029933,0.012838,-0.146195,1.004312,9.577521,-1.977808,2.260131,-0.006754,-0.010482,1.069471,-11.428237,-2.173940,6.352268,0.004908,-0.089216,1.071711,-11.415108,-2.173373,6.386537,14.55873,-0.01107,0.25372,0.999645,0.004212,0.026193,0.002325,2.29750,-0.01559,0.27264,0.17928,-0.74716,0.00291
6163,12.3260,-0.005126,0.312875,1.033090,9.891481,-1.994762,2.248157,0.012381,-0.228679,1.023725,9.706497,-1.973070,2.368926,-0.006738,0.007861,1.046418,-11.526843,-2.159104,7.418169,0.004678,-0.114905,1.048687,-11.511889,-2.158463,7.454971,14.56333,-0.01110,0.25425,0.999665,0.004385,0.025409,0.002337,2.29981,-0.01540,0.26780,0.17450,-0.78424,0.00335
6164,12.3280,-0.004362,0.382032,1.053051,9.980583,-1.989846,2.457848,0.011702,-0.339231,1.043412,9.843284,-1.968194,2.437894,-0.006688,0.024936,1.023236,-11.591018,-2.142428,8.337863,0.004395,-0.141709,1.025541,-11.573190,-2.141706,8.378262,14.56793,-0.01113,0.25477,0.999684,0.004548,0.024593,0.002349,2.30157,-0.01505,0.26011,0.16560,-0.81544,0.00423
6165,12.3300,-0.003509,0.426303,1.073190,10.069216,-1.984493,2.676440,0.010584,-0.559329,1.063369,9.978549,-1.963145,2.524697,-0.006511,0.088287,1.000022,-11.606805,-2.124194,9.116979,0.004208,-0.093617,1.002328,-11.606284,-2.123453,9.126472,14.57254,-0.01116,0.25527,0.999704,0.004699,0.023749,0.002362,2.30272,-0.01461,0.24996,0.15285,-0.84436,0.00533
6166,12.3320,-0.002572,0.468443,1.093495,10.152420,-1.978736,2.878652,0.009203,-0.690391,1.083550,10.090754,-1.957848,2.648503,-0.006244,0.133913,0.976820,-11.600805,-2.104772,9.711320,0.004036,-0.085894,0.979116,-11.606269,-2.104049,9.702108,14.57715,-0.01119,0.25575,0.999724,0.004851,0.022865,0.002385,2.30330,-0.01411,0.23873,0.15490,-0.88413,0.01572
6167,12.3340,-0.001531,0.520876,1.113961,10.233009,-1.972599,3.068424,0.007640,-0.781665,1.103938,10.193783,-1.952294,2.776784,-0.005914,0.164926,0.953678,-11.571030,-2.084546,10.112726,0.003831,-0.102295,0.955962,-11.576648,-2.083855,10.096911,14.58175,-0.01122,0.25620,0.999744,0.005001,0.021946,0.002414,2.30330,-0.01385,0.22458,0.15251,-0.91891,0.02142
6168,12.3360,-0.000362,0.584290,1.134503,10.271066,-1.966083,3.257922,0.005921,-0.859411,1.124531,10.296810,-1.946518,2.888101,-0.005542,0.185759,0.930641,-11.518597,-2.063913,10.316642,0.003566,-0.132715,0.932921,-11.520719,-2.063250,10.302836,14.58636,-0.01125,0.25662,0.999763,0.005145,0.020993,0.002447,2.30269,-0.01367,0.20786,0.14714,-0.95240,0.02426
6169,12.3380,0.000901,0.631494,1.154591,10.043891,-1.959110,3.486474,0.004047,-0.936812,1.145327,10.397527,-1.940555,2.981380,-0.005128,0.207090,0.907732,-11.454468,-2.043265,10.324173,0.003220,-0.172996,0.910029,-11.445963,-2.042620,10.314989,14.59096,-0.01127,0.25699,0.999783,0.005281,0.020007,0.002479,2.30127,-0.01349,0.18913,0.13881,-0.98637,0.02449
6170,12.3400,0.002112,0.605670,1.173874,9.641677,-1.951664,3.723065,0.002200,-0.923753,1.166281,10.477041,-1.934370,3.092609,-0.004677,0.225754,0.884978,-11.377249,-2.023005,10.129912,0.002789,-0.215734,0.887319,-11.354729,-2.022363,10.128293,14.59556,-0.01130,0.25733,0.999802,0.005399,0.018990,0.002505,2.29797,-0.01302,0.16984,0.12056,-1.01689,0.01815
6171,12.3420,0.003105,0.496478,1.192114,9.120018,-1.943764,3.950288,0.000582,-0.808695,1.187211,10.465432,-1.927913,3.228336,-0.004197,0.239579,0.862402,-11.287572,-2.003534,9.735391,0.002272,-0.258285,0.864816,-11.251677,-2.002874,9.744700,14.60014,-0.01132,0.25763,0.999821,0.005491,0.017950,0.002520,2.29332,-0.01238,0.14834,0.09512,-1.04015,0.00741
6172,12.3440,0.003766,0.330394,1.209164,8.525187,-1.935470,4.146855,-0.000629,-0.605822,1.207567,10.177950,-1.921068,3.422753,-0.003699,0.249317,0.840027,-11.187708,-1.985240,9.146958,0.001665,-0.303269,0.842527,-11.144420,-1.984531,9.171454,14.60472,-0.01135,0.25788,0.999839,0.005556,0.016895,0.002522,2.28724,-0.01166,0.12467,0.06785,-1.05483,-0.00488
6173,12.3460,0.004037,0.135556,1.224956,7.895576,-1.926856,4.306822,-0.001385,-0.377620,1.227058,9.745337,-1.913876,3.595691,-0.003196,0.251458,0.817881,-11.072791,-1.968496,8.372245,0.000982,-0.341896,0.820475,-11.026121,-1.967707,8.412074,14.60928,-0.01137,0.25808,0.999856,0.005601,0.015835,0.002515,2.27925,-0.01109,0.09996,0.04714,-1.05971,-0.01389
6174,12.3480,0.003898,-0.069656,1.239467,7.255882,-1.918001,4.427896,-0.001691,-0.153297,1.245541,9.241657,-1.906405,3.735684,-0.002704,0.246025,0.795998,-10.941810,-1.953648,7.423985,0.000243,-0.369357,0.798687,-10.894240,-1.952752,7.477308,14.61382,-0.01139,0.25823,0.999872,0.005630,0.014774,0.002501,2.27010,-0.01054,0.07407,0.03168,-1.06177,-0.02041
6175,12.3500,0.003610,-0.143859,1.254395,7.463887,-1.910383,3.809002,-0.001523,0.084003,1.262575,8.516690,-1.899740,3.332175,-0.001999,0.352614,0.774515,-10.741382,-1.941533,6.057427,-0.000473,-0.357941,0.777255,-10.715608,-1.940614,6.069013,14.61834,-0.01141,0.25832,0.999887,0.005648,0.013707,0.002482,2.26034,-0.00998,0.04712,0.01977,-1.06610,-0.02520
6176,12.3520,0.003103,-0.253354,1.268896,7.250294,-1.904176,3.103070,-0.001054,0.234505,1.277981,7.703241,-1.894445,2.647818,-0.001157,0.420580,0.753350,-10.582653,-1.932321,4.605754,-0.001207,-0.366920,0.756111,-10.572233,-1.931432,4.590799,14.62284,-0.01143,0.25835,0.999901,0.005669,0.012646,0.002487,2.25027,-0.01135,0.01168,0.02412,-1.06160,-0.00131
6177,12.3540,0.002609,-0.247450,1.282385,6.744792,-1.899898,2.138983,-0.000312,0.371050,1.291787,6.902806,-1.891091,1.677047,0.000194,0.675631,0.732262,-10.543756,-1.925279,3.520982,-0.002684,-0.738737,0.735554,-10.278292,-1.923786,3.823274,14.62731,-0.01146,0.25830,0.999913,0.005701,0.011607,0.002510,2.23689,-0.01201,-0.02196,0.03488,-1.03853,0.01666
6178,12.3560,0.002231,-0.188564,1.294875,6.244936,-1.897687,1.105854,0.000448,0.380057,1.304221,6.216854,-1.889821,0.635107,0.001878,0.842305,0.713737,-9.262766,-1.920980,2.149613,-0.004658,-0.987028,0.718082,-8.736313,-1.918658,2.563847,14.63176,-0.01148,0.25821,0.999924,0.005745,0.010642,0.002523,2.22387,-0.01228,-0.04628,0.04604,-0.96571,0.00730
6179,12.3580,0.001993,-0.119036,1.306342,5.733327,-1.897775,-0.044025,0.001117,0.334263,1.315403,5.591235,-1.890840,-0.509571,0.003504,0.812881,0.698851,-7.442617,-1.919397,0.791584,-0.006515,-0.928452,0.704824,-6.628849,-1.915557,1.550752,14.63620,-0.01151,0.25805,0.999934,0.005796,0.009582,0.002527,2.22192,-0.01215,-0.07743,0.05386,-1.05950,-0.00284
6180,12.3600,0.001696,-0.148490,1.316913,5.285707,-1.900229,-1.226926,0.001563,0.223403,1.325333,4.964826,-1.894220,-1.690079,0.004500,0.497835,0.688291,-5.280429,-1.920466,-0.534414,-0.007580,-0.532565,0.695128,-4.848115,-1.916053,-0.248407,14.64065,-0.01153,0.25783,0.999945,0.005851,0.008345,0.002522,2.22574,-0.01232,-0.11205,0.05767,-1.23691,-0.01255
6181,12.3620,0.001385,-0.155873,1.326493,4.789832,-1.905250,-2.510653,0.001828,0.132120,1.334062,4.364595,-1.900118,-2.949035,0.004931,0.215381,0.681855,-3.217967,-1.923177,-1.355842,-0.007940,-0.179613,0.688969,-3.079212,-1.918691,-1.318823,14.64511,-0.01155,0.25752,0.999956,0.005912,0.006896,0.002541,2.22881,-0.01199,-0.15313,0.06449,-1.44875,0.00959
6182,12.3640,0.001075,-0.154907,1.334977,4.242009,-1.912903,-3.826684,0.001970,0.071140,1.341622,3.779925,-1.908569,-4.225409,0.004895,-0.017583,0.678924,-1.465401,-1.926827,-1.824995,-0.007758,0.091031,0.686280,-1.344856,-1.922621,-1.964898,14.64958,-0.01158,0.25715,0.999965,0.005976,0.005262,0.002576,2.23349,-0.01183,-0.18862,0.06886,-1.63434,0.02479
6183,12.3660,0.000758,-0.158536,1.342305,3.664091,-1.923138,-5.117540,0.002041,0.035648,1.348016,3.196986,-1.919512,-5.471808,0.004523,-0.186327,0.679003,0.039405,-1.931031,-2.101827,-0.007174,0.291729,0.686585,0.152587,-1.927225,-2.302301,14.65405,-0.01160,0.25671,0.999972,0.006040,0.003479,0.002614,2.23804,-0.01160,-0.21948,0.06829,-1.78301,0.02760
6184,12.3680,0.000428,-0.164632,1.348420,3.057715,-1.935804,-6.332673,0.002079,0.018895,1.353231,2.607836,-1.932796,-6.642044,0.003929,-0.297047,0.681695,1.346009,-1.935559,-2.263962,-0.006325,0.424460,0.689476,1.445668,-1.932160,-2.467403,14.65854,-0.01162,0.25622,0.999977,0.006101,0.001588,0.002654,2.24142,-0.01147,-0.24651,0.06681,-1.89135,0.02825
6185,12.3700,0.000086,-0.171367,1.353256,2.417535,-1.950674,-7.435318,0.002111,0.016154,1.357231,1.999970,-1.948200,-7.701532,0.003205,-0.361801,0.686673,2.489382,-1.940268,-2.354670,-0.005327,0.499025,0.694627,2.575624,-1.937224,-2.531835,14.66303,-0.01165,0.25567,0.999977,0.006161,-0.000382,0.002694,2.24383,-0.01138,-0.27062,0.06463,-1.96944,0.02768
6186,12.3720,-0.000271,-0.178368,1.356722,1.732995,-1.967472,-8.398626,0.002160,0.024563,1.359946,1.357252,-1.965449,-8.624803,0.002420,-0.392707,0.693662,3.494368,-1.945071,-2.401580,-0.004272,0.527695,0.701767,3.569972,-1.942290,-2.533063,14.66752,-0.01167,0.25509,0.999974,0.006217,-0.002407,0.002732,2.24552,-0.01127,-0.29237,0.06149,-2.02576,0.02585
6187,12.3740,-0.000643,-0.185922,1.358703,0.990915,-1.985877,-9.202680,0.002245,0.042277,1.361270,0.662228,-1.984235,-9.392765,0.001617,-0.401097,0.702420,4.379128,-1.949921,-2.424933,-0.003226,0.522979,0.710664,4.448359,-1.947280,-2.494819,14.67201,-0.01169,0.25447,0.999967,0.006268,-0.004473,0.002768,2.24663,-0.01112,-0.31205,0.05700,-2.06597,0.02282
