t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.1640,-0.06368,0.00482,0.65139,0.98855,0.01286,0.14822,-0.02525,0.02270,-0.00154,0.60484,0.68485,0.28224,-0.00013,2,0.04251,0.28224,0.046760,0.31488,-33.0002,-0.0109,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,128.4739,81.0252,147.5058,0.0000,0.0000,0.0000,101.8061,87.0582,145.4014,0.0000,0.0000,0.0000,0.176986,0.035478,158.2529,0.000000,0.000000,0.0000,0.088048,-0.030261,150.5718,0.000000,0.000000,0.0000,-0.97164,-0.05561,-0.03279,1.38090,-0.60465,-0.00846,-1.05389,-0.01842,0.08160,1.35868,-0.54391,0.06140,-0.83141,1.04371,-0.62483,0.63387,11.57104,2.25450,0.92063,-17.50793,0.98176,-0.81473,11.47912,1.72782,-1.97629,-16.13715,0.79854,-3.65554,19.42969,-25.00000,17.20572,-0.53957,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1660,-0.06495,0.00462,0.64955,0.98811,0.01316,0.15164,-0.02186,0.02234,-0.00152,0.60331,0.68485,0.28947,-0.00013,2,0.04251,0.28947,0.047048,0.11665,-32.3335,-0.0111,1,0.08500,0.03000,0.8792,0.0000,0.045468,0.146365,129.4757,81.4391,146.7015,-289.8806,-10.1335,549.8475,102.4364,87.8542,145.4347,0.0000,0.0000,0.0000,0.177676,0.036038,158.3844,0.085489,0.030013,549.8475,0.093643,-0.030415,150.9693,0.000000,0.000000,0.0000,-0.98480,-0.05985,-0.03506,1.38934,-0.60548,-0.00916,-1.06602,-0.02324,0.08072,1.36719,-0.54559,0.05865,-0.84271,1.05764,-0.63777,0.62224,11.70165,2.03088,0.70288,-17.63328,1.69520,-1.22839,11.62709,1.66293,-2.07109,-17.66898,7.06447,-1.18475,19.78803,-25.00000,17.38379,-0.37860,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1680,-0.06631,0.00441,0.64772,0.98761,0.01354,0.15530,-0.01823,0.02194,-0.00150,0.60180,0.68485,0.29692,-0.00013,2,0.04242,0.29692,0.047528,0.41233,-25.6875,-0.0114,0,0.08500,0.03000,1.1667,0.0000,0.043837,0.146842,129.2506,81.6927,146.4420,118.4960,0.0000,169.2800,102.9702,81.9498,145.2448,0.0000,0.0000,0.0000,0.175563,0.036671,158.2487,0.085502,0.030013,169.2800,0.098355,-0.031774,151.3052,0.000000,0.000000,0.0000,-0.99904,-0.06437,-0.03701,1.39832,-0.60684,-0.00815,-1.07861,-0.02854,0.07997,1.37514,-0.54692,0.05637,-0.85403,1.07247,-0.65173,0.61220,-105.11186,-45.30161,28.23228,-16.50933,37.24360,-8.96331,-90.51752,2.79157,-5.60506,-17.92511,21.46837,2.50806,-26.02349,25.25649,-25.45034,-17.84056,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1700,-0.06764,0.00424,0.64589,0.98710,0.01385,0.15883,-0.01486,0.02152,-0.00147,0.60030,0.68485,0.30488,-0.00013,2,0.04271,0.30488,0.047820,0.28207,-38.9584,-0.0119,1,0.08500,0.03000,0.0000,1.1667,0.000000,0.000000,133.4007,82.8115,148.4734,0.0000,0.0000,0.0000,105.2900,90.1100,145.9467,212.8756,0.0000,304.1079,0.194397,0.039090,160.6226,0.000000,0.000000,0.0000,0.114496,-0.030779,152.5924,0.085309,0.030020,304.1079,-1.01250,-0.06849,-0.03882,1.40642,-0.60534,-0.00681,-1.09117,-0.03326,0.07966,1.38505,-0.55251,0.05777,-0.86671,1.08622,-0.66639,0.60939,-105.11186,-45.30161,28.23228,-16.50933,37.24360,-8.96331,-90.51752,2.79157,-5.60506,-17.92511,21.46837,2.50806,-26.02349,25.25649,-25.45034,-17.84056,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1720,-0.06901,0.00406,0.64403,0.98657,0.01416,0.16237,-0.01112,0.02109,-0.00144,0.59881,0.68485,0.31253,-0.00013,2,0.04290,0.31253,0.048105,0.31921,-39.0540,-0.0122,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,130.8938,82.0351,147.0564,0.0000,0.0000,0.0000,103.2023,89.6775,145.1285,0.0000,0.0000,0.0000,0.182167,0.038133,159.1232,0.000000,0.000000,0.0000,0.101436,-0.030472,151.5266,0.000000,0.000000,0.0000,-1.02638,-0.07311,-0.04069,1.41442,-0.60374,-0.00567,-1.10366,-0.03864,0.07920,1.39452,-0.55376,0.05929,-0.87933,1.09994,-0.68232,0.61329,-105.11186,-45.30161,28.23228,-16.50933,37.24360,-8.96331,-90.51752,2.79157,-5.60506,-17.92511,21.46837,2.50806,-26.02349,25.25649,-25.45034,-17.84056,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1740,-0.07036,0.00388,0.64215,0.98603,0.01445,0.16581,-0.00699,0.02066,-0.00141,0.59729,0.68485,0.32031,-0.00013,2,0.04300,0.32031,0.048593,0.41590,-40.4169,-0.0124,1,0.08500,0.03000,0.7301,0.0000,0.032364,0.088835,134.1704,82.9148,148.3243,-134.9109,83.0466,361.6352,103.6538,89.8861,144.9788,0.0000,0.0000,0.0000,0.194830,0.040236,160.8731,0.085549,-0.030015,361.6352,0.102567,-0.030552,151.6535,0.000000,0.000000,0.0000,-1.04024,-0.07828,-0.04289,1.42335,-0.60197,-0.00609,-1.11563,-0.04462,0.07866,1.40375,-0.55487,0.06057,-0.89315,1.11585,-0.69828,0.62245,-105.11186,-45.30161,28.23228,-16.50933,37.24360,-8.96331,-90.51752,2.79157,-5.60506,-17.92511,21.46837,2.50806,-26.02349,25.25649,-25.45034,-17.84056,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1760,-0.07170,0.00371,0.64028,0.98546,0.01471,0.16923,-0.00304,0.02023,-0.00138,0.59574,0.68485,0.32795,-0.00013,2,0.04347,0.32795,0.049264,0.50901,-40.8700,-0.0129,1,0.08500,0.03000,1.1667,0.7010,0.030630,0.089417,134.6450,83.2502,148.0082,-93.9493,0.0000,134.2133,103.4779,89.9206,144.4172,-252.0479,-8.1489,599.5630,0.195193,0.040931,161.0002,0.085570,-0.030017,134.2133,0.099191,-0.030578,151.3797,0.085334,0.030016,599.5630,-1.05418,-0.08307,-0.04495,1.43306,-0.59809,-0.00852,-1.12779,-0.05016,0.07854,1.41479,-0.56026,0.06487,-0.90621,1.12986,-0.71331,0.63591,-105.11186,-45.30161,28.23228,-16.50933,37.24360,-8.96331,-90.51752,2.79157,-5.60506,-17.92511,21.46837,2.50806,-26.02349,25.25649,-25.45034,-17.84056,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1780,-0.07302,0.00355,0.63847,0.98486,0.01507,0.17268,0.00095,0.01978,-0.00135,0.59423,0.68485,0.33557,-0.00013,2,0.04383,0.33557,0.049719,0.20193,-43.0994,-0.0136,1,0.08500,0.03000,0.7873,0.0000,0.028663,0.090038,135.2833,83.7881,147.0669,-173.3252,-156.9954,495.0639,103.5669,89.7806,144.7509,0.0000,0.0000,0.0000,0.194571,0.041452,161.0024,0.085600,-0.030010,495.0639,0.101149,-0.030559,151.5060,0.000000,0.000000,0.0000,-1.06767,-0.08810,-0.04692,1.44119,-0.59525,-0.01380,-1.13985,-0.05604,0.07867,1.42498,-0.56125,0.06878,-0.91916,1.14436,-0.72818,0.65045,-105.11186,-45.30161,28.23228,-16.50933,37.24360,-8.96331,-90.51752,2.79157,-5.60506,-17.92511,21.46837,2.50806,-26.02349,25.25649,-25.45034,-17.84056,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1800,-0.07434,0.00340,0.63671,0.98422,0.01557,0.17617,0.00504,0.01932,-0.00130,0.59272,0.68485,0.34317,-0.00013,2,0.04410,0.34317,0.050040,0.33616,-35.3278,-0.0140,0,0.08500,0.03000,0.8305,0.0000,0.032900,0.150319,135.0789,84.6188,145.8523,-170.9903,-135.4564,437.7809,104.1685,89.6565,144.6371,0.0000,0.0000,0.0000,0.190886,0.041721,160.6753,0.085618,0.030011,437.7809,0.102717,-0.030533,151.6044,0.000000,0.000000,0.0000,-1.08092,-0.09348,-0.04818,1.44821,-0.59467,-0.01150,-1.15180,-0.06234,0.07908,1.43456,-0.56204,0.07203,-0.93171,1.16004,-0.74284,0.66673,-109.60967,-62.14727,38.03761,-20.25320,39.06574,-10.20840,-91.11281,5.06587,-5.94543,-20.26338,22.08121,2.87300,-26.19000,25.16110,-25.35865,25.07615,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1820,-0.07567,0.00326,0.63492,0.98355,0.01606,0.17968,0.00891,0.01885,-0.00127,0.59123,0.68485,0.35084,-0.00013,2,0.04455,0.35084,0.050271,0.29617,-45.9393,-0.0144,0,0.08500,0.03000,0.0000,0.6648,0.000000,0.000000,136.0101,84.8533,146.4365,0.0000,0.0000,0.0000,104.8818,89.6947,144.5460,-103.4275,134.8933,426.1295,0.194958,0.043012,161.2619,0.000000,0.000000,0.0000,0.105060,-0.030514,151.7884,0.085379,-0.030019,426.1295,-1.09421,-0.09850,-0.04925,1.45476,-0.59221,-0.00884,-1.16413,-0.06810,0.07961,1.44504,-0.56569,0.07288,-0.94421,1.17460,-0.75719,0.68195,-110.71723,-59.93971,36.57362,-24.43022,39.44041,-10.23642,-91.46717,4.70925,-5.88484,-20.07777,22.52570,2.78268,-26.23877,25.18215,-25.37154,25.09191,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1840,-0.07699,0.00314,0.63313,0.98286,0.01657,0.18319,0.01263,0.01839,-0.00122,0.58973,0.68485,0.35853,-0.00013,2,0.04489,0.35853,0.050818,0.44646,-43.0735,-0.0146,0,0.08500,0.03000,0.8265,0.0000,0.023924,0.091902,136.1857,84.7154,146.4552,-187.1861,-165.4924,503.8264,105.7770,90.2828,144.7805,0.0000,0.0000,0.0000,0.194625,0.043710,161.3090,0.085639,-0.030021,503.8264,0.111783,-0.030266,152.2984,0.000000,0.000000,0.0000,-1.10756,-0.10349,-0.04954,1.46289,-0.59182,-0.00989,-1.17655,-0.07365,0.08050,1.45487,-0.56558,0.07321,-0.95590,1.18773,-0.77199,0.69935,-110.67139,-60.43016,37.78186,-23.11274,39.44305,-10.43125,-92.48405,2.96874,-3.89294,-20.74430,23.72895,2.52083,-26.22641,25.19175,-25.40620,25.10120,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1860,-0.07832,0.00303,0.63131,0.98214,0.01710,0.18669,0.01614,0.01792,-0.00119,0.58823,0.68485,0.36618,-0.00013,2,0.04541,0.36618,0.051268,0.40502,-52.5575,-0.0151,1,0.08500,0.03000,0.0000,0.6255,0.000000,0.000000,137.4801,85.6123,146.6564,0.0000,0.0000,0.0000,106.5416,90.7358,144.3321,-104.9248,119.2773,423.2772,0.199708,0.045116,162.0237,0.000000,0.000000,0.0000,0.113848,-0.030238,152.4607,0.085414,-0.030012,423.2772,-1.12074,-0.10811,-0.04954,1.47055,-0.58667,-0.01077,-1.18923,-0.07877,0.08144,1.46566,-0.56656,0.07201,-0.96838,1.20476,-0.78620,0.71568,-110.67139,-60.43016,37.78186,-23.11274,39.44305,-10.43125,-92.48405,2.96874,-3.89294,-20.74430,23.72895,2.52083,-26.22641,25.19175,-25.40620,25.10120,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1880,-0.07963,0.00294,0.62947,0.98139,0.01766,0.19019,0.01953,0.01744,-0.00115,0.58671,0.68485,0.37379,-0.00013,2,0.04584,0.37379,0.052017,0.54821,-52.6376,-0.0156,1,0.08500,0.03000,0.7573,0.0000,0.020185,0.092633,138.4468,86.1637,145.8915,-165.8622,-156.4207,501.7367,107.9761,91.6592,144.1862,0.0000,0.0000,0.0000,0.200587,0.045850,162.2176,0.085683,-0.030014,501.7367,0.121652,0.030119,153.0700,0.000000,0.000000,0.0000,-1.13400,-0.11277,-0.04879,1.47969,-0.58404,-0.01470,-1.20190,-0.08383,0.08261,1.47598,-0.56866,0.07136,-0.98035,1.21957,-0.80049,0.73104,-110.67139,-60.43016,37.78186,-23.11274,39.44305,-10.43125,-92.48405,2.96874,-3.89294,-20.74430,23.72895,2.52083,-26.22641,25.19175,-25.40620,25.10120,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1900,-0.08093,0.00286,0.62762,0.98063,0.01822,0.19370,0.02277,0.01696,-0.00112,0.58519,0.68485,0.38137,-0.00013,2,0.04616,0.38137,0.052666,0.50559,-54.3472,-0.0163,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,139.7218,87.4389,145.1041,0.0000,0.0000,0.0000,108.4434,92.2229,143.8508,0.0000,0.0000,0.0000,0.203608,0.046846,162.6684,0.000000,0.000000,0.0000,0.123707,0.030244,153.2213,0.000000,0.000000,0.0000,-1.14711,-0.11716,-0.04782,1.48833,-0.57696,-0.01797,-1.21465,-0.08864,0.08399,1.48570,-0.56678,0.07112,-0.99164,1.23295,-0.81494,0.74613,-110.67139,-60.43016,37.78186,-23.11274,39.44305,-10.43125,-92.48405,2.96874,-3.89294,-20.74430,23.72895,2.52083,-26.22641,25.19175,-25.40620,25.10120,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1920,-0.08229,0.00279,0.62585,0.97979,0.01887,0.19738,0.02631,0.01648,-0.00109,0.58363,0.68485,0.38893,-0.00013,2,0.04651,0.38893,0.053161,0.19768,-54.7043,-0.0170,0,0.08500,0.03000,0.7277,0.6635,0.015676,0.094010,141.1347,88.4475,143.6596,-150.8281,-161.0989,505.4064,109.5290,92.7479,143.2596,-234.6896,-44.5198,600.0102,0.204920,0.047461,162.8990,0.085747,-0.028809,505.4064,0.126641,0.030440,153.4530,0.085465,0.030015,600.0102,-1.16018,-0.12212,-0.04660,1.49556,-0.57555,-0.02218,-1.22728,-0.09417,0.08562,1.49526,-0.57091,0.07250,-1.00359,1.24823,-0.82996,0.76102,-113.25172,-52.89721,32.88997,-26.43843,40.24816,-11.21017,-94.66579,-2.12140,8.09295,-20.83558,26.11809,-6.68176,-26.26853,25.27128,-25.45111,25.16852,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1940,-0.08371,0.00270,0.62418,0.97887,0.01952,0.20130,0.03027,0.01596,-0.00106,0.58213,0.68485,0.39688,-0.00013,2,0.04687,0.39688,0.053565,0.34010,-39.5529,-0.0174,1,0.08500,0.03000,1.1667,1.1667,0.018284,0.152628,142.5544,90.0526,143.3403,94.4722,0.0000,134.9603,110.0583,93.2196,143.5517,210.5011,0.0000,300.7159,0.208479,0.049073,163.6421,0.085741,0.030044,134.9603,0.131651,0.030778,153.8516,0.085481,0.030016,300.7159,-1.17406,-0.12753,-0.04543,1.50154,-0.57552,-0.02192,-1.23997,-0.10039,0.08734,1.50444,-0.57509,0.07532,-1.01653,1.26425,-0.84431,0.77686,-113.25172,-52.89721,32.88997,-26.43843,40.24816,-11.21017,-94.66579,-2.12140,8.09295,-20.83558,26.11809,-6.68176,-26.26853,25.27128,-25.45111,25.16852,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1960,-0.08509,0.00262,0.62251,0.97793,0.02020,0.20514,0.03409,0.01541,-0.00103,0.58068,0.68485,0.40535,-0.00013,2,0.04713,0.40535,0.054145,0.46565,-50.6523,-0.0178,1,0.08500,0.03000,0.7499,0.0000,0.016476,0.152757,143.6830,91.0923,143.9368,-238.3036,-60.3081,546.3588,110.9957,93.7107,144.1751,0.0000,0.0000,0.0000,0.214248,0.050964,164.4853,0.085771,0.030046,546.3588,0.139688,0.031399,154.5105,0.000000,0.000000,0.0000,-1.18759,-0.13291,-0.04372,1.50831,-0.57471,-0.01964,-1.25238,-0.10645,0.08931,1.51305,-0.57382,0.07768,-1.02843,1.27817,-0.85892,0.79421,-113.25172,-52.89721,32.88997,-26.43843,40.24816,-11.21017,-94.66579,-2.12140,8.09295,-20.83558,26.11809,-6.68176,-26.26853,25.27128,-25.45111,25.16852,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1980,-0.08647,0.00256,0.62082,0.97697,0.02088,0.20898,0.03772,0.01486,-0.00101,0.57923,0.68485,0.41361,-0.00013,2,0.04777,0.41361,0.054635,0.42777,-61.2579,-0.0184,1,0.08500,0.03000,0.0000,0.6094,0.000000,0.000000,145.0867,91.8465,144.4792,0.0000,0.0000,0.0000,111.9747,93.9547,143.8288,-211.6154,-47.7998,593.3635,0.220014,0.052789,165.3486,0.000000,0.000000,0.0000,0.142351,0.031683,154.7397,0.085510,0.030006,593.3635,-1.20099,-0.13794,-0.04181,1.51465,-0.56921,-0.01776,-1.26508,-0.11207,0.09181,1.52350,-0.57565,0.08230,-1.04034,1.29277,-0.87348,0.81098,-113.25172,-52.89721,32.88997,-26.43843,40.24816,-11.21017,-94.66579,-2.12140,8.09295,-20.83558,26.11809,-6.68176,-26.26853,25.27128,-25.45111,25.16852,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2000,-0.08787,0.00250,0.61910,0.97598,0.02154,0.21283,0.04121,0.01430,-0.00100,0.57778,0.68485,0.42183,-0.00013,2,0.04829,0.42183,0.055048,0.38954,-59.1111,-0.0189,0,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,145.8874,92.2243,143.8770,0.0000,0.0000,0.0000,113.2513,94.1392,144.1094,0.0000,0.0000,0.0000,0.220651,0.053643,165.5325,0.000000,0.000000,0.0000,0.148915,0.032401,155.2923,0.000000,0.000000,0.0000,-1.21429,-0.14264,-0.03975,1.52078,-0.56451,-0.01620,-1.27788,-0.11735,0.09446,1.53340,-0.57234,0.08614,-1.05355,1.30971,-0.88806,0.82684,-118.06356,-53.92209,33.92155,-28.82387,42.18516,-11.97712,-98.07197,4.26793,4.85871,-24.74462,30.26566,-6.63868,-26.37687,25.38703,-25.52457,25.25525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2020,-0.08927,0.00243,0.61741,0.97494,0.02222,0.21678,0.04473,0.01373,-0.00098,0.57629,0.68485,0.43007,-0.00013,2,0.04882,0.43007,0.055706,0.49925,-56.6952,-0.0193,1,0.08500,0.03000,0.8278,0.5537,0.009746,0.152981,146.8973,92.7734,143.4903,-138.1297,-163.0780,430.2967,115.1456,94.3941,143.7675,-189.9520,-46.6260,588.7612,0.222521,0.054740,165.9038,0.085841,0.030028,430.2967,0.154855,0.033092,155.8207,0.085564,0.029983,588.7612,-1.22779,-0.14738,-0.03707,1.52774,-0.56102,-0.01373,-1.29052,-0.12276,0.09731,1.54313,-0.57521,0.09094,-1.06560,1.32398,-0.90332,0.84177,-118.06356,-53.92209,33.92155,-28.82387,42.18516,-11.97712,-98.07197,4.26793,4.85871,-24.74462,30.26566,-6.63868,-26.37687,25.38703,-25.52457,25.25525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2040,-0.09069,0.00237,0.61578,0.97385,0.02282,0.22080,0.04835,0.01314,-0.00097,0.57483,0.68485,0.43850,-0.00013,2,0.04917,0.43850,0.056584,0.61690,-65.8301,-0.0200,1,0.08500,0.03000,1.1667,1.1667,0.007235,0.152916,149.7474,93.9566,143.9862,-121.5841,0.0000,173.6916,115.7388,94.3594,143.9501,169.7878,0.0000,242.5540,0.231594,0.057368,167.3830,0.085876,0.030021,173.6916,0.157863,0.033381,156.0688,0.085572,-0.030031,242.5540,-1.24160,-0.15212,-0.03392,1.53538,-0.55367,-0.01055,-1.30304,-0.12822,0.09986,1.55170,-0.57842,0.09200,-1.07825,1.33900,-0.91780,0.85747,-118.06356,-53.92209,33.92155,-28.82387,42.18516,-11.97712,-98.07197,4.26793,4.85871,-24.74462,30.26566,-6.63868,-26.37687,25.38703,-25.52457,25.25525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2060,-0.09213,0.00231,0.61420,0.97271,0.02355,0.22490,0.05203,0.01254,-0.00097,0.57341,0.68485,0.44707,-0.00013,2,0.04969,0.44707,0.057290,0.30763,-76.3087,-0.0208,1,0.08500,0.03000,1.1667,0.4824,0.004259,0.152718,152.1419,94.7707,143.4627,-116.5213,0.0000,166.4590,116.3583,95.0006,144.0811,-109.3615,-121.5563,564.9215,0.237041,0.059130,168.2952,0.085910,0.030012,166.4590,0.162865,0.033985,156.4770,0.085592,-0.030029,564.9215,-1.25526,-0.15715,-0.03043,1.54170,-0.54739,-0.00930,-1.31610,-0.13388,0.10269,1.56082,-0.57905,0.09097,-1.09090,1.35514,-0.93284,0.87462,-118.06356,-53.92209,33.92155,-28.82387,42.18516,-11.97712,-98.07197,4.26793,4.85871,-24.74462,30.26566,-6.63868,-26.37687,25.38703,-25.52457,25.25525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2080,-0.09357,0.00228,0.61268,0.97149,0.02441,0.22909,0.05586,0.01192,-0.00096,0.57202,0.68485,0.45580,-0.00013,2,0.05011,0.45580,0.057875,0.47463,-53.2319,-0.0215,1,0.08500,0.03000,1.1667,0.0000,-0.001787,0.092490,152.3254,95.2582,142.2006,184.5705,0.0000,263.6722,118.5097,96.4691,144.2699,0.0000,0.0000,0.0000,0.233909,0.059616,168.0686,0.085947,-0.029987,263.6722,0.174843,0.035721,157.6037,0.000000,0.000000,0.0000,-1.26892,-0.16270,-0.02671,1.54691,-0.54480,-0.00909,-1.32917,-0.14004,0.10579,1.56922,-0.57474,0.09012,-1.10314,1.36901,-0.94658,0.89025,-118.06356,-53.92209,33.92155,-28.82387,42.18516,-11.97712,-98.07197,4.26793,4.85871,-24.74462,30.26566,-6.63868,-26.37687,25.38703,-25.52457,25.25525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2100,-0.09502,0.00225,0.61116,0.97025,0.02526,0.23333,0.05948,0.01130,-0.00095,0.57064,0.68485,0.46468,-0.00013,2,0.05068,0.46468,0.058715,0.59938,-66.5914,-0.0221,1,0.08500,0.03000,0.8310,0.5464,-0.000872,0.151989,153.5209,96.5355,142.1479,-130.3298,-166.3929,423.8895,119.9490,97.2828,143.2255,-184.7690,-62.8727,595.3407,0.238207,0.061432,168.8035,0.085967,0.030020,423.8895,0.176933,0.036444,157.8774,0.085634,0.029997,595.3407,-1.28295,-0.16788,-0.02236,1.55318,-0.54092,-0.00707,-1.34250,-0.14564,0.10950,1.57809,-0.57556,0.09155,-1.11527,1.38402,-0.96054,0.90489,-118.06356,-53.92209,33.92155,-28.82387,42.18516,-11.97712,-98.07197,4.26793,4.85871,-24.74462,30.26566,-6.63868,-26.37687,25.38703,-25.52457,25.25525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.2120,-0.09650,0.00222,0.60968,0.96898,0.02599,0.23765,0.06270,0.01066,-0.00096,0.56930,0.68485,0.47365,-0.00013,2,0.05114,0.47365,0.059470,0.56404,-77.4820,-0.0229,1,0.08500,0.03000,0.0000,1.0210,0.000000,0.000000,155.4336,97.7392,142.1044,0.0000,0.0000,0.0000,120.7648,97.8606,142.9547,189.7786,-29.7074,313.5514,0.244273,0.063549,169.8008,0.000000,0.000000,0.0000,0.178795,0.037179,158.1779,0.085660,0.030000,313.5514,-1.29693,-0.17220,-0.01797,1.55895,-0.53279,-0.00541,-1.35604,-0.15019,0.11361,1.58594,-0.57749,0.09455,-1.12820,1.40068,-0.97485,0.92201,-118.06356,-53.92209,33.92155,-28.82387,42.18516,-11.97712,-98.07197,4.26793,4.85871,-24.74462,30.26566,-6.63868,-26.37687,25.38703,-25.52457,25.25525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
