t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
4.8100,0.00030,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0716,-0.0002,0.0005,-0.0000,-0.0320,0.0000,-0.0474,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0016,0.0010,32.4142,0.0000,-0.0050,32.5201,0.0016,-0.0010,32.4142,0.0000,0.0050,32.5201,0.001853,0.000038,32.4142,0.001876,0.000071,32.5201,0.001853,-0.000038,32.4142,0.001876,-0.000071,32.5201,-0.00081,-0.00048,-0.35873,0.71958,-0.36097,0.00045,0.00081,0.00048,-0.35873,0.71958,-0.36097,-0.00045,0.00027,-0.00000,0.00027,-0.00000,-0.00014,0.00274,0.00055,-0.87532,0.06063,-0.00208,0.00014,-0.00274,0.00055,-0.87532,0.06063,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8150,0.00030,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0715,-0.0002,0.0005,0.0000,-0.0319,0.0000,-0.0473,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0016,0.0010,32.4143,0.0000,-0.0050,32.5201,0.0016,-0.0010,32.4143,0.0000,0.0050,32.5201,0.001853,0.000038,32.4143,0.001876,0.000070,32.5201,0.001853,-0.000038,32.4143,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35873,0.71958,-0.36097,0.00045,0.00081,0.00048,-0.35873,0.71958,-0.36097,-0.00045,0.00027,-0.00000,0.00027,-0.00000,-0.00014,0.00274,0.00055,-0.87533,0.06063,-0.00208,0.00014,-0.00274,0.00055,-0.87533,0.06063,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8200,0.00030,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0714,-0.0002,0.0005,-0.0000,-0.0319,0.0000,-0.0473,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0016,0.0010,32.4144,0.0000,-0.0050,32.5201,0.0016,-0.0010,32.4144,0.0000,0.0050,32.5201,0.001853,0.000038,32.4144,0.001876,0.000070,32.5201,0.001853,-0.000038,32.4144,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35873,0.71958,-0.36097,0.00045,0.00081,0.00048,-0.35873,0.71958,-0.36097,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00274,0.00055,-0.87533,0.06063,-0.00208,0.00014,-0.00274,0.00055,-0.87533,0.06063,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8250,0.00030,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0714,-0.0002,0.0005,0.0000,-0.0319,0.0000,-0.0472,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0016,0.0010,32.4145,0.0000,-0.0049,32.5201,0.0016,-0.0010,32.4145,0.0000,0.0049,32.5201,0.001853,0.000038,32.4145,0.001876,0.000070,32.5201,0.001853,-0.000038,32.4145,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35873,0.71959,-0.36098,0.00045,0.00081,0.00048,-0.35873,0.71959,-0.36098,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00274,0.00055,-0.87534,0.06063,-0.00208,0.00014,-0.00274,0.00055,-0.87534,0.06063,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8300,0.00030,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0713,-0.0002,0.0005,0.0000,-0.0318,0.0000,-0.0472,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0016,0.0010,32.4146,0.0000,-0.0049,32.5201,0.0016,-0.0010,32.4146,0.0000,0.0049,32.5201,0.001853,0.000038,32.4146,0.001876,0.000070,32.5201,0.001853,-0.000038,32.4146,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35873,0.71959,-0.36098,0.00045,0.00081,0.00048,-0.35873,0.71959,-0.36098,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00274,0.00055,-0.87534,0.06063,-0.00208,0.00014,-0.00274,0.00055,-0.87534,0.06063,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8350,0.00029,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0712,-0.0002,0.0005,0.0000,-0.0318,0.0000,-0.0472,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0017,0.0010,32.4147,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4147,0.0000,0.0049,32.5201,0.001853,0.000038,32.4147,0.001876,0.000070,32.5201,0.001853,-0.000038,32.4147,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35873,0.71960,-0.36098,0.00045,0.00081,0.00048,-0.35873,0.71960,-0.36098,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00273,0.00055,-0.87535,0.06063,-0.00208,0.00014,-0.00273,0.00055,-0.87535,0.06063,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8400,0.00029,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0712,-0.0002,0.0005,0.0000,-0.0318,0.0000,-0.0471,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0017,0.0010,32.4148,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4148,0.0000,0.0049,32.5201,0.001853,0.000038,32.4148,0.001876,0.000070,32.5201,0.001853,-0.000038,32.4148,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35874,0.71960,-0.36098,0.00045,0.00081,0.00048,-0.35874,0.71960,-0.36098,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00273,0.00054,-0.87535,0.06062,-0.00208,0.00014,-0.00273,0.00054,-0.87535,0.06062,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8450,0.00029,-0.00000,0.48026,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0711,-0.0002,0.0005,0.0000,-0.0317,0.0000,-0.0471,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0017,0.0010,32.4149,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4149,0.0000,0.0049,32.5201,0.001853,0.000037,32.4149,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4149,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35874,0.71960,-0.36099,0.00045,0.00081,0.00048,-0.35874,0.71960,-0.36099,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00273,0.00054,-0.87536,0.06062,-0.00208,0.00014,-0.00273,0.00054,-0.87536,0.06062,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8500,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00025,-0.00000,2,0.03482,0.00025,0.034825,-0.00000,-0.0710,-0.0002,0.0005,0.0000,-0.0317,0.0000,-0.0470,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0017,0.0010,32.4150,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4150,0.0000,0.0049,32.5201,0.001853,0.000037,32.4150,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4150,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35874,0.71961,-0.36099,0.00045,0.00081,0.00048,-0.35874,0.71961,-0.36099,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00273,0.00054,-0.87537,0.06062,-0.00208,0.00014,-0.00273,0.00054,-0.87537,0.06062,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8550,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0709,-0.0002,0.0005,0.0000,-0.0317,0.0000,-0.0470,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0017,0.0010,32.4151,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4151,0.0000,0.0049,32.5201,0.001853,0.000037,32.4151,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4151,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35874,0.71961,-0.36099,0.00045,0.00081,0.00048,-0.35874,0.71961,-0.36099,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00273,0.00054,-0.87537,0.06062,-0.00208,0.00014,-0.00273,0.00054,-0.87537,0.06062,0.00208,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8600,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0709,-0.0002,0.0005,0.0000,-0.0316,0.0000,-0.0469,0,0.04900,0.01900,0.0003,0.0003,0.006076,0.069924,0.0017,0.0010,32.4152,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4152,0.0000,0.0049,32.5201,0.001853,0.000037,32.4152,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4152,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35874,0.71962,-0.36099,0.00045,0.00081,0.00048,-0.35874,0.71962,-0.36099,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00273,0.00054,-0.87538,0.06062,-0.00207,0.00014,-0.00273,0.00054,-0.87538,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8650,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0708,-0.0002,0.0005,-0.0000,-0.0316,0.0000,-0.0469,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069924,0.0017,0.0010,32.4154,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4154,0.0000,0.0049,32.5201,0.001853,0.000037,32.4154,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4154,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35874,0.71962,-0.36099,0.00045,0.00081,0.00048,-0.35874,0.71962,-0.36099,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00272,0.00054,-0.87538,0.06062,-0.00207,0.00014,-0.00272,0.00054,-0.87538,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8700,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0707,-0.0002,0.0005,0.0000,-0.0316,0.0000,-0.0468,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069924,0.0017,0.0010,32.4155,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4155,0.0000,0.0049,32.5201,0.001853,0.000037,32.4155,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4155,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35875,0.71963,-0.36100,0.00045,0.00081,0.00048,-0.35875,0.71963,-0.36100,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00272,0.00054,-0.87539,0.06062,-0.00207,0.00014,-0.00272,0.00054,-0.87539,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8750,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0707,-0.0002,0.0005,0.0000,-0.0315,0.0000,-0.0468,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069924,0.0017,0.0010,32.4156,0.0000,-0.0049,32.5201,0.0017,-0.0010,32.4156,0.0000,0.0049,32.5201,0.001853,0.000037,32.4156,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4156,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35875,0.71963,-0.36100,0.00045,0.00081,0.00048,-0.35875,0.71963,-0.36100,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00272,0.00054,-0.87539,0.06062,-0.00207,0.00014,-0.00272,0.00054,-0.87539,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8800,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0706,-0.0002,0.0005,-0.0000,-0.0315,0.0000,-0.0467,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069924,0.0017,0.0010,32.4157,0.0000,-0.0048,32.5201,0.0017,-0.0010,32.4157,0.0000,0.0048,32.5201,0.001853,0.000037,32.4157,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4157,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35875,0.71963,-0.36100,0.00045,0.00081,0.00048,-0.35875,0.71963,-0.36100,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00272,0.00054,-0.87540,0.06062,-0.00207,0.00014,-0.00272,0.00054,-0.87540,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8850,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0705,-0.0002,0.0005,0.0000,-0.0315,0.0000,-0.0467,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069924,0.0018,0.0010,32.4158,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4158,0.0000,0.0048,32.5201,0.001853,0.000037,32.4158,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4158,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35875,0.71964,-0.36100,0.00045,0.00081,0.00048,-0.35875,0.71964,-0.36100,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00272,0.00054,-0.87541,0.06062,-0.00207,0.00014,-0.00272,0.00054,-0.87541,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8900,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0704,-0.0002,0.0005,0.0000,-0.0315,0.0000,-0.0466,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069924,0.0018,0.0010,32.4159,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4159,0.0000,0.0048,32.5201,0.001853,0.000037,32.4159,0.001876,0.000070,32.5201,0.001853,-0.000037,32.4159,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35875,0.71964,-0.36100,0.00045,0.00081,0.00048,-0.35875,0.71964,-0.36100,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00271,0.00054,-0.87541,0.06062,-0.00207,0.00014,-0.00271,0.00054,-0.87541,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8950,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0704,-0.0002,0.0005,0.0000,-0.0314,-0.0000,-0.0466,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069924,0.0018,0.0010,32.4160,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4160,0.0000,0.0048,32.5201,0.001852,0.000037,32.4160,0.001876,0.000070,32.5201,0.001852,-0.000037,32.4160,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35875,0.71965,-0.36101,0.00045,0.00081,0.00048,-0.35875,0.71965,-0.36101,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00271,0.00053,-0.87542,0.06062,-0.00207,0.00014,-0.00271,0.00053,-0.87542,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9000,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0703,-0.0002,0.0005,0.0000,-0.0314,0.0000,-0.0465,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069923,0.0018,0.0010,32.4161,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4161,0.0000,0.0048,32.5201,0.001852,0.000037,32.4161,0.001876,0.000070,32.5201,0.001852,-0.000037,32.4161,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35876,0.71965,-0.36101,0.00045,0.00081,0.00048,-0.35876,0.71965,-0.36101,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00271,0.00053,-0.87542,0.06062,-0.00207,0.00014,-0.00271,0.00053,-0.87542,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9050,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0702,-0.0002,0.0005,0.0000,-0.0314,0.0000,-0.0465,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069923,0.0018,0.0010,32.4162,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4162,0.0000,0.0048,32.5201,0.001852,0.000037,32.4162,0.001876,0.000070,32.5201,0.001852,-0.000037,32.4162,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35876,0.71965,-0.36101,0.00045,0.00081,0.00048,-0.35876,0.71965,-0.36101,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00271,0.00053,-0.87543,0.06062,-0.00207,0.00014,-0.00271,0.00053,-0.87543,0.06062,0.00207,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9100,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0702,-0.0002,0.0005,0.0000,-0.0313,0.0000,-0.0464,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069923,0.0018,0.0010,32.4163,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4163,0.0000,0.0048,32.5201,0.001852,0.000037,32.4163,0.001876,0.000070,32.5201,0.001852,-0.000037,32.4163,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35876,0.71966,-0.36101,0.00045,0.00081,0.00048,-0.35876,0.71966,-0.36101,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00271,0.00053,-0.87543,0.06062,-0.00206,0.00014,-0.00271,0.00053,-0.87543,0.06062,0.00206,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9150,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0701,-0.0002,0.0005,0.0000,-0.0313,0.0000,-0.0464,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069923,0.0018,0.0010,32.4164,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4164,0.0000,0.0048,32.5201,0.001852,0.000037,32.4164,0.001876,0.000070,32.5201,0.001852,-0.000037,32.4164,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35876,0.71966,-0.36102,0.00045,0.00081,0.00048,-0.35876,0.71966,-0.36102,-0.00045,0.00028,-0.00000,0.00028,-0.00000,-0.00014,0.00271,0.00053,-0.87544,0.06062,-0.00206,0.00014,-0.00271,0.00053,-0.87544,0.06062,0.00206,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9200,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0700,-0.0002,0.0005,0.0000,-0.0313,0.0000,-0.0463,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069923,0.0018,0.0010,32.4165,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4165,0.0000,0.0048,32.5201,0.001852,0.000037,32.4165,0.001876,0.000070,32.5201,0.001852,-0.000037,32.4165,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35876,0.71967,-0.36102,0.00045,0.00081,0.00048,-0.35876,0.71967,-0.36102,-0.00045,0.00029,-0.00000,0.00029,-0.00000,-0.00014,0.00270,0.00053,-0.87545,0.06062,-0.00206,0.00014,-0.00270,0.00053,-0.87545,0.06062,0.00206,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9250,0.00029,-0.00000,0.48025,1.00000,-0.00000,0.00012,-0.00000,0.00608,-0.00000,0.31457,0.31445,0.00024,-0.00000,2,0.03482,0.00024,0.034825,-0.00000,-0.0700,-0.0002,0.0006,0.0000,-0.0312,0.0000,-0.0463,0,0.04900,0.01900,0.0002,0.0002,0.006076,0.069923,0.0018,0.0010,32.4166,0.0000,-0.0048,32.5201,0.0018,-0.0010,32.4166,0.0000,0.0048,32.5201,0.001852,0.000037,32.4166,0.001876,0.000070,32.5201,0.001852,-0.000037,32.4166,0.001876,-0.000070,32.5201,-0.00081,-0.00048,-0.35876,0.71967,-0.36102,0.00045,0.00081,0.00048,-0.35876,0.71967,-0.36102,-0.00045,0.00029,-0.00000,0.00029,-0.00000,-0.00014,0.00270,0.00053,-0.87545,0.06062,-0.00206,0.00014,-0.00270,0.00053,-0.87545,0.06062,0.00206,0.00026,0.00002,0.00026,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
