tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
865,1.7300,-0.005502,-0.006888,1.062947,-10.843568,-2.206790,3.201802,0.004905,0.004447,1.062058,-10.907298,-2.206582,3.206418,-0.016388,0.178996,0.959297,6.361266,-2.026343,1.478074,0.017942,-0.190475,0.968638,6.248479,-2.030913,1.272285,1.08121,-0.00210,0.24005,0.999877,-0.002046,-0.014261,-0.006218,1.36580,0.01560,0.19920,-0.21990,1.66817,-0.32420
866,1.7320,-0.005465,0.018543,1.040820,-11.063636,-2.198212,4.289030,0.004871,-0.017138,1.039802,-11.128207,-2.197997,4.292314,-0.015951,0.218358,0.972563,6.633217,-2.023207,1.568137,0.017469,-0.236357,0.981624,6.493426,-2.028106,1.403206,1.08396,-0.00207,0.24045,0.999897,-0.002264,-0.012615,-0.006531,1.37291,0.01492,0.20437,-0.20290,1.64726,-0.31927
867,1.7340,-0.005378,0.043110,1.018346,-11.237227,-2.187624,5.293986,0.004795,-0.038280,1.017198,-11.301851,-2.187405,5.295944,-0.015445,0.253185,0.986364,6.900464,-2.019891,1.657848,0.016916,-0.276899,0.995099,6.737484,-2.025048,1.529310,1.08672,-0.00204,0.24087,0.999913,-0.002465,-0.010993,-0.006840,1.37972,0.01425,0.20713,-0.18676,1.62284,-0.31458
868,1.7360,-0.005244,0.066967,0.995606,-11.369813,-2.175229,6.197513,0.004676,-0.059196,0.994330,-11.433828,-2.175009,6.198219,-0.014877,0.283955,1.000688,7.161905,-2.016394,1.748362,0.016291,-0.312397,1.009057,6.978953,-2.021744,1.651961,1.08949,-0.00202,0.24128,0.999927,-0.002651,-0.009397,-0.007144,1.38616,0.01358,0.20743,-0.17150,1.59631,-0.31012
869,1.7380,-0.005064,0.090083,0.972674,-11.466191,-2.161264,6.982342,0.004516,-0.079945,0.971272,-11.529028,-2.161045,6.981930,-0.014252,0.312505,1.015523,7.417179,-2.012716,1.839140,0.015604,-0.343437,1.023490,7.216424,-2.018199,1.772383,1.09227,-0.00199,0.24169,0.999938,-0.002822,-0.007828,-0.007444,1.39221,0.01293,0.20520,-0.15710,1.56891,-0.30589
870,1.7400,-0.004840,0.112327,0.949613,-11.530484,-2.145997,7.633308,0.004316,-0.100418,0.948089,-11.591616,-2.145781,7.631964,-0.013572,0.340076,1.030856,7.666474,-2.008859,1.928575,0.014862,-0.370778,1.038388,7.448801,-2.014416,1.891642,1.09507,-0.00197,0.24209,0.999946,-0.002979,-0.006287,-0.007740,1.39783,0.01229,0.20037,-0.14348,1.54182,-0.30197
871,1.7420,-0.004572,0.133584,0.926481,-11.566032,-2.129722,8.137619,0.004075,-0.120381,0.924839,-11.624987,-2.129510,8.135524,-0.012841,0.365403,1.046674,7.909067,-2.004823,2.017892,0.014073,-0.394906,1.053739,7.675464,-2.010395,2.010342,1.09788,-0.00194,0.24248,0.999951,-0.003123,-0.004771,-0.008034,1.40300,0.01169,0.19292,-0.13058,1.51613,-0.29848
872,1.7440,-0.004265,0.153714,0.903329,-11.575600,-2.112752,8.484965,0.003796,-0.139481,0.901575,-11.631969,-2.112545,8.482254,-0.012066,0.387833,1.062962,8.144361,-2.000607,2.107955,0.013240,-0.416152,1.069531,7.895973,-2.006138,2.128715,1.10069,-0.00192,0.24285,0.999955,-0.003255,-0.003278,-0.008324,1.40769,0.01114,0.18278,-0.11834,1.49258,-0.29553
873,1.7460,-0.003924,0.170661,0.880204,-11.562642,-2.095419,8.666742,0.003481,-0.157373,0.878341,-11.616896,-2.095218,8.663581,-0.011248,0.408854,1.079702,8.369616,-1.996208,2.199772,0.012376,-0.432288,1.085691,8.080201,-2.001633,2.252314,1.10351,-0.00190,0.24319,0.999956,-0.003375,-0.001807,-0.008612,1.41190,0.01064,0.16992,-0.10683,1.47175,-0.29315
874,1.7480,-0.003537,0.193368,0.857441,-11.381490,-2.078138,8.640342,0.003106,-0.187482,0.855615,-11.362988,-2.077974,8.622079,-0.010422,0.413068,1.096551,8.424911,-1.991540,2.333873,0.011515,-0.430251,1.101800,8.054375,-1.996801,2.416045,1.10635,-0.00188,0.24349,0.999954,-0.003483,-0.000350,-0.008897,1.41545,0.01015,0.15444,-0.09514,1.45674,-0.29026
875,1.7500,-0.003079,0.228818,0.835604,-10.918690,-2.061325,8.406351,0.002666,-0.220094,0.833895,-10.859958,-2.061196,8.389033,-0.009627,0.397334,1.113156,8.302344,-1.986564,2.488131,0.010672,-0.421538,1.117616,7.908183,-1.991641,2.579837,1.10918,-0.00186,0.24377,0.999951,-0.003580,0.001114,-0.009179,1.41877,0.00966,0.13685,-0.08355,1.46399,-0.28757
876,1.7520,-0.002559,0.260048,0.815088,-10.257945,-2.045307,8.009458,0.002174,-0.245764,0.813538,-10.178486,-2.045202,7.996792,-0.008872,0.377412,1.129313,8.078458,-1.981316,2.623995,0.009852,-0.410214,1.133002,7.693170,-1.986196,2.722880,1.11203,-0.00184,0.24400,0.999945,-0.003667,0.002597,-0.009461,1.42292,0.00920,0.11668,-0.07350,1.48220,-0.28664
877,1.7540,-0.001995,0.282324,0.796185,-9.451436,-2.030376,7.465354,0.001649,-0.262652,0.794812,-9.363294,-2.030288,7.457050,-0.008158,0.357115,1.144912,7.799457,-1.975866,2.724974,0.009057,-0.397200,1.147885,7.441063,-1.980524,2.835566,1.11488,-0.00182,0.24419,0.999937,-0.003745,0.004102,-0.009742,1.42784,0.00876,0.09406,-0.06498,1.50429,-0.28652
878,1.7560,-0.001421,0.286925,0.779133,-8.525813,-2.016910,6.732959,0.001147,-0.250875,0.777963,-8.424607,-2.016985,6.651702,-0.007492,0.332957,1.159907,7.497298,-1.970299,2.783459,0.008291,-0.382937,1.162230,7.172558,-1.974692,2.916100,1.11775,-0.00181,0.24433,0.999927,-0.003817,0.005629,-0.010023,1.43348,0.00834,0.06920,-0.05798,1.52669,-0.28682
879,1.7580,-0.001743,-0.161135,0.764811,-7.160984,-2.005290,5.809927,-0.001138,-1.142897,0.761589,-8.186976,-2.004908,6.038228,-0.004806,1.342985,1.172346,6.219908,-1.962422,3.938689,0.011161,1.434694,1.171770,4.770376,-1.963452,5.620273,1.12063,-0.00179,0.24441,0.999914,-0.003881,0.007173,-0.010305,1.43935,0.00787,0.04314,-0.05022,1.54386,-0.28700
880,1.7600,-0.001741,0.001027,0.753229,-5.791336,-1.996071,4.609720,-0.002868,-0.864916,0.749067,-6.260723,-1.995539,4.684765,-0.003141,0.832732,1.184965,6.309546,-1.956609,2.906107,0.011845,0.342296,1.183512,5.871021,-1.956971,3.240459,1.12352,-0.00179,0.24454,0.999898,-0.003931,0.008992,-0.010361,1.44371,-0.00054,0.06119,-0.03121,1.81917,-0.06278
881,1.7620,-0.001574,0.083281,0.744657,-4.285986,-1.989283,3.393955,-0.004016,-0.573895,0.740235,-4.416262,-1.988801,3.369119,-0.002138,0.501392,1.196922,5.978183,-1.952343,2.133341,0.011563,-0.141030,1.195387,5.937317,-1.952770,2.100232,1.12643,-0.00179,0.24457,0.999880,-0.003929,0.010701,-0.010517,1.45364,0.00304,0.01817,0.01784,1.70800,-0.16342
882,1.7640,-0.001375,0.099450,0.739072,-2.792170,-1.984680,2.301433,-0.004642,-0.312776,0.734802,-2.716378,-1.984471,2.164705,-0.001564,0.286864,1.207947,5.512766,-1.949686,1.328130,0.010840,-0.361688,1.206620,5.616465,-1.950277,1.246515,1.12935,-0.00178,0.24454,0.999858,-0.003910,0.012371,-0.010733,1.46180,0.00370,-0.01712,0.03362,1.66904,-0.22266
883,1.7660,-0.001231,0.072128,0.736276,-1.398081,-1.982006,1.337133,-0.004831,-0.094918,0.732408,-1.196975,-1.982283,1.094266,-0.001268,0.148299,1.218004,5.028457,-1.948837,0.424846,0.009927,-0.456406,1.216963,5.171297,-1.949519,0.378991,1.13228,-0.00177,0.24445,0.999834,-0.003889,0.014010,-0.010985,1.46746,0.00309,-0.04639,0.03565,1.63860,-0.25918
884,1.7680,-0.001186,0.022752,0.735983,-0.146410,-1.981008,0.498849,-0.004669,0.081393,0.732657,0.124495,-1.981943,0.170048,-0.001151,0.058063,1.227148,4.571990,-1.949971,-0.567322,0.008961,-0.483127,1.226388,4.712899,-1.950659,-0.569855,1.13522,-0.00177,0.24431,0.999807,-0.003871,0.015603,-0.011261,1.47038,0.00188,-0.07014,0.03222,1.59192,-0.28239
885,1.7700,-0.003514,-1.164409,0.737246,0.631248,-1.979474,0.767021,-0.004920,-0.125540,0.734710,1.026518,-1.982784,-0.420573,0.000001,0.576295,1.234753,3.802273,-1.953151,-1.589908,0.008628,-0.166570,1.234479,4.045339,-1.954299,-1.819796,1.13817,-0.00177,0.24413,0.999779,-0.003856,0.017123,-0.011551,1.47065,0.00038,-0.08835,0.02736,1.51846,-0.29706
886,1.7720,-0.007169,-1.827222,0.740042,1.398154,-1.977737,0.868401,-0.005389,-0.234541,0.738497,1.893302,-1.984483,-0.849762,0.001764,0.881564,1.241132,3.189359,-1.958449,-2.649033,0.008757,0.064409,1.241591,3.555746,-1.960296,-2.998546,1.14108,-0.00174,0.24399,0.999754,-0.003806,0.018442,-0.011694,1.45769,0.01242,-0.07157,0.06276,1.31830,-0.14885
887,1.7740,-0.009464,-1.147580,0.745141,2.549461,-1.977976,-0.119626,-0.005277,0.056130,0.744242,2.872919,-1.987177,-1.346731,0.002656,0.445895,1.247220,3.044407,-1.965953,-3.751745,0.008590,-0.083136,1.248364,3.386612,-1.968057,-3.880651,1.14397,-0.00170,0.24388,0.999734,-0.003759,0.019510,-0.011731,1.44501,0.02240,-0.05190,0.05797,1.06679,-0.04202
888,1.7760,-0.010901,-0.718582,0.752028,3.443174,-1.979578,-0.800877,-0.004742,0.267537,0.751607,3.682341,-1.990621,-1.722070,0.002939,0.141395,1.252931,2.855129,-1.975522,-4.784587,0.008239,-0.175451,1.254621,3.128629,-1.977608,-4.775556,1.14686,-0.00167,0.24375,0.999714,-0.003759,0.020416,-0.011860,1.44559,0.01419,-0.06571,0.00848,0.90626,-0.13254
889,1.7780,-0.011792,-0.445267,0.760281,4.126690,-1.982095,-1.258599,-0.003892,0.424734,0.760302,4.347550,-1.994582,-1.980537,0.002811,-0.063929,1.258159,2.614280,-1.986992,-5.735112,0.007785,-0.227331,1.260231,2.804762,-1.988905,-5.648445,1.14975,-0.00166,0.24360,0.999696,-0.003791,0.021157,-0.012056,1.44352,0.00713,-0.07369,-0.02696,0.74082,-0.19858
890,1.7800,-0.013886,-1.047289,0.769233,4.475828,-1.983889,-0.897126,-0.003476,0.208201,0.769718,4.707692,-1.998490,-1.953849,0.003575,0.382101,1.262033,1.937116,-2.000064,-6.535997,0.007718,-0.033405,1.264557,2.163068,-2.002222,-6.658358,1.15263,-0.00165,0.24345,0.999681,-0.003845,0.021729,-0.012303,1.43911,0.00099,-0.07635,-0.05330,0.57195,-0.24784
891,1.7820,-0.015170,-0.641824,0.779335,5.051200,-1.986388,-1.249430,-0.002693,0.391335,0.780156,5.219380,-2.002483,-1.996870,0.003676,0.050279,1.265481,1.723940,-2.014706,-7.320932,0.007497,-0.110307,1.268328,1.885832,-2.016843,-7.310791,1.15547,-0.00163,0.24337,0.999672,-0.003864,0.022039,-0.012424,1.42206,0.01115,-0.04178,-0.01726,0.30905,-0.12183
892,1.7840,-0.017413,-1.121713,0.789893,5.279136,-1.987940,-0.775693,-0.002301,0.195920,0.791023,5.433189,-2.006066,-1.791148,0.004514,0.419186,1.267498,1.008202,-2.030468,-7.881022,0.007584,0.043348,1.270758,1.214603,-2.032932,-8.044269,1.15831,-0.00162,0.24328,0.999667,-0.003908,0.022159,-0.012613,1.41807,0.00374,-0.04216,-0.04717,0.12026,-0.18904
893,1.7860,-0.020251,-1.418715,0.800877,5.491656,-1.988529,-0.294433,-0.002183,0.058951,0.802271,5.624345,-2.009073,-1.503835,0.005756,0.621017,1.268183,0.342577,-2.047131,-8.331404,0.007892,0.153850,1.271971,0.606450,-2.050117,-8.592449,1.16111,-0.00160,0.24327,0.999669,-0.003924,0.022016,-0.012694,1.40253,0.01270,-0.00541,-0.01960,-0.14298,-0.08004
894,1.7880,-0.023390,-1.569655,0.812241,5.682219,-1.988141,0.194037,-0.002248,-0.032220,0.813844,5.786383,-2.011394,-1.160346,0.007177,0.710646,1.267542,-0.320436,-2.064416,-8.642655,0.008356,0.232327,1.271960,-0.005331,-2.068021,-8.951915,1.16389,-0.00156,0.24333,0.999678,-0.003934,0.021598,-0.012694,1.38916,0.02026,0.02966,-0.01524,-0.41812,0.00212
895,1.7900,-0.024742,-0.675832,0.825033,6.396157,-1.989154,-0.506802,-0.001752,0.247823,0.826084,6.120158,-2.013354,-0.980209,0.007420,0.121289,1.266228,-0.656723,-2.082221,-8.902529,0.008515,0.079227,1.271081,-0.439530,-2.085947,-8.963029,1.16665,-0.00151,0.24346,0.999694,-0.003961,0.020906,-0.012633,1.37778,0.02676,0.06329,-0.03441,-0.69099,0.06524
896,1.7920,-0.025003,-0.130686,0.838425,6.695614,-1.990673,-0.759344,-0.000873,0.439359,0.838784,6.349741,-2.014950,-0.797716,0.006905,-0.257645,1.263843,-1.192735,-2.100128,-8.953205,0.008461,-0.026707,1.268893,-1.093904,-2.103677,-8.865377,1.16940,-0.00147,0.24358,0.999710,-0.004030,0.020073,-0.012675,1.37726,0.01736,0.05979,-0.07989,-0.83326,-0.03717
897,1.7940,-0.024550,0.226633,0.852095,6.835182,-1.992358,-0.842378,0.000238,0.555820,0.851792,6.503932,-2.016176,-0.613058,0.005932,-0.486316,1.260081,-1.881213,-2.117774,-8.823293,0.008273,-0.094283,1.265101,-1.896220,-2.120988,-8.655297,1.17215,-0.00145,0.24370,0.999726,-0.004126,0.019142,-0.012791,1.37517,0.01030,0.06003,-0.11054,-0.93016,-0.11065
898,1.7960,-0.023639,0.455659,0.865874,6.889353,-1.994016,-0.829281,0.001472,0.616786,0.864999,6.603542,-2.017033,-0.428370,0.004710,-0.610817,1.254702,-2.689307,-2.134827,-8.526543,0.008008,-0.132561,1.259500,-2.800215,-2.137633,-8.322313,1.17490,-0.00144,0.24382,0.999742,-0.004240,0.018147,-0.012960,1.37239,0.00500,0.06266,-0.12925,-0.99432,-0.16200
899,1.7980,-0.022454,0.592377,0.879662,6.894113,-1.995524,-0.753766,0.002743,0.635425,0.878328,6.664578,-2.017527,-0.247365,0.003381,-0.664530,1.247526,-3.587832,-2.150973,-8.072817,0.007709,-0.149224,1.251958,-3.771189,-2.153351,-7.859265,1.17764,-0.00144,0.24396,0.999757,-0.004360,0.017113,-0.013164,1.36945,0.00108,0.06666,-0.13740,-1.03272,-0.19708
900,1.8000,-0.022348,0.053048,0.893423,6.880465,-1.995456,0.033925,0.003283,0.269916,0.891239,6.455245,-2.017403,0.062088,0.003175,-0.103025,1.238293,-4.616657,-2.165764,-7.395770,0.007744,0.017501,1.242089,-4.934328,-2.168160,-7.404357,1.18037,-0.00144,0.24410,0.999771,-0.004479,0.016062,-0.013391,1.36669,-0.00176,0.07127,-0.13628,-1.05019,-0.22028
901,1.8020,-0.021562,0.392721,0.907303,6.940082,-1.995664,-0.103871,0.003949,0.333349,0.904373,6.567206,-2.016967,0.218289,0.002472,-0.351827,1.227062,-5.615653,-2.179101,-6.668231,0.007654,-0.045246,1.230376,-5.856462,-2.181406,-6.622855,1.18309,-0.00143,0.24430,0.999787,-0.004554,0.014926,-0.013511,1.36144,0.00432,0.09847,-0.09219,-1.13640,-0.11413
902,1.8040,-0.020386,0.588306,0.921149,6.923130,-1.995933,-0.134747,0.004652,0.351553,0.917652,6.639648,-2.016256,0.355608,0.001520,-0.475724,1.213858,-6.601694,-2.190770,-5.834554,0.007494,-0.079745,1.216769,-6.803697,-2.192886,-5.740173,1.18581,-0.00143,0.24449,0.999801,-0.004627,0.013798,-0.013675,1.36047,0.00130,0.09846,-0.09078,-1.12687,-0.15746
903,1.8060,-0.020266,0.059867,0.935146,6.998289,-1.994603,0.664838,0.004551,-0.050925,0.930499,6.423371,-2.015012,0.621530,0.001628,0.054049,1.199251,-7.303711,-2.200473,-4.851402,0.007635,0.070367,1.201505,-7.631668,-2.202767,-4.940738,1.18853,-0.00143,0.24469,0.999812,-0.004693,0.012697,-0.013868,1.35932,-0.00070,0.09883,-0.08335,-1.10135,-0.18604
904,1.8080,-0.019382,0.441940,0.949146,7.000008,-1.993871,0.366054,0.004625,0.037441,0.943645,6.573119,-2.013579,0.716903,0.001190,-0.219106,1.182980,-8.135443,-2.208100,-3.813801,0.007627,-0.003999,1.184779,-8.363415,-2.210409,-3.820698,1.19125,-0.00142,0.24492,0.999825,-0.004708,0.011520,-0.013963,1.35822,0.00450,0.11714,-0.03306,-1.17734,-0.08933
905,1.8100,-0.018101,0.640703,0.962978,6.916304,-1.993332,0.269884,0.004788,0.081097,0.956980,6.667458,-2.011977,0.800899,0.000478,-0.355994,1.165305,-8.837303,-2.213562,-2.730641,0.007516,-0.055512,1.166766,-9.006174,-2.215748,-2.669538,1.19396,-0.00142,0.24515,0.999836,-0.004725,0.010376,-0.014103,1.35811,0.00212,0.11224,-0.03359,-1.14411,-0.13482
906,1.8120,-0.016637,0.731997,0.976591,6.806159,-1.992816,0.257817,0.004976,0.094089,0.970415,6.717673,-2.010225,0.875700,-0.000342,-0.410203,1.146444,-9.430909,-2.216748,-1.593017,0.007341,-0.087308,1.147636,-9.565013,-2.218721,-1.486752,1.19668,-0.00142,0.24536,0.999844,-0.004736,0.009268,-0.014274,1.35791,0.00065,0.10708,-0.02836,-1.10854,-0.16497
907,1.8140,-0.016378,0.129273,0.990528,6.968816,-1.990535,1.140402,0.004313,-0.331450,0.983252,6.418378,-2.008088,1.068722,-0.000074,0.134347,1.126893,-9.775401,-2.217397,-0.324478,0.007486,0.072540,1.127560,-10.038056,-2.219553,-0.415793,1.19939,-0.00142,0.24557,0.999851,-0.004738,0.008197,-0.014463,1.35768,-0.00024,0.10141,-0.01917,-1.07214,-0.18435
908,1.8160,-0.016742,-0.181916,1.004951,7.211303,-1.987154,1.690529,0.003066,-0.623521,0.995658,6.203130,-2.005632,1.227969,0.000793,0.433202,1.106678,-10.107620,-2.215481,0.957913,0.007829,0.171442,1.106704,-10.427937,-2.218101,0.725990,1.20211,-0.00141,0.24579,0.999858,-0.004687,0.007070,-0.014556,1.35838,0.00425,0.11160,0.03319,-1.12737,-0.08713
909,1.8180,-0.017351,-0.304550,1.019722,7.385676,-1.983142,2.006034,0.001440,-0.813114,1.007746,6.043545,-2.002932,1.349940,0.001969,0.588125,1.085846,-10.415885,-2.211075,2.202824,0.008272,0.221533,1.085204,-10.750320,-2.214327,1.887073,1.20483,-0.00140,0.24602,0.999866,-0.004598,0.005903,-0.014582,1.35943,0.00673,0.11596,0.07243,-1.16910,-0.02168
910,1.8200,-0.017985,-0.316902,1.034579,7.428496,-1.978811,2.165700,-0.000409,-0.924509,1.019590,5.922033,-2.000058,1.437277,0.003284,0.657247,1.064459,-10.693598,-2.204308,3.383856,0.008744,0.235626,1.063172,-11.015567,-2.208269,3.029009,1.20755,-0.00138,0.24625,0.999873,-0.004481,0.004710,-0.014568,1.35979,0.00791,0.11601,0.09949,-1.19422,0.01927
911,1.8220,-0.018514,-0.264521,1.049320,7.370491,-1.974384,2.213347,-0.002368,-0.979291,1.031244,5.827400,-1.997066,1.495655,0.004632,0.674127,1.042590,-10.934453,-2.195344,4.481929,0.009197,0.226812,1.040713,-11.229697,-2.200028,4.120258,1.21027,-0.00136,0.24648,0.999879,-0.004347,0.003508,-0.014531,1.35904,0.00833,0.11276,0.11645,-1.20390,0.04168
912,1.8240,-0.017789,0.362698,1.063208,6.943760,-1.972686,0.848763,-0.003329,-0.480727,1.043632,6.193767,-1.994361,1.352727,0.004939,0.153518,1.020086,-11.251983,-2.184552,5.395843,0.009241,0.021837,1.017938,-11.387680,-2.189514,5.256946,1.21298,-0.00135,0.24669,0.999884,-0.004203,0.002307,-0.014485,1.35731,0.00823,0.10660,0.12691,-1.20230,0.05122
913,1.8260,-0.016518,0.635043,1.076202,6.497133,-1.971981,0.352589,-0.003621,-0.146001,1.056414,6.391162,-1.991763,1.299182,0.004644,-0.147297,0.997163,-11.461200,-2.172143,6.204716,0.009000,-0.120271,0.994923,-11.507453,-2.177037,6.238856,1.21569,-0.00133,0.24687,0.999885,-0.004106,0.001170,-0.014529,1.35297,0.00597,0.08693,0.08084,-1.13913,-0.03992
914,1.8280,-0.016007,0.255650,1.088961,6.379408,-1.969738,1.121604,-0.004491,-0.434932,1.068523,6.054105,-1.988936,1.413025,0.005061,0.208329,0.974203,-11.480274,-2.158130,7.006334,0.008982,-0.008959,0.971722,-11.600202,-2.163168,6.934388,1.21839,-0.00132,0.24700,0.999885,-0.004039,0.000076,-0.014632,1.34890,0.00519,0.06952,0.05048,-1.09430,-0.09875
915,1.8300,-0.014524,0.741710,1.101322,6.180397,-1.967829,0.954578,-0.005182,-0.345317,1.080559,6.018337,-1.985978,1.479074,0.004891,-0.084767,0.951047,-11.577714,-2.142918,7.605785,0.008691,-0.145761,0.948476,-11.622978,-2.147827,7.670396,1.22108,-0.00131,0.24714,0.999884,-0.003945,-0.001046,-0.014676,1.34586,0.00725,0.06583,0.07782,-1.12379,-0.03896
916,1.8320,-0.012612,0.955711,1.113147,5.912709,-1.965962,0.933580,-0.005719,-0.268373,1.092521,5.980693,-1.982945,1.516685,0.004428,-0.231686,0.927795,-11.626168,-2.126796,8.061303,0.008219,-0.236116,0.925215,-11.630641,-2.131395,8.215902,1.22376,-0.00130,0.24724,0.999881,-0.003878,-0.002178,-0.014762,1.34157,0.00644,0.05255,0.05077,-1.13379,-0.08212
917,1.8340,-0.010545,1.033654,1.124463,5.657853,-1.964047,0.957169,-0.006138,-0.209900,1.104382,5.930654,-1.979861,1.542174,0.003854,-0.287072,0.904526,-11.634423,-2.110044,8.375656,0.007637,-0.290866,0.901979,-11.618292,-2.114239,8.578006,1.22644,-0.00128,0.24732,0.999876,-0.003830,-0.003314,-0.014878,1.33711,0.00634,0.03708,0.03116,-1.13664,-0.11089
918,1.8360,-0.008488,1.028284,1.135320,5.428620,-1.962060,0.993666,-0.006471,-0.166011,1.116120,5.868888,-1.976732,1.564442,0.003281,-0.286514,0.881308,-11.609259,-2.092961,8.541457,0.006997,-0.320112,0.878809,-11.584543,-2.096718,8.760526,1.22910,-0.00127,0.24735,0.999870,-0.003796,-0.004453,-0.015011,1.33261,0.00645,0.01975,0.01785,-1.13932,-0.12911
919,1.8380,-0.006521,0.983499,1.145798,5.239010,-1.959983,1.038479,-0.006749,-0.139363,1.127738,5.809116,-1.973528,1.601906,0.002769,-0.255788,0.858496,-11.405911,-2.075927,8.517027,0.006326,-0.335568,0.856203,-11.303439,-2.079287,8.715536,1.23176,-0.00126,0.24736,0.999862,-0.003769,-0.005597,-0.015156,1.32806,0.00664,0.00073,0.01018,-1.14492,-0.13993
920,1.8400,-0.004676,0.922951,1.155983,5.092594,-1.957802,1.090517,-0.007018,-0.134319,1.139241,5.751548,-1.970205,1.661519,0.002358,-0.205747,0.836744,-10.875923,-2.059367,8.280320,0.005665,-0.330535,0.834712,-10.745436,-2.062357,8.464936,1.23441,-0.00124,0.24731,0.999853,-0.003746,-0.006774,-0.015308,1.32504,0.00683,-0.02076,0.00531,-1.17786,-0.14769
921,1.8420,-0.002961,0.857284,1.165927,4.971807,-1.955524,1.138898,-0.007307,-0.144772,1.150607,5.683073,-1.966737,1.733855,0.002052,-0.152690,0.816453,-10.145657,-2.043595,7.885644,0.005044,-0.310220,0.814685,-10.013226,-2.046252,8.052643,1.23706,-0.00123,0.24723,0.999841,-0.003724,-0.008022,-0.015462,1.32447,0.00684,-0.04478,0.00423,-1.24961,-0.14996
922,1.8440,-0.001389,0.786087,1.175641,4.856875,-1.953160,1.182319,-0.007636,-0.164434,1.161809,5.600910,-1.963113,1.812005,0.001850,-0.101113,0.797888,-9.282234,-2.028899,7.348153,0.004484,-0.280069,0.796362,-9.161650,-2.031267,7.492707,1.23971,-0.00122,0.24708,0.999827,-0.003698,-0.009367,-0.015616,1.32555,0.00673,-0.07027,0.00619,-1.34587,-0.14854
923,1.8460,-0.000060,0.664309,1.185164,4.761764,-1.950604,1.277595,-0.007951,-0.157118,1.172875,5.532852,-1.959340,1.886751,0.001753,-0.048394,0.781214,-8.337173,-2.015555,6.672297,0.003965,-0.259506,0.779897,-8.232290,-2.017677,6.794731,1.24236,-0.00120,0.24689,0.999810,-0.003667,-0.010825,-0.015766,1.32779,0.00652,-0.09674,0.01030,-1.45853,-0.14475
924,1.8480,0.000949,0.504436,1.194511,4.673672,-1.947793,1.405678,-0.008194,-0.121608,1.183826,5.475465,-1.955426,1.956990,0.001742,-0.005598,0.766565,-7.324261,-2.003970,5.792418,0.003498,-0.233604,0.765440,-7.228748,-2.005961,5.858244,1.24503,-0.00119,0.24664,0.999790,-0.003629,-0.012404,-0.015912,1.33133,0.00635,-0.12453,0.01470,-1.58013,-0.13969
925,1.8500,0.001371,0.211127,1.205445,5.466864,-1.945010,1.391555,-0.007891,0.151529,1.194674,5.424012,-1.951800,1.812771,0.001915,0.086454,0.754336,-6.114763,-1.994000,4.984972,0.003046,-0.226048,0.753925,-5.757390,-1.996712,4.624464,1.24770,-0.00118,0.24634,0.999765,-0.003584,-0.014105,-0.016051,1.33559,0.00616,-0.15256,0.01918,-1.70195,-0.13343
926,1.8520,0.001369,-0.001122,1.215309,4.931827,-1.942849,1.080347,-0.007230,0.330294,1.205057,5.191938,-1.948884,1.458293,0.001992,0.038565,0.745610,-4.362656,-1.986905,3.547416,0.002652,-0.196826,0.745599,-4.163270,-1.989971,3.370295,1.25039,-0.00117,0.24596,0.999736,-0.003544,-0.015935,-0.016170,1.34730,0.00516,-0.18745,0.01209,-1.83136,-0.11183
927,1.8540,0.001131,-0.118849,1.224060,4.375340,-1.941951,0.448997,-0.006368,0.430848,1.214688,4.815148,-1.947265,0.809428,0.002336,0.171795,0.740623,-2.493804,-1.981926,2.489718,0.001940,-0.356078,0.740164,-2.717378,-1.985232,2.369372,1.25310,-0.00116,0.24552,0.999701,-0.003494,-0.017900,-0.016290,1.35306,0.00477,-0.21908,0.02034,-1.96599,-0.11262
928,1.8560,0.000801,-0.165038,1.231805,3.872704,-1.942632,-0.340266,-0.005408,0.480333,1.223517,4.414721,-1.947255,0.005000,0.002333,-0.001324,0.738819,-0.902041,-1.978832,1.546924,0.001476,-0.232098,0.737436,-1.363920,-1.982347,1.442598,1.25581,-0.00115,0.24505,0.999661,-0.003431,-0.019915,-0.016398,1.35828,0.00442,-0.23598,0.03153,-2.01698,-0.10081
929,1.8580,0.000456,-0.172422,1.238629,3.412089,-1.945122,-1.245034,-0.004430,0.488924,1.231505,3.993864,-1.949094,-0.919537,0.002029,-0.151903,0.739684,0.432612,-1.977512,0.659700,0.001228,-0.123677,0.737168,-0.133888,-1.981233,0.557226,1.25854,-0.00114,0.24455,0.999617,-0.003359,-0.021963,-0.016498,1.36080,0.00409,-0.25169,0.04015,-2.04964,-0.09186
