t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0500,-0.00136,-0.00001,0.74811,1.00000,-0.00005,0.00004,0.00050,0.03553,0.00008,0.68201,0.68452,0.00022,0.00007,2,0.03468,0.00022,0.034684,0.00195,-0.9574,-0.0005,-1.1343,0.0094,6.0304,0.0068,-2.3090,1,0.08500,0.03000,0.0023,0.0048,0.028207,0.117493,-19.1799,0.0885,102.6269,0.0196,-0.2311,169.1309,-19.1837,0.2106,102.5380,0.0119,0.4824,169.0946,0.022795,-0.001842,102.6366,-0.003089,-0.001101,169.1309,0.022862,-0.000832,102.5455,-0.003025,-0.000620,169.0946,-0.34611,0.00001,-0.00046,0.74449,-0.39892,-0.00024,-0.34555,-0.00032,-0.00062,0.74423,-0.39912,-0.00016,-0.01275,-0.00569,-0.01156,-0.00501,0.36189,-0.14392,0.01940,-11.93211,5.25291,0.18619,0.36387,0.22445,-0.02587,-11.92663,5.25468,0.07886,-1.51212,-1.05004,-1.52658,-1.05939,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0550,-0.00147,-0.00001,0.74768,1.00000,-0.00005,0.00020,0.00051,0.03559,0.00007,0.68168,0.68452,0.00009,0.00007,2,0.03469,0.00009,0.034692,0.00144,-0.9204,-0.0005,-1.1464,0.0070,6.0678,0.0072,-2.4776,1,0.08500,0.03000,0.0033,0.0052,0.030076,0.117627,-19.3875,0.0487,103.2937,-0.2429,-0.2258,169.7202,-19.3901,0.1718,103.1819,-0.2514,0.4709,169.6423,0.025062,-0.001529,103.3026,-0.001219,-0.000969,169.7202,0.025147,-0.000517,103.1890,-0.001153,-0.000479,169.6423,-0.34840,-0.00001,-0.00048,0.74820,-0.40060,-0.00016,-0.34783,-0.00034,-0.00063,0.74795,-0.40084,-0.00009,-0.01402,-0.00568,-0.01280,-0.00498,0.49426,-0.15198,0.02250,-11.85255,5.51468,0.15627,0.49345,0.21799,-0.02389,-11.84459,5.51671,0.04798,-1.52048,-1.06417,-1.53133,-1.07232,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0600,-0.00158,-0.00001,0.74727,1.00000,-0.00005,0.00036,0.00052,0.03565,0.00007,0.68136,0.68452,0.00040,0.00007,2,0.03469,0.00040,0.034697,0.00105,-0.8914,-0.0005,-1.1543,0.0047,6.0968,0.0083,-2.6240,1,0.08500,0.03000,0.0047,0.0061,0.031561,0.117783,-19.5256,0.0117,103.8143,-0.4180,-0.2364,170.0415,-19.5269,0.1355,103.6812,-0.4235,0.4490,169.9297,0.026848,-0.001239,103.8224,0.000266,-0.000814,170.0415,0.026947,-0.000224,103.6876,0.000333,-0.000317,169.9297,-0.35066,-0.00003,-0.00050,0.75182,-0.40224,-0.00011,-0.35009,-0.00035,-0.00064,0.75159,-0.40251,-0.00004,-0.01526,-0.00564,-0.01403,-0.00493,0.60775,-0.15974,0.02543,-11.78886,5.72350,0.12792,0.60432,0.21134,-0.02209,-11.77852,5.72572,0.01890,-1.52536,-1.07450,-1.53331,-1.08160,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0650,-0.00168,-0.00001,0.74686,1.00000,-0.00005,0.00052,0.00053,0.03572,0.00007,0.68104,0.68452,0.00072,0.00007,2,0.03470,0.00072,0.034701,0.00076,-0.8689,-0.0005,-1.1594,0.0028,6.1210,0.0096,-2.7508,1,0.08500,0.03000,0.0058,0.0067,0.032753,0.117933,-19.6158,-0.0192,104.2496,-0.5360,-0.2544,170.2040,-19.6159,0.1052,104.0984,-0.5369,0.4233,170.0659,0.028253,-0.000995,104.2566,0.001458,-0.000665,170.2040,0.028365,0.000021,104.1041,0.001525,-0.000162,170.0659,-0.35288,-0.00004,-0.00051,0.75535,-0.40383,-0.00006,-0.35230,-0.00036,-0.00064,0.75513,-0.40413,0.00001,-0.01647,-0.00558,-0.01523,-0.00487,0.70525,-0.16646,0.02795,-11.74207,5.89132,0.10391,0.69952,0.20545,-0.02072,-11.72967,5.89371,-0.00570,-1.52816,-1.08224,-1.53377,-1.08845,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0700,-0.00178,-0.00001,0.74646,1.00000,-0.00004,0.00069,0.00053,0.03578,0.00007,0.68073,0.68452,0.00105,0.00007,2,0.03470,0.00105,0.034704,0.00054,-0.8514,-0.0005,-1.1625,0.0014,6.1424,0.0106,-2.8602,1,0.08500,0.03000,0.0066,0.0071,0.033715,0.118062,-19.6724,-0.0430,104.6352,-0.6160,-0.2741,170.2737,-19.6715,0.0820,104.4700,-0.6117,0.3980,170.1161,0.029352,-0.000807,104.6411,0.002420,-0.000538,170.2737,0.029476,0.000211,104.4748,0.002486,-0.000030,170.1161,-0.35506,-0.00005,-0.00052,0.75880,-0.40537,-0.00002,-0.35448,-0.00037,-0.00064,0.75860,-0.40570,0.00004,-0.01765,-0.00552,-0.01640,-0.00480,0.78923,-0.17187,0.02997,-11.71152,6.02693,0.08528,0.78158,0.20071,-0.01986,-11.69747,6.02948,-0.02484,-1.52971,-1.08818,-1.53346,-1.09363,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0750,-0.00188,-0.00001,0.74607,1.00000,-0.00004,0.00086,0.00053,0.03584,0.00007,0.68042,0.68452,0.00138,0.00007,2,0.03470,0.00138,0.034706,0.00038,-0.8379,-0.0005,-1.1642,0.0003,6.1623,0.0114,-2.9546,1,0.08500,0.03000,0.0072,0.0074,0.034495,0.118162,-19.7050,-0.0599,104.9917,-0.6698,-0.2921,170.2901,-19.7032,0.0656,104.8164,-0.6604,0.3756,170.1192,0.030207,-0.000673,104.9965,0.003200,-0.000438,170.2901,0.030339,0.000346,104.8204,0.003265,0.000074,170.1192,-0.35720,-0.00006,-0.00053,0.76218,-0.40689,-0.00000,-0.35662,-0.00037,-0.00064,0.76198,-0.40723,0.00006,-0.01881,-0.00544,-0.01756,-0.00472,0.86182,-0.17596,0.03147,-11.69567,6.13699,0.07196,0.85262,0.19719,-0.01952,-11.68036,6.13971,-0.03862,-1.53051,-1.09286,-1.53280,-1.09765,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0800,-0.00198,-0.00001,0.74568,1.00000,-0.00004,0.00103,0.00054,0.03590,0.00007,0.68011,0.68452,0.00172,0.00007,2,0.03471,0.00172,0.034708,0.00026,-0.8275,-0.0005,-1.1648,-0.0004,6.1813,0.0119,-3.0358,1,0.08500,0.03000,0.0075,0.0076,0.035128,0.118235,-19.7203,-0.0708,105.3308,-0.7052,-0.3069,170.2770,-19.7177,0.0552,105.1490,-0.6914,0.3573,170.0978,0.030865,-0.000586,105.3346,0.003833,-0.000366,170.2770,0.031003,0.000434,105.1521,0.003897,0.000150,170.0978,-0.35931,-0.00007,-0.00054,0.76548,-0.40837,0.00001,-0.35873,-0.00037,-0.00063,0.76529,-0.40873,0.00007,-0.01994,-0.00536,-0.01869,-0.00464,0.92484,-0.17890,0.03253,-11.69257,6.22668,0.06328,0.91443,0.19477,-0.01963,-11.67637,6.22958,-0.04773,-1.53084,-1.09661,-1.53200,-1.10086,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0850,-0.00208,-0.00001,0.74529,1.00000,-0.00004,0.00120,0.00054,0.03596,0.00007,0.67981,0.68452,0.00205,0.00007,2,0.03471,0.00205,0.034709,0.00017,-0.8193,-0.0005,-1.1648,-0.0007,6.1998,0.0122,-3.1056,1,0.08500,0.03000,0.0078,0.0077,0.035642,0.118284,-19.7230,-0.0770,105.6589,-0.7275,-0.3179,170.2484,-19.7197,0.0495,105.4734,-0.7097,0.3433,170.0646,0.031365,-0.000535,105.6617,0.004347,-0.000319,170.2484,0.031507,0.000486,105.4756,0.004410,0.000202,170.0646,-0.36138,-0.00007,-0.00055,0.76872,-0.40982,0.00001,-0.36081,-0.00037,-0.00063,0.76854,-0.41019,0.00007,-0.02104,-0.00528,-0.01980,-0.00456,0.97985,-0.18092,0.03322,-11.70024,6.30009,0.05828,0.96852,0.19324,-0.02009,-11.68346,6.30316,-0.05314,-1.53088,-1.09969,-1.53117,-1.10346,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0900,-0.00217,-0.00001,0.74492,1.00000,-0.00004,0.00136,0.00054,0.03601,0.00007,0.67951,0.68452,0.00239,0.00007,2,0.03471,0.00239,0.034709,0.00011,-0.8129,-0.0005,-1.1641,-0.0009,6.2180,0.0122,-3.1656,1,0.08500,0.03000,0.0079,0.0078,0.036061,0.118312,-19.7164,-0.0797,105.9795,-0.7402,-0.3253,170.2124,-19.7126,0.0472,105.7923,-0.7192,0.3334,170.0268,0.031738,-0.000511,105.9813,0.004765,-0.000291,170.2124,0.031883,0.000510,105.7936,0.004827,0.000233,170.0268,-0.36342,-0.00008,-0.00055,0.77189,-0.41125,0.00001,-0.36285,-0.00037,-0.00062,0.77171,-0.41163,0.00007,-0.02213,-0.00519,-0.02089,-0.00447,1.02820,-0.18224,0.03367,-11.71681,6.36048,0.05599,1.01616,0.19239,-0.02081,-11.69966,6.36372,-0.05583,-1.53072,-1.10224,-1.53037,-1.10562,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0950,-0.00227,-0.00001,0.74454,1.00000,-0.00004,0.00153,0.00054,0.03607,0.00007,0.67922,0.68452,0.00272,0.00007,2,0.03471,0.00272,0.034709,0.00006,-0.8079,-0.0005,-1.1631,-0.0010,6.2358,0.0122,-3.2173,1,0.08500,0.03000,0.0080,0.0078,0.036403,0.118326,-19.7031,-0.0802,106.2940,-0.7458,-0.3296,170.1735,-19.6987,0.0471,106.1066,-0.7222,0.3268,169.9880,0.032012,-0.000505,106.2950,0.005107,-0.000277,170.1735,0.032157,0.000517,106.1072,0.005167,0.000250,169.9880,-0.36542,-0.00008,-0.00056,0.77500,-0.41265,0.00001,-0.36485,-0.00037,-0.00061,0.77483,-0.41303,0.00006,-0.02318,-0.00511,-0.02196,-0.00439,1.07100,-0.18310,0.03394,-11.74057,6.41046,0.05551,1.05843,0.19200,-0.02167,-11.72322,6.41386,-0.05670,-1.53042,-1.10439,-1.52961,-1.10743,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
