t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.3950,-0.04083,-0.00345,0.44685,0.99871,-0.01778,0.02352,0.04130,0.04097,0.00036,0.44764,0.68452,0.04838,0.00007,2,0.05283,0.04838,0.046771,0.20850,-29.7972,-0.0114,1,0.08500,0.03000,0.1440,0.0639,0.116243,0.118318,-77.1748,88.8862,157.6184,-14.8315,0.2981,171.6399,-67.1310,-90.0691,161.3553,-1.6670,-6.2299,168.3243,0.085003,0.030003,150.0002,0.085452,-0.002064,171.6399,0.085003,0.030003,150.0002,0.085710,0.013017,168.3243,-1.24788,-0.06081,-0.06144,2.23065,-0.92892,-0.01449,-1.18927,-0.06611,-0.05479,2.23459,-0.93826,-0.00336,-0.45423,1.78560,-0.50864,1.80391,6.45451,0.33095,1.87047,-29.10438,9.31592,0.69353,5.22241,0.27570,1.65437,-28.82052,9.54213,0.43496,-3.75474,-17.24061,-2.77204,-17.53003,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4000,-0.04060,-0.00368,0.44059,0.99874,-0.01884,0.02099,0.04140,0.04080,0.00034,0.44271,0.68452,0.04334,0.00007,2,0.05414,0.04334,0.048010,0.26872,-32.3242,-0.0124,1,0.08500,0.03000,0.1040,0.1168,0.116600,0.090381,-75.8035,88.9187,158.2634,-0.3747,11.8349,189.7343,-65.6907,-75.4027,161.9678,13.3595,-2.7372,194.5575,0.085000,-0.030000,150.0000,0.085496,-0.030002,189.7343,0.085000,-0.020049,150.0000,0.085755,0.000728,194.5575,-1.25752,-0.06108,-0.06441,2.25748,-0.93039,-0.01657,-1.19682,-0.06610,-0.05751,2.25999,-0.93960,-0.00461,-0.43082,1.76119,-0.48613,1.77982,5.63230,0.52545,2.13279,-29.46635,9.50078,1.11928,4.30490,0.49434,1.92096,-29.12604,9.71029,0.58893,-4.40502,-17.17709,-3.21144,-17.62236,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4050,-0.04042,-0.00390,0.43418,0.99877,-0.01985,0.01862,0.04149,0.04064,0.00033,0.43778,0.68452,0.04168,0.00007,2,0.05572,0.04168,0.049463,0.30226,-34.0863,-0.0137,1,0.08500,0.03000,0.1076,0.0922,0.116164,0.122616,-74.1614,88.9785,159.0056,-9.2820,-3.4912,153.6433,-63.8207,-75.4482,162.7075,7.9309,0.4452,143.5169,0.085000,-0.030000,150.0000,0.085549,0.002244,153.6433,0.085000,-0.017414,150.0000,0.085812,-0.000112,143.5169,-1.26884,-0.06159,-0.06716,2.28514,-0.92967,-0.01843,-1.20623,-0.06629,-0.05994,2.28654,-0.93839,-0.00574,-0.40772,1.73674,-0.46364,1.75565,6.52358,0.62457,2.09323,-29.83902,8.42037,1.06267,5.24607,0.57118,1.84443,-29.73023,8.46486,0.56454,-4.53132,-16.73973,-3.49150,-17.18522,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4100,-0.04010,-0.00416,0.42787,0.99880,-0.02097,0.01552,0.04148,0.04047,0.00032,0.43283,0.68452,0.04324,0.00007,2,0.05721,0.04324,0.050853,0.27296,-36.2554,-0.0151,1,0.08500,0.03000,0.4267,0.2901,0.115771,0.150364,-69.6846,-89.9924,159.9095,-23.7283,-20.5814,122.6870,-62.7039,89.6247,163.5132,-8.6382,-16.6062,107.5343,0.085009,0.030009,150.0008,0.085612,0.030001,122.6870,0.069711,0.030009,150.0008,0.085882,0.030001,107.5343,-1.27738,-0.06197,-0.07061,2.31239,-0.92982,-0.01960,-1.21280,-0.06630,-0.06309,2.31233,-0.93797,-0.00670,-0.38428,1.71329,-0.44103,1.73338,7.27125,0.70099,2.03364,-30.22565,7.65008,1.00295,6.03121,0.63216,1.75978,-30.10087,7.55639,0.53270,-4.73120,-16.37925,-3.79070,-16.80272,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4150,-0.03972,-0.00440,0.42154,0.99882,-0.02204,0.01210,0.04143,0.04031,0.00028,0.42790,0.68452,0.04485,0.00007,2,0.05881,0.04485,0.052342,0.31155,-39.7731,-0.0165,1,0.08500,0.03000,0.0440,0.1134,0.116132,0.124075,-68.2337,-52.5297,160.7217,-3.4574,-4.0712,202.2714,-60.5047,89.5306,164.3881,13.2329,-5.5916,211.0934,0.085000,-0.030000,150.0000,0.085671,0.003693,202.2714,0.085000,0.014727,150.0000,0.085948,0.004769,211.0934,-1.28525,-0.06247,-0.07401,2.33985,-0.92950,-0.02112,-1.21874,-0.06636,-0.06614,2.33837,-0.93688,-0.00828,-0.36069,1.69002,-0.41818,1.71109,5.37013,0.58880,2.52939,-30.60451,8.60085,0.99840,4.02663,0.48320,2.25697,-30.45943,8.49630,0.70591,-5.30074,-16.46256,-4.23592,-17.25908,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4200,-0.03916,-0.00462,0.41535,0.99882,-0.02317,0.00778,0.04202,0.04015,0.00025,0.42298,0.68452,0.04628,0.00007,2,0.06046,0.04628,0.053749,0.27853,-42.1393,-0.0179,1,0.08500,0.03000,0.3693,0.1573,0.116628,0.090387,-68.2156,88.8425,161.7242,-20.0190,19.7730,126.9807,-57.0165,-76.4967,165.1643,5.2368,10.4482,123.8039,0.053307,0.030011,150.0010,0.085733,-0.030005,126.9807,-0.041143,0.030011,150.0010,0.086016,-0.018935,123.8039,-1.29004,-0.06417,-0.07784,2.36667,-0.93006,-0.02348,-1.22093,-0.06769,-0.06968,2.36417,-0.93676,-0.00980,-0.33478,1.66933,-0.39709,1.69109,6.07131,0.69012,2.32252,-30.98654,7.80218,0.90350,4.74818,0.54690,2.01357,-30.82182,7.58990,0.72503,-5.55290,-16.17245,-4.53279,-16.90002,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4250,-0.03837,-0.00483,0.40945,0.99889,-0.02444,0.00229,0.04013,0.04000,0.00023,0.41810,0.68452,0.04771,0.00007,2,0.06180,0.04771,0.055399,0.34176,-46.5683,-0.0193,1,0.08500,0.03000,0.0552,0.1436,0.116337,0.109431,-66.1874,88.9049,162.5310,6.1117,3.6675,215.3032,-54.5407,-75.2070,166.0094,19.7597,-1.7435,230.2029,-0.085011,-0.030011,150.0011,0.085794,-0.010949,215.3032,-0.085011,-0.030011,150.0011,0.086089,-0.000816,230.2029,-1.28913,-0.06009,-0.08176,2.39391,-0.93248,-0.02559,-1.21940,-0.06323,-0.07313,2.38764,-0.93854,-0.01206,-0.31462,1.64323,-0.36242,1.65162,3.92573,1.15663,2.67698,-31.35829,8.77175,1.06212,2.17157,1.05329,2.44983,-31.17792,8.62969,0.74109,-6.45894,-17.06167,-4.07614,-17.43350,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4300,-0.03743,-0.00501,0.40379,0.99895,-0.02566,-0.00447,0.03756,0.03989,0.00019,0.41331,0.68452,0.04909,0.00007,2,0.06308,0.04909,0.057167,0.36377,-51.3824,-0.0210,1,0.08500,0.03000,0.0868,0.2249,0.116223,0.118050,-63.8660,88.8657,163.4764,8.5690,-9.0559,239.3205,-52.4015,-77.7150,166.6907,25.5521,-11.4074,207.3766,-0.085005,-0.030005,150.0005,0.085865,-0.002316,239.3205,-0.085005,-0.030005,150.0005,0.086147,0.001194,207.3766,-1.28329,-0.05539,-0.08636,2.42090,-0.93613,-0.02832,-1.21359,-0.05819,-0.07718,2.41011,-0.94148,-0.01495,-0.29686,1.60795,-0.32832,1.61444,1.70484,-1.54824,2.78469,-31.72871,9.42777,1.30132,0.99622,-1.64310,2.42413,-30.68044,9.23767,1.17884,-3.77741,-14.80752,-6.15159,-14.95832,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4350,-0.03629,-0.00531,0.39841,0.99891,-0.02728,-0.01269,0.03577,0.03981,0.00012,0.40864,0.68452,0.05052,0.00007,2,0.06452,0.05052,0.059034,0.38762,-57.3214,-0.0227,0,0.08500,0.03000,0.1207,0.3026,0.116316,0.115989,-58.7523,-91.1985,164.5619,13.3914,-12.5238,253.1142,-50.6776,-90.4892,167.6008,41.2871,-15.0897,242.1271,-0.090672,-0.030096,150.1734,0.085941,-0.004361,253.1142,-0.090639,-0.030125,150.1658,0.086202,-0.000826,242.1271,-1.27265,-0.05303,-0.09374,2.44752,-0.94050,-0.03333,-1.20176,-0.05531,-0.08398,2.43195,-0.94532,-0.01982,-0.27792,1.56998,-0.30036,1.58087,88.55404,1.77897,-28.72567,-78.61396,-20.88265,6.24551,88.54926,7.78417,-31.15757,-85.65370,-21.50861,6.32128,-25.17049,-25.11287,-25.16854,-25.11710,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4400,-0.03489,-0.00582,0.39339,0.99870,-0.02951,-0.02249,0.03498,0.03979,-0.00002,0.40413,0.68452,0.05295,0.00007,2,0.06620,0.05295,0.061037,0.40771,-63.4109,-0.0245,0,0.08500,0.03000,0.2896,0.3817,0.116384,0.116938,-57.2280,-91.3354,166.3297,25.4875,-36.3824,255.6509,-49.6038,-90.5923,169.1441,49.2165,-37.9319,271.3316,-0.107408,-0.030246,150.6678,0.086025,-0.003440,255.6509,-0.107508,-0.030374,150.6440,0.086264,0.000240,271.3316,-1.25684,-0.05291,-0.10443,2.47379,-0.94518,-0.03985,-1.18310,-0.05436,-0.09404,2.45294,-0.94971,-0.02629,-0.25740,1.53195,-0.27580,1.54663,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4450,-0.03318,-0.00656,0.38877,0.99828,-0.03247,-0.03396,0.03521,0.03985,-0.00025,0.39979,0.68452,0.05675,0.00007,2,0.06813,0.05675,0.063131,0.44164,-70.5644,-0.0265,1,0.08500,0.03000,0.5888,0.3931,0.115995,0.150433,-55.6520,-91.5141,168.2329,13.4273,-73.4937,211.4648,-48.3464,-90.6721,170.9211,53.7895,-39.4367,282.8183,-0.126776,-0.030221,151.2124,0.086115,0.030002,211.4648,-0.127403,-0.030485,151.1777,0.086339,0.001636,282.8183,-1.23508,-0.05474,-0.11872,2.49938,-0.94970,-0.04776,-1.15690,-0.05508,-0.10750,2.47273,-0.95427,-0.03290,-0.23533,1.49411,-0.25351,1.51248,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4500,-0.03113,-0.00731,0.38460,0.99761,-0.03573,-0.04713,0.03581,0.03998,-0.00058,0.39561,0.68452,0.07070,0.00007,2,0.07033,0.07070,0.065526,0.50980,-78.8150,-0.0286,1,0.08500,0.03000,0.3126,0.4259,0.116768,0.107476,-57.2096,90.5460,170.6965,41.1057,-29.9146,271.0752,-47.5214,-91.1262,173.3393,61.3837,-45.2022,298.3188,-0.159238,0.030058,152.1133,0.086207,-0.013055,271.0752,-0.161180,-0.030488,152.0513,0.086422,0.009807,298.3188,-1.20703,-0.05652,-0.13390,2.52459,-0.95434,-0.05528,-1.12380,-0.05568,-0.12180,2.49138,-0.95866,-0.03839,-0.20856,1.45045,-0.23362,1.48063,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4550,-0.02883,-0.00800,0.38085,0.99664,-0.03924,-0.06174,0.03680,0.04019,-0.00095,0.39163,0.68452,0.09722,0.00007,2,0.07276,0.09722,0.067804,0.47913,-93.3761,-0.0310,1,0.08500,0.03000,0.3073,0.2729,0.116822,0.117504,-57.1553,91.3933,174.3775,51.7750,-15.7745,293.5609,-47.8452,-92.0423,176.8318,44.5266,-13.5688,284.2527,-0.198991,0.030890,153.5232,0.086315,-0.003044,293.5609,-0.204859,-0.030191,153.3965,0.086527,-0.000263,284.2527,-1.17290,-0.05822,-0.14973,2.54787,-0.95837,-0.06184,-1.08479,-0.05585,-0.13638,2.50869,-0.96246,-0.04337,-0.17831,1.40445,-0.21557,1.44798,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4600,-0.02635,-0.00866,0.37747,0.99532,-0.04308,-0.07746,0.03841,0.04047,-0.00135,0.38780,0.68452,0.12704,0.00007,2,0.07529,0.12704,0.070378,0.54758,-97.7508,-0.0332,1,0.08500,0.03000,0.3183,0.3092,0.117126,0.119451,-55.9738,91.9093,177.7408,51.8984,-14.2285,281.8132,-46.9306,-92.7283,179.8595,16.8717,-44.4548,256.3309,-0.230807,0.032274,154.5806,0.086393,-0.001112,281.8132,-0.239345,0.030672,154.3527,0.086642,0.030001,256.3309,-1.13469,-0.06012,-0.16634,2.57069,-0.96214,-0.06832,-1.04061,-0.05594,-0.15172,2.52420,-0.96531,-0.04827,-0.14531,1.35661,-0.20141,1.41511,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4650,-0.02376,-0.00922,0.37444,0.99363,-0.04700,-0.09402,0.04065,0.04080,-0.00178,0.38415,0.68452,0.15972,0.00007,2,0.07778,0.15972,0.073232,0.59155,-108.5043,-0.0357,1,0.08500,0.03000,0.1859,0.0947,0.117634,0.110519,-53.7379,92.2096,180.6144,32.1238,-5.3761,291.9967,-45.2805,92.7791,182.5617,5.8912,-14.2738,271.7905,-0.254585,0.033869,155.2770,0.086495,-0.009997,291.9967,-0.266764,0.031732,154.9758,0.086757,0.006365,271.7905,-1.09329,-0.06158,-0.18207,2.59287,-0.96561,-0.07250,-0.99274,-0.05524,-0.16595,2.53765,-0.96719,-0.05190,-0.10591,1.30776,-0.19445,1.38237,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4700,-0.02114,-0.00968,0.37171,0.99152,-0.05102,-0.11120,0.04382,0.04114,-0.00217,0.38067,0.68452,0.19502,0.00007,2,0.08024,0.19502,0.076165,0.59314,-117.0690,-0.0386,1,0.08500,0.03000,0.1899,0.0496,0.118075,0.108700,-50.6338,92.0442,183.0155,24.3973,22.6879,292.3321,-42.1816,60.4732,184.6744,-6.0362,-4.1570,246.1029,-0.272334,0.034061,155.5985,0.086632,-0.011670,292.3321,-0.287738,0.031392,155.2816,0.086860,0.013553,246.1029,-1.04949,-0.06310,-0.19721,2.61390,-0.96851,-0.07576,-0.94164,-0.05433,-0.17937,2.54905,-0.96820,-0.05388,-0.06375,1.26196,-0.19439,1.34806,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4750,-0.01855,-0.01006,0.36927,0.98900,-0.05503,-0.12895,0.04713,0.04149,-0.00252,0.37735,0.68452,0.23244,0.00007,2,0.08297,0.23244,0.079162,0.60467,-121.7673,-0.0414,1,0.08500,0.03000,0.2551,0.2104,0.118805,0.090115,-46.7769,91.5918,184.5020,11.1682,40.8119,276.4645,-38.2231,92.2686,185.3266,-30.7462,15.9794,274.4905,-0.281645,0.034568,155.3541,0.086768,-0.030030,276.4645,-0.297024,0.031405,154.5342,0.086943,-0.003955,274.4905,-1.00309,-0.06301,-0.21135,2.63360,-0.97072,-0.07779,-0.88845,-0.05194,-0.19178,2.55954,-0.96886,-0.05352,-0.02427,1.22001,-0.20031,1.31125,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4800,-0.01601,-0.01042,0.36711,0.98600,-0.05923,-0.14724,0.05110,0.04182,-0.00282,0.37422,0.68452,0.27135,0.00007,2,0.08579,0.27135,0.081440,0.48897,-127.3137,-0.0444,1,0.08500,0.03000,0.0000,0.2672,0.000000,0.000000,-42.2802,90.9147,185.3530,0.0000,0.0000,0.0000,-33.7479,91.3445,185.5795,-37.5141,20.1920,265.7244,-0.285817,0.035411,154.7564,0.000000,0.000000,0.0000,-0.302459,0.031821,153.5762,0.087079,-0.013473,265.7244,-0.95405,-0.06280,-0.22622,2.64957,-0.97169,-0.07897,-0.83254,-0.04918,-0.20461,2.56827,-0.96909,-0.05271,0.00682,1.18880,-0.21303,1.27456,90.13455,2.55801,-28.76155,-84.36942,-24.12508,5.92672,90.14959,9.15114,-31.25507,-91.18761,-24.89151,6.09959,-25.71552,-25.46052,-25.72338,-25.46540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4850,-0.01348,-0.01088,0.36527,0.98246,-0.06411,-0.16589,0.05599,0.04213,-0.00307,0.37122,0.68452,0.31160,0.00007,2,0.08804,0.31160,0.083958,0.52902,-121.2180,-0.0466,1,0.08500,0.03000,0.2134,0.3467,0.119861,0.089556,-38.1199,90.3083,186.6065,9.3027,34.3129,277.6244,-27.7309,-92.5884,184.3573,-44.9863,30.3823,260.9549,-0.293831,0.034930,154.5608,0.086969,-0.030051,277.6244,-0.305363,0.031062,152.3946,0.087229,-0.030025,260.9549,-0.90327,-0.06326,-0.24451,2.66512,-0.97220,-0.08357,-0.77326,-0.04629,-0.22060,2.57241,-0.96870,-0.05345,0.02993,1.16308,-0.22415,1.23081,-11.60833,-0.48429,9.09278,-31.49239,9.20842,1.72703,-12.79620,-1.65956,7.93910,-27.01363,8.87024,0.46612,-12.01612,-8.42466,6.45487,-9.86217,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4900,-0.01090,-0.01155,0.36382,0.97828,-0.07003,-0.18486,0.06243,0.04239,-0.00334,0.36835,0.68452,0.35276,0.00007,2,0.09022,0.35276,0.086580,0.53768,-127.6323,-0.0491,1,0.08500,0.03000,0.1296,0.1033,0.120393,0.089305,-33.3411,89.6903,186.6850,-19.9289,-8.4156,278.1588,-23.4549,-92.8287,185.0625,-17.3264,-2.3655,282.0088,-0.293812,0.033433,153.7673,0.087063,-0.030053,278.1588,-0.318011,-0.030755,152.2314,0.087304,-0.030030,282.0088,-0.85098,-0.06573,-0.26803,2.67994,-0.97236,-0.09042,-0.71001,-0.04377,-0.24083,2.57291,-0.96816,-0.05492,0.04760,1.14095,-0.23273,1.18723,-12.27293,-0.19883,11.05488,-31.48849,9.05858,2.93607,-13.51973,-1.83361,9.77215,-24.79722,8.60827,0.82021,-11.18406,-8.07137,4.85560,-9.27915,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4950,-0.00827,-0.01244,0.36282,0.97329,-0.07726,-0.20415,0.07109,0.04261,-0.00365,0.36566,0.68452,0.39492,0.00007,2,0.09260,0.39492,0.089156,0.51721,-131.6461,-0.0517,1,0.08500,0.03000,0.1605,0.2891,0.120907,0.089048,-28.5328,89.1822,186.6766,-22.3300,-13.9978,273.6001,-18.9561,-92.6219,184.7043,-51.2772,-5.4903,297.2630,-0.293721,0.031478,153.0710,0.087192,-0.030057,273.6001,-0.325338,-0.032807,151.3830,0.087379,-0.030035,297.2630,-0.79715,-0.07121,-0.29821,2.69369,-0.97228,-0.09933,-0.64210,-0.04188,-0.26600,2.57002,-0.96776,-0.05630,0.06009,1.12446,-0.24113,1.14577,-12.95347,0.57934,13.63757,-31.31955,8.93255,3.90808,-14.27410,-1.82260,11.78893,-23.69009,8.65279,1.26559,-9.59804,-8.72137,3.48856,-8.69229,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.5000,-0.00555,-0.01358,0.36233,0.96724,-0.08636,-0.22374,0.08327,0.04278,-0.00403,0.36317,0.68452,0.43834,0.00007,2,0.09484,0.43834,0.091532,0.46997,-131.1712,-0.0542,1,0.08500,0.03000,0.1877,0.2960,0.121440,0.088768,-23.7840,88.7935,186.7561,-18.7607,-24.5485,274.3019,-14.5240,-92.4987,184.3348,-53.7405,-9.9467,307.7591,-0.293926,-0.031193,152.6306,0.087342,-0.030062,274.3019,-0.333829,-0.035225,150.6319,0.087517,-0.030040,307.7591,-0.74203,-0.08163,-0.33770,2.70633,-0.97203,-0.11096,-0.56801,-0.04148,-0.29845,2.56147,-0.96750,-0.05628,0.06800,1.11476,-0.25018,1.10763,-13.64857,1.78114,14.09128,-31.02464,8.85694,4.83730,-15.05908,-1.73440,13.66584,-22.10942,8.69964,1.24006,-7.76972,-10.69330,3.68541,-8.12690,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.5050,-0.00266,-0.01496,0.36246,0.95962,-0.09809,-0.24368,0.10059,0.04291,-0.00450,0.36090,0.68452,0.48350,0.00007,2,0.09648,0.48350,0.093190,0.27801,-127.1732,-0.0565,1,0.08500,0.03000,0.1078,0.3049,0.122045,0.088427,-19.3484,86.0264,186.6916,-17.2186,-3.2532,271.0138,-10.8506,-93.5293,185.4021,-61.6615,-22.3488,358.4819,-0.295680,-0.042921,152.2328,0.087495,-0.030067,271.0138,-0.351696,-0.046814,151.0479,0.087653,-0.030047,358.4819,-0.68509,-0.09938,-0.39134,2.71667,-0.97155,-0.12663,-0.48536,-0.04243,-0.34100,2.54403,-0.96752,-0.05339,0.06514,1.13331,-0.25521,1.07391,-14.35133,3.68402,14.64757,-30.76248,8.79635,6.04320,-15.87884,-1.38674,14.14850,-18.37576,8.63082,-0.46735,-6.30128,-13.32403,3.77382,-7.59670,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.5100,0.00053,-0.01659,0.36335,0.94944,-0.11411,-0.26368,0.12655,0.04301,-0.00506,0.35884,0.68452,0.53127,0.00007,2,0.09840,0.53127,0.094583,0.27863,-108.4258,-0.0581,1,0.08500,0.03000,0.1924,0.1760,0.122958,0.088197,-9.0198,-95.1596,184.9467,24.4511,21.7585,283.4864,-7.9459,-94.1134,185.2558,-42.1893,-5.1626,402.4514,-0.303743,-0.055775,152.6885,0.087553,-0.030069,283.4864,-0.363737,-0.066541,150.5706,0.087689,-0.030054,402.4514,-0.62659,-0.13053,-0.46939,2.72775,-0.97125,-0.15324,-0.39030,-0.04535,-0.39939,2.51749,-0.96868,-0.04868,0.04965,1.19005,-0.25295,1.04521,-15.06143,6.72493,15.40170,-29.75272,8.66627,7.68884,-16.73803,-1.23971,14.79063,-15.68863,8.96253,-0.58444,0.07514,-25.00000,1.30537,-7.12256,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
