t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0000,-0.00006,0.00000,0.75205,1.00000,-0.00000,-0.00093,-0.00000,0.03516,0.00007,0.68452,0.68452,0.00183,0.00007,2,0.03423,0,0.08500,0.03000,0.0862,0.0862,0.056853,0.118397,16.2346,-0.1224,131.5728,-8.9380,-0.6137,173.2324,16.2324,0.0509,131.3514,-8.9347,0.6301,173.0819,-0.082902,-0.000337,131.5657,0.025531,-0.000134,173.2324,-0.083028,0.000711,131.3443,0.025547,0.000147,173.0819,-0.32323,0.00004,-0.00002,0.70525,-0.38059,-0.00002,-0.32322,-0.00003,0.00001,0.70525,-0.38059,0.00002,0.00137,0.00120,0.00137,0.00120,-1.62380,-0.17733,0.11798,-14.53381,-5.57147,0.04848,-1.63003,0.17176,-0.11349,-14.51558,-5.57749,-0.09496,-1.17129,-0.78920,-1.17113,-0.78922,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0020,-0.00008,0.00000,0.75208,1.00000,-0.00000,-0.00093,-0.00000,0.03514,0.00007,0.68457,0.68452,0.00185,0.00007,2,0.03426,0,0.08500,0.03000,0.2106,0.2109,-0.048565,0.118243,13.5355,-0.1193,135.5392,17.5328,-0.1976,138.7639,13.5337,0.0561,135.3195,17.5286,0.1421,138.5458,-0.067864,-0.000359,135.5336,-0.079889,-0.000287,138.7639,-0.067960,0.000671,135.3139,-0.079999,0.000615,138.5458,-0.32321,0.00004,-0.00002,0.70518,-0.38051,-0.00002,-0.32320,-0.00003,0.00001,0.70517,-0.38050,0.00002,0.00132,0.00118,0.00132,0.00118,-1.24982,-0.18110,0.11411,-13.99728,-3.87095,0.05283,-1.25611,0.17606,-0.11085,-13.97918,-3.87688,-0.09273,-1.20529,-0.83783,-1.20544,-0.83785,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0040,-0.00009,0.00000,0.75212,1.00000,-0.00000,-0.00094,-0.00000,0.03512,0.00007,0.68461,0.68452,0.00186,0.00007,2,0.03429,0,0.08500,0.03000,0.1767,0.1770,-0.034708,0.118208,11.1971,-0.1176,138.9182,15.1169,-0.1572,142.5695,11.1953,0.0620,138.7001,15.1149,0.1056,142.3509,-0.055691,-0.000386,138.9137,-0.066032,-0.000323,142.5695,-0.055765,0.000644,138.6956,-0.066120,0.000604,142.3509,-0.32321,0.00004,-0.00002,0.70515,-0.38046,-0.00002,-0.32321,-0.00003,0.00001,0.70514,-0.38046,0.00002,0.00127,0.00116,0.00127,0.00116,-0.92936,-0.18608,0.11175,-13.53885,-2.41781,0.05775,-0.93555,0.18188,-0.10909,-13.52091,-2.42371,-0.09161,-1.23323,-0.87871,-1.23339,-0.87873,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0060,-0.00011,0.00000,0.75214,1.00000,-0.00000,-0.00094,-0.00000,0.03511,0.00007,0.68464,0.68452,0.00187,0.00007,2,0.03432,0,0.08500,0.03000,0.1472,0.1474,-0.023319,0.118180,9.1981,-0.1159,141.7959,12.8819,-0.1547,145.8259,9.1963,0.0673,141.5792,12.8806,0.1079,145.6091,-0.045759,-0.000409,141.7923,-0.054642,-0.000350,145.8259,-0.045816,0.000623,141.5756,-0.054711,0.000586,145.6091,-0.32324,0.00004,-0.00002,0.70516,-0.38045,-0.00002,-0.32323,-0.00003,0.00001,0.70516,-0.38044,0.00001,0.00122,0.00114,0.00122,0.00114,-0.65356,-0.19032,0.10986,-13.14513,-1.17666,0.06201,-0.65963,0.18692,-0.10756,-13.12732,-1.18256,-0.09062,-1.25617,-0.91325,-1.25630,-0.91325,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0080,-0.00012,0.00000,0.75216,1.00000,-0.00000,-0.00094,-0.00000,0.03510,0.00008,0.68467,0.68452,0.00188,0.00007,2,0.03434,0,0.08500,0.03000,0.1227,0.1228,-0.013972,0.118159,7.4971,-0.1144,144.2530,10.9331,-0.1530,148.5691,7.4953,0.0720,144.0376,10.9317,0.1118,148.3537,-0.037588,-0.000428,144.2501,-0.045293,-0.000372,148.5691,-0.037631,0.000606,144.0346,-0.045347,0.000568,148.3537,-0.32328,0.00004,-0.00002,0.70521,-0.38045,-0.00002,-0.32327,-0.00003,0.00001,0.70520,-0.38045,0.00001,0.00118,0.00113,0.00118,0.00113,-0.41541,-0.19394,0.10830,-12.80576,-0.11567,0.06565,-0.42137,0.19119,-0.10630,-12.78808,-0.12155,-0.08977,-1.27479,-0.94241,-1.27488,-0.94241,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0100,-0.00014,0.00000,0.75218,1.00000,-0.00000,-0.00094,-0.00000,0.03509,0.00008,0.68469,0.68452,0.00188,0.00007,2,0.03437,0,0.08500,0.03000,0.1024,0.1025,-0.006255,0.118141,6.0511,-0.1130,146.3549,9.2682,-0.1515,150.8925,6.0493,0.0760,146.1405,9.2669,0.1152,150.6784,-0.030818,-0.000443,146.3525,-0.037575,-0.000390,150.8925,-0.030852,0.000591,146.1381,-0.037617,0.000553,150.6784,-0.32333,0.00004,-0.00002,0.70528,-0.38048,-0.00001,-0.32333,-0.00003,0.00001,0.70528,-0.38048,0.00001,0.00113,0.00112,0.00113,0.00112,-0.20923,-0.19703,0.10701,-12.51235,0.79234,0.06876,-0.21510,0.19482,-0.10526,-12.49476,0.78647,-0.08905,-1.28964,-0.96699,-1.28970,-0.96698,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0120,-0.00015,0.00000,0.75220,1.00000,-0.00000,-0.00093,-0.00000,0.03508,0.00008,0.68471,0.68451,0.00187,0.00007,2,0.03440,0,0.08500,0.03000,0.0856,0.0857,0.000159,0.118127,4.8232,-0.1117,148.1562,7.8471,-0.1501,152.8627,4.8214,0.0796,147.9428,7.8458,0.1182,152.6497,-0.025177,-0.000456,148.1543,-0.031159,-0.000405,152.8627,-0.025201,0.000580,147.9408,-0.031192,0.000541,152.6497,-0.32340,0.00004,-0.00002,0.70538,-0.38052,-0.00001,-0.32340,-0.00003,0.00001,0.70537,-0.38052,0.00000,0.00108,0.00112,0.00108,0.00112,-0.03025,-0.19967,0.10596,-12.25781,1.57037,0.07140,-0.03606,0.19789,-0.10441,-12.24031,1.56451,-0.08844,-1.30125,-0.98765,-1.30127,-0.98764,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0140,-0.00016,0.00000,0.75221,1.00000,-0.00000,-0.00093,-0.00000,0.03508,0.00008,0.68473,0.68451,0.00187,0.00007,2,0.03442,0,0.08500,0.03000,0.0716,0.0717,0.005522,0.118114,3.7817,-0.1105,149.7032,6.6351,-0.1488,154.5355,3.7799,0.0828,149.4905,6.6337,0.1208,154.3234,-0.020450,-0.000467,149.7016,-0.025795,-0.000417,154.5355,-0.020467,0.000570,149.4889,-0.025820,0.000532,154.3234,-0.32348,0.00004,-0.00002,0.70549,-0.38057,-0.00001,-0.32348,-0.00003,0.00001,0.70549,-0.38057,-0.00000,0.00104,0.00111,0.00104,0.00111,0.12556,-0.20192,0.10511,-12.03620,2.23792,0.07366,0.11980,0.20050,-0.10373,-12.01877,2.23207,-0.08793,-1.31006,-1.00497,-1.31005,-1.00496,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0160,-0.00017,-0.00000,0.75222,1.00000,-0.00000,-0.00092,0.00001,0.03507,0.00008,0.68474,0.68450,0.00186,0.00007,2,0.03445,0,0.08500,0.03000,0.0599,0.0600,0.010029,0.118104,-14.9064,89.9703,149.9968,5.6022,-0.1476,155.9579,20.7037,-89.9942,150.0126,5.6009,0.1231,155.7467,0.016023,-0.029750,150.0002,-0.021286,-0.000427,155.9579,-0.047410,0.030002,150.0002,-0.021305,0.000524,155.7467,-0.32361,0.00006,0.00006,0.70569,-0.38060,0.00013,-0.32356,0.00004,0.00006,0.70564,-0.38072,-0.00014,0.00099,0.00111,0.00099,0.00112,-6.52033,-44.64526,28.56564,-12.77090,6.72760,1.31341,7.11507,46.61015,-24.91233,-10.49516,-0.91572,-1.35033,-1.28903,-1.00733,-1.28902,-1.00731,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0180,-0.00018,-0.00002,0.75223,1.00000,-0.00003,-0.00091,0.00009,0.03507,0.00008,0.68476,0.68450,0.00184,0.00007,2,0.03451,1,0.08500,0.03000,0.7766,0.7934,0.036958,0.097696,-86.6351,88.8557,149.9815,-6.2196,81.3264,175.0368,89.9292,-89.9700,150.0574,21.9233,-74.6221,163.3858,0.065527,-0.024214,150.0002,0.005643,-0.020822,175.0368,-0.085003,-0.030001,150.0002,-0.043584,0.021196,163.3858,-0.32394,0.00020,0.00032,0.70614,-0.38048,0.00033,-0.32367,0.00049,0.00051,0.70603,-0.38156,0.00022,0.00093,0.00112,0.00093,0.00114,-45.16572,-42.94311,31.50917,-29.05882,10.37243,0.52370,46.69074,55.69477,-22.70366,6.69308,-2.90323,7.60688,0.91137,-0.81309,-3.66884,-1.31321,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0200,-0.00019,-0.00003,0.75224,1.00000,-0.00007,-0.00089,0.00016,0.03507,0.00008,0.68478,0.68449,0.00182,0.00007,2,0.03457,0,0.08500,0.03000,0.6951,0.7370,0.053866,0.104825,-0.1593,-1.8489,141.8452,-53.7416,75.8719,222.9243,-0.4057,-4.2062,142.3678,77.0516,-46.2904,203.2652,-0.015384,-0.001361,141.8457,0.022539,-0.013660,222.9243,-0.007890,-0.014853,142.3696,-0.053584,-0.018639,203.2652,-0.32428,0.00038,0.00061,0.70662,-0.38036,0.00052,-0.32377,0.00101,0.00103,0.70645,-0.38246,0.00070,0.00086,0.00113,0.00087,0.00117,1.14013,3.99236,1.29146,-11.58308,2.63200,0.28774,-0.76690,0.39375,2.71239,-11.81099,3.69731,2.25949,-2.81740,-1.13557,-0.23417,-1.02788,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0220,-0.00021,-0.00005,0.75225,1.00000,-0.00010,-0.00088,0.00020,0.03507,0.00008,0.68480,0.68449,0.00179,0.00007,2,0.03463,0,0.08500,0.03000,0.0189,0.0497,0.015634,0.116775,-0.3441,-1.5490,144.9472,0.9329,-1.3637,146.0433,-0.5875,-3.5086,145.3122,1.7658,-3.9941,146.3306,-0.012217,-0.001571,144.9477,-0.015694,-0.001634,146.0433,-0.006127,-0.012603,145.3163,-0.010295,-0.014213,146.3306,-0.32458,0.00057,0.00090,0.70704,-0.38029,0.00066,-0.32389,0.00147,0.00152,0.70680,-0.38318,0.00112,0.00079,0.00114,0.00080,0.00120,1.12410,3.37875,1.18560,-11.51595,3.12859,0.30017,-0.48414,0.40272,2.35087,-11.71960,4.05489,1.94174,-2.61953,-1.13652,-0.38369,-1.03966,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0240,-0.00022,-0.00006,0.75225,1.00000,-0.00013,-0.00087,0.00020,0.03507,0.00009,0.68481,0.68448,0.00176,0.00007,2,0.03467,0,0.08500,0.03000,0.0166,0.0354,0.018651,0.116625,-0.4854,-1.3245,147.5840,0.7904,-1.2579,149.1242,-0.7267,-2.9656,147.8105,1.3379,-2.8647,149.0602,-0.009525,-0.001617,147.5845,-0.012683,-0.001745,149.1242,-0.004559,-0.010748,147.8159,-0.008317,-0.012280,149.0602,-0.32483,0.00076,0.00119,0.70741,-0.38027,0.00078,-0.32401,0.00189,0.00197,0.70710,-0.38374,0.00148,0.00072,0.00113,0.00072,0.00121,1.12086,2.87678,1.09231,-11.43752,3.56734,0.29379,-0.23921,0.39987,2.05306,-11.61942,4.37699,1.66980,-2.44933,-1.13604,-0.50508,-1.04845,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0260,-0.00023,-0.00007,0.75226,1.00000,-0.00015,-0.00085,0.00018,0.03508,0.00009,0.68483,0.68447,0.00173,0.00007,2,0.03471,0,0.08500,0.03000,0.0156,0.0094,0.021187,0.116619,-0.5958,-1.1552,149.8110,0.7359,-1.2114,151.8802,-0.8343,-2.5396,149.9160,0.8316,-0.1358,149.7789,-0.007213,-0.001562,149.8113,-0.010152,-0.001721,151.8802,-0.003151,-0.009207,149.9222,-0.006711,-0.012203,149.7789,-0.32504,0.00096,0.00147,0.70774,-0.38028,0.00086,-0.32414,0.00228,0.00239,0.70735,-0.38415,0.00173,0.00064,0.00112,0.00064,0.00123,1.12744,2.46350,1.01007,-11.35129,3.95510,0.27544,-0.02734,0.38947,1.80598,-11.51366,4.66702,1.43651,-2.30244,-1.13450,-0.60403,-1.05489,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0280,-0.00024,-0.00009,0.75226,1.00000,-0.00021,-0.00083,0.00020,0.03508,0.00009,0.68484,0.68446,0.00170,0.00007,2,0.03480,1,0.08500,0.03000,0.0143,0.0082,0.023376,0.116696,-89.7025,-90.2942,150.0022,0.6741,-1.1413,154.1472,88.1251,86.7604,150.4305,0.6475,0.3661,151.9334,-0.081496,-0.005283,150.0002,-0.007967,-0.001622,154.1472,0.085003,-0.030002,150.0002,-0.005223,-0.010874,151.9334,-0.32534,0.00148,0.00200,0.70819,-0.38073,0.00085,-0.32440,0.00294,0.00340,0.70803,-0.38421,0.00185,0.00054,0.00117,0.00054,0.00132,-67.80592,54.36054,-21.79367,-52.04421,-11.88193,3.92986,70.30255,-44.16304,31.58376,31.20531,22.57702,1.41657,1.06120,-0.46604,-3.70027,-0.90202,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0300,-0.00025,-0.00011,0.75227,1.00000,-0.00027,-0.00081,0.00020,0.03508,0.00010,0.68485,0.68445,0.00166,0.00007,2,0.03488,0,0.08500,0.03000,0.7964,0.8258,-0.030743,0.105076,1.6934,-4.1033,141.8665,-81.7415,-45.9975,196.2894,-7.0594,-3.0301,142.0593,105.9815,67.9401,254.0806,-0.009349,-0.013057,141.8705,-0.062137,-0.013109,196.2894,0.005346,-0.007388,142.0816,0.026578,-0.016848,254.0806,-0.32562,0.00212,0.00264,0.70867,-0.38129,0.00086,-0.32463,0.00375,0.00466,0.70857,-0.38358,0.00196,0.00044,0.00121,0.00042,0.00142,1.11674,3.28637,5.56790,-10.41742,3.50310,1.93803,-0.32681,4.91418,4.58543,-12.50166,5.31441,1.12541,-4.20598,-1.22340,0.93154,-1.01566,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0320,-0.00026,-0.00013,0.75227,1.00000,-0.00033,-0.00080,0.00013,0.03509,0.00010,0.68487,0.68445,0.00163,0.00007,2,0.03492,0,0.08500,0.03000,0.0464,0.0598,0.020981,0.107126,2.9534,-4.5698,149.1155,2.7496,-3.0565,147.8005,-8.4086,-4.0960,149.6763,-5.0660,1.8613,150.5193,-0.008294,-0.015286,149.1199,-0.010434,-0.011237,147.8005,0.008819,-0.013097,149.6965,0.002534,-0.010317,150.5193,-0.32586,0.00278,0.00337,0.70913,-0.38182,0.00095,-0.32482,0.00462,0.00597,0.70886,-0.38252,0.00209,0.00032,0.00125,0.00031,0.00151,1.80747,4.48053,5.45707,-10.53206,3.89935,2.38863,-0.66585,5.08088,4.72887,-12.34441,6.09731,2.07155,-4.26857,-1.19792,1.23199,-0.98972,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0340,-0.00027,-0.00015,0.75227,1.00000,-0.00037,-0.00078,-0.00004,0.03509,0.00011,0.68487,0.68444,0.00160,0.00007,2,0.03497,1,0.08500,0.03000,0.0556,0.0868,0.022058,0.105257,85.8213,-89.7763,149.9133,3.9890,-3.3056,155.3844,-90.6432,81.4417,150.2087,-7.8345,1.1924,152.2211,-0.085003,0.030002,150.0002,-0.009384,-0.013137,155.3844,0.067958,0.009231,150.0002,0.008311,-0.015098,152.2211,-0.32606,0.00341,0.00397,0.70978,-0.38257,0.00072,-0.32514,0.00544,0.00726,0.70920,-0.38138,0.00155,0.00019,0.00136,0.00017,0.00168,45.09931,40.88678,-28.51422,5.21400,-3.19331,-1.36605,-46.19696,-49.33835,24.27610,-30.42372,10.67128,-4.28352,-3.94174,-0.53509,1.43293,-0.08328,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0360,-0.00028,-0.00015,0.75226,1.00000,-0.00041,-0.00076,-0.00026,0.03509,0.00011,0.68489,0.68442,0.00155,0.00007,2,0.03500,0,0.08500,0.03000,0.8257,0.8252,-0.033890,0.131177,-0.9567,-6.0768,146.4313,69.0749,-63.6059,189.5439,-5.2124,-4.8079,146.7765,-66.2336,69.4871,193.8868,0.005968,-0.015638,146.4380,-0.065157,0.012999,189.5439,0.000193,-0.008664,146.7802,0.039911,0.006141,193.8868,-0.32622,0.00403,0.00457,0.71043,-0.38331,0.00049,-0.32541,0.00628,0.00866,0.70939,-0.38049,0.00102,0.00005,0.00150,0.00003,0.00187,-0.67258,3.23711,4.85071,-10.74039,5.66054,2.39893,2.06612,5.13358,3.69365,-11.67523,4.87585,1.35104,-3.52252,-1.16852,0.32750,-1.02250,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0380,-0.00029,-0.00016,0.75226,1.00000,-0.00043,-0.00073,-0.00055,0.03510,0.00012,0.68489,0.68441,0.00151,0.00007,2,0.03499,1,0.08500,0.03000,0.0277,0.9689,0.034811,0.102632,87.8357,-89.6755,149.9643,1.2054,-2.1928,150.4244,-90.5256,80.6044,150.3013,-37.8681,-8.4555,66.7442,-0.084819,0.030003,150.0002,0.003452,-0.015963,150.4244,0.085003,-0.029174,150.0002,0.085009,-0.018894,66.7442,-0.32636,0.00456,0.00494,0.71126,-0.38401,-0.00010,-0.32565,0.00705,0.01027,0.70933,-0.38007,0.00078,-0.00009,0.00162,-0.00011,0.00204,43.98715,38.80851,-28.40529,4.80940,-3.13663,-1.41728,-43.16446,-43.57200,20.07114,-27.22167,13.23523,1.46857,-3.44168,-1.15439,0.63316,-0.89639,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0400,-0.00030,-0.00015,0.75225,1.00000,-0.00044,-0.00072,-0.00096,0.03510,0.00013,0.68489,0.68440,0.00147,0.00007,2,0.03496,1,0.08500,0.03000,0.8282,0.8617,-0.053912,0.129217,88.9953,-89.6161,149.9933,62.0394,-51.9395,162.8270,-90.6331,83.4900,150.2867,-71.7658,38.4817,157.4964,-0.078109,0.030003,150.0002,-0.085003,0.010998,162.8270,0.085003,-0.024565,150.0002,0.085010,-0.014239,157.4964,-0.32631,0.00490,0.00461,0.71210,-0.38438,-0.00121,-0.32594,0.00768,0.01193,0.70913,-0.38010,0.00083,-0.00023,0.00177,-0.00027,0.00224,43.77721,35.97948,-28.48586,4.92315,-2.12501,-1.47982,-41.92070,-42.80911,17.72430,-26.29497,13.27204,0.74676,-2.70795,-0.84178,-0.06924,-0.63092,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0420,-0.00031,-0.00012,0.75223,1.00000,-0.00043,-0.00070,-0.00155,0.03510,0.00013,0.68489,0.68439,0.00143,0.00007,2,0.03484,1,0.08500,0.03000,0.0000,0.8561,0.000000,0.000000,90.3997,-89.5922,150.0059,0.0000,0.0000,0.0000,-85.4657,81.1308,150.2141,-70.8521,40.0913,158.4906,0.053740,0.030007,150.0005,0.000000,0.000000,0.0000,-0.085007,0.011353,150.0005,0.085008,-0.009390,158.4906,-0.32594,0.00485,0.00307,0.71280,-0.38265,-0.00298,-0.32621,0.00798,0.01340,0.70824,-0.38227,0.00047,-0.00034,0.00196,-0.00045,0.00249,59.82303,31.79919,-25.79488,23.98534,17.64993,-1.56712,-63.04899,-43.17640,15.99382,-49.13190,-11.92077,-4.49671,-1.99940,-0.26484,0.25486,0.09741,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0440,-0.00031,-0.00009,0.75220,1.00000,-0.00040,-0.00068,-0.00207,0.03509,0.00014,0.68486,0.68438,0.00140,0.00007,2,0.03476,0,0.08500,0.03000,0.8812,0.8107,0.115496,0.114009,-79.9634,-89.9982,150.3205,64.7308,-29.3926,134.4620,88.7492,80.4729,150.1649,-79.9453,27.7339,173.9736,0.085007,0.030007,150.0005,0.085014,-0.005455,134.4620,-0.072153,-0.005361,150.0005,-0.085008,0.020159,173.9736,-0.32561,0.00466,0.00115,0.71327,-0.38160,-0.00488,-0.32651,0.00816,0.01484,0.70785,-0.38364,0.00032,-0.00047,0.00233,-0.00065,0.00290,-50.84263,31.49870,-14.77609,-29.46870,13.23630,-1.69813,52.91888,-30.18269,22.56773,12.79892,-0.73386,-1.89579,2.75678,0.56477,-3.75451,0.41603,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0460,-0.00032,-0.00007,0.75217,1.00000,-0.00038,-0.00067,-0.00247,0.03509,0.00014,0.68484,0.68436,0.00137,0.00007,2,0.03473,0,0.08500,0.03000,0.8352,0.8471,0.115188,0.137937,-79.8815,-89.6080,150.5692,-64.1294,-46.6574,158.2669,88.4176,80.8171,150.2952,67.3546,41.8747,156.0419,0.085007,0.030007,150.0005,0.085022,0.018266,158.2669,-0.040463,-0.009772,150.0005,-0.085018,0.006320,156.0419,-0.32539,0.00445,-0.00080,0.71354,-0.38113,-0.00663,-0.32675,0.00837,0.01658,0.70790,-0.38326,0.00051,-0.00059,0.00273,-0.00083,0.00333,-48.06411,30.31767,-13.10299,-27.84644,13.30174,-1.66446,52.98027,-27.71057,22.23361,15.37532,3.89037,-1.19524,1.75970,-0.73118,-3.36915,-0.84976,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0480,-0.00032,-0.00006,0.75212,1.00000,-0.00039,-0.00064,-0.00271,0.03508,0.00015,0.68480,0.68435,0.00134,0.00007,2,0.03474,1,0.08500,0.03000,0.8362,0.8757,0.115053,0.137823,-78.8518,-89.2631,150.7271,-64.8827,-46.4101,158.9896,88.3473,83.3967,150.2405,59.8465,28.4134,126.0857,-0.085007,-0.016117,150.0005,0.085027,0.017915,158.9896,0.050329,-0.030007,150.0005,-0.085017,0.009557,126.0857,-0.32509,0.00462,-0.00247,0.71253,-0.38376,-0.00717,-0.32697,0.00883,0.01893,0.70836,-0.38017,0.00143,-0.00072,0.00313,-0.00098,0.00378,-70.42135,36.33370,-11.75291,-51.54642,-12.05527,5.26777,64.14354,-24.02724,21.26566,27.02052,17.43485,1.80695,1.24968,0.00867,-2.03525,-0.29395,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0500,-0.00034,-0.00007,0.75208,1.00000,-0.00044,-0.00059,-0.00288,0.03508,0.00015,0.68475,0.68433,0.00129,0.00007,2,0.03480,1,0.08500,0.03000,1.1667,0.8496,0.115111,0.090318,-84.3868,-89.1438,150.4452,-35.2720,0.0000,50.3886,88.7875,78.2719,149.9547,100.9592,61.0406,231.4283,0.053210,-0.030007,150.0006,0.085012,-0.029987,50.3886,-0.085008,-0.030007,150.0006,0.020944,-0.009659,231.4283,-0.32494,0.00505,-0.00384,0.71121,-0.38730,-0.00650,-0.32731,0.00945,0.02124,0.70920,-0.37798,0.00268,-0.00086,0.00353,-0.00107,0.00433,-45.54345,32.03503,-10.59237,-26.42937,8.78737,7.45714,39.73809,-18.63864,17.94290,4.73855,-3.08393,2.07928,1.27112,-0.18816,-1.03371,0.48375,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0520,-0.00036,-0.00008,0.75203,0.99999,-0.00047,-0.00053,-0.00314,0.03507,0.00016,0.68470,0.68432,0.00118,0.00007,2,0.03486,1,0.08500,0.03000,0.8464,0.8267,-0.054443,0.096925,89.0660,-90.4383,150.2959,-18.8363,-30.0664,69.8610,-87.3470,80.2140,150.2174,72.2468,63.3764,193.7475,-0.072239,0.030008,150.0006,-0.085011,-0.024995,69.8610,0.085007,0.030007,150.0006,-0.061158,-0.014108,193.7475,-0.32489,0.00547,-0.00508,0.71050,-0.38953,-0.00592,-0.32780,0.01005,0.02342,0.71010,-0.37641,0.00369,-0.00101,0.00434,-0.00125,0.00525,49.41958,20.18871,-17.18213,12.36250,-0.86813,-1.40691,-48.60123,-34.50783,11.88021,-28.71319,13.12045,-7.07049,-0.30952,3.01597,0.66710,2.31282,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
