t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.1300,-0.06242,0.00177,0.69727,0.98564,0.01061,0.16177,0.04722,0.01553,0.00133,0.63996,0.68454,0.31686,0.00091,2,0.04360,0.31686,0.055664,0.48677,-59.1910,-0.0190,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,126.6835,101.1233,138.6810,0.0000,0.0000,0.0000,107.7420,102.1883,150.6893,0.0000,0.0000,0.0000,0.181544,0.037334,159.4487,0.000000,0.000000,0.0000,0.176227,0.033435,158.1082,0.000000,0.000000,0.0000,-0.92542,-0.07730,-0.00875,1.16429,-0.38813,0.00623,-0.87388,-0.06472,0.02457,1.14772,-0.52811,0.02854,-0.55134,0.54752,-0.60693,0.54495,11.25235,4.39397,0.96857,-14.49514,-1.37062,2.73057,11.24164,4.73235,0.81661,-14.28564,5.30187,2.22049,13.68975,0.59944,16.89544,0.62393,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1320,-0.06384,0.00183,0.69599,0.98494,0.01082,0.16605,0.04690,0.01505,0.00126,0.63893,0.68454,0.32556,0.00091,2,0.04367,0.32556,0.056192,0.44430,-62.7088,-0.0196,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,127.7902,101.0089,138.4771,0.0000,0.0000,0.0000,108.4278,102.3608,150.6391,0.0000,0.0000,0.0000,0.182921,0.037549,159.7201,0.000000,0.000000,0.0000,0.178085,0.033553,158.3298,0.000000,0.000000,0.0000,-0.93916,-0.07844,-0.00679,1.17211,-0.38434,0.00894,-0.88769,-0.06621,0.02623,1.15410,-0.52805,0.02912,-0.56126,0.53543,-0.61756,0.53186,11.41066,4.93937,1.00966,-14.87616,-1.29869,0.26050,11.38992,5.13121,0.98473,-13.96217,5.27949,2.34670,15.76338,0.77174,17.06085,0.79185,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1340,-0.06527,0.00188,0.69470,0.98422,0.01103,0.17032,0.04675,0.01458,0.00119,0.63787,0.68454,0.33425,0.00091,2,0.04367,0.33425,0.056873,0.51056,-62.3642,-0.0201,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,128.9101,100.7592,137.8311,0.0000,0.0000,0.0000,108.7713,102.4180,150.4425,0.0000,0.0000,0.0000,0.183382,0.037633,159.8134,0.000000,0.000000,0.0000,0.178356,0.033613,158.3725,0.000000,0.000000,0.0000,-0.95319,-0.07988,-0.00487,1.18082,-0.38407,0.01336,-0.90122,-0.06791,0.02770,1.16005,-0.52799,0.02960,-0.57223,0.52318,-0.62847,0.51939,11.56740,4.90497,1.09286,-14.95202,-0.77664,0.75556,11.53729,5.09275,1.05979,-13.62683,5.26956,2.45872,15.94401,0.94718,17.21507,0.98233,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1360,-0.06669,0.00193,0.69339,0.98347,0.01125,0.17461,0.04657,0.01410,0.00112,0.63681,0.68454,0.34292,0.00091,2,0.04384,0.34292,0.057450,0.46697,-64.5284,-0.0208,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,129.6911,100.2693,137.7208,0.0000,0.0000,0.0000,109.0982,102.5043,150.2688,0.0000,0.0000,0.0000,0.183564,0.037764,159.9146,0.000000,0.000000,0.0000,0.178860,0.033698,158.4274,0.000000,0.000000,0.0000,-0.96720,-0.08137,-0.00312,1.18882,-0.38066,0.01182,-0.91490,-0.06957,0.02958,1.16701,-0.52765,0.03126,-0.58204,0.50954,-0.64036,0.50677,11.72655,5.39372,1.16348,-15.09914,-0.92080,-1.44885,11.68343,5.44485,1.24707,-13.27897,5.26783,2.54351,16.69807,1.12496,17.37386,1.16439,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1380,-0.06812,0.00200,0.69207,0.98271,0.01145,0.17889,0.04628,0.01362,0.00104,0.63573,0.68454,0.35164,0.00091,2,0.04435,0.35164,0.057943,0.42409,-65.0676,-0.0213,1,0.08500,0.03000,0.0000,1.1667,0.000000,0.000000,131.9529,101.2093,137.2601,0.0000,0.0000,0.0000,110.7114,102.9347,150.5978,187.0581,0.0000,267.2258,0.189866,0.038510,160.7885,0.000000,0.000000,0.0000,0.183711,0.034068,159.1141,0.085370,0.030009,267.2258,-0.98097,-0.08269,-0.00137,1.19637,-0.37772,0.01053,-0.92886,-0.07131,0.03117,1.17582,-0.52712,0.03081,-0.59303,0.49755,-0.65141,0.49291,11.88467,5.24694,1.00680,-15.20770,-0.45349,-1.71408,11.83428,5.30837,0.74507,-14.19326,-0.43462,1.38299,16.84204,1.32331,17.54376,1.34852,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1400,-0.06955,0.00207,0.69081,0.98192,0.01169,0.18322,0.04605,0.01313,0.00096,0.63465,0.68454,0.36035,0.00091,2,0.04498,0.36035,0.058215,0.06706,-63.2317,-0.0218,1,0.08500,0.03000,0.0000,1.1667,0.000000,0.000000,132.8211,101.5289,136.3435,0.0000,0.0000,0.0000,111.5295,103.1898,149.9858,186.2334,0.0000,266.0478,0.190605,0.038629,160.8655,0.000000,0.000000,0.0000,0.183655,0.034213,159.1877,0.085389,0.030018,266.0478,-0.99431,-0.08401,0.00003,1.20222,-0.37774,0.01306,-0.94315,-0.07335,0.03294,1.18488,-0.52686,0.03294,-0.60408,0.48641,-0.66239,0.48017,12.04138,4.94201,0.87711,-14.90924,-0.03737,-1.93238,11.99201,5.29980,0.96961,-14.91177,2.42496,2.68424,16.99982,1.49764,17.70451,1.55122,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1420,-0.07098,0.00213,0.68959,0.98110,0.01194,0.18760,0.04583,0.01263,0.00089,0.63360,0.68454,0.36917,0.00091,2,0.04582,0.36917,0.057931,0.03688,-36.1683,-0.0221,1,0.08500,0.03000,0.0000,1.1667,0.000000,0.000000,131.8777,100.6485,135.8116,0.0000,0.0000,0.0000,111.3356,101.1628,149.0690,180.1492,0.0000,257.3560,0.185408,0.038264,160.1104,0.000000,0.000000,0.0000,0.177323,0.034425,158.6085,0.085416,0.030017,257.3560,-1.00690,-0.08528,0.00141,1.20444,-0.37225,0.01517,-0.95773,-0.07523,0.03437,1.19484,-0.52594,0.03274,-0.61606,0.47702,-0.67303,0.46605,12.19312,5.27514,1.16685,-9.85821,-3.36905,-5.62407,12.15258,6.01328,0.76788,-15.03405,2.56743,0.20109,16.77825,1.65978,17.86475,1.73770,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1440,-0.07242,0.00220,0.68835,0.98027,0.01211,0.19204,0.04532,0.01213,0.00082,0.63255,0.68454,0.37811,0.00091,2,0.04656,0.37811,0.057970,0.18188,-33.1842,-0.0218,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,133.0081,100.4881,135.5996,0.0000,0.0000,0.0000,112.8389,103.0076,148.6459,0.0000,0.0000,0.0000,0.187327,0.038462,160.4141,0.000000,0.000000,0.0000,0.180147,0.034459,159.0230,0.000000,0.000000,0.0000,-1.02005,-0.08584,0.00250,1.20886,-0.37388,0.01907,-0.97243,-0.07648,0.03596,1.20392,-0.52018,0.03257,-0.62948,0.46543,-0.68205,0.45044,12.33460,5.02871,1.21622,-9.73023,-2.56004,-5.23816,12.31800,5.49834,0.85630,-15.16691,-1.01939,-3.33706,17.33152,1.79616,18.02334,1.94493,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1460,-0.07386,0.00226,0.68720,0.97944,0.01206,0.19648,0.04401,0.01162,0.00076,0.63150,0.68454,0.38719,0.00091,2,0.04700,0.38719,0.058278,0.31617,-43.9253,-0.0218,1,0.08500,0.03000,1.1667,0.0000,0.024070,0.085600,134.4348,100.3752,136.6889,160.7111,0.0000,229.5873,116.2014,103.9320,148.3296,0.0000,0.0000,0.0000,0.193423,0.039215,161.2711,0.085965,-0.029994,229.5873,0.188184,0.035071,160.1404,0.000000,0.000000,0.0000,-1.03339,-0.08460,0.00361,1.21493,-0.37904,0.02372,-0.98616,-0.07586,0.03794,1.21037,-0.51932,0.03618,-0.64335,0.45320,-0.69078,0.43625,12.48433,3.61685,1.13654,-11.85495,1.64669,-6.27249,12.48333,4.19033,0.36145,-15.28881,-0.44726,-3.32851,17.52047,1.96490,18.06074,2.17438,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1480,-0.07532,0.00234,0.68609,0.97860,0.01190,0.20108,0.04197,0.01109,0.00072,0.63051,0.68454,0.39626,0.00091,2,0.04734,0.39626,0.058482,0.27734,-55.2591,-0.0221,1,0.08500,0.03000,0.0000,0.8271,0.000000,0.000000,131.4990,98.2904,136.4352,0.0000,0.0000,0.0000,113.9299,102.1584,146.8816,-174.7525,-151.2308,465.6904,0.182160,0.037708,159.6062,0.000000,0.000000,0.0000,0.174436,0.034187,158.4852,0.085501,0.030020,465.6904,-1.04684,-0.08208,0.00510,1.22032,-0.38101,0.02695,-1.00026,-0.07386,0.04033,1.21556,-0.51678,0.04261,-0.65709,0.44102,-0.70050,0.42378,12.63860,1.51427,1.20853,-13.36123,5.08495,-7.07164,12.63836,2.07765,-0.07186,-10.52824,1.71342,-7.79574,17.71440,2.14356,17.32914,2.38289,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1500,-0.07677,0.00244,0.68495,0.97775,0.01168,0.20566,0.03955,0.01056,0.00067,0.62952,0.68454,0.40561,0.00091,2,0.04760,0.40561,0.058604,0.23208,-52.0107,-0.0223,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,134.3539,98.6472,137.9656,0.0000,0.0000,0.0000,118.4538,102.6804,148.8612,0.0000,0.0000,0.0000,0.193841,0.038751,161.2518,0.000000,0.000000,0.0000,0.191073,0.034709,160.6976,0.000000,0.000000,0.0000,-1.05999,-0.07893,0.00659,1.22557,-0.38279,0.02961,-1.01431,-0.07122,0.04276,1.22006,-0.50969,0.04794,-0.67089,0.42808,-0.70919,0.40970,12.79518,1.20690,0.98775,-13.02064,4.74562,-6.47355,12.79294,1.59957,-0.26226,-13.09066,-2.69683,-9.79691,17.90918,2.32195,18.44924,2.56616,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1520,-0.07818,0.00257,0.68382,0.97690,0.01137,0.21023,0.03662,0.01002,0.00063,0.62850,0.68454,0.41495,0.00091,2,0.04813,0.41495,0.058644,0.19451,-48.8786,-0.0224,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,134.5197,97.8980,138.2525,0.0000,0.0000,0.0000,120.7790,102.1603,148.9363,0.0000,0.0000,0.0000,0.194383,0.038357,161.2338,0.000000,0.000000,0.0000,0.195140,0.034418,161.3187,0.000000,0.000000,0.0000,-1.07274,-0.07498,0.00812,1.23063,-0.38441,0.03181,-1.02867,-0.06752,0.04520,1.22586,-0.50866,0.05389,-0.68398,0.41539,-0.71629,0.39731,12.95120,-0.16953,0.70598,-13.14483,4.69535,-5.96205,12.94568,0.17191,-0.63947,-12.47878,-1.86697,-8.79419,18.10474,2.51183,16.98562,2.77345,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1540,-0.07960,0.00271,0.68268,0.97601,0.01104,0.21481,0.03362,0.00948,0.00059,0.62747,0.68454,0.42424,0.00091,2,0.04887,0.42424,0.058612,0.15833,-46.2405,-0.0225,1,0.08500,0.03000,0.0000,1.1667,0.000000,0.000000,134.3905,97.0136,138.2889,0.0000,0.0000,0.0000,122.1656,101.3223,149.6026,211.2818,0.0000,301.8312,0.192813,0.037725,160.9882,0.000000,0.000000,0.0000,0.199014,0.033838,161.7920,0.085534,-0.030054,301.8312,-1.08533,-0.07097,0.00946,1.23533,-0.38577,0.03363,-1.04347,-0.06365,0.04746,1.23263,-0.50959,0.05580,-0.69703,0.40349,-0.72209,0.38425,13.10607,-0.35883,0.82839,-12.80549,4.45303,-5.55762,13.10061,-0.31109,-0.61106,-13.77110,2.13945,-8.59280,18.29325,2.69842,16.39132,2.95522,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1560,-0.08099,0.00286,0.68153,0.97511,0.01067,0.21938,0.03036,0.00894,0.00056,0.62645,0.68454,0.43355,0.00091,2,0.04950,0.43355,0.058505,0.11875,-43.5204,-0.0224,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,134.5185,96.2753,138.3833,0.0000,0.0000,0.0000,123.2406,101.0686,150.0362,0.0000,0.0000,0.0000,0.192226,0.037204,160.8892,0.000000,0.000000,0.0000,0.202599,0.033241,162.2300,0.000000,0.000000,0.0000,-1.09763,-0.06654,0.01074,1.23982,-0.38700,0.03512,-1.05831,-0.05930,0.04980,1.23864,-0.50853,0.05662,-0.71034,0.39262,-0.72643,0.36976,13.26034,-0.51725,0.96844,-12.48917,4.23242,-5.22231,13.25902,-0.58903,-0.48346,-14.82870,3.93780,-4.79452,18.48261,2.87389,15.92373,3.14675,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1580,-0.08236,0.00301,0.68036,0.97419,0.01026,0.22390,0.02693,0.00840,0.00053,0.62540,0.68454,0.44280,0.00091,2,0.05006,0.44280,0.058325,0.08452,-40.6242,-0.0223,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,134.4224,95.4571,138.3182,0.0000,0.0000,0.0000,123.9697,100.7775,149.9794,0.0000,0.0000,0.0000,0.191079,0.036541,160.6362,0.000000,0.000000,0.0000,0.203410,0.032516,162.3770,0.000000,0.000000,0.0000,-1.10962,-0.06181,0.01189,1.24417,-0.38809,0.03635,-1.07284,-0.05466,0.05196,1.24414,-0.50759,0.05728,-0.72297,0.38019,-0.73027,0.35559,13.41357,-1.37868,0.85656,-12.49881,4.18979,-4.92980,13.41450,-1.46325,-0.62706,-14.28998,3.95903,-4.61612,18.67604,3.03417,13.59672,3.35965,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1600,-0.08377,0.00317,0.67922,0.97317,0.00994,0.22862,0.02403,0.00787,0.00049,0.62431,0.68454,0.45195,0.00091,2,0.05053,0.45195,0.058230,-0.07411,-37.9249,-0.0221,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,134.4581,94.7168,138.2416,0.0000,0.0000,0.0000,123.6049,100.0960,149.4791,0.0000,0.0000,0.0000,0.189899,0.035925,160.4361,0.000000,0.000000,0.0000,0.199925,0.031822,161.9228,0.000000,0.000000,0.0000,-1.12246,-0.05826,0.01227,1.24836,-0.39178,0.03445,-1.08742,-0.05117,0.05359,1.24904,-0.50679,0.05784,-0.73553,0.36763,-0.73362,0.34218,13.56506,-1.17385,1.13588,-12.26284,3.99841,-4.70669,13.56707,-1.22159,-0.28310,-14.01353,4.12906,-4.49183,18.86141,3.21785,13.28929,3.56843,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1620,-0.08517,0.00336,0.67812,0.97211,0.00972,0.23338,0.02099,0.00732,0.00047,0.62322,0.68454,0.46149,0.00091,2,0.05091,0.46149,0.057694,-0.09537,-24.6456,-0.0220,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,134.9433,94.7451,138.6834,0.0000,0.0000,0.0000,124.9357,100.0976,149.8238,0.0000,0.0000,0.0000,0.191135,0.035727,160.7671,0.000000,0.000000,0.0000,0.203911,0.031340,162.4747,0.000000,0.000000,0.0000,-1.13453,-0.05482,0.01286,1.24971,-0.39226,0.03150,-1.10185,-0.04778,0.05526,1.25321,-0.50603,0.05829,-0.74784,0.35552,-0.73736,0.32739,13.72200,0.63542,1.71702,-9.21113,3.47749,-0.13197,13.72482,0.52326,0.19888,-13.26029,4.27016,-4.41315,19.04770,3.40394,12.87406,3.76609,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1640,-0.08661,0.00353,0.67700,0.97101,0.00943,0.23818,0.01791,0.00676,0.00044,0.62211,0.68454,0.47109,0.00091,2,0.05113,0.47109,0.057644,0.14032,-22.4332,-0.0215,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,134.5499,94.5389,138.4363,0.0000,0.0000,0.0000,125.7441,99.8716,149.9944,0.0000,0.0000,0.0000,0.189968,0.035163,160.4998,0.000000,0.000000,0.0000,0.205447,0.030681,162.7474,0.000000,0.000000,0.0000,-1.14787,-0.05114,0.01287,1.25392,-0.39565,0.02690,-1.11591,-0.04414,0.05672,1.25641,-0.50547,0.05867,-0.76021,0.34354,-0.74205,0.31361,13.87089,-0.80975,1.44543,-9.61086,3.59437,-0.63161,13.88167,-0.95677,-0.12729,-12.61295,4.16769,-4.29273,19.23225,3.58374,13.17176,3.98489,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1660,-0.08807,0.00374,0.67584,0.96986,0.00913,0.24307,0.01446,0.00619,0.00042,0.62100,0.68454,0.48077,0.00091,2,0.05138,0.48077,0.057502,0.10078,-39.0870,-0.0214,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,136.7113,95.6222,139.3502,0.0000,0.0000,0.0000,124.5615,99.0774,149.3932,0.0000,0.0000,0.0000,0.199172,0.035578,161.8353,0.000000,0.000000,0.0000,0.198983,0.030767,161.9492,0.000000,0.000000,0.0000,-1.16140,-0.04691,0.01320,1.25777,-0.39591,0.02817,-1.13057,-0.04009,0.05818,1.25962,-0.50471,0.05896,-0.77293,0.33211,-0.74724,0.29877,14.03098,-0.16031,2.20859,-11.98788,3.30462,1.61238,14.03693,-0.25884,0.35003,-11.43337,4.70228,-4.25083,19.41796,3.76206,14.77744,4.18907,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1680,-0.08952,0.00397,0.67467,0.96868,0.00881,0.24792,0.01076,0.00563,0.00040,0.61985,0.68454,0.49053,0.00091,2,0.05157,0.49053,0.057766,0.29829,-35.2883,-0.0213,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,139.2204,95.5966,140.3982,0.0000,0.0000,0.0000,131.3862,-23.0820,149.2810,0.0000,0.0000,0.0000,0.209034,0.035556,163.1135,0.000000,0.000000,0.0000,0.212092,-0.030018,163.7865,0.000000,0.000000,0.0000,-1.17507,-0.04245,0.01326,1.26418,-0.39932,0.02642,-1.14505,-0.03575,0.05955,1.26232,-0.50400,0.05919,-0.78536,0.31914,-0.75316,0.28497,14.19272,-1.66928,1.83690,-12.19491,3.43055,1.87376,14.19430,-1.71547,0.01146,-11.75989,4.14960,-4.14290,19.60883,3.71188,14.60867,4.40960,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1700,-0.09097,0.00418,0.67348,0.96748,0.00851,0.25271,0.00723,0.00505,0.00038,0.61870,0.68454,0.50019,0.00091,2,0.05169,0.50019,0.057941,0.26087,-50.8401,-0.0215,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,141.4718,95.9556,141.1931,0.0000,0.0000,0.0000,131.5991,-47.3624,149.0364,0.0000,0.0000,0.0000,0.217285,0.035535,164.2775,0.000000,0.000000,0.0000,0.211316,-0.030295,163.7083,0.000000,0.000000,0.0000,-1.18858,-0.03823,0.01311,1.27004,-0.39735,0.02497,-1.15917,-0.03173,0.06062,1.26481,-0.50342,0.05938,-0.79775,0.30749,-0.76098,0.27243,14.36295,-1.12275,2.29821,-14.33418,0.93809,4.75564,14.34931,-1.20564,0.33246,-11.51079,4.30101,-4.10417,19.79771,4.12584,14.88874,4.61484,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1720,-0.09244,0.00442,0.67232,0.96623,0.00837,0.25752,0.00411,0.00447,0.00036,0.61751,0.68454,0.50970,0.00091,2,0.05175,0.50970,0.057908,-0.14910,-48.5494,-0.0217,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,142.0441,95.3584,140.3852,0.0000,0.0000,0.0000,130.5147,-42.5539,148.9731,0.0000,0.0000,0.0000,0.216318,0.034829,164.0709,0.000000,0.000000,0.0000,0.208307,-0.030439,163.3473,0.000000,0.000000,0.0000,-1.20164,-0.03506,0.01262,1.27421,-0.39778,0.02107,-1.17306,-0.02878,0.06143,1.26694,-0.50296,0.05955,-0.81064,0.29714,-0.77144,0.26425,14.53076,-1.00311,2.39076,-14.05077,1.19283,4.49998,14.50224,-1.02620,0.50061,-11.36454,4.42587,-4.06577,19.98536,4.29983,18.46369,4.80179,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1740,-0.09393,0.00470,0.67119,0.96493,0.00825,0.26238,0.00088,0.00388,0.00034,0.61632,0.68454,0.51921,0.00091,2,0.05175,0.51921,0.057484,-0.04789,-17.3765,-0.0216,1,0.08500,0.03000,0.9680,0.0000,0.007742,0.085312,139.6225,94.1695,138.7983,-212.7459,50.8852,376.6159,129.9531,-38.0600,149.1816,0.0000,0.0000,0.0000,0.203936,0.033497,162.3647,0.085966,-0.030032,376.6159,0.207505,-0.030407,163.2949,0.000000,0.000000,0.0000,-1.21403,-0.03194,0.01209,1.27616,-0.40179,0.01624,-1.18691,-0.02588,0.06216,1.26845,-0.50246,0.05968,-0.82373,0.28439,-0.78292,0.26204,14.69322,0.55530,2.66450,-8.32338,-2.84947,6.86438,14.65551,0.60311,0.75289,-10.89630,4.50525,-4.05416,20.18030,4.45465,19.59835,1.17496,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.1760,-0.09541,0.00499,0.67005,0.96362,0.00810,0.26715,-0.00268,0.00328,0.00033,0.61512,0.68454,0.52877,0.00091,2,0.05170,0.52877,0.056981,-0.07683,-24.5021,-0.0212,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,140.4973,94.6403,139.4401,0.0000,0.0000,0.0000,130.0439,-29.8816,149.8126,0.0000,0.0000,0.0000,0.209328,0.033286,163.0181,0.000000,0.000000,0.0000,0.209173,-0.030566,163.6430,0.000000,0.000000,0.0000,-1.22613,-0.02825,0.01166,1.27788,-0.40195,0.01183,-1.20047,-0.02248,0.06287,1.26954,-0.50198,0.05979,-0.83590,0.27224,-0.79558,0.26433,14.84871,-0.75355,2.58739,-10.29661,3.33086,8.29737,14.80852,-0.74477,0.67520,-10.22716,4.36650,-4.00708,20.37811,4.64508,19.75562,-4.09908,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
