t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0500,-0.00153,0.00000,0.74799,1.00000,-0.00003,0.00026,0.00037,0.03553,0.00007,0.68201,0.68452,0.00022,0.00007,2,0.03469,0.00022,0.034691,0.00173,-0.9533,-0.0005,-1.1350,0.0019,6.0390,0.0093,-2.3265,1,0.08500,0.03000,0.0039,0.0042,0.027946,0.118249,-19.1861,-0.0377,102.8065,-0.0044,-0.3912,169.2525,-19.1912,0.0921,102.6243,-0.0109,0.4225,169.0672,0.022310,-0.000857,102.8192,-0.003327,-0.000382,169.2525,0.022391,0.000241,102.6368,-0.003295,0.000021,169.0672,-0.34727,0.00039,0.00017,0.74548,-0.39932,-0.00036,-0.34691,-0.00105,-0.00146,0.74535,-0.39953,0.00041,-0.01636,-0.01360,-0.01529,-0.01294,0.33702,-0.17350,0.03382,-12.00086,5.21480,0.08941,0.33427,0.20861,-0.02356,-11.98721,5.21293,-0.02799,-1.38570,-0.98264,-1.39516,-0.99118,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0550,-0.00165,0.00000,0.74757,1.00000,-0.00003,0.00041,0.00037,0.03559,0.00007,0.68169,0.68452,0.00051,0.00007,2,0.03470,0.00051,0.034698,0.00123,-0.9143,-0.0005,-1.1467,0.0016,6.0755,0.0078,-2.4788,1,0.08500,0.03000,0.0043,0.0046,0.029786,0.118240,-19.3894,-0.0421,103.4522,-0.2651,-0.3547,169.8227,-19.3932,0.0887,103.2676,-0.2666,0.3903,169.6392,0.024574,-0.000825,103.4638,-0.001486,-0.000393,169.8227,0.024662,0.000282,103.2790,-0.001453,0.000048,169.6392,-0.34956,0.00038,0.00016,0.74920,-0.40099,-0.00031,-0.34920,-0.00106,-0.00146,0.74908,-0.40121,0.00038,-0.01780,-0.01368,-0.01671,-0.01300,0.46954,-0.17565,0.03356,-11.91925,5.47496,0.08670,0.46556,0.20799,-0.02489,-11.90496,5.47344,-0.03214,-1.40987,-1.00520,-1.41740,-1.01268,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0600,-0.00175,0.00000,0.74715,1.00000,-0.00003,0.00056,0.00038,0.03565,0.00007,0.68136,0.68452,0.00081,0.00007,2,0.03470,0.00081,0.034703,0.00086,-0.8843,-0.0005,-1.1543,0.0013,6.1037,0.0071,-2.6173,1,0.08500,0.03000,0.0054,0.0056,0.031269,0.118244,-19.5236,-0.0470,103.9526,-0.4368,-0.3335,170.1217,-19.5265,0.0844,103.7651,-0.4340,0.3687,169.9382,0.026383,-0.000787,103.9629,-0.000003,-0.000391,170.1217,0.026478,0.000328,103.7752,0.000031,0.000081,169.9382,-0.35180,0.00038,0.00016,0.75283,-0.40261,-0.00026,-0.35144,-0.00106,-0.00147,0.75271,-0.40283,0.00035,-0.01917,-0.01369,-0.01806,-0.01301,0.58523,-0.17775,0.03360,-11.85095,5.68498,0.08308,0.58014,0.20688,-0.02589,-11.83601,5.68372,-0.03685,-1.42871,-1.02248,-1.43461,-1.02903,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0650,-0.00186,0.00000,0.74674,1.00000,-0.00003,0.00072,0.00038,0.03572,0.00007,0.68104,0.68452,0.00112,0.00007,2,0.03471,0.00112,0.034706,0.00059,-0.8615,-0.0005,-1.1591,0.0009,6.1272,0.0068,-2.7416,1,0.08500,0.03000,0.0062,0.0064,0.032474,0.118255,-19.6105,-0.0519,104.3710,-0.5512,-0.3216,170.2632,-19.6125,0.0800,104.1806,-0.5449,0.3536,170.0787,0.027825,-0.000747,104.3799,0.001203,-0.000382,170.2632,0.027926,0.000374,104.1893,0.001237,0.000115,170.0787,-0.35401,0.00037,0.00015,0.75637,-0.40418,-0.00022,-0.35365,-0.00107,-0.00146,0.75625,-0.40441,0.00033,-0.02048,-0.01366,-0.01937,-0.01297,0.68613,-0.17974,0.03385,-11.79851,5.85559,0.07925,0.68005,0.20558,-0.02671,-11.78297,5.85452,-0.04153,-1.44383,-1.03600,-1.44837,-1.04177,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0700,-0.00196,0.00000,0.74634,1.00000,-0.00003,0.00088,0.00038,0.03578,0.00007,0.68073,0.68452,0.00144,0.00007,2,0.03471,0.00144,0.034708,0.00039,-0.8442,-0.0005,-1.1620,0.0006,6.1481,0.0068,-2.8521,1,0.08500,0.03000,0.0069,0.0069,0.033459,0.118269,-19.6644,-0.0564,104.7438,-0.6279,-0.3154,170.3152,-19.6656,0.0760,104.5507,-0.6185,0.3424,170.1293,0.028967,-0.000709,104.7513,0.002188,-0.000370,170.3152,0.029073,0.000416,104.5581,0.002222,0.000148,170.1293,-0.35618,0.00036,0.00015,0.75982,-0.40571,-0.00019,-0.35582,-0.00107,-0.00146,0.75970,-0.40595,0.00030,-0.02174,-0.01360,-0.02062,-0.01291,0.77408,-0.18157,0.03422,-11.76217,5.99473,0.07566,0.76715,0.20428,-0.02742,-11.74607,5.99381,-0.04583,-1.45625,-1.04681,-1.45967,-1.05190,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0750,-0.00207,0.00000,0.74594,1.00000,-0.00003,0.00105,0.00038,0.03584,0.00007,0.68042,0.68452,0.00176,0.00007,2,0.03471,0.00176,0.034709,0.00025,-0.8312,-0.0005,-1.1635,0.0004,6.1676,0.0070,-2.9493,1,0.08500,0.03000,0.0073,0.0073,0.034264,0.118283,-19.6945,-0.0601,105.0915,-0.6788,-0.3126,170.3181,-19.6951,0.0727,104.8961,-0.6669,0.3341,170.1307,0.029863,-0.000677,105.0977,0.002993,-0.000357,170.3181,0.029973,0.000452,104.9022,0.003027,0.000178,170.1307,-0.35832,0.00036,0.00014,0.76319,-0.40722,-0.00016,-0.35796,-0.00107,-0.00145,0.76308,-0.40746,0.00028,-0.02295,-0.01352,-0.02183,-0.01282,0.85082,-0.18321,0.03464,-11.74085,6.10854,0.07254,0.84315,0.20310,-0.02809,-11.72427,6.10774,-0.04956,-1.46664,-1.05560,-1.46912,-1.06012,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0800,-0.00216,0.00000,0.74556,1.00000,-0.00003,0.00121,0.00038,0.03590,0.00007,0.68011,0.68452,0.00209,0.00007,2,0.03471,0.00209,0.034710,0.00015,-0.8213,-0.0005,-1.1641,0.0002,6.1864,0.0072,-3.0346,1,0.08500,0.03000,0.0076,0.0076,0.034923,0.118296,-19.7076,-0.0630,105.4252,-0.7119,-0.3115,170.2953,-19.7076,0.0701,105.2280,-0.6978,0.3277,170.1066,0.030560,-0.000651,105.4301,0.003652,-0.000346,170.2953,0.030672,0.000482,105.2328,0.003686,0.000204,170.1066,-0.36041,0.00036,0.00014,0.76649,-0.40869,-0.00014,-0.36005,-0.00107,-0.00144,0.76638,-0.40893,0.00026,-0.02412,-0.01342,-0.02300,-0.01272,0.91792,-0.18465,0.03510,-11.73286,6.20187,0.07000,0.90962,0.20207,-0.02874,-11.71587,6.20117,-0.05264,-1.47542,-1.06287,-1.47715,-1.06689,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0850,-0.00226,0.00000,0.74517,1.00000,-0.00003,0.00137,0.00038,0.03596,0.00007,0.67981,0.68452,0.00242,0.00007,2,0.03471,0.00242,0.034710,0.00008,-0.8139,-0.0005,-1.1638,0.0001,6.2048,0.0075,-3.1089,1,0.08500,0.03000,0.0078,0.0077,0.035462,0.118306,-19.7083,-0.0652,105.7507,-0.7320,-0.3113,170.2602,-19.7078,0.0683,105.5521,-0.7163,0.3228,170.0705,0.031094,-0.000630,105.7543,0.004190,-0.000337,170.2602,0.031209,0.000505,105.5557,0.004225,0.000226,170.0705,-0.36247,0.00035,0.00013,0.76972,-0.41013,-0.00012,-0.36211,-0.00106,-0.00143,0.76961,-0.41037,0.00024,-0.02524,-0.01330,-0.02413,-0.01261,0.97678,-0.18591,0.03556,-11.73629,6.27867,0.06803,0.96795,0.20121,-0.02940,-11.71895,6.27804,-0.05510,-1.48289,-1.06895,-1.48401,-1.07255,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0900,-0.00235,0.00000,0.74479,1.00000,-0.00003,0.00154,0.00038,0.03601,0.00007,0.67951,0.68452,0.00275,0.00007,2,0.03471,0.00275,0.034711,0.00004,-0.8082,-0.0005,-1.1631,-0.0000,6.2229,0.0078,-3.1736,1,0.08500,0.03000,0.0079,0.0078,0.035903,0.118314,-19.6999,-0.0668,106.0704,-0.7429,-0.3115,170.2204,-19.6990,0.0671,105.8709,-0.7258,0.3191,170.0299,0.031497,-0.000615,106.0730,0.004631,-0.000329,170.2204,0.031613,0.000522,105.8734,0.004665,0.000243,170.0299,-0.36449,0.00035,0.00013,0.77289,-0.41155,-0.00011,-0.36414,-0.00106,-0.00142,0.77278,-0.41179,0.00023,-0.02632,-0.01318,-0.02522,-0.01249,1.02866,-0.18700,0.03602,-11.74921,6.34212,0.06658,1.01938,0.20052,-0.03007,-11.73159,6.34154,-0.05700,-1.48927,-1.07409,-1.48989,-1.07734,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0950,-0.00245,0.00000,0.74442,1.00000,-0.00003,0.00170,0.00038,0.03607,0.00007,0.67922,0.68452,0.00307,0.00007,2,0.03471,0.00307,0.034710,0.00000,-0.8038,-0.0005,-1.1620,-0.0001,6.2407,0.0081,-3.2298,1,0.08500,0.03000,0.0079,0.0078,0.036264,0.118320,-19.6849,-0.0679,106.3854,-0.7470,-0.3116,170.1797,-19.6838,0.0664,106.1852,-0.7287,0.3163,169.9886,0.031796,-0.000603,106.3870,0.004991,-0.000324,170.1797,0.031913,0.000535,106.1868,0.005026,0.000258,169.9886,-0.36648,0.00035,0.00013,0.77599,-0.41294,-0.00010,-0.36613,-0.00106,-0.00141,0.77588,-0.41318,0.00021,-0.02737,-0.01305,-0.02627,-0.01236,1.07463,-0.18795,0.03647,-11.76989,6.39481,0.06556,1.06498,0.19997,-0.03075,-11.75203,6.39427,-0.05846,-1.49470,-1.07848,-1.49493,-1.08142,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
