t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0000,-0.00007,0.00000,0.75203,1.00000,-0.00000,-0.00092,-0.00000,0.03516,0.00007,0.68452,0.68452,0.00183,0.00007,2,0.03423,0.00183,0,0.08500,0.03000,0.0862,0.0862,0.056853,0.118397,16.2346,-0.1245,134.1932,-8.9380,-0.6137,173.2324,16.2324,0.0530,133.9716,-8.9347,0.6301,173.0819,-0.084094,-0.000341,134.1860,0.025531,-0.000134,173.2324,-0.084219,0.000711,133.9644,0.025547,0.000147,173.0819,-0.32333,0.00004,-0.00002,0.70541,-0.38065,-0.00002,-0.32332,-0.00003,0.00001,0.70541,-0.38065,0.00002,0.00136,0.00121,0.00136,0.00121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0020,-0.00010,0.00000,0.75203,1.00000,-0.00000,-0.00091,-0.00000,0.03514,0.00007,0.68455,0.68452,0.00184,0.00007,2,0.03426,0.00184,1,0.08500,0.03000,0.5057,0.5056,-0.011648,0.118664,-29.3711,89.8962,149.9900,19.5591,-0.2846,64.4741,55.7319,-89.9680,150.0240,19.5569,0.2833,64.4689,-0.013759,-0.000681,150.0002,-0.042972,0.000133,64.4741,-0.024485,0.002275,150.0002,-0.042971,-0.000132,64.4689,-0.32354,0.00004,-0.00002,0.70571,-0.38071,-0.00002,-0.32353,-0.00003,0.00001,0.70570,-0.38070,0.00002,0.00128,0.00122,0.00128,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0040,-0.00014,0.00000,0.75200,1.00000,-0.00000,-0.00090,-0.00000,0.03512,0.00007,0.68456,0.68452,0.00183,0.00007,2,0.03429,0.00183,0,0.08500,0.03000,0.4924,0.4924,-0.010436,0.118662,-69.6519,89.9268,149.9765,19.3400,-0.2839,65.4652,89.9458,-89.9984,150.0342,19.3379,0.2826,65.4599,-0.079919,-0.029157,150.0002,-0.041760,0.000131,65.4652,-0.085002,0.030002,150.0002,-0.041759,-0.000130,65.4599,-0.32390,0.00004,-0.00002,0.70627,-0.38090,-0.00002,-0.32390,-0.00003,0.00002,0.70627,-0.38090,0.00003,0.00120,0.00126,0.00120,0.00126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0060,-0.00018,0.00000,0.75194,1.00000,-0.00000,-0.00088,-0.00000,0.03511,0.00008,0.68454,0.68452,0.00180,0.00007,2,0.03432,0.00180,1,0.08500,0.03000,0.4797,0.4797,-0.009278,0.118661,-75.7038,89.9270,149.9771,19.1348,-0.2843,66.4863,89.9515,-89.9985,150.0308,19.1327,0.2829,66.4808,-0.085002,-0.030002,150.0002,-0.040602,0.000130,66.4863,-0.085002,-0.030002,150.0002,-0.040602,-0.000128,66.4808,-0.32441,0.00004,-0.00002,0.70710,-0.38123,-0.00003,-0.32441,-0.00003,0.00002,0.70709,-0.38122,0.00003,0.00111,0.00132,0.00111,0.00132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0080,-0.00023,0.00000,0.75185,1.00000,-0.00000,-0.00085,-0.00000,0.03511,0.00008,0.68450,0.68452,0.00175,0.00007,2,0.03435,0.00175,1,0.08500,0.03000,0.4676,0.4676,-0.008174,0.118660,-81.7382,89.9272,149.9779,18.9411,-0.2856,67.5225,89.9569,-89.9985,150.0275,18.9390,0.2841,67.5168,0.085002,0.005368,150.0002,-0.039497,0.000129,67.5225,-0.050683,0.030002,150.0002,-0.039497,-0.000127,67.5168,-0.32506,0.00004,-0.00002,0.70819,-0.38168,-0.00003,-0.32506,-0.00003,0.00002,0.70818,-0.38168,0.00003,0.00101,0.00140,0.00101,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0100,-0.00028,0.00000,0.75173,1.00000,-0.00000,-0.00081,-0.00000,0.03510,0.00008,0.68444,0.68452,0.00170,0.00007,2,0.03438,0.00170,0,0.08500,0.03000,0.4560,0.4560,-0.007121,0.118659,-87.7582,89.9273,149.9790,18.7568,-0.2875,68.5613,89.9620,-89.9986,150.0244,18.7547,0.2860,68.5554,-0.085002,-0.030002,150.0002,-0.038442,0.000128,68.5613,-0.085002,-0.030002,150.0002,-0.038442,-0.000127,68.5554,-0.32586,0.00004,-0.00002,0.70952,-0.38227,-0.00003,-0.32586,-0.00003,0.00002,0.70952,-0.38226,0.00003,0.00092,0.00151,0.00092,0.00151,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0120,-0.00033,0.00000,0.75158,1.00000,-0.00000,-0.00077,0.00000,0.03511,0.00008,0.68435,0.68452,0.00162,0.00007,2,0.03441,0.00162,0,0.08500,0.03000,0.4450,0.4450,-0.006116,0.118659,-90.0247,89.9274,149.9811,18.5800,-0.2898,69.5921,86.2257,-89.9987,150.0206,18.5779,0.2883,69.5860,-0.085002,-0.028984,150.0002,-0.037435,0.000128,69.5921,-0.085002,0.030002,150.0002,-0.037435,-0.000126,69.5860,-0.32679,0.00004,-0.00002,0.71111,-0.38298,-0.00003,-0.32678,-0.00003,0.00002,0.71110,-0.38297,0.00003,0.00082,0.00164,0.00082,0.00164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0140,-0.00039,0.00000,0.75141,1.00000,-0.00000,-0.00072,0.00000,0.03511,0.00008,0.68424,0.68452,0.00154,0.00007,2,0.03443,0.00154,1,0.08500,0.03000,0.4346,0.4346,-0.005156,0.118659,-74.5163,89.9273,149.9866,18.4089,-0.2925,70.6059,64.7247,-89.9988,150.0138,18.4069,0.2910,70.5996,0.085002,0.030002,150.0002,-0.036472,0.000127,70.6059,0.085002,0.030002,150.0002,-0.036472,-0.000126,70.5996,-0.32785,0.00004,-0.00003,0.71293,-0.38381,-0.00003,-0.32784,-0.00003,0.00002,0.71292,-0.38381,0.00003,0.00072,0.00180,0.00072,0.00180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0160,-0.00046,0.00000,0.75120,1.00000,-0.00000,-0.00067,0.00000,0.03512,0.00008,0.68411,0.68452,0.00144,0.00007,2,0.03446,0.00144,1,0.08500,0.03000,0.4247,0.4247,-0.004237,0.118659,-90.0253,89.9270,149.9859,18.2423,-0.2955,71.5953,74.2505,-89.9989,150.0135,18.2402,0.2940,71.5887,-0.023317,0.029990,150.0002,-0.035550,0.000128,71.5953,-0.085002,0.024376,150.0002,-0.035550,-0.000127,71.5887,-0.32903,0.00004,-0.00003,0.71499,-0.38477,-0.00003,-0.32903,-0.00003,0.00002,0.71498,-0.38476,0.00003,0.00062,0.00198,0.00062,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0180,-0.00052,0.00000,0.75097,1.00000,-0.00000,-0.00061,0.00000,0.03514,0.00008,0.68395,0.68452,0.00134,0.00007,2,0.03449,0.00134,0,0.08500,0.03000,0.4154,0.4153,-0.003357,0.118659,-90.0214,89.9267,149.9880,18.0787,-0.2986,72.5539,68.2718,-89.9990,150.0106,18.0767,0.2971,72.5471,-0.085002,-0.030002,150.0002,-0.034667,0.000128,72.5539,-0.085002,-0.030002,150.0002,-0.034667,-0.000127,72.5471,-0.33034,0.00004,-0.00003,0.71728,-0.38584,-0.00003,-0.33034,-0.00003,0.00003,0.71728,-0.38584,0.00004,0.00052,0.00218,0.00052,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0200,-0.00059,0.00000,0.75072,1.00000,-0.00000,-0.00055,0.00000,0.03516,0.00008,0.68377,0.68452,0.00122,0.00007,2,0.03451,0.00122,1,0.08500,0.03000,0.4065,0.4065,-0.002511,0.118660,-89.9528,89.9264,149.9899,17.9172,-0.3017,73.4766,62.2367,-89.9991,150.0082,17.9152,0.3003,73.4695,-0.085002,0.030002,150.0002,-0.033818,0.000128,73.4766,0.040686,0.030002,150.0002,-0.033818,-0.000127,73.4695,-0.33177,0.00003,-0.00003,0.71980,-0.38703,-0.00004,-0.33177,-0.00003,0.00003,0.71979,-0.38703,0.00004,0.00043,0.00241,0.00043,0.00241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0220,-0.00066,0.00000,0.75043,1.00000,-0.00000,-0.00048,0.00000,0.03518,0.00008,0.68357,0.68452,0.00110,0.00007,2,0.03453,0.00110,0,0.08500,0.03000,0.3981,0.3980,-0.001697,0.118660,-90.0144,89.9258,149.9916,17.7570,-0.3049,74.3599,56.3399,-89.9993,150.0061,17.7550,0.3034,74.3527,-0.071031,-0.029197,150.0002,-0.033000,0.000128,74.3599,-0.085002,0.030002,150.0002,-0.033001,-0.000128,74.3527,-0.33332,0.00003,-0.00003,0.72255,-0.38834,-0.00004,-0.33331,-0.00003,0.00003,0.72254,-0.38834,0.00004,0.00034,0.00265,0.00034,0.00265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0240,-0.00074,0.00000,0.75013,1.00000,-0.00000,-0.00042,0.00000,0.03521,0.00008,0.68335,0.68452,0.00097,0.00007,2,0.03455,0.00097,0,0.08500,0.03000,0.3901,0.3901,-0.000915,0.118661,-90.0114,87.6220,149.9931,17.6002,-0.3080,75.2066,50.3868,-87.6963,150.0045,17.5982,0.3066,75.1992,-0.085002,-0.030002,150.0002,-0.032214,0.000129,75.2066,-0.085002,-0.030002,150.0002,-0.032214,-0.000128,75.1992,-0.33498,0.00003,-0.00004,0.72551,-0.38976,-0.00004,-0.33497,-0.00003,0.00003,0.72550,-0.38976,0.00004,0.00025,0.00292,0.00025,0.00292,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0260,-0.00081,0.00000,0.74979,1.00000,-0.00000,-0.00035,0.00000,0.03524,0.00008,0.68311,0.68452,0.00083,0.00007,2,0.03458,0.00083,1,0.08500,0.03000,0.3826,0.3826,-0.000161,0.118661,-90.0087,89.9243,149.9944,17.4466,-0.3111,76.0145,44.4414,-89.9997,150.0031,17.4447,0.3097,76.0069,-0.085001,-0.004531,150.0002,-0.031456,0.000129,76.0145,0.008410,0.030002,150.0002,-0.031457,-0.000129,76.0069,-0.33674,0.00003,-0.00004,0.72868,-0.39129,-0.00004,-0.33674,-0.00002,0.00003,0.72867,-0.39129,0.00004,0.00017,0.00321,0.00017,0.00321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0280,-0.00089,0.00000,0.74943,1.00000,-0.00000,-0.00027,0.00000,0.03528,0.00008,0.68284,0.68452,0.00069,0.00007,2,0.03460,0.00069,1,0.08500,0.03000,0.3754,0.3754,0.000570,0.118663,-90.0097,-89.9986,149.9958,17.2915,-0.3146,76.7781,38.5071,89.9234,150.0022,17.2895,0.3133,76.7704,-0.074323,-0.012535,150.0002,-0.030721,0.000131,76.7781,-0.084983,0.029999,150.0002,-0.030722,-0.000131,76.7704,-0.33862,0.00003,-0.00004,0.73207,-0.39294,-0.00004,-0.33861,-0.00002,0.00004,0.73206,-0.39293,0.00005,0.00010,0.00352,0.00010,0.00352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0300,-0.00097,0.00000,0.74904,1.00000,-0.00000,-0.00020,0.00000,0.03532,0.00008,0.68256,0.68452,0.00055,0.00007,2,0.03462,0.00055,1,0.08500,0.03000,0.3686,0.3686,0.001281,0.118667,-89.8620,-89.9980,149.9971,17.1341,-0.3184,77.4946,32.4327,89.9234,150.0017,17.1322,0.3172,77.4867,0.058103,-0.028385,150.0002,-0.030005,0.000135,77.4946,-0.085002,-0.030002,150.0002,-0.030006,-0.000135,77.4867,-0.34059,0.00003,-0.00005,0.73566,-0.39469,-0.00005,-0.34059,-0.00002,0.00004,0.73565,-0.39469,0.00005,0.00003,0.00385,0.00003,0.00385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0320,-0.00105,0.00000,0.74863,1.00000,-0.00000,-0.00013,0.00000,0.03536,0.00008,0.68225,0.68452,0.00040,0.00007,2,0.03464,0.00040,1,0.08500,0.03000,0.3620,0.3620,0.001976,0.118668,-90.0067,-89.9975,149.9983,16.9731,-0.3211,78.1614,26.6604,89.9234,150.0013,16.9713,0.3199,78.1535,0.085002,0.030002,150.0002,-0.029306,0.000136,78.1614,-0.083446,-0.015375,150.0002,-0.029307,-0.000136,78.1535,-0.34267,0.00003,-0.00005,0.73946,-0.39655,-0.00005,-0.34266,-0.00002,0.00004,0.73945,-0.39654,0.00005,-0.00002,0.00420,-0.00003,0.00420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0340,-0.00114,0.00000,0.74819,1.00000,-0.00000,-0.00005,0.00000,0.03541,0.00008,0.68192,0.68452,0.00025,0.00007,2,0.03466,0.00025,1,0.08500,0.03000,0.3557,0.3557,0.002653,0.118669,-90.0055,-89.9970,149.9993,16.8110,-0.3235,78.7786,20.7536,89.9235,150.0011,16.8092,0.3223,78.7705,-0.084970,0.029618,150.0002,-0.028625,0.000136,78.7786,0.025157,-0.025055,150.0002,-0.028626,-0.000136,78.7705,-0.34484,0.00003,-0.00005,0.74345,-0.39851,-0.00005,-0.34484,-0.00002,0.00005,0.74344,-0.39851,0.00005,-0.00008,0.00457,-0.00008,0.00457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0360,-0.00122,0.00000,0.74772,1.00000,-0.00000,0.00002,0.00000,0.03546,0.00008,0.68157,0.68452,0.00010,0.00007,2,0.03468,0.00010,1,0.08500,0.03000,0.3498,0.3498,0.003314,0.118669,-29.2305,-89.6225,150.0006,16.6476,-0.3257,79.3453,-45.9151,89.5496,150.0005,16.6458,0.3247,79.3372,0.085002,0.030002,150.0002,-0.027959,0.000136,79.3453,0.085002,-0.029425,150.0002,-0.027960,-0.000136,79.3372,-0.34711,0.00002,-0.00006,0.74764,-0.40058,-0.00005,-0.34710,-0.00002,0.00005,0.74763,-0.40057,0.00005,-0.00012,0.00496,-0.00012,0.00496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0380,-0.00131,0.00000,0.74723,1.00000,-0.00000,0.00010,0.00000,0.03552,0.00008,0.68120,0.68452,0.00005,0.00007,2,0.03469,0.00005,1,0.08500,0.03000,0.3440,0.3440,0.003961,0.118669,-90.0039,-89.9960,150.0008,16.4823,-0.3278,79.8615,8.9776,89.9237,150.0010,16.4805,0.3268,79.8533,-0.079158,-0.018627,150.0002,-0.027308,0.000136,79.8615,-0.085002,0.000887,150.0002,-0.027309,-0.000137,79.8533,-0.34947,0.00002,-0.00006,0.75202,-0.40275,-0.00005,-0.34946,-0.00001,0.00005,0.75201,-0.40274,0.00005,-0.00015,0.00536,-0.00015,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0400,-0.00140,0.00000,0.74672,1.00000,-0.00000,0.00017,0.00000,0.03558,0.00008,0.68081,0.68452,0.00020,0.00007,2,0.03471,0.00020,0,0.08500,0.03000,0.3386,0.3386,0.004596,0.118670,-39.6995,-89.5907,150.0012,16.3149,-0.3298,80.3274,-47.1935,89.5190,150.0013,16.3132,0.3288,80.3192,0.085002,0.029569,150.0002,-0.026668,0.000137,80.3274,0.085002,-0.030002,150.0002,-0.026669,-0.000137,80.3192,-0.35191,0.00002,-0.00006,0.75659,-0.40502,-0.00005,-0.35190,-0.00001,0.00005,0.75658,-0.40501,0.00006,-0.00017,0.00579,-0.00017,0.00579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0420,-0.00149,0.00000,0.74618,1.00000,-0.00000,0.00025,0.00000,0.03564,0.00008,0.68040,0.68452,0.00035,0.00007,2,0.03473,0.00035,1,0.08500,0.03000,0.3333,0.3333,0.005220,0.118670,-90.0030,-89.9951,150.0019,16.1453,-0.3315,80.7438,-2.7416,89.9241,150.0012,16.1436,0.3307,80.7355,0.038699,0.030002,150.0002,-0.026038,0.000137,80.7438,-0.085002,-0.015357,150.0002,-0.026040,-0.000137,80.7355,-0.35444,0.00002,-0.00007,0.76135,-0.40739,-0.00006,-0.35443,-0.00001,0.00006,0.76133,-0.40738,0.00006,-0.00018,0.00623,-0.00019,0.00623,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0440,-0.00158,0.00000,0.74561,1.00000,-0.00000,0.00032,0.00000,0.03571,0.00008,0.67997,0.68452,0.00049,0.00007,2,0.03475,0.00049,0,0.08500,0.03000,0.3283,0.3283,0.005836,0.118670,-44.5553,-89.4591,150.0018,15.9735,-0.3331,81.1118,-54.0246,89.3887,150.0019,15.9719,0.3323,81.1035,0.085002,0.029290,150.0002,-0.025418,0.000137,81.1118,0.085002,-0.030002,150.0002,-0.025420,-0.000138,81.1035,-0.35705,0.00002,-0.00007,0.76628,-0.40985,-0.00006,-0.35704,-0.00001,0.00006,0.76627,-0.40984,0.00006,-0.00018,0.00669,-0.00019,0.00669,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0460,-0.00167,0.00000,0.74502,1.00000,-0.00000,0.00039,0.00000,0.03578,0.00008,0.67952,0.68452,0.00064,0.00007,2,0.03477,0.00064,1,0.08500,0.03000,0.3234,0.3234,0.006443,0.118671,-90.0027,-89.9942,150.0027,15.7996,-0.3346,81.4327,-14.3952,89.9245,150.0016,15.7981,0.3338,81.4244,0.079776,-0.029994,150.0002,-0.024806,0.000137,81.4327,-0.078619,0.004361,150.0002,-0.024808,-0.000138,81.4244,-0.35974,0.00002,-0.00007,0.77139,-0.41241,-0.00006,-0.35973,-0.00001,0.00006,0.77138,-0.41240,0.00006,-0.00017,0.00716,-0.00017,0.00717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0480,-0.00176,0.00000,0.74441,1.00000,-0.00000,0.00045,0.00000,0.03585,0.00008,0.67905,0.68452,0.00077,0.00007,2,0.03479,0.00077,0,0.08500,0.03000,0.3188,0.3188,0.007043,0.118671,-23.3708,-89.4167,150.0018,15.6238,-0.3359,81.7082,-86.8268,89.3477,150.0029,15.6223,0.3352,81.6999,0.085002,0.030002,150.0002,-0.024201,0.000137,81.7082,0.085002,-0.030002,150.0002,-0.024203,-0.000138,81.6999,-0.36250,0.00002,-0.00008,0.77668,-0.41506,-0.00006,-0.36250,-0.00000,0.00006,0.77666,-0.41506,0.00006,-0.00015,0.00765,-0.00015,0.00766,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0500,-0.00185,0.00000,0.74377,1.00000,-0.00001,0.00052,0.00000,0.03593,0.00008,0.67856,0.68452,0.00091,0.00007,2,0.03481,0.00091,0,0.08500,0.03000,0.3143,0.3143,0.007637,0.118671,-28.2168,-89.9967,150.0020,15.4463,-0.3370,81.9399,-87.7610,89.9284,150.0031,15.4449,0.3364,81.9316,0.085002,0.029954,150.0002,-0.023602,0.000137,81.9399,0.085002,-0.030002,150.0002,-0.023604,-0.000139,81.9316,-0.36534,0.00002,-0.00008,0.78213,-0.41781,-0.00006,-0.36533,-0.00000,0.00007,0.78211,-0.41780,0.00006,-0.00011,0.00816,-0.00011,0.00817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0520,-0.00194,0.00000,0.74311,1.00000,-0.00001,0.00058,0.00000,0.03601,0.00008,0.67805,0.68452,0.00104,0.00007,2,0.03482,0.00104,0,0.08500,0.03000,0.3099,0.3099,0.008225,0.118672,-32.0115,-89.3221,150.0021,15.2673,-0.3380,82.1298,-89.7263,89.2545,150.0032,15.2660,0.3375,82.1216,0.085002,0.029788,150.0002,-0.023009,0.000138,82.1298,0.085002,-0.030002,150.0002,-0.023011,-0.000139,82.1216,-0.36825,0.00001,-0.00009,0.78775,-0.42065,-0.00006,-0.36824,0.00000,0.00007,0.78773,-0.42064,0.00006,-0.00006,0.00868,-0.00007,0.00869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
