t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0500,-0.00071,0.00000,0.46195,1.00000,0.00000,-0.00193,-0.00000,0.00845,0.00000,0.30087,0.30061,0.00395,0.00003,2,0.03477,0.00395,0.034772,0.00242,-0.8593,-0.0004,-0.0191,0.0047,-0.2643,-0.0006,0.0717,0,0.04900,0.01900,0.0073,0.0084,0.007439,0.050486,-0.0634,0.0241,31.6662,0.0455,-0.1352,32.4295,-0.0635,0.0072,31.6220,0.0455,0.1566,32.3943,0.001794,0.000367,31.6662,0.001266,0.000687,32.4295,0.001780,-0.000744,31.6220,0.001255,-0.000995,32.3943,-0.00013,-0.00060,-0.55002,1.11020,-0.55642,-0.00051,0.00013,0.00058,-0.55002,1.11020,-0.55643,0.00058,0.00010,-0.00011,0.00010,-0.00011,0.00172,0.03208,-0.03065,-1.34491,0.05555,-0.00922,-0.00173,-0.02787,-0.03144,-1.34310,0.05503,0.02034,-0.00359,0.00048,-0.00359,0.00048,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0550,-0.00070,0.00000,0.46196,1.00000,0.00000,-0.00188,-0.00000,0.00846,0.00000,0.30088,0.30061,0.00385,0.00004,2,0.03478,0.00385,0.034783,0.00196,-0.8350,-0.0004,-0.0230,0.0053,-0.2590,-0.0008,-0.0152,0,0.04900,0.01900,0.0069,0.0081,0.007753,0.050430,-0.0761,0.0260,31.6884,0.0245,-0.1319,32.4612,-0.0762,0.0093,31.6347,0.0245,0.1564,32.4175,0.002011,0.000308,31.6884,0.001580,0.000630,32.4612,0.001995,-0.000735,31.6346,0.001567,-0.000984,32.4175,-0.00012,-0.00062,-0.55017,1.11020,-0.55636,-0.00031,0.00012,0.00059,-0.55017,1.11020,-0.55637,0.00040,0.00009,-0.00008,0.00009,-0.00008,0.00163,0.03180,-0.02617,-1.34128,0.06262,-0.00874,-0.00165,-0.02691,-0.02712,-1.33908,0.06199,0.02134,-0.00338,0.00041,-0.00338,0.00041,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0600,-0.00069,0.00000,0.46197,1.00000,0.00000,-0.00182,-0.00000,0.00846,0.00000,0.30089,0.30061,0.00375,0.00005,2,0.03479,0.00375,0.034791,0.00158,-0.8144,-0.0004,-0.0253,0.0059,-0.2556,-0.0011,-0.0866,0,0.04900,0.01900,0.0066,0.0081,0.007975,0.050379,-0.0837,0.0278,31.7048,0.0111,-0.1290,32.4847,-0.0837,0.0115,31.6407,0.0111,0.1565,32.4317,0.002165,0.000254,31.7048,0.001802,0.000578,32.4847,0.002147,-0.000731,31.6407,0.001786,-0.000978,32.4317,-0.00012,-0.00064,-0.55032,1.11016,-0.55627,-0.00015,0.00012,0.00060,-0.55032,1.11016,-0.55628,0.00026,0.00008,-0.00006,0.00008,-0.00006,0.00155,0.03158,-0.02254,-1.33845,0.06786,-0.00819,-0.00157,-0.02597,-0.02368,-1.33582,0.06710,0.02229,-0.00323,0.00035,-0.00323,0.00035,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0650,-0.00067,0.00000,0.46198,1.00000,0.00000,-0.00177,-0.00000,0.00846,0.00000,0.30090,0.30061,0.00364,0.00006,2,0.03480,0.00364,0.034798,0.00127,-0.7972,-0.0004,-0.0266,0.0065,-0.2535,-0.0013,-0.1451,0,0.04900,0.01900,0.0065,0.0081,0.008136,0.050331,-0.0880,0.0296,31.7177,0.0027,-0.1264,32.5028,-0.0881,0.0135,31.6422,0.0027,0.1569,32.4395,0.002279,0.000203,31.7177,0.001962,0.000530,32.5028,0.002257,-0.000731,31.6422,0.001943,-0.000977,32.4395,-0.00012,-0.00066,-0.55045,1.11008,-0.55616,-0.00002,0.00012,0.00061,-0.55046,1.11009,-0.55616,0.00015,0.00007,-0.00004,0.00007,-0.00004,0.00148,0.03143,-0.01953,-1.33617,0.07181,-0.00759,-0.00150,-0.02507,-0.02088,-1.33308,0.07092,0.02321,-0.00311,0.00028,-0.00312,0.00028,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0700,-0.00066,0.00001,0.46199,1.00000,0.00000,-0.00171,0.00000,0.00847,0.00000,0.30091,0.30061,0.00353,0.00007,2,0.03480,0.00353,0.034804,0.00102,-0.7829,-0.0004,-0.0273,0.0071,-0.2521,-0.0015,-0.1930,0,0.04900,0.01900,0.0064,0.0081,0.008255,0.050287,-0.0904,0.0314,31.7284,-0.0025,-0.1239,32.5173,-0.0905,0.0156,31.6407,-0.0026,0.1573,32.4428,0.002365,0.000156,31.7284,0.002081,0.000485,32.5173,0.002340,-0.000736,31.6407,0.002060,-0.000981,32.4428,-0.00012,-0.00067,-0.55058,1.10998,-0.55602,0.00010,0.00012,0.00061,-0.55059,1.10999,-0.55603,0.00007,0.00006,-0.00002,0.00006,-0.00002,0.00142,0.03137,-0.01700,-1.33429,0.07484,-0.00694,-0.00145,-0.02421,-0.01856,-1.33069,0.07381,0.02409,-0.00301,0.00023,-0.00302,0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0750,-0.00065,0.00001,0.46200,1.00000,0.00000,-0.00165,0.00000,0.00847,0.00000,0.30092,0.30061,0.00342,0.00008,2,0.03481,0.00342,0.034808,0.00081,-0.7710,-0.0004,-0.0276,0.0077,-0.2512,-0.0018,-0.2318,0,0.04900,0.01900,0.0062,0.0081,0.008346,0.050246,-0.0915,0.0332,31.7380,-0.0057,-0.1216,32.5295,-0.0916,0.0176,31.6371,-0.0058,0.1579,32.4428,0.002432,0.000112,31.7380,0.002172,0.000443,32.5295,0.002403,-0.000744,31.6371,0.002147,-0.000988,32.4428,-0.00012,-0.00068,-0.55070,1.10986,-0.55588,0.00019,0.00012,0.00061,-0.55071,1.10987,-0.55588,0.00000,0.00004,-0.00000,0.00004,-0.00000,0.00137,0.03138,-0.01482,-1.33271,0.07720,-0.00624,-0.00140,-0.02339,-0.01662,-1.32857,0.07602,0.02495,-0.00291,0.00018,-0.00292,0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0800,-0.00063,0.00001,0.46201,1.00000,0.00000,-0.00159,0.00000,0.00847,0.00000,0.30093,0.30061,0.00330,0.00009,2,0.03481,0.00330,0.034812,0.00065,-0.7612,-0.0004,-0.0277,0.0082,-0.2506,-0.0021,-0.2633,0,0.04900,0.01900,0.0061,0.0082,0.008418,0.050208,-0.0919,0.0350,31.7470,-0.0077,-0.1194,32.5402,-0.0920,0.0196,31.6320,-0.0078,0.1586,32.4405,0.002485,0.000071,31.7470,0.002243,0.000404,32.5402,0.002452,-0.000756,31.6320,0.002215,-0.000998,32.4405,-0.00012,-0.00070,-0.55082,1.10973,-0.55572,0.00027,0.00012,0.00061,-0.55082,1.10973,-0.55573,-0.00004,0.00002,0.00001,0.00002,0.00001,0.00132,0.03147,-0.01294,-1.33137,0.07907,-0.00551,-0.00137,-0.02260,-0.01499,-1.32666,0.07773,0.02580,-0.00282,0.00014,-0.00283,0.00014,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0850,-0.00062,0.00001,0.46202,1.00000,0.00000,-0.00154,0.00000,0.00847,0.00001,0.30094,0.30061,0.00319,0.00010,2,0.03481,0.00319,0.034815,0.00052,-0.7531,-0.0004,-0.0277,0.0088,-0.2502,-0.0024,-0.2887,0,0.04900,0.01900,0.0060,0.0082,0.008474,0.050171,-0.0919,0.0367,31.7558,-0.0088,-0.1173,32.5500,-0.0920,0.0215,31.6259,-0.0089,0.1593,32.4364,0.002528,0.000032,31.7559,0.002300,0.000367,32.5500,0.002491,-0.000770,31.6259,0.002268,-0.001011,32.4364,-0.00012,-0.00071,-0.55092,1.10958,-0.55556,0.00034,0.00012,0.00060,-0.55093,1.10959,-0.55557,-0.00008,0.00000,0.00003,0.00000,0.00003,0.00129,0.03162,-0.01129,-1.33022,0.08056,-0.00475,-0.00134,-0.02183,-0.01360,-1.32490,0.07905,0.02663,-0.00273,0.00010,-0.00275,0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0900,-0.00061,0.00001,0.46203,1.00000,0.00000,-0.00148,0.00000,0.00848,0.00001,0.30095,0.30061,0.00307,0.00011,2,0.03482,0.00307,0.034817,0.00041,-0.7463,-0.0004,-0.0277,0.0093,-0.2498,-0.0027,-0.3089,0,0.04900,0.01900,0.0059,0.0082,0.008520,0.050136,-0.0916,0.0385,31.7648,-0.0094,-0.1153,32.5595,-0.0918,0.0234,31.6190,-0.0095,0.1600,32.4310,0.002563,-0.000005,31.7649,0.002346,0.000332,32.5595,0.002522,-0.000787,31.6190,0.002310,-0.001026,32.4310,-0.00012,-0.00072,-0.55103,1.10942,-0.55540,0.00039,0.00012,0.00059,-0.55103,1.10943,-0.55540,-0.00010,-0.00002,0.00004,-0.00002,0.00004,0.00126,0.03182,-0.00982,-1.32925,0.08176,-0.00396,-0.00131,-0.02109,-0.01242,-1.32329,0.08006,0.02746,-0.00265,0.00006,-0.00266,0.00006,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0950,-0.00059,0.00002,0.46204,1.00000,0.00000,-0.00142,0.00000,0.00848,0.00001,0.30096,0.30061,0.00296,0.00012,2,0.03482,0.00296,0.034819,0.00033,-0.7408,-0.0004,-0.0275,0.0099,-0.2496,-0.0030,-0.3249,0,0.04900,0.01900,0.0058,0.0083,0.008558,0.050103,-0.0912,0.0402,31.7741,-0.0097,-0.1134,32.5688,-0.0914,0.0253,31.6115,-0.0098,0.1607,32.4246,0.002593,-0.000041,31.7741,0.002384,0.000298,32.5688,0.002547,-0.000806,31.6115,0.002343,-0.001043,32.4246,-0.00012,-0.00073,-0.55112,1.10925,-0.55523,0.00044,0.00012,0.00058,-0.55113,1.10926,-0.55524,-0.00011,-0.00004,0.00005,-0.00004,0.00005,0.00123,0.03208,-0.00851,-1.32843,0.08274,-0.00315,-0.00129,-0.02035,-0.01141,-1.32178,0.08084,0.02828,-0.00256,0.00003,-0.00258,0.00003,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
