t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0500,0.00030,-0.00000,0.48027,1.00000,-0.00000,-0.00032,-0.00000,0.00613,-0.00000,0.31458,0.31426,0.00076,-0.00000,2,0.03477,0.00076,0.034767,0.00254,-0.8770,-0.0004,-0.0194,-0.0000,-0.5335,0.0000,-0.8611,0,0.04900,0.01900,0.0053,0.0053,0.007187,0.070437,-0.0643,0.0068,30.7517,-0.0169,-0.0999,31.9084,-0.0643,-0.0068,30.7517,-0.0169,0.0999,31.9084,0.003014,0.000421,30.7517,0.002991,0.000617,31.9084,0.003014,-0.000421,30.7517,0.002991,-0.000617,31.9084,-0.00067,-0.00051,-0.35616,0.71771,-0.36041,-0.00026,0.00067,0.00051,-0.35616,0.71771,-0.36041,0.00026,0.00016,-0.00011,0.00016,-0.00011,0.00069,0.02260,-0.00811,-0.78570,0.07067,-0.01119,-0.00069,-0.02260,-0.00811,-0.78570,0.07067,0.01119,0.00101,0.00063,0.00101,0.00063,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0550,0.00030,-0.00000,0.48023,1.00000,-0.00000,-0.00026,-0.00000,0.00613,-0.00000,0.31456,0.31422,0.00064,-0.00000,2,0.03478,0.00064,0.034778,0.00206,-0.8519,-0.0004,-0.0180,0.0000,-0.5261,0.0000,-0.8111,0,0.04900,0.01900,0.0052,0.0052,0.007128,0.070412,-0.0597,0.0067,30.7760,-0.0110,-0.0987,31.9415,-0.0597,-0.0067,30.7760,-0.0110,0.0987,31.9415,0.002976,0.000397,30.7760,0.002932,0.000592,31.9415,0.002976,-0.000397,30.7760,0.002932,-0.000592,31.9415,-0.00067,-0.00052,-0.35704,0.71912,-0.36110,-0.00014,0.00067,0.00052,-0.35704,0.71912,-0.36110,0.00014,0.00014,-0.00009,0.00014,-0.00009,0.00065,0.02209,-0.00914,-0.78539,0.06936,-0.01133,-0.00065,-0.02209,-0.00914,-0.78539,0.06936,0.01133,0.00122,0.00061,0.00122,0.00061,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0600,0.00030,-0.00000,0.48018,1.00000,-0.00000,-0.00021,-0.00000,0.00613,-0.00000,0.31453,0.31418,0.00052,-0.00000,2,0.03479,0.00052,0.034787,0.00167,-0.8307,-0.0004,-0.0171,-0.0000,-0.5211,0.0000,-0.7669,0,0.04900,0.01900,0.0051,0.0051,0.007100,0.070392,-0.0568,0.0066,30.7928,-0.0078,-0.0977,31.9652,-0.0568,-0.0066,30.7928,-0.0078,0.0977,31.9652,0.002955,0.000375,30.7927,0.002904,0.000570,31.9652,0.002955,-0.000375,30.7927,0.002904,-0.000570,31.9652,-0.00067,-0.00053,-0.35795,0.72060,-0.36182,-0.00004,0.00067,0.00053,-0.35795,0.72060,-0.36182,0.00004,0.00011,-0.00007,0.00011,-0.00007,0.00062,0.02163,-0.01021,-0.78447,0.06820,-0.01143,-0.00062,-0.02163,-0.01021,-0.78447,0.06820,0.01143,0.00142,0.00060,0.00142,0.00060,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0650,0.00029,-0.00000,0.48013,1.00000,-0.00000,-0.00016,-0.00000,0.00613,-0.00000,0.31450,0.31413,0.00042,-0.00000,2,0.03479,0.00042,0.034795,0.00134,-0.8129,-0.0004,-0.0166,-0.0000,-0.5176,0.0000,-0.7278,0,0.04900,0.01900,0.0051,0.0051,0.007087,0.070374,-0.0549,0.0065,30.8045,-0.0062,-0.0969,31.9819,-0.0549,-0.0065,30.8045,-0.0062,0.0969,31.9819,0.002941,0.000356,30.8044,0.002891,0.000552,31.9819,0.002941,-0.000356,30.8044,0.002891,-0.000552,31.9819,-0.00067,-0.00054,-0.35890,0.72217,-0.36258,0.00005,0.00067,0.00054,-0.35890,0.72217,-0.36258,-0.00005,0.00009,-0.00006,0.00009,-0.00006,0.00059,0.02121,-0.01139,-0.78321,0.06698,-0.01150,-0.00059,-0.02121,-0.01139,-0.78321,0.06698,0.01150,0.00162,0.00059,0.00162,0.00059,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0700,0.00029,-0.00000,0.48007,1.00000,-0.00000,-0.00011,-0.00000,0.00613,-0.00000,0.31446,0.31408,0.00032,-0.00000,2,0.03480,0.00032,0.034800,0.00108,-0.7980,-0.0004,-0.0162,-0.0000,-0.5150,0.0000,-0.6934,0,0.04900,0.01900,0.0050,0.0050,0.007082,0.070360,-0.0536,0.0064,30.8129,-0.0054,-0.0962,31.9935,-0.0536,-0.0064,30.8129,-0.0054,0.0962,31.9935,0.002930,0.000341,30.8129,0.002886,0.000537,31.9935,0.002930,-0.000341,30.8129,0.002886,-0.000537,31.9935,-0.00067,-0.00054,-0.35989,0.72384,-0.36337,0.00011,0.00067,0.00054,-0.35989,0.72384,-0.36337,-0.00011,0.00007,-0.00004,0.00007,-0.00004,0.00057,0.02085,-0.01271,-0.78179,0.06561,-0.01155,-0.00057,-0.02085,-0.01271,-0.78179,0.06561,0.01155,0.00179,0.00057,0.00179,0.00057,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0750,0.00028,-0.00000,0.48001,1.00000,-0.00000,-0.00007,-0.00000,0.00613,-0.00000,0.31442,0.31402,0.00023,-0.00000,2,0.03481,0.00023,0.034805,0.00087,-0.7859,-0.0004,-0.0159,-0.0000,-0.5130,0.0000,-0.6630,0,0.04900,0.01900,0.0050,0.0050,0.007078,0.070348,-0.0526,0.0063,30.8194,-0.0051,-0.0956,32.0014,-0.0526,-0.0063,30.8194,-0.0051,0.0956,32.0014,0.002920,0.000328,30.8194,0.002883,0.000525,32.0014,0.002920,-0.000328,30.8194,0.002883,-0.000525,32.0014,-0.00067,-0.00055,-0.36093,0.72561,-0.36421,0.00016,0.00067,0.00055,-0.36093,0.72561,-0.36421,-0.00016,0.00004,-0.00003,0.00004,-0.00003,0.00055,0.02054,-0.01418,-0.78035,0.06407,-0.01159,-0.00055,-0.02054,-0.01418,-0.78035,0.06407,0.01159,0.00195,0.00056,0.00195,0.00056,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0800,0.00027,-0.00000,0.47995,1.00000,-0.00000,-0.00003,-0.00000,0.00613,-0.00000,0.31438,0.31396,0.00014,-0.00000,2,0.03481,0.00014,0.034809,0.00070,-0.7759,-0.0004,-0.0156,-0.0000,-0.5114,0.0000,-0.6363,0,0.04900,0.01900,0.0050,0.0050,0.007075,0.070337,-0.0518,0.0062,30.8248,-0.0050,-0.0951,32.0067,-0.0518,-0.0062,30.8248,-0.0050,0.0951,32.0067,0.002909,0.000317,30.8248,0.002879,0.000514,32.0067,0.002909,-0.000317,30.8248,0.002879,-0.000514,32.0067,-0.00066,-0.00055,-0.36202,0.72748,-0.36509,0.00020,0.00066,0.00055,-0.36202,0.72748,-0.36509,-0.00020,0.00003,-0.00002,0.00003,-0.00002,0.00053,0.02027,-0.01578,-0.77894,0.06235,-0.01161,-0.00053,-0.02027,-0.01578,-0.77894,0.06235,0.01161,0.00209,0.00055,0.00209,0.00055,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0850,0.00026,-0.00000,0.47987,1.00000,-0.00000,0.00001,-0.00000,0.00613,-0.00000,0.31433,0.31390,0.00006,-0.00000,2,0.03481,0.00006,0.034812,0.00057,-0.7678,-0.0004,-0.0154,0.0000,-0.5100,0.0000,-0.6129,0,0.04900,0.01900,0.0049,0.0049,0.007069,0.070329,-0.0510,0.0061,30.8296,-0.0050,-0.0946,32.0100,-0.0510,-0.0061,30.8296,-0.0050,0.0946,32.0100,0.002897,0.000308,30.8295,0.002874,0.000505,32.0100,0.002897,-0.000308,30.8295,0.002874,-0.000505,32.0100,-0.00066,-0.00055,-0.36316,0.72948,-0.36603,0.00024,0.00066,0.00055,-0.36316,0.72948,-0.36603,-0.00024,0.00001,-0.00001,0.00001,-0.00001,0.00052,0.02003,-0.01749,-0.77763,0.06047,-0.01161,-0.00052,-0.02003,-0.01749,-0.77763,0.06047,0.01161,0.00221,0.00053,0.00221,0.00053,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0900,0.00024,-0.00000,0.47979,1.00000,-0.00000,0.00004,-0.00000,0.00613,-0.00000,0.31428,0.31384,0.00001,-0.00000,2,0.03481,0.00001,0.034815,0.00046,-0.7613,-0.0004,-0.0152,-0.0000,-0.5086,0.0000,-0.5924,0,0.04900,0.01900,0.0049,0.0049,0.007062,0.070322,-0.0503,0.0061,30.8341,-0.0050,-0.0942,32.0120,-0.0503,-0.0061,30.8341,-0.0050,0.0942,32.0120,0.002883,0.000300,30.8341,0.002867,0.000498,32.0120,0.002883,-0.000300,30.8341,0.002867,-0.000498,32.0120,-0.00066,-0.00055,-0.36435,0.73159,-0.36703,0.00026,0.00066,0.00055,-0.36435,0.73159,-0.36703,-0.00026,-0.00001,0.00000,-0.00001,0.00000,0.00051,0.01982,-0.01929,-0.77644,0.05846,-0.01161,-0.00051,-0.01982,-0.01929,-0.77644,0.05846,0.01161,0.00233,0.00052,0.00233,0.00052,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0950,0.00023,0.00000,0.47971,1.00000,-0.00000,0.00008,-0.00000,0.00613,-0.00000,0.31422,0.31376,0.00008,-0.00000,2,0.03482,0.00008,0.034817,0.00038,-0.7561,-0.0004,-0.0150,-0.0000,-0.5072,0.0000,-0.5745,0,0.04900,0.01900,0.0049,0.0049,0.007053,0.070316,-0.0496,0.0060,30.8387,-0.0049,-0.0938,32.0131,-0.0496,-0.0060,30.8387,-0.0049,0.0938,32.0131,0.002869,0.000294,30.8387,0.002859,0.000492,32.0131,0.002869,-0.000294,30.8387,0.002859,-0.000492,32.0131,-0.00066,-0.00055,-0.36561,0.73382,-0.36808,0.00028,0.00066,0.00055,-0.36561,0.73382,-0.36808,-0.00028,-0.00002,0.00001,-0.00002,0.00001,0.00050,0.01964,-0.02116,-0.77540,0.05636,-0.01160,-0.00050,-0.01964,-0.02116,-0.77540,0.05636,0.01160,0.00243,0.00050,0.00243,0.00050,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
